"Per Pupil Expenditures by Function (District), 2024-25"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Meriden School District","=""0800011""","Support services - students","$11,406,876",8653,2,"$1,318"
"Meriden School District","=""0800011""","Support services - instruction","$654,497",8653,2,"$76"
"Meriden School District","=""0800011""","Support services - general administration","$2,336,205",8653,2,"$270"
"Meriden School District","=""0800011""","Support services - school based administration","$6,821,102",8653,2,"$788"
"Meriden School District","=""0800011""","Central and other support services","$5,251,217",8653,2,"$607"
"Meriden School District","=""0800011""","Operation and maintenance of plant","$16,843,521",8653,2,"$1,947"
"Meriden School District","=""0800011""","Student transportation services","$10,092,976",5481,3,"$1,841"
"Meriden School District","=""0800011""","Food services","$135,383",8653,2,"$16"
"Meriden School District","=""0800011""","Enterprise operations","$1,599,681",8653,2,"$185"
"Meriden School District","=""0800011""","Minor school construction","N/A","N/A","N/A","N/A"
"Meriden School District","=""0800011""","Total","$152,487,995",8982,1,"$16,977"
"Middletown School District","=""0830011""","Instruction","$63,109,425",4623,1,"$13,651"
"Middletown School District","=""0830011""","Support services - students","$12,146,775",4353,2,"$2,790"
"Middletown School District","=""0830011""","Support services - instruction","$5,599,071",4353,2,"$1,286"
"Middletown School District","=""0830011""","Support services - general administration","$3,176,100",4353,2,"$730"
"Middletown School District","=""0830011""","Support services - school based administration","$5,661,916",4353,2,"$1,301"
"Middletown School District","=""0830011""","Central and other support services","$5,589,712",4353,2,"$1,284"
"Middletown School District","=""0830011""","Operation and maintenance of plant","$11,082,411",4353,2,"$2,546"
"Middletown School District","=""0830011""","Student transportation services","$8,215,444",4359,3,"$1,885"
"Middletown School District","=""0830011""","Food services","$1,033,214",4353,2,"$237"
"Middletown School District","=""0830011""","Enterprise operations","$2,196,117",4353,2,"$505"
"Middletown School District","=""0830011""","Minor school construction","N/A","N/A","N/A","N/A"
"Middletown School District","=""0830011""","Total","$117,810,187",4623,1,"$25,483"
"Milford School District","=""0840011""","Instruction","$95,131,782",5349,1,"$17,785"
"Milford School District","=""0840011""","Support services - students","$4,710,170",5174,2,"$910"
"Milford School District","=""0840011""","Support services - instruction","$1,864,582",5174,2,"$360"
"Milford School District","=""0840011""","Support services - general administration","$2,679,652",5174,2,"$518"
"Milford School District","=""0840011""","Support services - school based administration","$11,610,178",5174,2,"$2,244"
"Milford School District","=""0840011""","Central and other support services","$246,950",5174,2,"$48"
"Milford School District","=""0840011""","Operation and maintenance of plant","$13,675,166",5174,2,"$2,643"
"Milford School District","=""0840011""","Student transportation services","$7,411,029",3742,3,"$1,980"
"Milford School District","=""0840011""","Food services","$718,917",5174,2,"$139"
"Milford School District","=""0840011""","Enterprise operations","$1,724,901",5174,2,"$333"
"Milford School District","=""0840011""","Minor school construction","N/A","N/A","N/A","N/A"
"Milford School District","=""0840011""","Total","$139,773,327",5349,1,"$26,131"
"Monroe School District","=""0850011""","Instruction","$47,082,494",3499,1,"$13,456"
"Monroe School District","=""0850011""","Support services - students","$5,507,462",3447,2,"$1,598"
"Monroe School District","=""0850011""","Support services - instruction","$2,121,799",3447,2,"$616"
"Monroe School District","=""0850011""","Support services - general administration","$1,614,966",3447,2,"$469"
"Monroe School District","=""0850011""","Support services - school based administration","$5,280,123",3447,2,"$1,532"
"Monroe School District","=""0850011""","Central and other support services","$1,528,476",3447,2,"$443"
"Monroe School District","=""0850011""","Operation and maintenance of plant","$6,110,875",3447,2,"$1,773"
"Monroe School District","=""0850011""","Student transportation services","$4,138,086",3449,3,"$1,200"
"Monroe School District","=""0850011""","Food services","$17,224",3447,2,"$5"
"Monroe School District","=""0850011""","Enterprise operations","$583,784",3447,2,"$169"
"Monroe School District","=""0850011""","Minor school construction","N/A","N/A","N/A","N/A"
"Monroe School District","=""0850011""","Total","$73,985,288",3499,1,"$21,145"
"Montville School District","=""0860011""","Instruction","$32,030,540",2181,1,"$14,686"
"Montville School District","=""0860011""","Support services - students","$3,318,583",1979,2,"$1,677"
"Montville School District","=""0860011""","Support services - instruction","$620,290",1979,2,"$313"
"Montville School District","=""0860011""","Support services - general administration","$902,449",1979,2,"$456"
"Montville School District","=""0860011""","Support services - school based administration","$2,313,339",1979,2,"$1,169"
"Montville School District","=""0860011""","Central and other support services","$585,943",1979,2,"$296"
"Montville School District","=""0860011""","Operation and maintenance of plant","$4,257,173",1979,2,"$2,151"
"Montville School District","=""0860011""","Student transportation services","$2,812,385",1866,3,"$1,507"
"Montville School District","=""0860011""","Food services","$11,427",1979,2,"$6"
"Montville School District","=""0860011""","Enterprise operations","$752,021",1979,2,"$380"
"Montville School District","=""0860011""","Minor school construction","N/A","N/A","N/A","N/A"
"Montville School District","=""0860011""","Total","$47,604,150",2181,1,"$21,827"
"Naugatuck School District","=""0880011""","Instruction","$51,764,214",4567,1,"$11,334"
"Naugatuck School District","=""0880011""","Support services - students","$7,095,062",4074,2,"$1,742"
"Naugatuck School District","=""0880011""","Support services - instruction","$1,094,978",4074,2,"$269"
"Naugatuck School District","=""0880011""","Support services - general administration","$7,605,869",4074,2,"$1,867"
"Naugatuck School District","=""0880011""","Support services - school based administration","$5,646,501",4074,2,"$1,386"
"Naugatuck School District","=""0880011""","Central and other support services","$2,765,365",4074,2,"$679"
"Naugatuck School District","=""0880011""","Operation and maintenance of plant","$6,320,004",4074,2,"$1,551"
"Naugatuck School District","=""0880011""","Student transportation services","$5,625,432",4617,3,"$1,218"
"Naugatuck School District","=""0880011""","Food services","$0",4074,2,"$0"
"Naugatuck School District","=""0880011""","Enterprise operations","$0",4074,2,"$0"
"Naugatuck School District","=""0880011""","Minor school construction","N/A","N/A","N/A","N/A"
"Naugatuck School District","=""0880011""","Total","$87,917,427",4567,1,"$19,251"
"New Beginnings Inc Family Academy District","=""2800013""","Instruction","$4,474,143",431,1,"$10,381"
"New Beginnings Inc Family Academy District","=""2800013""","Support services - students","$189,866",431,2,"$441"
"New Beginnings Inc Family Academy District","=""2800013""","Support services - instruction","$28,764",431,2,"$67"
"New Beginnings Inc Family Academy District","=""2800013""","Support services - general administration","$1,344,488",431,2,"$3,119"
"New Beginnings Inc Family Academy District","=""2800013""","Support services - school based administration","$329,773",431,2,"$765"
"New Beginnings Inc Family Academy District","=""2800013""","Central and other support services","$366,437",431,2,"$850"
"New Beginnings Inc Family Academy District","=""2800013""","Operation and maintenance of plant","$548,741",431,2,"$1,273"
"New Beginnings Inc Family Academy District","=""2800013""","Student transportation services","$12,823",431,3,"$30"
"New Beginnings Inc Family Academy District","=""2800013""","Food services","$0",431,2,"$0"
"New Beginnings Inc Family Academy District","=""2800013""","Enterprise operations","$0",431,2,"$0"
"New Beginnings Inc Family Academy District","=""2800013""","Minor school construction","N/A","N/A","N/A","N/A"
"New Beginnings Inc Family Academy District","=""2800013""","Total","$7,295,035",431,1,"$16,926"
"New Britain School District","=""0890011""","Instruction","$136,612,600",11586,1,"$11,791"
"New Britain School District","=""0890011""","Support services - students","$15,736,216",9929,2,"$1,585"
"New Britain School District","=""0890011""","Support services - instruction","$3,628,509",9929,2,"$365"
"New Britain School District","=""0890011""","Support services - general administration","$5,228,792",9929,2,"$527"
"New Britain School District","=""0890011""","Support services - school based administration","$7,093,218",9929,2,"$714"
"New Britain School District","=""0890011""","Central and other support services","$5,373,658",9929,2,"$541"
"New Britain School District","=""0890011""","Operation and maintenance of plant","$18,301,571",9929,2,"$1,843"
"New Britain School District","=""0890011""","Student transportation services","$16,746,651",8239,3,"$2,033"
"New Britain School District","=""0890011""","Food services","$0",9929,2,"$0"
"New Britain School District","=""0890011""","Enterprise operations","$563,497",9929,2,"$57"
"New Britain School District","=""0890011""","Minor school construction","N/A","N/A","N/A","N/A"
"New Britain School District","=""0890011""","Total","$209,284,713",11586,1,"$18,064"
"New Canaan School District","=""0900011""","Instruction","$65,082,814",4069,1,"$15,995"
"New Canaan School District","=""0900011""","Support services - students","$10,313,568",4047,2,"$2,548"
"New Canaan School District","=""0900011""","Support services - instruction","$4,432,851",4047,2,"$1,095"
"New Canaan School District","=""0900011""","Support services - general administration","$1,999,127",4047,2,"$494"
"New Canaan School District","=""0900011""","Support services - school based administration","$5,436,382",4047,2,"$1,343"
"New Canaan School District","=""0900011""","Central and other support services","$5,559,242",4047,2,"$1,374"
"New Canaan School District","=""0900011""","Operation and maintenance of plant","$9,543,629",4047,2,"$2,358"
"New Canaan School District","=""0900011""","Student transportation services","$8,007,980",3708,3,"$2,160"
"New Canaan School District","=""0900011""","Food services","$418,546",4047,2,"$103"
"New Canaan School District","=""0900011""","Enterprise operations","$2,604,408",4047,2,"$644"
"New Canaan School District","=""0900011""","Minor school construction","N/A","N/A","N/A","N/A"
"New Canaan School District","=""0900011""","Total","$113,398,546",4069,1,"$27,869"
"New Fairfield School District","=""0910011""","Instruction","$29,165,591",2157,1,"$13,521"
"New Fairfield School District","=""0910011""","Support services - students","$5,980,901",2112,2,"$2,832"
"New Fairfield School District","=""0910011""","Support services - instruction","$2,243,308",2112,2,"$1,062"
"New Fairfield School District","=""0910011""","Support services - general administration","$1,127,512",2112,2,"$534"
"New Fairfield School District","=""0910011""","Support services - school based administration","$2,979,738",2112,2,"$1,411"
"New Fairfield School District","=""0910011""","Central and other support services","$1,981,543",2112,2,"$938"
"New Fairfield School District","=""0910011""","Operation and maintenance of plant","$4,859,250",2112,2,"$2,301"
"New Fairfield School District","=""0910011""","Student transportation services","$3,372,174",2171,3,"$1,553"
"New Fairfield School District","=""0910011""","Food services","$0",2112,2,"$0"
"New Fairfield School District","=""0910011""","Enterprise operations","$0",2112,2,"$0"
"New Fairfield School District","=""0910011""","Minor school construction","N/A","N/A","N/A","N/A"
"New Fairfield School District","=""0910011""","Total","$51,710,017",2157,1,"$23,973"
"New Hartford School District","=""0920011""","Instruction","$6,726,670",441,1,"$15,253"
"New Hartford School District","=""0920011""","Support services - students","$173,669",429,2,"$405"
"New Hartford School District","=""0920011""","Support services - instruction","$351,395",429,2,"$819"
"New Hartford School District","=""0920011""","Support services - general administration","$883,756",429,2,"$2,060"
"New Hartford School District","=""0920011""","Support services - school based administration","$586,931",429,2,"$1,368"
"New Hartford School District","=""0920011""","Central and other support services","$9,875",429,2,"$23"
"New Hartford School District","=""0920011""","Operation and maintenance of plant","$1,328,647",429,2,"$3,097"
"New Hartford School District","=""0920011""","Student transportation services","$760,511",441,3,"$1,725"
"New Hartford School District","=""0920011""","Food services","$0",429,2,"$0"
"New Hartford School District","=""0920011""","Enterprise operations","$0",429,2,"$0"
"New Hartford School District","=""0920011""","Minor school construction","N/A","N/A","N/A","N/A"
"New Hartford School District","=""0920011""","Total","$10,821,454",441,1,"$24,538"
"New Haven School District","=""0930011""","Instruction","$260,152,456",19402,1,"$13,409"
"New Haven School District","=""0930011""","Support services - students","$20,088,193",18696,2,"$1,074"
"New Haven School District","=""0930011""","Support services - instruction","$13,701,109",18696,2,"$733"
"New Haven School District","=""0930011""","Support services - general administration","$2,181,053",18696,2,"$117"
"New Haven School District","=""0930011""","Support services - school based administration","$24,966,147",18696,2,"$1,335"
"New Haven School District","=""0930011""","Central and other support services","$10,547,164",18696,2,"$564"
"New Haven School District","=""0930011""","Operation and maintenance of plant","$39,338,986",18696,2,"$2,104"
"New Haven School District","=""0930011""","Student transportation services","$42,396,330",21269,3,"$1,993"
"New Haven School District","=""0930011""","Food services","$52,937",18696,2,"$3"
"New Haven School District","=""0930011""","Enterprise operations","$737,557",18696,2,"$39"
"New Haven School District","=""0930011""","Minor school construction","N/A","N/A","N/A","N/A"
"New Haven School District","=""0930011""","Total","$414,161,933",19402,1,"$21,346"
"New London School District","=""0950011""","Instruction","$42,937,359",3420,1,"$12,555"
"New London School District","=""0950011""","Support services - students","$8,616,398",2893,2,"$2,978"
"New London School District","=""0950011""","Support services - instruction","$3,258,871",2893,2,"$1,126"
"New London School District","=""0950011""","Support services - general administration","$2,650,656",2893,2,"$916"
"New London School District","=""0950011""","Support services - school based administration","$3,787,149",2893,2,"$1,309"
"New London School District","=""0950011""","Central and other support services","$2,515,182",2893,2,"$869"
"New London School District","=""0950011""","Operation and maintenance of plant","$8,988,540",2893,2,"$3,107"
"New London School District","=""0950011""","Student transportation services","$6,031,490",2623,3,"$2,299"
"New London School District","=""0950011""","Food services","$0",2893,2,"$0"
"New London School District","=""0950011""","Enterprise operations","$779,597",2893,2,"$269"
"New London School District","=""0950011""","Minor school construction","N/A","N/A","N/A","N/A"
"New London School District","=""0950011""","Total","$79,565,242",3420,1,"$23,265"
"New Milford School District","=""0960011""","Instruction","$47,426,056",3616,1,"$13,116"
"New Milford School District","=""0960011""","Support services - students","$5,630,685",3512,2,"$1,603"
"New Milford School District","=""0960011""","Support services - instruction","$1,715,772",3512,2,"$489"
"New Milford School District","=""0960011""","Support services - general administration","$1,094,507",3512,2,"$312"
"New Milford School District","=""0960011""","Support services - school based administration","$4,062,843",3512,2,"$1,157"
"New Milford School District","=""0960011""","Central and other support services","$5,180,980",3512,2,"$1,475"
"New Milford School District","=""0960011""","Operation and maintenance of plant","$7,166,282",3512,2,"$2,041"
"New Milford School District","=""0960011""","Student transportation services","$5,562,265",3707,3,"$1,500"
"New Milford School District","=""0960011""","Food services","$82,338",3512,2,"$23"
"New Milford School District","=""0960011""","Enterprise operations","$1,533,085",3512,2,"$437"
"New Milford School District","=""0960011""","Minor school construction","N/A","N/A","N/A","N/A"
"New Milford School District","=""0960011""","Total","$79,454,813",3616,1,"$21,973"
"Newington School District","=""0940011""","Instruction","$58,083,286",4028,1,"$14,420"
"Newington School District","=""0940011""","Support services - students","$6,728,968",3836,2,"$1,754"
"Newington School District","=""0940011""","Support services - instruction","$1,440,546",3836,2,"$376"
"Newington School District","=""0940011""","Support services - general administration","$4,468,487",3836,2,"$1,165"
"Newington School District","=""0940011""","Support services - school based administration","$5,697,468",3836,2,"$1,485"
"Newington School District","=""0940011""","Central and other support services","$1,076,579",3836,2,"$281"
"Newington School District","=""0940011""","Operation and maintenance of plant","$9,928,360",3836,2,"$2,588"
"Newington School District","=""0940011""","Student transportation services","$4,579,595",3293,3,"$1,391"
"Newington School District","=""0940011""","Food services","$0",3836,2,"$0"
"Newington School District","=""0940011""","Enterprise operations","$976,792",3836,2,"$255"
"Newington School District","=""0940011""","Minor school construction","N/A","N/A","N/A","N/A"
"Newington School District","=""0940011""","Total","$92,980,082",4028,1,"$23,083"
"Newtown School District","=""0970011""","Instruction","$52,866,791",3967,1,"$13,327"
"Newtown School District","=""0970011""","Support services - students","$10,144,554",3907,2,"$2,597"
"Newtown School District","=""0970011""","Support services - instruction","$2,379,489",3907,2,"$609"
"Newtown School District","=""0970011""","Support services - general administration","$1,566,816",3907,2,"$401"
"Newtown School District","=""0970011""","Support services - school based administration","$4,668,278",3907,2,"$1,195"
"Newtown School District","=""0970011""","Central and other support services","$2,325,187",3907,2,"$595"
"Newtown School District","=""0970011""","Operation and maintenance of plant","$11,366,845",3907,2,"$2,909"
"Newtown School District","=""0970011""","Student transportation services","$5,298,175",3951,3,"$1,341"
"Newtown School District","=""0970011""","Food services","$6,842",3907,2,"$2"
"Newtown School District","=""0970011""","Enterprise operations","$1,395,700",3907,2,"$357"
"Newtown School District","=""0970011""","Minor school construction","N/A","N/A","N/A","N/A"
"Newtown School District","=""0970011""","Total","$92,018,678",3967,1,"$23,196"
"Norfolk School District","=""0980011""","Instruction","$1,517,449",64,1,"$23,710"
"Norfolk School District","=""0980011""","Support services - students","$53,829",61,2,"$882"
"Norfolk School District","=""0980011""","Support services - instruction","$158,259",61,2,"$2,594"
"Norfolk School District","=""0980011""","Support services - general administration","$225,687",61,2,"$3,700"
"Norfolk School District","=""0980011""","Support services - school based administration","$259,586",61,2,"$4,256"
"Norfolk School District","=""0980011""","Central and other support services","$0",61,2,"$0"
"Norfolk School District","=""0980011""","Operation and maintenance of plant","$547,370",61,2,"$8,973"
"Norfolk School District","=""0980011""","Student transportation services","$154,350",60,3,"$2,573"
"Norfolk School District","=""0980011""","Food services","$27,070",61,2,"$444"
"Norfolk School District","=""0980011""","Enterprise operations","$1,454",61,2,"$24"
"Norfolk School District","=""0980011""","Minor school construction","N/A","N/A","N/A","N/A"
"Norfolk School District","=""0980011""","Total","$2,945,054",64,1,"$46,016"
"North Branford School District","=""0990011""","Instruction","$19,215,256",1588,1,"$12,100"
"North Branford School District","=""0990011""","Support services - students","$3,086,752",1541,2,"$2,003"
"North Branford School District","=""0990011""","Support services - instruction","$965,797",1541,2,"$627"
"North Branford School District","=""0990011""","Support services - general administration","$839,430",1541,2,"$545"
"North Branford School District","=""0990011""","Support services - school based administration","$2,149,382",1541,2,"$1,395"
"North Branford School District","=""0990011""","Central and other support services","$2,675,943",1541,2,"$1,736"
"North Branford School District","=""0990011""","Operation and maintenance of plant","$3,883,566",1541,2,"$2,520"
"North Branford School District","=""0990011""","Student transportation services","$2,423,081",1529,3,"$1,585"
"North Branford School District","=""0990011""","Food services","$0",1541,2,"$0"
"North Branford School District","=""0990011""","Enterprise operations","$0",1541,2,"$0"
"North Branford School District","=""0990011""","Minor school construction","N/A","N/A","N/A","N/A"
"North Branford School District","=""0990011""","Total","$35,239,206",1588,1,"$22,191"
"North Canaan School District","=""1000011""","Instruction","$4,617,805",249,1,"$18,545"
"North Canaan School District","=""1000011""","Support services - students","$79,485",245,2,"$324"
"North Canaan School District","=""1000011""","Support services - instruction","$96,826",245,2,"$395"
"North Canaan School District","=""1000011""","Support services - general administration","$255,426",245,2,"$1,043"
"North Canaan School District","=""1000011""","Support services - school based administration","$307,707",245,2,"$1,256"
"North Canaan School District","=""1000011""","Central and other support services","$154,064",245,2,"$629"
"North Canaan School District","=""1000011""","Operation and maintenance of plant","$532,012",245,2,"$2,171"
"North Canaan School District","=""1000011""","Student transportation services","$348,475",352,3,"$990"
"North Canaan School District","=""1000011""","Food services","$0",245,2,"$0"
"North Canaan School District","=""1000011""","Enterprise operations","$34,934",245,2,"$143"
"North Canaan School District","=""1000011""","Minor school construction","N/A","N/A","N/A","N/A"
"North Canaan School District","=""1000011""","Total","$6,426,734",249,1,"$25,810"
"North Haven School District","=""1010011""","Instruction","$39,599,119",3299,1,"$12,003"
"North Haven School District","=""1010011""","Support services - students","$6,021,835",3206,2,"$1,878"
"North Haven School District","=""1010011""","Support services - instruction","$2,147,640",3206,2,"$670"
"North Haven School District","=""1010011""","Support services - general administration","$965,977",3206,2,"$301"
"North Haven School District","=""1010011""","Support services - school based administration","$4,384,883",3206,2,"$1,368"
"North Haven School District","=""1010011""","Central and other support services","$2,799,006",3206,2,"$873"
"North Haven School District","=""1010011""","Operation and maintenance of plant","$6,612,204",3206,2,"$2,062"
"North Haven School District","=""1010011""","Student transportation services","$4,878,263",3299,3,"$1,479"
"North Haven School District","=""1010011""","Food services","$0",3206,2,"$0"
"North Haven School District","=""1010011""","Enterprise operations","$939,490",3206,2,"$293"
"North Haven School District","=""1010011""","Minor school construction","N/A","N/A","N/A","N/A"
"North Haven School District","=""1010011""","Total","$68,348,416",3299,1,"$20,718"
"North Stonington School District","=""1020011""","Instruction","$10,042,572",738,1,"$13,608"
"North Stonington School District","=""1020011""","Support services - students","$1,312,415",723,2,"$1,815"
"North Stonington School District","=""1020011""","Support services - instruction","$226,956",723,2,"$314"
"North Stonington School District","=""1020011""","Support services - general administration","$983,423",723,2,"$1,360"
"North Stonington School District","=""1020011""","Support services - school based administration","$871,407",723,2,"$1,205"
"North Stonington School District","=""1020011""","Central and other support services","$17,484",723,2,"$24"
"North Stonington School District","=""1020011""","Operation and maintenance of plant","$1,193,882",723,2,"$1,651"
"North Stonington School District","=""1020011""","Student transportation services","$942,545",552,3,"$1,708"
"North Stonington School District","=""1020011""","Food services","$0",723,2,"$0"
"North Stonington School District","=""1020011""","Enterprise operations","$0",723,2,"$0"
"North Stonington School District","=""1020011""","Minor school construction","N/A","N/A","N/A","N/A"
"North Stonington School District","=""1020011""","Total","$15,590,684",738,1,"$21,126"
"Norwalk School District","=""1030011""","Instruction","$178,986,907",11941,1,"$14,989"
"Norwalk School District","=""1030011""","Support services - students","$23,059,009",11402,2,"$2,022"
"Norwalk School District","=""1030011""","Support services - instruction","$12,165,634",11402,2,"$1,067"
"Norwalk School District","=""1030011""","Support services - general administration","$813,517",11402,2,"$71"
"Norwalk School District","=""1030011""","Support services - school based administration","$11,532,441",11402,2,"$1,011"
"Norwalk School District","=""1030011""","Central and other support services","$4,646,785",11402,2,"$408"
"Norwalk School District","=""1030011""","Operation and maintenance of plant","$32,524,495",11402,2,"$2,853"
"Norwalk School District","=""1030011""","Student transportation services","$12,500,210",7798,3,"$1,603"
"Norwalk School District","=""1030011""","Food services","$168,084",11402,2,"$15"
"Norwalk School District","=""1030011""","Enterprise operations","$0",11402,2,"$0"
"Norwalk School District","=""1030011""","Minor school construction","N/A","N/A","N/A","N/A"
"Norwalk School District","=""1030011""","Total","$276,397,081",11941,1,"$23,147"
"Norwich School District","=""1040011""","Instruction","$89,669,733",5174,1,"$17,331"
"Norwich School District","=""1040011""","Support services - students","$7,791,245",3228,2,"$2,414"
"Norwich School District","=""1040011""","Support services - instruction","$459,273",3228,2,"$142"
"Norwich School District","=""1040011""","Support services - general administration","$4,124,801",3228,2,"$1,278"
"Norwich School District","=""1040011""","Support services - school based administration","$2,473,374",3228,2,"$766"
"Norwich School District","=""1040011""","Central and other support services","$1,689,081",3228,2,"$523"
"Norwich School District","=""1040011""","Operation and maintenance of plant","$4,730,576",3228,2,"$1,465"
"Norwich School District","=""1040011""","Student transportation services","$11,196,535",5750,3,"$1,947"
"Norwich School District","=""1040011""","Food services","$0",3228,2,"$0"
"Norwich School District","=""1040011""","Enterprise operations","$270,998",3228,2,"$84"
"Norwich School District","=""1040011""","Minor school construction","N/A","N/A","N/A","N/A"
"Norwich School District","=""1040011""","Total","$122,405,617",5174,1,"$23,658"
"Odyssey Community School District","=""2630013""","Instruction","$3,914,097",410,1,"$9,547"
"Odyssey Community School District","=""2630013""","Support services - students","$340,161",410,2,"$830"
"Odyssey Community School District","=""2630013""","Support services - instruction","$51,877",410,2,"$127"
"Odyssey Community School District","=""2630013""","Support services - general administration","$39,663",410,2,"$97"
"Odyssey Community School District","=""2630013""","Support services - school based administration","$814,416",410,2,"$1,986"
"Odyssey Community School District","=""2630013""","Central and other support services","$106,650",410,2,"$260"
"Odyssey Community School District","=""2630013""","Operation and maintenance of plant","$810,069",410,2,"$1,976"
"Odyssey Community School District","=""2630013""","Student transportation services","$0",0,3,"$0"
"Odyssey Community School District","=""2630013""","Food services","$0",410,2,"$0"
"Odyssey Community School District","=""2630013""","Enterprise operations","$0",410,2,"$0"
"Odyssey Community School District","=""2630013""","Minor school construction","N/A","N/A","N/A","N/A"
"Odyssey Community School District","=""2630013""","Total","$6,076,933",410,1,"$14,822"
"Old Saybrook School District","=""1060011""","Instruction","$17,009,241",1051,1,"$16,184"
"Old Saybrook School District","=""1060011""","Support services - students","$2,538,289",1028,2,"$2,469"
"Old Saybrook School District","=""1060011""","Support services - instruction","$1,496,629",1028,2,"$1,456"
"Old Saybrook School District","=""1060011""","Support services - general administration","$672,021",1028,2,"$654"
"Old Saybrook School District","=""1060011""","Support services - school based administration","$1,732,583",1028,2,"$1,685"
"Old Saybrook School District","=""1060011""","Central and other support services","$1,461,962",1028,2,"$1,422"
"Old Saybrook School District","=""1060011""","Operation and maintenance of plant","$3,578,718",1028,2,"$3,481"
"Old Saybrook School District","=""1060011""","Student transportation services","$1,424,971",978,3,"$1,457"
"Old Saybrook School District","=""1060011""","Food services","$125,990",1028,2,"$123"
"Old Saybrook School District","=""1060011""","Enterprise operations","$0",1028,2,"$0"
"Old Saybrook School District","=""1060011""","Minor school construction","N/A","N/A","N/A","N/A"
"Old Saybrook School District","=""1060011""","Total","$30,040,404",1051,1,"$28,583"
"Orange School District","=""1070011""","Instruction","$14,197,266",1261,1,"$11,259"
"Orange School District","=""1070011""","Support services - students","$4,443,409",1253,2,"$3,546"
"Orange School District","=""1070011""","Support services - instruction","$1,141,315",1253,2,"$911"
"Orange School District","=""1070011""","Support services - general administration","$728,893",1253,2,"$582"
"Orange School District","=""1070011""","Support services - school based administration","$1,105,653",1253,2,"$882"
"Orange School District","=""1070011""","Central and other support services","$283,744",1253,2,"$226"
"Orange School District","=""1070011""","Operation and maintenance of plant","$2,527,647",1253,2,"$2,017"
"Orange School District","=""1070011""","Student transportation services","$1,365,988",1274,3,"$1,072"
"Orange School District","=""1070011""","Food services","$85,161",1253,2,"$68"
"Orange School District","=""1070011""","Enterprise operations","$0",1253,2,"$0"
"Orange School District","=""1070011""","Minor school construction","N/A","N/A","N/A","N/A"
"Orange School District","=""1070011""","Total","$25,879,076",1261,1,"$20,523"
"Oxford School District","=""1080011""","Instruction","$23,178,815",1689,1,"$13,723"
"Oxford School District","=""1080011""","Support services - students","$2,364,303",1613,2,"$1,466"
"Oxford School District","=""1080011""","Support services - instruction","$1,165,279",1613,2,"$722"
"Oxford School District","=""1080011""","Support services - general administration","$966,371",1613,2,"$599"
"Oxford School District","=""1080011""","Support services - school based administration","$2,032,099",1613,2,"$1,260"
"Oxford School District","=""1080011""","Central and other support services","$2,465,220",1613,2,"$1,528"
"Oxford School District","=""1080011""","Operation and maintenance of plant","$2,749,453",1613,2,"$1,705"
"Oxford School District","=""1080011""","Student transportation services","$2,357,425",1707,3,"$1,381"
"Oxford School District","=""1080011""","Food services","$0",1613,2,"$0"
"Oxford School District","=""1080011""","Enterprise operations","$579,776",1613,2,"$359"
"Oxford School District","=""1080011""","Minor school construction","N/A","N/A","N/A","N/A"
"Oxford School District","=""1080011""","Total","$37,858,742",1689,1,"$22,415"
"Park City Prep Charter School District","=""2830013""","Instruction","$4,256,582",434,1,"$9,808"
"Park City Prep Charter School District","=""2830013""","Support services - students","$191,911",434,2,"$442"
"Park City Prep Charter School District","=""2830013""","Support services - instruction","$137,301",434,2,"$316"
"Park City Prep Charter School District","=""2830013""","Support services - general administration","$115,597",434,2,"$266"
"Park City Prep Charter School District","=""2830013""","Support services - school based administration","$0",434,2,"$0"
"Park City Prep Charter School District","=""2830013""","Central and other support services","$444,542",434,2,"$1,024"
"Park City Prep Charter School District","=""2830013""","Operation and maintenance of plant","$1,353,479",434,2,"$3,119"
"Park City Prep Charter School District","=""2830013""","Student transportation services","$245,479",353,3,"$695"
"Park City Prep Charter School District","=""2830013""","Food services","$0",434,2,"$0"
"Park City Prep Charter School District","=""2830013""","Enterprise operations","$0",434,2,"$0"
"Park City Prep Charter School District","=""2830013""","Minor school construction","N/A","N/A","N/A","N/A"
"Park City Prep Charter School District","=""2830013""","Total","$6,744,891",434,1,"$15,541"
"Plainfield School District","=""1090011""","Instruction","$22,904,489",2010,1,"$11,395"
"Plainfield School District","=""1090011""","Support services - students","$3,151,924",1872,2,"$1,684"
"Plainfield School District","=""1090011""","Support services - instruction","$2,152,075",1872,2,"$1,150"
"Plainfield School District","=""1090011""","Support services - general administration","$454,218",1872,2,"$243"
"Plainfield School District","=""1090011""","Support services - school based administration","$2,205,130",1872,2,"$1,178"
"Plainfield School District","=""1090011""","Central and other support services","$2,529,138",1872,2,"$1,351"
"Plainfield School District","=""1090011""","Operation and maintenance of plant","$4,223,063",1872,2,"$2,256"
"Plainfield School District","=""1090011""","Student transportation services","$3,711,266",1760,3,"$2,109"
"Plainfield School District","=""1090011""","Food services","$0",1872,2,"$0"
"Plainfield School District","=""1090011""","Enterprise operations","$606,023",1872,2,"$324"
