"Per Pupil Expenditures by Function (District), 2017-18"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than minor school construction and equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Meriden School District","=""0800011""","Total","$124,441,289",8800,1,"$14,141"
"Middletown School District","=""0830011""","Instruction","$51,763,880",4974,1,"$10,407"
"Middletown School District","=""0830011""","Support services - students","$9,626,452",4528,2,"$2,126"
"Middletown School District","=""0830011""","Support services - instruction","$1,286,114",4528,2,"$284"
"Middletown School District","=""0830011""","Support services - general administration","$1,940,813",4528,2,"$429"
"Middletown School District","=""0830011""","Support services - school based administration","$4,169,189",4528,2,"$921"
"Middletown School District","=""0830011""","Central and other support services","$3,665,263",4528,2,"$809"
"Middletown School District","=""0830011""","Operation and maintenance of plant","$8,268,848",4528,2,"$1,826"
"Middletown School District","=""0830011""","Student transportation services","$6,983,782",4427,3,"$1,578"
"Middletown School District","=""0830011""","Food services","$647,373",4528,2,"$143"
"Middletown School District","=""0830011""","Enterprise operations","$825,787",4528,2,"$182"
"Middletown School District","=""0830011""","Minor school construction","$0",4528,2,"$0"
"Middletown School District","=""0830011""","Total","$89,177,500",4974,1,"$17,929"
"Milford School District","=""0840011""","Instruction","$80,036,615",5976,1,"$13,393"
"Milford School District","=""0840011""","Support services - students","$3,347,386",5749,2,"$582"
"Milford School District","=""0840011""","Support services - instruction","$2,348,048",5749,2,"$408"
"Milford School District","=""0840011""","Support services - general administration","$2,594,515",5749,2,"$451"
"Milford School District","=""0840011""","Support services - school based administration","$9,321,628",5749,2,"$1,621"
"Milford School District","=""0840011""","Central and other support services","$232,024",5749,2,"$40"
"Milford School District","=""0840011""","Operation and maintenance of plant","$12,419,631",5749,2,"$2,160"
"Milford School District","=""0840011""","Student transportation services","$4,764,276",4113,3,"$1,158"
"Milford School District","=""0840011""","Food services","$776,977",5749,2,"$135"
"Milford School District","=""0840011""","Enterprise operations","$1,492,818",5749,2,"$260"
"Milford School District","=""0840011""","Minor school construction","$0",5749,2,"$0"
"Milford School District","=""0840011""","Total","$117,333,919",5976,1,"$19,634"
"Monroe School District","=""0850011""","Instruction","$33,120,217",3210,1,"$10,318"
"Monroe School District","=""0850011""","Support services - students","$3,874,160",3138,2,"$1,235"
"Monroe School District","=""0850011""","Support services - instruction","$4,116,137",3138,2,"$1,312"
"Monroe School District","=""0850011""","Support services - general administration","$892,279",3138,2,"$284"
"Monroe School District","=""0850011""","Support services - school based administration","$4,001,049",3138,2,"$1,275"
"Monroe School District","=""0850011""","Central and other support services","$1,609,537",3138,2,"$513"
"Monroe School District","=""0850011""","Operation and maintenance of plant","$5,544,455",3138,2,"$1,767"
"Monroe School District","=""0850011""","Student transportation services","$3,352,958",3146,3,"$1,066"
"Monroe School District","=""0850011""","Food services","$0",3138,2,"$0"
"Monroe School District","=""0850011""","Enterprise operations","$593,357",3138,2,"$189"
"Monroe School District","=""0850011""","Minor school construction","$0",3138,2,"$0"
"Monroe School District","=""0850011""","Total","$57,104,148",3210,1,"$17,789"
"Montville School District","=""0860011""","Instruction","$24,401,716",2376,1,"$10,270"
"Montville School District","=""0860011""","Support services - students","$3,158,063",2164,2,"$1,459"
"Montville School District","=""0860011""","Support services - instruction","$662,303",2164,2,"$306"
"Montville School District","=""0860011""","Support services - general administration","$779,438",2164,2,"$360"
"Montville School District","=""0860011""","Support services - school based administration","$1,948,394",2164,2,"$900"
"Montville School District","=""0860011""","Central and other support services","$394,123",2164,2,"$182"
"Montville School District","=""0860011""","Operation and maintenance of plant","$3,342,986",2164,2,"$1,545"
"Montville School District","=""0860011""","Student transportation services","$2,126,446",2308,3,"$921"
"Montville School District","=""0860011""","Food services","$35,011",2164,2,"$16"
"Montville School District","=""0860011""","Enterprise operations","$567,416",2164,2,"$262"
"Montville School District","=""0860011""","Minor school construction","$0",2164,2,"$0"
"Montville School District","=""0860011""","Total","$37,415,897",2376,1,"$15,747"
"Naugatuck School District","=""0880011""","Instruction","$44,125,304",4529,1,"$9,743"
"Naugatuck School District","=""0880011""","Support services - students","$7,634,903",4235,2,"$1,803"
"Naugatuck School District","=""0880011""","Support services - instruction","$3,527,303",4235,2,"$833"
"Naugatuck School District","=""0880011""","Support services - general administration","$835,378",4235,2,"$197"
"Naugatuck School District","=""0880011""","Support services - school based administration","$1,888,817",4235,2,"$446"
"Naugatuck School District","=""0880011""","Central and other support services","$3,803,565",4235,2,"$898"
"Naugatuck School District","=""0880011""","Operation and maintenance of plant","$5,466,299",4235,2,"$1,291"
"Naugatuck School District","=""0880011""","Student transportation services","$3,401,821",3102,3,"$1,097"
"Naugatuck School District","=""0880011""","Food services","$0",4235,2,"$0"
"Naugatuck School District","=""0880011""","Enterprise operations","$0",4235,2,"$0"
"Naugatuck School District","=""0880011""","Minor school construction","$0",4235,2,"$0"
"Naugatuck School District","=""0880011""","Total","$70,683,391",4529,1,"$15,607"
"New Beginnings Inc Family Academy District","=""2800013""","Instruction","$4,028,710",497,1,"$8,106"
"New Beginnings Inc Family Academy District","=""2800013""","Support services - students","$214,153",497,2,"$431"
"New Beginnings Inc Family Academy District","=""2800013""","Support services - instruction","$0",497,2,"$0"
"New Beginnings Inc Family Academy District","=""2800013""","Support services - general administration","$860,065",497,2,"$1,731"
"New Beginnings Inc Family Academy District","=""2800013""","Support services - school based administration","$542,471",497,2,"$1,091"
"New Beginnings Inc Family Academy District","=""2800013""","Central and other support services","$298,574",497,2,"$601"
"New Beginnings Inc Family Academy District","=""2800013""","Operation and maintenance of plant","$575,321",497,2,"$1,158"
"New Beginnings Inc Family Academy District","=""2800013""","Student transportation services","$53,954",497,3,"$109"
"New Beginnings Inc Family Academy District","=""2800013""","Food services","$0",497,2,"$0"
"New Beginnings Inc Family Academy District","=""2800013""","Enterprise operations","$0",497,2,"$0"
"New Beginnings Inc Family Academy District","=""2800013""","Minor school construction","$0",497,2,"$0"
"New Beginnings Inc Family Academy District","=""2800013""","Total","$6,573,249",497,1,"$13,226"
"New Britain School District","=""0890011""","Instruction","$103,987,212",11644,1,"$8,931"
"New Britain School District","=""0890011""","Support services - students","$6,174,117",10002,2,"$617"
"New Britain School District","=""0890011""","Support services - instruction","$5,564,855",10002,2,"$556"
"New Britain School District","=""0890011""","Support services - general administration","$3,422,031",10002,2,"$342"
"New Britain School District","=""0890011""","Support services - school based administration","$5,828,769",10002,2,"$583"
"New Britain School District","=""0890011""","Central and other support services","$5,509,081",10002,2,"$551"
"New Britain School District","=""0890011""","Operation and maintenance of plant","$12,681,002",10002,2,"$1,268"
"New Britain School District","=""0890011""","Student transportation services","$13,729,483",8355,3,"$1,643"
"New Britain School District","=""0890011""","Food services","$0",10002,2,"$0"
"New Britain School District","=""0890011""","Enterprise operations","$562,031",10002,2,"$56"
"New Britain School District","=""0890011""","Minor school construction","$544,399",10002,2,"$54"
"New Britain School District","=""0890011""","Total","$158,002,979",11644,1,"$13,569"
"New Canaan School District","=""0900011""","Instruction","$55,652,880",4243,1,"$13,116"
"New Canaan School District","=""0900011""","Support services - students","$7,743,129",4220,2,"$1,835"
"New Canaan School District","=""0900011""","Support services - instruction","$2,551,443",4220,2,"$605"
"New Canaan School District","=""0900011""","Support services - general administration","$1,539,304",4220,2,"$365"
"New Canaan School District","=""0900011""","Support services - school based administration","$4,408,896",4220,2,"$1,045"
"New Canaan School District","=""0900011""","Central and other support services","$2,540,620",4220,2,"$602"
"New Canaan School District","=""0900011""","Operation and maintenance of plant","$9,068,540",4220,2,"$2,149"
"New Canaan School District","=""0900011""","Student transportation services","$5,362,881",3909,3,"$1,372"
"New Canaan School District","=""0900011""","Food services","$204,016",4220,2,"$48"
"New Canaan School District","=""0900011""","Enterprise operations","$1,447,720",4220,2,"$343"
"New Canaan School District","=""0900011""","Minor school construction","$620,665",4220,2,"$147"
"New Canaan School District","=""0900011""","Total","$91,140,094",4243,1,"$21,480"
"New Fairfield School District","=""0910011""","Instruction","$25,224,791",2336,1,"$10,798"
"New Fairfield School District","=""0910011""","Support services - students","$2,868,249",2300,2,"$1,247"
"New Fairfield School District","=""0910011""","Support services - instruction","$1,611,536",2300,2,"$701"
"New Fairfield School District","=""0910011""","Support services - general administration","$657,672",2300,2,"$286"
"New Fairfield School District","=""0910011""","Support services - school based administration","$2,564,633",2300,2,"$1,115"
"New Fairfield School District","=""0910011""","Central and other support services","$487,830",2300,2,"$212"
"New Fairfield School District","=""0910011""","Operation and maintenance of plant","$3,874,103",2300,2,"$1,684"
"New Fairfield School District","=""0910011""","Student transportation services","$2,085,258",2310,3,"$903"
"New Fairfield School District","=""0910011""","Food services","$39,444",2300,2,"$17"
"New Fairfield School District","=""0910011""","Enterprise operations","$410,323",2300,2,"$178"
"New Fairfield School District","=""0910011""","Minor school construction","$0",2300,2,"$0"
"New Fairfield School District","=""0910011""","Total","$39,823,839",2336,1,"$17,048"
"New Hartford School District","=""0920011""","Instruction","$5,518,679",483,1,"$11,426"
"New Hartford School District","=""0920011""","Support services - students","$119,908",456,2,"$263"
"New Hartford School District","=""0920011""","Support services - instruction","$209,170",456,2,"$459"
"New Hartford School District","=""0920011""","Support services - general administration","$352,307",456,2,"$773"
"New Hartford School District","=""0920011""","Support services - school based administration","$407,462",456,2,"$894"
"New Hartford School District","=""0920011""","Central and other support services","$28,619",456,2,"$63"
"New Hartford School District","=""0920011""","Operation and maintenance of plant","$798,141",456,2,"$1,750"
"New Hartford School District","=""0920011""","Student transportation services","$623,595",459,3,"$1,359"
"New Hartford School District","=""0920011""","Food services","$3,871",456,2,"$8"
"New Hartford School District","=""0920011""","Enterprise operations","$0",456,2,"$0"
"New Hartford School District","=""0920011""","Minor school construction","$0",456,2,"$0"
"New Hartford School District","=""0920011""","Total","$8,061,752",483,1,"$16,691"
"New Haven School District","=""0930011""","Instruction","$254,265,526",21983,1,"$11,566"
"New Haven School District","=""0930011""","Support services - students","$7,454,955",21418,2,"$348"
"New Haven School District","=""0930011""","Support services - instruction","$4,667,567",21418,2,"$218"
"New Haven School District","=""0930011""","Support services - general administration","$5,599,141",21418,2,"$261"
"New Haven School District","=""0930011""","Support services - school based administration","$22,489,141",21418,2,"$1,050"
"New Haven School District","=""0930011""","Central and other support services","$15,528,725",21418,2,"$725"
"New Haven School District","=""0930011""","Operation and maintenance of plant","$29,137,328",21418,2,"$1,360"
"New Haven School District","=""0930011""","Student transportation services","$28,327,932",22478,3,"$1,260"
"New Haven School District","=""0930011""","Food services","$0",21418,2,"$0"
"New Haven School District","=""0930011""","Enterprise operations","$1,998,673",21418,2,"$93"
"New Haven School District","=""0930011""","Minor school construction","$1,869,538",21418,2,"$87"
"New Haven School District","=""0930011""","Total","$371,338,526",21983,1,"$16,892"
"New London School District","=""0950011""","Instruction","$38,349,470",4337,1,"$8,842"
"New London School District","=""0950011""","Support services - students","$5,395,167",3655,2,"$1,476"
"New London School District","=""0950011""","Support services - instruction","$1,860,101",3655,2,"$509"
"New London School District","=""0950011""","Support services - general administration","$1,190,430",3655,2,"$326"
"New London School District","=""0950011""","Support services - school based administration","$5,354,032",3655,2,"$1,465"
"New London School District","=""0950011""","Central and other support services","$1,917,294",3655,2,"$525"
"New London School District","=""0950011""","Operation and maintenance of plant","$7,111,180",3655,2,"$1,946"
"New London School District","=""0950011""","Student transportation services","$4,644,326",3539,3,"$1,312"
"New London School District","=""0950011""","Food services","$0",3655,2,"$0"
"New London School District","=""0950011""","Enterprise operations","$783,136",3655,2,"$214"
"New London School District","=""0950011""","Minor school construction","$447,614",3655,2,"$122"
"New London School District","=""0950011""","Total","$67,052,750",4337,1,"$15,461"
"New Milford School District","=""0960011""","Instruction","$40,273,947",4179,1,"$9,637"
"New Milford School District","=""0960011""","Support services - students","$4,770,938",4119,2,"$1,158"
"New Milford School District","=""0960011""","Support services - instruction","$1,451,175",4119,2,"$352"
"New Milford School District","=""0960011""","Support services - general administration","$826,488",4119,2,"$201"
"New Milford School District","=""0960011""","Support services - school based administration","$3,589,886",4119,2,"$872"
"New Milford School District","=""0960011""","Central and other support services","$2,514,774",4119,2,"$611"
"New Milford School District","=""0960011""","Operation and maintenance of plant","$6,276,316",4119,2,"$1,524"
"New Milford School District","=""0960011""","Student transportation services","$4,679,156",4253,3,"$1,100"
"New Milford School District","=""0960011""","Food services","$51,546",4119,2,"$13"
"New Milford School District","=""0960011""","Enterprise operations","$1,108,638",4119,2,"$269"
"New Milford School District","=""0960011""","Minor school construction","$0",4119,2,"$0"
"New Milford School District","=""0960011""","Total","$65,542,863",4179,1,"$15,684"
"Newington School District","=""0940011""","Instruction","$45,048,439",4271,1,"$10,548"
"Newington School District","=""0940011""","Support services - students","$3,850,963",4053,2,"$950"
"Newington School District","=""0940011""","Support services - instruction","$1,583,301",4053,2,"$391"
"Newington School District","=""0940011""","Support services - general administration","$5,597,554",4053,2,"$1,381"
"Newington School District","=""0940011""","Support services - school based administration","$4,691,983",4053,2,"$1,158"
"Newington School District","=""0940011""","Central and other support services","$1,048,217",4053,2,"$259"
"Newington School District","=""0940011""","Operation and maintenance of plant","$10,121,974",4053,2,"$2,497"
"Newington School District","=""0940011""","Student transportation services","$3,687,813",3602,3,"$1,024"
"Newington School District","=""0940011""","Food services","$0",4053,2,"$0"
"Newington School District","=""0940011""","Enterprise operations","$797,565",4053,2,"$197"
"Newington School District","=""0940011""","Minor school construction","$0",4053,2,"$0"
"Newington School District","=""0940011""","Total","$76,427,807",4271,1,"$17,895"
"Newtown School District","=""0970011""","Instruction","$44,438,889",4451,1,"$9,984"
"Newtown School District","=""0970011""","Support services - students","$8,545,994",4385,2,"$1,949"
"Newtown School District","=""0970011""","Support services - instruction","$1,814,233",4385,2,"$414"
"Newtown School District","=""0970011""","Support services - general administration","$1,304,298",4385,2,"$297"
"Newtown School District","=""0970011""","Support services - school based administration","$4,143,746",4385,2,"$945"
"Newtown School District","=""0970011""","Central and other support services","$1,880,319",4385,2,"$429"
"Newtown School District","=""0970011""","Operation and maintenance of plant","$10,484,086",4385,2,"$2,391"
"Newtown School District","=""0970011""","Student transportation services","$4,562,302",4456,3,"$1,024"
"Newtown School District","=""0970011""","Food services","$8,735",4385,2,"$2"
"Newtown School District","=""0970011""","Enterprise operations","$1,120,450",4385,2,"$256"
"Newtown School District","=""0970011""","Minor school construction","$0",4385,2,"$0"
"Newtown School District","=""0970011""","Total","$78,303,050",4451,1,"$17,592"
"Norfolk School District","=""0980011""","Instruction","$1,426,884",101,1,"$14,128"
"Norfolk School District","=""0980011""","Support services - students","$57,592",95,2,"$606"
"Norfolk School District","=""0980011""","Support services - instruction","$241,884",95,2,"$2,546"
"Norfolk School District","=""0980011""","Support services - general administration","$222,901",95,2,"$2,346"
"Norfolk School District","=""0980011""","Support services - school based administration","$208,195",95,2,"$2,192"
"Norfolk School District","=""0980011""","Central and other support services","$0",95,2,"$0"
"Norfolk School District","=""0980011""","Operation and maintenance of plant","$297,024",95,2,"$3,127"
"Norfolk School District","=""0980011""","Student transportation services","$167,765",100,3,"$1,678"
"Norfolk School District","=""0980011""","Food services","$8,450",95,2,"$89"
"Norfolk School District","=""0980011""","Enterprise operations","$125,734",95,2,"$1,324"
"Norfolk School District","=""0980011""","Minor school construction","$0",95,2,"$0"
"Norfolk School District","=""0980011""","Total","$2,756,429",101,1,"$27,291"
"North Branford School District","=""0990011""","Instruction","$16,831,849",1839,1,"$9,153"
"North Branford School District","=""0990011""","Support services - students","$2,660,859",1777,2,"$1,497"
"North Branford School District","=""0990011""","Support services - instruction","$1,809,840",1777,2,"$1,018"
"North Branford School District","=""0990011""","Support services - general administration","$888,429",1777,2,"$500"
"North Branford School District","=""0990011""","Support services - school based administration","$1,781,378",1777,2,"$1,002"
"North Branford School District","=""0990011""","Central and other support services","$661,268",1777,2,"$372"
"North Branford School District","=""0990011""","Operation and maintenance of plant","$3,525,739",1777,2,"$1,984"
"North Branford School District","=""0990011""","Student transportation services","$2,354,034",1819,3,"$1,294"
"North Branford School District","=""0990011""","Food services","$415,114",1777,2,"$234"
"North Branford School District","=""0990011""","Enterprise operations","$389,904",1777,2,"$219"
"North Branford School District","=""0990011""","Minor school construction","$0",1777,2,"$0"
"North Branford School District","=""0990011""","Total","$31,318,414",1839,1,"$17,030"
"North Canaan School District","=""1000011""","Instruction","$3,230,750",284,1,"$11,376"
"North Canaan School District","=""1000011""","Support services - students","$1,058,196",281,2,"$3,766"
"North Canaan School District","=""1000011""","Support services - instruction","$181,962",281,2,"$648"
"North Canaan School District","=""1000011""","Support services - general administration","$285,880",281,2,"$1,017"
"North Canaan School District","=""1000011""","Support services - school based administration","$228,356",281,2,"$813"
"North Canaan School District","=""1000011""","Central and other support services","$7,557",281,2,"$27"
"North Canaan School District","=""1000011""","Operation and maintenance of plant","$521,449",281,2,"$1,856"
"North Canaan School District","=""1000011""","Student transportation services","$361,699",288,3,"$1,256"
"North Canaan School District","=""1000011""","Food services","$0",281,2,"$0"
"North Canaan School District","=""1000011""","Enterprise operations","$0",281,2,"$0"
"North Canaan School District","=""1000011""","Minor school construction","$0",281,2,"$0"
"North Canaan School District","=""1000011""","Total","$5,875,848",284,1,"$20,690"
"North Haven School District","=""1010011""","Instruction","$32,728,625",3242,1,"$10,095"
"North Haven School District","=""1010011""","Support services - students","$4,966,911",3136,2,"$1,584"
"North Haven School District","=""1010011""","Support services - instruction","$1,110,410",3136,2,"$354"
"North Haven School District","=""1010011""","Support services - general administration","$1,664,039",3136,2,"$531"
"North Haven School District","=""1010011""","Support services - school based administration","$3,138,080",3136,2,"$1,001"
"North Haven School District","=""1010011""","Central and other support services","$2,282,310",3136,2,"$728"
"North Haven School District","=""1010011""","Operation and maintenance of plant","$4,635,973",3136,2,"$1,478"
"North Haven School District","=""1010011""","Student transportation services","$3,739,003",3138,3,"$1,192"
"North Haven School District","=""1010011""","Food services","$0",3136,2,"$0"
"North Haven School District","=""1010011""","Enterprise operations","$830,879",3136,2,"$265"
"North Haven School District","=""1010011""","Minor school construction","$0",3136,2,"$0"
"North Haven School District","=""1010011""","Total","$55,096,230",3242,1,"$16,995"
"North Stonington School District","=""1020011""","Instruction","$8,310,554",778,1,"$10,682"
"North Stonington School District","=""1020011""","Support services - students","$859,316",751,2,"$1,144"
"North Stonington School District","=""1020011""","Support services - instruction","$161,965",751,2,"$216"
"North Stonington School District","=""1020011""","Support services - general administration","$923,540",751,2,"$1,230"
"North Stonington School District","=""1020011""","Support services - school based administration","$901,593",751,2,"$1,201"
"North Stonington School District","=""1020011""","Central and other support services","$25,199",751,2,"$34"
"North Stonington School District","=""1020011""","Operation and maintenance of plant","$920,647",751,2,"$1,226"
"North Stonington School District","=""1020011""","Student transportation services","$982,362",741,3,"$1,326"
"North Stonington School District","=""1020011""","Food services","$0",751,2,"$0"
"North Stonington School District","=""1020011""","Enterprise operations","$150",751,2,"$0"
"North Stonington School District","=""1020011""","Minor school construction","$0",751,2,"$0"
"North Stonington School District","=""1020011""","Total","$13,085,327",778,1,"$16,819"
"Norwalk School District","=""1030011""","Instruction","$142,840,214",11984,1,"$11,919"
"Norwalk School District","=""1030011""","Support services - students","$12,001,911",11494,2,"$1,044"
"Norwalk School District","=""1030011""","Support services - instruction","$7,338,207",11494,2,"$638"
"Norwalk School District","=""1030011""","Support services - general administration","$2,956,339",11494,2,"$257"
"Norwalk School District","=""1030011""","Support services - school based administration","$14,224,533",11494,2,"$1,238"
"Norwalk School District","=""1030011""","Central and other support services","$8,827,158",11494,2,"$768"
"Norwalk School District","=""1030011""","Operation and maintenance of plant","$17,143,078",11494,2,"$1,491"
"Norwalk School District","=""1030011""","Student transportation services","$9,147,376",8703,3,"$1,051"
"Norwalk School District","=""1030011""","Food services","$372,134",11494,2,"$32"
"Norwalk School District","=""1030011""","Enterprise operations","$589,553",11494,2,"$51"
"Norwalk School District","=""1030011""","Minor school construction","$0",11494,2,"$0"
"Norwalk School District","=""1030011""","Total","$215,440,504",11984,1,"$17,977"
"Norwich School District","=""1040011""","Instruction","$68,999,146",5509,1,"$12,525"
"Norwich School District","=""1040011""","Support services - students","$5,401,855",3486,2,"$1,550"
"Norwich School District","=""1040011""","Support services - instruction","$321,494",3486,2,"$92"
"Norwich School District","=""1040011""","Support services - general administration","$473,300",3486,2,"$136"
"Norwich School District","=""1040011""","Support services - school based administration","$2,608,243",3486,2,"$748"
"Norwich School District","=""1040011""","Central and other support services","$1,341,549",3486,2,"$385"
"Norwich School District","=""1040011""","Operation and maintenance of plant","$4,791,165",3486,2,"$1,374"
"Norwich School District","=""1040011""","Student transportation services","$7,156,726",6278,3,"$1,140"
"Norwich School District","=""1040011""","Food services","$0",3486,2,"$0"
"Norwich School District","=""1040011""","Enterprise operations","$408,739",3486,2,"$117"
"Norwich School District","=""1040011""","Minor school construction","$0",3486,2,"$0"
"Norwich School District","=""1040011""","Total","$91,502,218",5509,1,"$16,610"
"Odyssey Community School District","=""2630013""","Instruction","$2,283,651",329,1,"$6,941"
"Odyssey Community School District","=""2630013""","Support services - students","$185,076",329,2,"$563"
"Odyssey Community School District","=""2630013""","Support services - instruction","$190,074",329,2,"$578"
"Odyssey Community School District","=""2630013""","Support services - general administration","$197,534",329,2,"$600"
"Odyssey Community School District","=""2630013""","Support services - school based administration","$593,249",329,2,"$1,803"
"Odyssey Community School District","=""2630013""","Central and other support services","$42,612",329,2,"$130"
"Odyssey Community School District","=""2630013""","Operation and maintenance of plant","$544,225",329,2,"$1,654"
"Odyssey Community School District","=""2630013""","Student transportation services","$0",0,3,"$0"
"Odyssey Community School District","=""2630013""","Food services","$0",329,2,"$0"
"Odyssey Community School District","=""2630013""","Enterprise operations","$0",329,2,"$0"
"Odyssey Community School District","=""2630013""","Minor school construction","$0",329,2,"$0"
"Odyssey Community School District","=""2630013""","Total","$4,036,422",329,1,"$12,269"
"Old Saybrook School District","=""1060011""","Instruction","$14,742,539",1288,1,"$11,446"
"Old Saybrook School District","=""1060011""","Support services - students","$1,845,266",1260,2,"$1,464"
"Old Saybrook School District","=""1060011""","Support services - instruction","$2,069,435",1260,2,"$1,642"
"Old Saybrook School District","=""1060011""","Support services - general administration","$664,121",1260,2,"$527"
"Old Saybrook School District","=""1060011""","Support services - school based administration","$1,506,043",1260,2,"$1,195"
"Old Saybrook School District","=""1060011""","Central and other support services","$428,155",1260,2,"$340"
"Old Saybrook School District","=""1060011""","Operation and maintenance of plant","$2,355,356",1260,2,"$1,869"
"Old Saybrook School District","=""1060011""","Student transportation services","$1,424,932",1205,3,"$1,183"
"Old Saybrook School District","=""1060011""","Food services","$0",1260,2,"$0"
"Old Saybrook School District","=""1060011""","Enterprise operations","$658,042",1260,2,"$522"
"Old Saybrook School District","=""1060011""","Minor school construction","$898,030",1260,2,"$713"
"Old Saybrook School District","=""1060011""","Total","$26,591,920",1288,1,"$20,646"
"Orange School District","=""1070011""","Instruction","$12,087,815",1191,1,"$10,149"
"Orange School District","=""1070011""","Support services - students","$3,224,227",1173,2,"$2,749"
"Orange School District","=""1070011""","Support services - instruction","$994,183",1173,2,"$848"
"Orange School District","=""1070011""","Support services - general administration","$467,563",1173,2,"$399"
"Orange School District","=""1070011""","Support services - school based administration","$1,162,084",1173,2,"$991"
"Orange School District","=""1070011""","Central and other support services","$235,107",1173,2,"$200"
"Orange School District","=""1070011""","Operation and maintenance of plant","$1,718,370",1173,2,"$1,465"
"Orange School District","=""1070011""","Student transportation services","$1,112,774",1151,3,"$967"
"Orange School District","=""1070011""","Food services","$125,675",1173,2,"$107"
"Orange School District","=""1070011""","Enterprise operations","$0",1173,2,"$0"
"Orange School District","=""1070011""","Minor school construction","$202,869",1173,2,"$173"
"Orange School District","=""1070011""","Total","$21,330,667",1191,1,"$17,910"
"Oxford School District","=""1080011""","Instruction","$18,870,677",1910,1,"$9,880"
"Oxford School District","=""1080011""","Support services - students","$2,234,321",1843,2,"$1,212"
"Oxford School District","=""1080011""","Support services - instruction","$863,951",1843,2,"$469"
"Oxford School District","=""1080011""","Support services - general administration","$911,717",1843,2,"$495"
"Oxford School District","=""1080011""","Support services - school based administration","$1,827,984",1843,2,"$992"
"Oxford School District","=""1080011""","Central and other support services","$1,413,086",1843,2,"$767"
"Oxford School District","=""1080011""","Operation and maintenance of plant","$2,176,961",1843,2,"$1,181"
"Oxford School District","=""1080011""","Student transportation services","$1,795,135",1916,3,"$937"
"Oxford School District","=""1080011""","Food services","$25,655",1843,2,"$14"
"Oxford School District","=""1080011""","Enterprise operations","$542,469",1843,2,"$294"
"Oxford School District","=""1080011""","Minor school construction","$136,255",1843,2,"$74"
"Oxford School District","=""1080011""","Total","$30,798,211",1910,1,"$16,125"
"Park City Prep Charter School District","=""2830013""","Instruction","$1,653,037",360,1,"$4,592"
"Park City Prep Charter School District","=""2830013""","Support services - students","$297,977",360,2,"$828"
"Park City Prep Charter School District","=""2830013""","Support services - instruction","$201,872",360,2,"$561"
"Park City Prep Charter School District","=""2830013""","Support services - general administration","$70,694",360,2,"$196"
"Park City Prep Charter School District","=""2830013""","Support services - school based administration","$760,758",360,2,"$2,113"
"Park City Prep Charter School District","=""2830013""","Central and other support services","$216,882",360,2,"$602"
"Park City Prep Charter School District","=""2830013""","Operation and maintenance of plant","$1,001,111",360,2,"$2,781"
"Park City Prep Charter School District","=""2830013""","Student transportation services","$0",0,3,"$0"
"Park City Prep Charter School District","=""2830013""","Food services","$0",360,2,"$0"
"Park City Prep Charter School District","=""2830013""","Enterprise operations","$0",360,2,"$0"
"Park City Prep Charter School District","=""2830013""","Minor school construction","$0",360,2,"$0"
"Park City Prep Charter School District","=""2830013""","Total","$4,202,331",360,1,"$11,673"
"Path Academy District","=""2930013""","Instruction","$922,643",174,1,"$5,303"
"Path Academy District","=""2930013""","Support services - students","$418,428",174,2,"$2,405"
"Path Academy District","=""2930013""","Support services - instruction","$69,661",174,2,"$400"
"Path Academy District","=""2930013""","Support services - general administration","$0",174,2,"$0"
"Path Academy District","=""2930013""","Support services - school based administration","$291,559",174,2,"$1,676"
"Path Academy District","=""2930013""","Central and other support services","$16,075",174,2,"$92"
"Path Academy District","=""2930013""","Operation and maintenance of plant","$157,592",174,2,"$906"
"Path Academy District","=""2930013""","Student transportation services","$5,886",13,3,"$453"
"Path Academy District","=""2930013""","Food services","$0",174,2,"$0"
"Path Academy District","=""2930013""","Enterprise operations","$0",174,2,"$0"
"Path Academy District","=""2930013""","Minor school construction","$0",174,2,"$0"
"Path Academy District","=""2930013""","Total","$1,881,845",174,1,"$10,815"
"Plainfield School District","=""1090011""","Instruction","$21,276,767",2380,1,"$8,940"
"Plainfield School District","=""1090011""","Support services - students","$2,659,162",2247,2,"$1,183"
"Plainfield School District","=""1090011""","Support services - instruction","$1,107,073",2247,2,"$493"
"Plainfield School District","=""1090011""","Support services - general administration","$431,114",2247,2,"$192"
"Plainfield School District","=""1090011""","Support services - school based administration","$2,092,023",2247,2,"$931"
"Plainfield School District","=""1090011""","Central and other support services","$1,471,956",2247,2,"$655"
"Plainfield School District","=""1090011""","Operation and maintenance of plant","$3,388,161",2247,2,"$1,508"
"Plainfield School District","=""1090011""","Student transportation services","$3,417,009",1979,3,"$1,727"
"Plainfield School District","=""1090011""","Food services","$0",2247,2,"$0"
"Plainfield School District","=""1090011""","Enterprise operations","$367,936",2247,2,"$164"
"Plainfield School District","=""1090011""","Minor school construction","$0",2247,2,"$0"
"Plainfield School District","=""1090011""","Total","$36,211,199",2380,1,"$15,215"
"Plainville School District","=""1100011""","Instruction","$25,104,248",2452,1,"$10,238"
