"Per Pupil Expenditures by Function (District), 2022-23"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Cheshire School District","=""0250011""","Minor school construction","N/A","N/A","N/A","N/A"
"Cheshire School District","=""0250011""","Total","$83,388,342",4242,1,"$19,658"
"Chester School District","=""0260011""","Instruction","$3,528,490",235,1,"$15,015"
"Chester School District","=""0260011""","Support services - students","$437,370",222,2,"$1,970"
"Chester School District","=""0260011""","Support services - instruction","$87,710",222,2,"$395"
"Chester School District","=""0260011""","Support services - general administration","$327,605",222,2,"$1,476"
"Chester School District","=""0260011""","Support services - school based administration","$466,861",222,2,"$2,103"
"Chester School District","=""0260011""","Central and other support services","$68,266",222,2,"$308"
"Chester School District","=""0260011""","Operation and maintenance of plant","$456,457",222,2,"$2,056"
"Chester School District","=""0260011""","Student transportation services","$209,649",225,3,"$932"
"Chester School District","=""0260011""","Food services","$95,642",222,2,"$431"
"Chester School District","=""0260011""","Enterprise operations","$0",222,2,"$0"
"Chester School District","=""0260011""","Minor school construction","N/A","N/A","N/A","N/A"
"Chester School District","=""0260011""","Total","$5,678,050",235,1,"$24,162"
"Clinton School District","=""0270011""","Instruction","$23,538,086",1521,1,"$15,475"
"Clinton School District","=""0270011""","Support services - students","$2,846,754",1491,2,"$1,909"
"Clinton School District","=""0270011""","Support services - instruction","$723,747",1491,2,"$485"
"Clinton School District","=""0270011""","Support services - general administration","$2,787,643",1491,2,"$1,870"
"Clinton School District","=""0270011""","Support services - school based administration","$1,393,498",1491,2,"$935"
"Clinton School District","=""0270011""","Central and other support services","$758,318",1491,2,"$509"
"Clinton School District","=""0270011""","Operation and maintenance of plant","$2,926,903",1491,2,"$1,963"
"Clinton School District","=""0270011""","Student transportation services","$1,873,479",1221,3,"$1,534"
"Clinton School District","=""0270011""","Food services","$37,504",1491,2,"$25"
"Clinton School District","=""0270011""","Enterprise operations","$0",1491,2,"$0"
"Clinton School District","=""0270011""","Minor school construction","N/A","N/A","N/A","N/A"
"Clinton School District","=""0270011""","Total","$36,885,932",1521,1,"$24,251"
"Colchester School District","=""0280011""","Instruction","$27,313,486",2289,1,"$11,932"
"Colchester School District","=""0280011""","Support services - students","$3,022,067",2229,2,"$1,356"
"Colchester School District","=""0280011""","Support services - instruction","$998,227",2229,2,"$448"
"Colchester School District","=""0280011""","Support services - general administration","$1,802,049",2229,2,"$808"
"Colchester School District","=""0280011""","Support services - school based administration","$2,558,188",2229,2,"$1,148"
"Colchester School District","=""0280011""","Central and other support services","$1,339,748",2229,2,"$601"
"Colchester School District","=""0280011""","Operation and maintenance of plant","$4,638,158",2229,2,"$2,081"
"Colchester School District","=""0280011""","Student transportation services","$2,960,511",2201,3,"$1,345"
"Colchester School District","=""0280011""","Food services","$0",2229,2,"$0"
"Colchester School District","=""0280011""","Enterprise operations","$762,701",2229,2,"$342"
"Colchester School District","=""0280011""","Minor school construction","N/A","N/A","N/A","N/A"
"Colchester School District","=""0280011""","Total","$45,395,135",2289,1,"$19,832"
"Colebrook School District","=""0290011""","Instruction","$1,415,049",77,1,"$18,377"
"Colebrook School District","=""0290011""","Support services - students","$90,202",72,2,"$1,253"
"Colebrook School District","=""0290011""","Support services - instruction","$46,408",72,2,"$645"
"Colebrook School District","=""0290011""","Support services - general administration","$147,057",72,2,"$2,042"
"Colebrook School District","=""0290011""","Support services - school based administration","$165,010",72,2,"$2,292"
"Colebrook School District","=""0290011""","Central and other support services","$89,714",72,2,"$1,246"
"Colebrook School District","=""0290011""","Operation and maintenance of plant","$356,877",72,2,"$4,957"
"Colebrook School District","=""0290011""","Student transportation services","$135,095",76,3,"$1,778"
"Colebrook School District","=""0290011""","Food services","$0",72,2,"$0"
"Colebrook School District","=""0290011""","Enterprise operations","$0",72,2,"$0"
"Colebrook School District","=""0290011""","Minor school construction","N/A","N/A","N/A","N/A"
"Colebrook School District","=""0290011""","Total","$2,445,413",77,1,"$31,759"
"Columbia School District","=""0300011""","Instruction","$7,702,070",664,1,"$11,600"
"Columbia School District","=""0300011""","Support services - students","$2,516,337",462,2,"$5,447"
"Columbia School District","=""0300011""","Support services - instruction","$130,865",462,2,"$283"
"Columbia School District","=""0300011""","Support services - general administration","$704,674",462,2,"$1,525"
"Columbia School District","=""0300011""","Support services - school based administration","$527,513",462,2,"$1,142"
"Columbia School District","=""0300011""","Central and other support services","$157,595",462,2,"$341"
"Columbia School District","=""0300011""","Operation and maintenance of plant","$300,300",462,2,"$650"
"Columbia School District","=""0300011""","Student transportation services","$849,898",673,3,"$1,263"
"Columbia School District","=""0300011""","Food services","$0",462,2,"$0"
"Columbia School District","=""0300011""","Enterprise operations","$349,203",462,2,"$756"
"Columbia School District","=""0300011""","Minor school construction","N/A","N/A","N/A","N/A"
"Columbia School District","=""0300011""","Total","$13,238,454",664,1,"$19,937"
"Common Ground High School District","=""2680013""","Instruction","$1,646,520",226,1,"$7,285"
"Common Ground High School District","=""2680013""","Support services - students","$883,907",226,2,"$3,911"
"Common Ground High School District","=""2680013""","Support services - instruction","$210,667",226,2,"$932"
"Common Ground High School District","=""2680013""","Support services - general administration","$594,637",226,2,"$2,631"
"Common Ground High School District","=""2680013""","Support services - school based administration","$773,126",226,2,"$3,421"
"Common Ground High School District","=""2680013""","Central and other support services","$0",226,2,"$0"
"Common Ground High School District","=""2680013""","Operation and maintenance of plant","$419,028",226,2,"$1,854"
"Common Ground High School District","=""2680013""","Student transportation services","$20,387",226,3,"$90"
"Common Ground High School District","=""2680013""","Food services","$0",226,2,"$0"
"Common Ground High School District","=""2680013""","Enterprise operations","$0",226,2,"$0"
"Common Ground High School District","=""2680013""","Minor school construction","N/A","N/A","N/A","N/A"
"Common Ground High School District","=""2680013""","Total","$4,548,273",226,1,"$20,125"
"Connecticut Technical Education and Career System","=""9000016""","Instruction","$184,747,810",11251,1,"$16,421"
"Connecticut Technical Education and Career System","=""9000016""","Support services - students","$35,987,377",11251,2,"$3,199"
"Connecticut Technical Education and Career System","=""9000016""","Support services - instruction","$5,169,088",11251,2,"$459"
"Connecticut Technical Education and Career System","=""9000016""","Support services - general administration","$19,685,183",11251,2,"$1,750"
"Connecticut Technical Education and Career System","=""9000016""","Support services - school based administration","$28,202,025",11251,2,"$2,507"
"Connecticut Technical Education and Career System","=""9000016""","Central and other support services","$300,858",11251,2,"$27"
"Connecticut Technical Education and Career System","=""9000016""","Operation and maintenance of plant","$39,715,487",11251,2,"$3,530"
"Connecticut Technical Education and Career System","=""9000016""","Student transportation services","$141,028",99,3,"$1,425"
"Connecticut Technical Education and Career System","=""9000016""","Food services","$0",11251,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Enterprise operations","$5,292,427",11251,2,"$470"
"Connecticut Technical Education and Career System","=""9000016""","Minor school construction","N/A","N/A","N/A","N/A"
"Connecticut Technical Education and Career System","=""9000016""","Total","$319,241,282",11251,1,"$28,374"
"Cooperative Educational Services","=""2430014""","Instruction","$31,445,264",998,1,"$31,508"
"Cooperative Educational Services","=""2430014""","Support services - students","$1,557,848",998,2,"$1,561"
"Cooperative Educational Services","=""2430014""","Support services - instruction","$330,597",998,2,"$331"
"Cooperative Educational Services","=""2430014""","Support services - general administration","$1,678,232",998,2,"$1,682"
"Cooperative Educational Services","=""2430014""","Support services - school based administration","$1,529,389",998,2,"$1,532"
"Cooperative Educational Services","=""2430014""","Central and other support services","$617,136",998,2,"$618"
"Cooperative Educational Services","=""2430014""","Operation and maintenance of plant","$795,656",998,2,"$797"
"Cooperative Educational Services","=""2430014""","Student transportation services","$182,460",162,3,"$1,126"
"Cooperative Educational Services","=""2430014""","Food services","$0",998,2,"$0"
"Cooperative Educational Services","=""2430014""","Enterprise operations","$126,878",998,2,"$127"
"Cooperative Educational Services","=""2430014""","Minor school construction","N/A","N/A","N/A","N/A"
"Cooperative Educational Services","=""2430014""","Total","$38,263,461",998,1,"$38,340"
"Cornwall School District","=""0310011""","Instruction","$2,004,635",100,1,"$20,046"
"Cornwall School District","=""0310011""","Support services - students","$204,955",94,2,"$2,180"
