"Per Pupil Expenditures by Function (District), 2021-22"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"New Fairfield School District","=""0910011""","Support services - students","$3,918,634",2119,2,"$1,849"
"New Fairfield School District","=""0910011""","Support services - instruction","$2,584,409",2119,2,"$1,220"
"New Fairfield School District","=""0910011""","Support services - general administration","$982,674",2119,2,"$464"
"New Fairfield School District","=""0910011""","Support services - school based administration","$2,888,731",2119,2,"$1,363"
"New Fairfield School District","=""0910011""","Central and other support services","$1,620,748",2119,2,"$765"
"New Fairfield School District","=""0910011""","Operation and maintenance of plant","$4,271,537",2119,2,"$2,016"
"New Fairfield School District","=""0910011""","Student transportation services","$2,673,657",2195,3,"$1,218"
"New Fairfield School District","=""0910011""","Food services","$35,190",2119,2,"$17"
"New Fairfield School District","=""0910011""","Enterprise operations","$0",2119,2,"$0"
"New Fairfield School District","=""0910011""","Minor school construction","N/A","N/A","N/A","N/A"
"New Fairfield School District","=""0910011""","Total","$46,384,655",2157,1,"$21,504"
"New Hartford School District","=""0920011""","Instruction","$6,039,485",448,1,"$13,481"
"New Hartford School District","=""0920011""","Support services - students","$198,127",428,2,"$463"
"New Hartford School District","=""0920011""","Support services - instruction","$248,126",428,2,"$580"
"New Hartford School District","=""0920011""","Support services - general administration","$453,928",428,2,"$1,061"
"New Hartford School District","=""0920011""","Support services - school based administration","$504,932",428,2,"$1,180"
"New Hartford School District","=""0920011""","Central and other support services","$80,304",428,2,"$188"
"New Hartford School District","=""0920011""","Operation and maintenance of plant","$992,206",428,2,"$2,318"
"New Hartford School District","=""0920011""","Student transportation services","$716,410",440,3,"$1,628"
"New Hartford School District","=""0920011""","Food services","$0",428,2,"$0"
"New Hartford School District","=""0920011""","Enterprise operations","$0",428,2,"$0"
"New Hartford School District","=""0920011""","Minor school construction","N/A","N/A","N/A","N/A"
"New Hartford School District","=""0920011""","Total","$9,233,518",448,1,"$20,611"
"New Haven School District","=""0930011""","Instruction","$262,494,557",19971,1,"$13,144"
"New Haven School District","=""0930011""","Support services - students","$20,435,780",19293,2,"$1,059"
"New Haven School District","=""0930011""","Support services - instruction","$4,036,328",19293,2,"$209"
"New Haven School District","=""0930011""","Support services - general administration","$2,872,861",19293,2,"$149"
"New Haven School District","=""0930011""","Support services - school based administration","$21,368,085",19293,2,"$1,108"
"New Haven School District","=""0930011""","Central and other support services","$8,578,472",19293,2,"$445"
"New Haven School District","=""0930011""","Operation and maintenance of plant","$36,888,601",19293,2,"$1,912"
"New Haven School District","=""0930011""","Student transportation services","$32,403,581",21232,3,"$1,526"
"New Haven School District","=""0930011""","Food services","$0",19293,2,"$0"
"New Haven School District","=""0930011""","Enterprise operations","$633,277",19293,2,"$33"
"New Haven School District","=""0930011""","Minor school construction","N/A","N/A","N/A","N/A"
"New Haven School District","=""0930011""","Total","$389,711,541",19971,1,"$19,514"
"New London School District","=""0950011""","Instruction","$38,191,580",3666,1,"$10,418"
"New London School District","=""0950011""","Support services - students","$7,446,928",3089,2,"$2,411"
"New London School District","=""0950011""","Support services - instruction","$3,942,787",3089,2,"$1,276"
"New London School District","=""0950011""","Support services - general administration","$2,871,702",3089,2,"$930"
"New London School District","=""0950011""","Support services - school based administration","$4,071,471",3089,2,"$1,318"
"New London School District","=""0950011""","Central and other support services","$2,805,712",3089,2,"$908"
"New London School District","=""0950011""","Operation and maintenance of plant","$7,533,785",3089,2,"$2,439"
"New London School District","=""0950011""","Student transportation services","$4,550,605",2599,3,"$1,751"
"New London School District","=""0950011""","Food services","$0",3089,2,"$0"
"New London School District","=""0950011""","Enterprise operations","$912,322",3089,2,"$295"
"New London School District","=""0950011""","Minor school construction","N/A","N/A","N/A","N/A"
"New London School District","=""0950011""","Total","$72,326,892",3666,1,"$19,729"
"New Milford School District","=""0960011""","Instruction","$40,264,204",3761,1,"$10,706"
"New Milford School District","=""0960011""","Support services - students","$4,933,752",3680,2,"$1,341"
"New Milford School District","=""0960011""","Support services - instruction","$1,368,014",3680,2,"$372"
"New Milford School District","=""0960011""","Support services - general administration","$971,446",3680,2,"$264"
"New Milford School District","=""0960011""","Support services - school based administration","$3,816,557",3680,2,"$1,037"
"New Milford School District","=""0960011""","Central and other support services","$3,490,240",3680,2,"$948"
"New Milford School District","=""0960011""","Operation and maintenance of plant","$6,004,167",3680,2,"$1,632"
"New Milford School District","=""0960011""","Student transportation services","$5,033,624",3796,3,"$1,326"
"New Milford School District","=""0960011""","Food services","$0",3680,2,"$0"
"New Milford School District","=""0960011""","Enterprise operations","$1,118,360",3680,2,"$304"
"New Milford School District","=""0960011""","Minor school construction","N/A","N/A","N/A","N/A"
"New Milford School District","=""0960011""","Total","$67,000,364",3761,1,"$17,815"
"Newington School District","=""0940011""","Instruction","$51,869,612",4093,1,"$12,673"
"Newington School District","=""0940011""","Support services - students","$5,460,569",3899,2,"$1,401"
"Newington School District","=""0940011""","Support services - instruction","$1,388,902",3899,2,"$356"
"Newington School District","=""0940011""","Support services - general administration","$2,914,039",3899,2,"$747"
"Newington School District","=""0940011""","Support services - school based administration","$5,047,236",3899,2,"$1,294"
"Newington School District","=""0940011""","Central and other support services","$1,073,367",3899,2,"$275"
"Newington School District","=""0940011""","Operation and maintenance of plant","$9,993,201",3899,2,"$2,563"
"Newington School District","=""0940011""","Student transportation services","$3,663,458",3298,3,"$1,111"
"Newington School District","=""0940011""","Food services","$0",3899,2,"$0"
"Newington School District","=""0940011""","Enterprise operations","$939,214",3899,2,"$241"
"Newington School District","=""0940011""","Minor school construction","N/A","N/A","N/A","N/A"
"Newington School District","=""0940011""","Total","$82,349,599",4093,1,"$20,120"
"Newtown School District","=""0970011""","Instruction","$47,663,015",4084,1,"$11,671"
"Newtown School District","=""0970011""","Support services - students","$9,496,062",4032,2,"$2,355"
"Newtown School District","=""0970011""","Support services - instruction","$2,847,748",4032,2,"$706"
"Newtown School District","=""0970011""","Support services - general administration","$1,540,714",4032,2,"$382"
"Newtown School District","=""0970011""","Support services - school based administration","$4,223,391",4032,2,"$1,047"
"Newtown School District","=""0970011""","Central and other support services","$2,250,956",4032,2,"$558"
"Newtown School District","=""0970011""","Operation and maintenance of plant","$11,050,118",4032,2,"$2,741"
"Newtown School District","=""0970011""","Student transportation services","$4,629,612",4077,3,"$1,136"
"Newtown School District","=""0970011""","Food services","$0",4032,2,"$0"
"Newtown School District","=""0970011""","Enterprise operations","$1,259,470",4032,2,"$312"
"Newtown School District","=""0970011""","Minor school construction","N/A","N/A","N/A","N/A"
"Newtown School District","=""0970011""","Total","$84,961,086",4084,1,"$20,803"
"Norfolk School District","=""0980011""","Instruction","$1,345,279",72,1,"$18,684"
"Norfolk School District","=""0980011""","Support services - students","$94,979",70,2,"$1,357"
"Norfolk School District","=""0980011""","Support services - instruction","$116,917",70,2,"$1,670"
"Norfolk School District","=""0980011""","Support services - general administration","$216,400",70,2,"$3,091"
"Norfolk School District","=""0980011""","Support services - school based administration","$232,128",70,2,"$3,316"
"Norfolk School District","=""0980011""","Central and other support services","$0",70,2,"$0"
"Norfolk School District","=""0980011""","Operation and maintenance of plant","$443,508",70,2,"$6,336"
"Norfolk School District","=""0980011""","Student transportation services","$144,225",72,3,"$2,003"
"Norfolk School District","=""0980011""","Food services","$26,450",70,2,"$378"
"Norfolk School District","=""0980011""","Enterprise operations","$0",70,2,"$0"
"Norfolk School District","=""0980011""","Minor school construction","N/A","N/A","N/A","N/A"
"Norfolk School District","=""0980011""","Total","$2,619,887",72,1,"$36,387"
"North Branford School District","=""0990011""","Instruction","$18,303,930",1635,1,"$11,195"
"North Branford School District","=""0990011""","Support services - students","$3,002,301",1577,2,"$1,904"
"North Branford School District","=""0990011""","Support services - instruction","$2,005,199",1577,2,"$1,272"
"North Branford School District","=""0990011""","Support services - general administration","$505,082",1577,2,"$320"
"North Branford School District","=""0990011""","Support services - school based administration","$2,056,779",1577,2,"$1,304"
"North Branford School District","=""0990011""","Central and other support services","$1,365,679",1577,2,"$866"
"North Branford School District","=""0990011""","Operation and maintenance of plant","$4,188,880",1577,2,"$2,656"
"North Branford School District","=""0990011""","Student transportation services","$2,444,075",1630,3,"$1,499"
"North Branford School District","=""0990011""","Food services","$0",1577,2,"$0"
"North Branford School District","=""0990011""","Enterprise operations","$0",1577,2,"$0"
"North Branford School District","=""0990011""","Minor school construction","N/A","N/A","N/A","N/A"
"North Branford School District","=""0990011""","Total","$33,871,926",1635,1,"$20,717"
"North Canaan School District","=""1000011""","Instruction","$3,880,885",237,1,"$16,375"
"North Canaan School District","=""1000011""","Support services - students","$271,894",234,2,"$1,162"
"North Canaan School District","=""1000011""","Support services - instruction","$87,138",234,2,"$372"
"North Canaan School District","=""1000011""","Support services - general administration","$205,117",234,2,"$877"
"North Canaan School District","=""1000011""","Support services - school based administration","$312,577",234,2,"$1,336"
"North Canaan School District","=""1000011""","Central and other support services","$71,588",234,2,"$306"
"North Canaan School District","=""1000011""","Operation and maintenance of plant","$610,044",234,2,"$2,607"
"North Canaan School District","=""1000011""","Student transportation services","$361,645",253,3,"$1,429"
"North Canaan School District","=""1000011""","Food services","$0",234,2,"$0"
"North Canaan School District","=""1000011""","Enterprise operations","$28,360",234,2,"$121"
"North Canaan School District","=""1000011""","Minor school construction","N/A","N/A","N/A","N/A"
"North Canaan School District","=""1000011""","Total","$5,829,248",237,1,"$24,596"
"North Haven School District","=""1010011""","Instruction","$38,931,291",3250,1,"$11,979"
"North Haven School District","=""1010011""","Support services - students","$6,222,130",3145,2,"$1,978"
"North Haven School District","=""1010011""","Support services - instruction","$1,940,822",3145,2,"$617"
"North Haven School District","=""1010011""","Support services - general administration","$835,696",3145,2,"$266"
"North Haven School District","=""1010011""","Support services - school based administration","$3,678,934",3145,2,"$1,170"
"North Haven School District","=""1010011""","Central and other support services","$1,628,628",3145,2,"$518"
"North Haven School District","=""1010011""","Operation and maintenance of plant","$5,695,899",3145,2,"$1,811"
"North Haven School District","=""1010011""","Student transportation services","$3,842,416",3137,3,"$1,225"
"North Haven School District","=""1010011""","Food services","$0",3145,2,"$0"
"North Haven School District","=""1010011""","Enterprise operations","$737,912",3145,2,"$235"
"North Haven School District","=""1010011""","Minor school construction","N/A","N/A","N/A","N/A"
"North Haven School District","=""1010011""","Total","$63,513,729",3250,1,"$19,543"
"North Stonington School District","=""1020011""","Instruction","$9,102,007",785,1,"$11,595"
"North Stonington School District","=""1020011""","Support services - students","$933,160",767,2,"$1,217"
"North Stonington School District","=""1020011""","Support services - instruction","$211,781",767,2,"$276"
"North Stonington School District","=""1020011""","Support services - general administration","$972,106",767,2,"$1,267"
"North Stonington School District","=""1020011""","Support services - school based administration","$1,042,578",767,2,"$1,359"
"North Stonington School District","=""1020011""","Central and other support services","$51,301",767,2,"$67"
"North Stonington School District","=""1020011""","Operation and maintenance of plant","$1,018,280",767,2,"$1,328"
"North Stonington School District","=""1020011""","Student transportation services","$1,034,852",581,3,"$1,781"
"North Stonington School District","=""1020011""","Food services","$0",767,2,"$0"
"North Stonington School District","=""1020011""","Enterprise operations","$750",767,2,"$1"
"North Stonington School District","=""1020011""","Minor school construction","N/A","N/A","N/A","N/A"
"North Stonington School District","=""1020011""","Total","$14,366,816",785,1,"$18,302"
"Norwalk School District","=""1030011""","Instruction","$178,143,467",11921,1,"$14,944"
"Norwalk School District","=""1030011""","Support services - students","$19,461,465",11409,2,"$1,706"
"Norwalk School District","=""1030011""","Support services - instruction","$11,839,896",11409,2,"$1,038"
"Norwalk School District","=""1030011""","Support services - general administration","$1,111,812",11409,2,"$97"
"Norwalk School District","=""1030011""","Support services - school based administration","$13,719,597",11409,2,"$1,203"
"Norwalk School District","=""1030011""","Central and other support services","$4,980,857",11409,2,"$437"
"Norwalk School District","=""1030011""","Operation and maintenance of plant","$19,255,922",11409,2,"$1,688"
"Norwalk School District","=""1030011""","Student transportation services","$8,942,532",6227,3,"$1,436"
"Norwalk School District","=""1030011""","Food services","$0",11409,2,"$0"
"Norwalk School District","=""1030011""","Enterprise operations","$0",11409,2,"$0"
"Norwalk School District","=""1030011""","Minor school construction","N/A","N/A","N/A","N/A"
"Norwalk School District","=""1030011""","Total","$257,455,547",11921,1,"$21,597"
"Norwich School District","=""1040011""","Instruction","$81,864,678",5100,1,"$16,052"
"Norwich School District","=""1040011""","Support services - students","$6,835,565",3221,2,"$2,122"
"Norwich School District","=""1040011""","Support services - instruction","$113,191",3221,2,"$35"
"Norwich School District","=""1040011""","Support services - general administration","$2,747,700",3221,2,"$853"
"Norwich School District","=""1040011""","Support services - school based administration","$2,541,427",3221,2,"$789"
"Norwich School District","=""1040011""","Central and other support services","$1,246,206",3221,2,"$387"
"Norwich School District","=""1040011""","Operation and maintenance of plant","$5,157,020",3221,2,"$1,601"
"Norwich School District","=""1040011""","Student transportation services","$8,432,970",5698,3,"$1,480"
"Norwich School District","=""1040011""","Food services","$0",3221,2,"$0"
"Norwich School District","=""1040011""","Enterprise operations","$403,920",3221,2,"$125"
"Norwich School District","=""1040011""","Minor school construction","N/A","N/A","N/A","N/A"
"Norwich School District","=""1040011""","Total","$109,342,679",5100,1,"$21,440"
"Odyssey Community School District","=""2630013""","Instruction","$3,122,570",328,1,"$9,520"
"Odyssey Community School District","=""2630013""","Support services - students","$506,540",328,2,"$1,544"
"Odyssey Community School District","=""2630013""","Support services - instruction","$48,008",328,2,"$146"
"Odyssey Community School District","=""2630013""","Support services - general administration","$178,878",328,2,"$545"
"Odyssey Community School District","=""2630013""","Support services - school based administration","$523,870",328,2,"$1,597"
"Odyssey Community School District","=""2630013""","Central and other support services","$135,205",328,2,"$412"
"Odyssey Community School District","=""2630013""","Operation and maintenance of plant","$573,534",328,2,"$1,749"
"Odyssey Community School District","=""2630013""","Student transportation services","$0",0,3,"$0"
"Odyssey Community School District","=""2630013""","Food services","$0",328,2,"$0"
"Odyssey Community School District","=""2630013""","Enterprise operations","$0",328,2,"$0"
"Odyssey Community School District","=""2630013""","Minor school construction","N/A","N/A","N/A","N/A"
"Odyssey Community School District","=""2630013""","Total","$5,088,605",328,1,"$15,514"
"Old Saybrook School District","=""1060011""","Instruction","$16,029,574",1099,1,"$14,586"
"Old Saybrook School District","=""1060011""","Support services - students","$2,164,564",1085,2,"$1,995"
"Old Saybrook School District","=""1060011""","Support services - instruction","$1,749,158",1085,2,"$1,612"
"Old Saybrook School District","=""1060011""","Support services - general administration","$879,447",1085,2,"$811"
"Old Saybrook School District","=""1060011""","Support services - school based administration","$1,564,539",1085,2,"$1,442"
"Old Saybrook School District","=""1060011""","Central and other support services","$1,241,417",1085,2,"$1,144"
"Old Saybrook School District","=""1060011""","Operation and maintenance of plant","$2,915,122",1085,2,"$2,687"
"Old Saybrook School District","=""1060011""","Student transportation services","$1,216,431",969,3,"$1,255"
"Old Saybrook School District","=""1060011""","Food services","$0",1085,2,"$0"
"Old Saybrook School District","=""1060011""","Enterprise operations","$0",1085,2,"$0"
"Old Saybrook School District","=""1060011""","Minor school construction","N/A","N/A","N/A","N/A"
"Old Saybrook School District","=""1060011""","Total","$27,760,251",1099,1,"$25,260"
"Orange School District","=""1070011""","Instruction","$13,211,738",1270,1,"$10,403"
"Orange School District","=""1070011""","Support services - students","$3,942,084",1256,2,"$3,139"
"Orange School District","=""1070011""","Support services - instruction","$997,841",1256,2,"$794"
"Orange School District","=""1070011""","Support services - general administration","$714,062",1256,2,"$569"
"Orange School District","=""1070011""","Support services - school based administration","$990,681",1256,2,"$789"
"Orange School District","=""1070011""","Central and other support services","$225,631",1256,2,"$180"
"Orange School District","=""1070011""","Operation and maintenance of plant","$1,906,685",1256,2,"$1,518"
"Orange School District","=""1070011""","Student transportation services","$1,184,252",1208,3,"$980"
"Orange School District","=""1070011""","Food services","$0",1256,2,"$0"
"Orange School District","=""1070011""","Enterprise operations","$0",1256,2,"$0"
"Orange School District","=""1070011""","Minor school construction","N/A","N/A","N/A","N/A"
"Orange School District","=""1070011""","Total","$23,172,973",1270,1,"$18,246"
"Oxford School District","=""1080011""","Instruction","$20,221,731",1767,1,"$11,444"
"Oxford School District","=""1080011""","Support services - students","$3,589,329",1693,2,"$2,120"
"Oxford School District","=""1080011""","Support services - instruction","$638,146",1693,2,"$377"
"Oxford School District","=""1080011""","Support services - general administration","$1,325,011",1693,2,"$783"
"Oxford School District","=""1080011""","Support services - school based administration","$1,783,287",1693,2,"$1,053"
"Oxford School District","=""1080011""","Central and other support services","$1,104,566",1693,2,"$652"
"Oxford School District","=""1080011""","Operation and maintenance of plant","$3,001,449",1693,2,"$1,773"
"Oxford School District","=""1080011""","Student transportation services","$1,869,459",1732,3,"$1,079"
"Oxford School District","=""1080011""","Food services","$0",1693,2,"$0"
"Oxford School District","=""1080011""","Enterprise operations","$608,526",1693,2,"$359"
"Oxford School District","=""1080011""","Minor school construction","N/A","N/A","N/A","N/A"
"Oxford School District","=""1080011""","Total","$34,141,504",1767,1,"$19,322"
"Park City Prep Charter School District","=""2830013""","Instruction","$1,949,657",361,1,"$5,401"
"Park City Prep Charter School District","=""2830013""","Support services - students","$982,998",361,2,"$2,723"
"Park City Prep Charter School District","=""2830013""","Support services - instruction","$55,046",361,2,"$152"
"Park City Prep Charter School District","=""2830013""","Support services - general administration","$67,686",361,2,"$187"
"Park City Prep Charter School District","=""2830013""","Support services - school based administration","$759,813",361,2,"$2,105"
"Park City Prep Charter School District","=""2830013""","Central and other support services","$370,695",361,2,"$1,027"
"Park City Prep Charter School District","=""2830013""","Operation and maintenance of plant","$1,776,724",361,2,"$4,922"
"Park City Prep Charter School District","=""2830013""","Student transportation services","$0",0,3,"$0"
"Park City Prep Charter School District","=""2830013""","Food services","$0",361,2,"$0"
"Park City Prep Charter School District","=""2830013""","Enterprise operations","$0",361,2,"$0"
"Park City Prep Charter School District","=""2830013""","Minor school construction","N/A","N/A","N/A","N/A"
"Park City Prep Charter School District","=""2830013""","Total","$5,962,619",361,1,"$16,517"
"Plainfield School District","=""1090011""","Instruction","$22,580,602",2117,1,"$10,666"
"Plainfield School District","=""1090011""","Support services - students","$2,974,080",1976,2,"$1,505"
"Plainfield School District","=""1090011""","Support services - instruction","$3,569,204",1976,2,"$1,806"
"Plainfield School District","=""1090011""","Support services - general administration","$528,260",1976,2,"$267"
"Plainfield School District","=""1090011""","Support services - school based administration","$2,349,027",1976,2,"$1,189"
"Plainfield School District","=""1090011""","Central and other support services","$1,902,268",1976,2,"$963"
"Plainfield School District","=""1090011""","Operation and maintenance of plant","$3,586,025",1976,2,"$1,815"
"Plainfield School District","=""1090011""","Student transportation services","$2,990,852",1965,3,"$1,522"
"Plainfield School District","=""1090011""","Food services","$0",1976,2,"$0"
"Plainfield School District","=""1090011""","Enterprise operations","$560,784",1976,2,"$284"
"Plainfield School District","=""1090011""","Minor school construction","N/A","N/A","N/A","N/A"
"Plainfield School District","=""1090011""","Total","$41,041,103",2117,1,"$19,386"
"Plainville School District","=""1100011""","Instruction","$29,219,802",2354,1,"$12,413"
"Plainville School District","=""1100011""","Support services - students","$1,379,716",2277,2,"$606"
"Plainville School District","=""1100011""","Support services - instruction","$6,535,429",2277,2,"$2,870"
"Plainville School District","=""1100011""","Support services - general administration","$185,540",2277,2,"$81"
"Plainville School District","=""1100011""","Support services - school based administration","$2,251,899",2277,2,"$989"
"Plainville School District","=""1100011""","Central and other support services","$691,210",2277,2,"$304"
"Plainville School District","=""1100011""","Operation and maintenance of plant","$3,758,870",2277,2,"$1,651"
"Plainville School District","=""1100011""","Student transportation services","$2,043,338",1196,3,"$1,708"
"Plainville School District","=""1100011""","Food services","$0",2277,2,"$0"
"Plainville School District","=""1100011""","Enterprise operations","$0",2277,2,"$0"
"Plainville School District","=""1100011""","Minor school construction","N/A","N/A","N/A","N/A"
"Plainville School District","=""1100011""","Total","$46,065,804",2354,1,"$19,569"
"Plymouth School District","=""1110011""","Instruction","$16,548,571",1435,1,"$11,532"
"Plymouth School District","=""1110011""","Support services - students","$2,113,829",1299,2,"$1,627"
"Plymouth School District","=""1110011""","Support services - instruction","$501,146",1299,2,"$386"
"Plymouth School District","=""1110011""","Support services - general administration","$920,304",1299,2,"$708"
"Plymouth School District","=""1110011""","Support services - school based administration","$1,388,820",1299,2,"$1,069"
"Plymouth School District","=""1110011""","Central and other support services","$1,085,160",1299,2,"$835"
"Plymouth School District","=""1110011""","Operation and maintenance of plant","$2,651,662",1299,2,"$2,041"
"Plymouth School District","=""1110011""","Student transportation services","$1,868,082",1532,3,"$1,219"
"Plymouth School District","=""1110011""","Food services","$0",1299,2,"$0"
"Plymouth School District","=""1110011""","Enterprise operations","$338",1299,2,"$0"
"Plymouth School District","=""1110011""","Minor school construction","N/A","N/A","N/A","N/A"
"Plymouth School District","=""1110011""","Total","$27,077,912",1435,1,"$18,870"
"Pomfret School District","=""1120011""","Instruction","$7,546,256",555,1,"$13,597"
"Pomfret School District","=""1120011""","Support services - students","$521,819",359,2,"$1,454"
"Pomfret School District","=""1120011""","Support services - instruction","$495,766",359,2,"$1,381"
"Pomfret School District","=""1120011""","Support services - general administration","$187,509",359,2,"$522"
"Pomfret School District","=""1120011""","Support services - school based administration","$483,651",359,2,"$1,347"
"Pomfret School District","=""1120011""","Central and other support services","$224,119",359,2,"$624"
"Pomfret School District","=""1120011""","Operation and maintenance of plant","$805,660",359,2,"$2,244"
"Pomfret School District","=""1120011""","Student transportation services","$567,653",563,3,"$1,008"
"Pomfret School District","=""1120011""","Food services","$0",359,2,"$0"
"Pomfret School District","=""1120011""","Enterprise operations","$0",359,2,"$0"
"Pomfret School District","=""1120011""","Minor school construction","N/A","N/A","N/A","N/A"
"Pomfret School District","=""1120011""","Total","$10,832,432",555,1,"$19,518"
"Portland School District","=""1130011""","Instruction","$14,781,030",1275,1,"$11,593"
"Portland School District","=""1130011""","Support services - students","$1,717,740",1233,2,"$1,393"
"Portland School District","=""1130011""","Support services - instruction","$495,874",1233,2,"$402"
"Portland School District","=""1130011""","Support services - general administration","$1,252,999",1233,2,"$1,016"
"Portland School District","=""1130011""","Support services - school based administration","$1,631,333",1233,2,"$1,323"
"Portland School District","=""1130011""","Central and other support services","$285,315",1233,2,"$231"
"Portland School District","=""1130011""","Operation and maintenance of plant","$2,913,100",1233,2,"$2,363"
"Portland School District","=""1130011""","Student transportation services","$1,012,029",1025,3,"$987"
"Portland School District","=""1130011""","Food services","$0",1233,2,"$0"
"Portland School District","=""1130011""","Enterprise operations","$390,948",1233,2,"$317"
"Portland School District","=""1130011""","Minor school construction","N/A","N/A","N/A","N/A"
"Portland School District","=""1130011""","Total","$24,480,369",1275,1,"$19,200"
"Preston School District","=""1140011""","Instruction","$8,586,252",609,1,"$14,099"
"Preston School District","=""1140011""","Support services - students","$616,334",423,2,"$1,457"
"Preston School District","=""1140011""","Support services - instruction","$502,476",423,2,"$1,188"
"Preston School District","=""1140011""","Support services - general administration","$666,014",423,2,"$1,575"
"Preston School District","=""1140011""","Support services - school based administration","$543,697",423,2,"$1,285"
"Preston School District","=""1140011""","Central and other support services","$213,080",423,2,"$504"
"Preston School District","=""1140011""","Operation and maintenance of plant","$963,679",423,2,"$2,278"
"Preston School District","=""1140011""","Student transportation services","$683,203",586,3,"$1,166"
"Preston School District","=""1140011""","Food services","$0",423,2,"$0"
"Preston School District","=""1140011""","Enterprise operations","$0",423,2,"$0"
"Preston School District","=""1140011""","Minor school construction","N/A","N/A","N/A","N/A"
"Preston School District","=""1140011""","Total","$12,774,736",609,1,"$20,977"
"Putnam School District","=""1160011""","Instruction","$13,098,303",1163,1,"$11,263"
"Putnam School District","=""1160011""","Support services - students","$1,979,786",1126,2,"$1,758"
"Putnam School District","=""1160011""","Support services - instruction","$715,146",1126,2,"$635"
"Putnam School District","=""1160011""","Support services - general administration","$767,178",1126,2,"$681"
"Putnam School District","=""1160011""","Support services - school based administration","$1,720,420",1126,2,"$1,528"
"Putnam School District","=""1160011""","Central and other support services","$1,192,740",1126,2,"$1,059"
"Putnam School District","=""1160011""","Operation and maintenance of plant","$1,961,817",1126,2,"$1,742"
"Putnam School District","=""1160011""","Student transportation services","$1,234,876",799,3,"$1,546"
"Putnam School District","=""1160011""","Food services","$0",1126,2,"$0"
"Putnam School District","=""1160011""","Enterprise operations","$315,786",1126,2,"$280"
"Putnam School District","=""1160011""","Minor school construction","N/A","N/A","N/A","N/A"
"Putnam School District","=""1160011""","Total","$22,986,053",1163,1,"$19,764"
"Redding School District","=""1170011""","Instruction","$16,082,820",835,1,"$19,261"
"Redding School District","=""1170011""","Support services - students","$1,211,744",827,2,"$1,465"
"Redding School District","=""1170011""","Support services - instruction","$524,543",827,2,"$634"
"Redding School District","=""1170011""","Support services - general administration","$291,877",827,2,"$353"
"Redding School District","=""1170011""","Support services - school based administration","$1,228,691",827,2,"$1,486"
"Redding School District","=""1170011""","Central and other support services","$435,770",827,2,"$527"
"Redding School District","=""1170011""","Operation and maintenance of plant","$2,085,920",827,2,"$2,522"
"Redding School District","=""1170011""","Student transportation services","$1,789,994",827,3,"$2,164"
"Redding School District","=""1170011""","Food services","$39",827,2,"$0"
"Redding School District","=""1170011""","Enterprise operations","$0",827,2,"$0"
"Redding School District","=""1170011""","Minor school construction","N/A","N/A","N/A","N/A"
"Redding School District","=""1170011""","Total","$23,651,397",835,1,"$28,325"
"Regional School District 01","=""2010012""","Instruction","$6,418,068",353,1,"$18,181"
"Regional School District 01","=""2010012""","Support services - students","$955,168",343,2,"$2,785"
"Regional School District 01","=""2010012""","Support services - instruction","$784,906",343,2,"$2,288"
"Regional School District 01","=""2010012""","Support services - general administration","$219,532",343,2,"$640"
"Regional School District 01","=""2010012""","Support services - school based administration","$681,091",343,2,"$1,986"
"Regional School District 01","=""2010012""","Central and other support services","$511,327",343,2,"$1,491"
"Regional School District 01","=""2010012""","Operation and maintenance of plant","$1,257,855",343,2,"$3,667"
"Regional School District 01","=""2010012""","Student transportation services","$231,508",7,3,"$33,073"
"Regional School District 01","=""2010012""","Food services","$0",343,2,"$0"
"Regional School District 01","=""2010012""","Enterprise operations","$72,317",343,2,"$211"
"Regional School District 01","=""2010012""","Minor school construction","N/A","N/A","N/A","N/A"
"Regional School District 01","=""2010012""","Total","$11,131,772",353,1,"$31,535"
"Regional School District 04","=""2040012""","Instruction","$11,408,877",829,1,"$13,762"
"Regional School District 04","=""2040012""","Support services - students","$1,495,102",806,2,"$1,855"
"Regional School District 04","=""2040012""","Support services - instruction","$205,442",806,2,"$255"
"Regional School District 04","=""2040012""","Support services - general administration","$1,140,323",806,2,"$1,415"
"Regional School District 04","=""2040012""","Support services - school based administration","$1,449,818",806,2,"$1,799"
"Regional School District 04","=""2040012""","Central and other support services","$1,102,423",806,2,"$1,368"
"Regional School District 04","=""2040012""","Operation and maintenance of plant","$2,045,962",806,2,"$2,538"
"Regional School District 04","=""2040012""","Student transportation services","$878,948",823,3,"$1,068"
"Regional School District 04","=""2040012""","Food services","$62,438",806,2,"$77"
"Regional School District 04","=""2040012""","Enterprise operations","$0",806,2,"$0"
"Regional School District 04","=""2040012""","Minor school construction","N/A","N/A","N/A","N/A"
"Regional School District 04","=""2040012""","Total","$19,789,332",829,1,"$23,871"
"Regional School District 05","=""2050012""","Instruction","$24,660,694",2180,1,"$11,312"
"Regional School District 05","=""2050012""","Support services - students","$4,704,631",2124,2,"$2,215"
"Regional School District 05","=""2050012""","Support services - instruction","$1,858,394",2124,2,"$875"
"Regional School District 05","=""2050012""","Support services - general administration","$1,664,773",2124,2,"$784"
