"Per Pupil Expenditures by Function (District), 2020-21"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Cheshire School District","=""0250011""","Central and other support services","$2,356,450",4109,2,"$573"
"Cheshire School District","=""0250011""","Operation and maintenance of plant","$7,877,680",4109,2,"$1,917"
"Cheshire School District","=""0250011""","Student transportation services","$3,789,464",2795,3,"$1,356"
"Cheshire School District","=""0250011""","Food services","$0",4109,2,"$0"
"Cheshire School District","=""0250011""","Enterprise operations","$979,993",4109,2,"$238"
"Cheshire School District","=""0250011""","Minor school construction","N/A","N/A","N/A","N/A"
"Cheshire School District","=""0250011""","Total","$76,483,030",4163,1,"$18,372"
"Chester School District","=""0260011""","Instruction","$3,218,847",214,1,"$15,041"
"Chester School District","=""0260011""","Support services - students","$319,460",201,2,"$1,589"
"Chester School District","=""0260011""","Support services - instruction","$73,024",201,2,"$363"
"Chester School District","=""0260011""","Support services - general administration","$250,474",201,2,"$1,246"
"Chester School District","=""0260011""","Support services - school based administration","$457,563",201,2,"$2,276"
"Chester School District","=""0260011""","Central and other support services","$53,149",201,2,"$264"
"Chester School District","=""0260011""","Operation and maintenance of plant","$461,959",201,2,"$2,298"
"Chester School District","=""0260011""","Student transportation services","$128,986",204,3,"$632"
"Chester School District","=""0260011""","Food services","$78,560",201,2,"$391"
"Chester School District","=""0260011""","Enterprise operations","$0",201,2,"$0"
"Chester School District","=""0260011""","Minor school construction","N/A","N/A","N/A","N/A"
"Chester School District","=""0260011""","Total","$5,042,022",214,1,"$23,561"
"Clinton School District","=""0270011""","Instruction","$21,384,292",1586,1,"$13,483"
"Clinton School District","=""0270011""","Support services - students","$2,787,716",1563,2,"$1,784"
"Clinton School District","=""0270011""","Support services - instruction","$858,733",1563,2,"$549"
"Clinton School District","=""0270011""","Support services - general administration","$2,369,856",1563,2,"$1,516"
"Clinton School District","=""0270011""","Support services - school based administration","$1,250,360",1563,2,"$800"
"Clinton School District","=""0270011""","Central and other support services","$1,835,960",1563,2,"$1,175"
"Clinton School District","=""0270011""","Operation and maintenance of plant","$1,974,240",1563,2,"$1,263"
"Clinton School District","=""0270011""","Student transportation services","$1,555,590",1458,3,"$1,067"
"Clinton School District","=""0270011""","Food services","$8,162",1563,2,"$5"
"Clinton School District","=""0270011""","Enterprise operations","$0",1563,2,"$0"
"Clinton School District","=""0270011""","Minor school construction","N/A","N/A","N/A","N/A"
"Clinton School District","=""0270011""","Total","$34,024,910",1586,1,"$21,453"
"Colchester School District","=""0280011""","Instruction","$26,399,966",2269,1,"$11,635"
"Colchester School District","=""0280011""","Support services - students","$3,299,978",2185,2,"$1,510"
"Colchester School District","=""0280011""","Support services - instruction","$1,113,799",2185,2,"$510"
"Colchester School District","=""0280011""","Support services - general administration","$1,796,111",2185,2,"$822"
"Colchester School District","=""0280011""","Support services - school based administration","$2,505,360",2185,2,"$1,147"
"Colchester School District","=""0280011""","Central and other support services","$1,027,648",2185,2,"$470"
"Colchester School District","=""0280011""","Operation and maintenance of plant","$4,069,786",2185,2,"$1,863"
"Colchester School District","=""0280011""","Student transportation services","$2,257,444",2225,3,"$1,015"
"Colchester School District","=""0280011""","Food services","$43,304",2185,2,"$20"
"Colchester School District","=""0280011""","Enterprise operations","$602,833",2185,2,"$276"
"Colchester School District","=""0280011""","Minor school construction","N/A","N/A","N/A","N/A"
"Colchester School District","=""0280011""","Total","$43,116,230",2269,1,"$19,002"
"Colebrook School District","=""0290011""","Instruction","$1,324,473",79,1,"$16,765"
"Colebrook School District","=""0290011""","Support services - students","$116,344",75,2,"$1,551"
"Colebrook School District","=""0290011""","Support services - instruction","$47,522",75,2,"$634"
"Colebrook School District","=""0290011""","Support services - general administration","$124,037",75,2,"$1,654"
"Colebrook School District","=""0290011""","Support services - school based administration","$160,247",75,2,"$2,137"
"Colebrook School District","=""0290011""","Central and other support services","$66,548",75,2,"$887"
"Colebrook School District","=""0290011""","Operation and maintenance of plant","$192,964",75,2,"$2,573"
"Colebrook School District","=""0290011""","Student transportation services","$130,947",82,3,"$1,597"
"Colebrook School District","=""0290011""","Food services","$20,389",75,2,"$272"
"Colebrook School District","=""0290011""","Enterprise operations","$0",75,2,"$0"
"Colebrook School District","=""0290011""","Minor school construction","N/A","N/A","N/A","N/A"
"Colebrook School District","=""0290011""","Total","$2,183,471",79,1,"$27,639"
"Columbia School District","=""0300011""","Instruction","$7,658,786",632,1,"$12,118"
"Columbia School District","=""0300011""","Support services - students","$2,217,519",400,2,"$5,544"
"Columbia School District","=""0300011""","Support services - instruction","$113,444",400,2,"$284"
"Columbia School District","=""0300011""","Support services - general administration","$604,439",400,2,"$1,511"
"Columbia School District","=""0300011""","Support services - school based administration","$580,242",400,2,"$1,451"
"Columbia School District","=""0300011""","Central and other support services","$135,068",400,2,"$338"
"Columbia School District","=""0300011""","Operation and maintenance of plant","$437,397",400,2,"$1,093"
"Columbia School District","=""0300011""","Student transportation services","$656,562",612,3,"$1,073"
"Columbia School District","=""0300011""","Food services","$0",400,2,"$0"
"Columbia School District","=""0300011""","Enterprise operations","$374,786",400,2,"$937"
"Columbia School District","=""0300011""","Minor school construction","N/A","N/A","N/A","N/A"
"Columbia School District","=""0300011""","Total","$12,778,242",632,1,"$20,219"
"Common Ground High School District","=""2680013""","Instruction","$1,723,479",236,1,"$7,303"
"Common Ground High School District","=""2680013""","Support services - students","$1,018,251",236,2,"$4,315"
"Common Ground High School District","=""2680013""","Support services - instruction","$444,381",236,2,"$1,883"
"Common Ground High School District","=""2680013""","Support services - general administration","$318,567",236,2,"$1,350"
"Common Ground High School District","=""2680013""","Support services - school based administration","$608,460",236,2,"$2,578"
"Common Ground High School District","=""2680013""","Central and other support services","$0",236,2,"$0"
"Common Ground High School District","=""2680013""","Operation and maintenance of plant","$352,690",236,2,"$1,494"
"Common Ground High School District","=""2680013""","Student transportation services","$63,488",236,3,"$269"
"Common Ground High School District","=""2680013""","Food services","$0",236,2,"$0"
"Common Ground High School District","=""2680013""","Enterprise operations","$0",236,2,"$0"
"Common Ground High School District","=""2680013""","Minor school construction","N/A","N/A","N/A","N/A"
"Common Ground High School District","=""2680013""","Total","$4,529,315",236,1,"$19,192"
"Connecticut Technical Education and Career System","=""9000016""","Instruction","$0",11394,1,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Support services - students","$0",11394,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Support services - instruction","$0",11394,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Support services - general administration","$0",11394,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Support services - school based administration","$0",11394,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Central and other support services","$0",11394,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Operation and maintenance of plant","$0",11394,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Student transportation services","$0",0,3,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Food services","$0",11394,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Enterprise operations","$0",11394,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Minor school construction","N/A","N/A","N/A","N/A"
"Connecticut Technical Education and Career System","=""9000016""","Total","$0",11394,1,"$0"
"Cooperative Educational Services","=""2430014""","Instruction","$29,464,535",964,1,"$30,565"
"Cooperative Educational Services","=""2430014""","Support services - students","$1,253,535",964,2,"$1,300"
"Cooperative Educational Services","=""2430014""","Support services - instruction","$426,616",964,2,"$443"
"Cooperative Educational Services","=""2430014""","Support services - general administration","$1,027,122",964,2,"$1,065"
"Cooperative Educational Services","=""2430014""","Support services - school based administration","$1,469,912",964,2,"$1,525"
"Cooperative Educational Services","=""2430014""","Central and other support services","$116,749",964,2,"$121"
"Cooperative Educational Services","=""2430014""","Operation and maintenance of plant","$0",964,2,"$0"
"Cooperative Educational Services","=""2430014""","Student transportation services","$186,560",167,3,"$1,117"
"Cooperative Educational Services","=""2430014""","Food services","$0",964,2,"$0"
"Cooperative Educational Services","=""2430014""","Enterprise operations","$85,280",964,2,"$88"
"Cooperative Educational Services","=""2430014""","Minor school construction","N/A","N/A","N/A","N/A"
"Cooperative Educational Services","=""2430014""","Total","$34,030,308",964,1,"$35,301"
"Cornwall School District","=""0310011""","Instruction","$1,753,698",108,1,"$16,238"
"Cornwall School District","=""0310011""","Support services - students","$206,974",104,2,"$1,990"
"Cornwall School District","=""0310011""","Support services - instruction","$208,214",104,2,"$2,002"
"Cornwall School District","=""0310011""","Support services - general administration","$107,821",104,2,"$1,037"
