"Per Pupil Expenditures by Object (District), 2018-19"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than minor school construction and equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 4 = Outplaced pupils"
"*Tuition expenditures are included with Other expenditures when fewer than six students are outplaced."

"District","District Code","Object","Expenditures","Pupils","Pupil Basis","PPE"
"Mansfield School District","=""0780011""","Supplies","$1,050,033",1142,2,"$919"
"Mansfield School District","=""0780011""","Property","$299,648",1142,2,"$262"
"Mansfield School District","=""0780011""","Other","$30,591",1142,2,"$27"
"Mansfield School District","=""0780011""","Total","$23,998,326",1154,1,"$20,796"
"Marlborough School District","=""0790011""","Salaries","$5,125,926",449,2,"$11,416"
"Marlborough School District","=""0790011""","Employee Benefits","$1,096,526",449,2,"$2,442"
"Marlborough School District","=""0790011""","Purchased Services","$894,813",449,2,"$1,993"
"Marlborough School District","=""0790011""","Tuition","$225,486",19,4,"$11,868"
"Marlborough School District","=""0790011""","Supplies","$201,901",449,2,"$450"
"Marlborough School District","=""0790011""","Property","$32,623",449,2,"$73"
"Marlborough School District","=""0790011""","Other","$18,269",449,2,"$41"
"Marlborough School District","=""0790011""","Total","$7,595,546",468,1,"$16,230"
"Meriden School District","=""0800011""","Salaries","$75,029,304",7922,2,"$9,471"
"Meriden School District","=""0800011""","Employee Benefits","$19,559,727",7922,2,"$2,469"
"Meriden School District","=""0800011""","Purchased Services","$14,529,935",7922,2,"$1,834"
"Meriden School District","=""0800011""","Tuition","$10,559,821",856,4,"$12,336"
"Meriden School District","=""0800011""","Supplies","$4,416,577",7922,2,"$558"
"Meriden School District","=""0800011""","Property","$548,134",7922,2,"$69"
"Meriden School District","=""0800011""","Other","$184,467",7922,2,"$23"
"Meriden School District","=""0800011""","Total","$124,827,965",8778,1,"$14,221"
"Middletown School District","=""0830011""","Salaries","$52,191,350",4578,2,"$11,400"
"Middletown School District","=""0830011""","Employee Benefits","$16,733,509",4578,2,"$3,655"
"Middletown School District","=""0830011""","Purchased Services","$12,329,936",4578,2,"$2,693"
"Middletown School District","=""0830011""","Tuition","$6,361,914",400,4,"$15,905"
"Middletown School District","=""0830011""","Supplies","$3,600,263",4578,2,"$786"
"Middletown School District","=""0830011""","Property","$546,982",4578,2,"$119"
"Middletown School District","=""0830011""","Other","$212,361",4578,2,"$46"
"Middletown School District","=""0830011""","Total","$91,976,315",4978,1,"$18,477"
"Milford School District","=""0840011""","Salaries","$70,667,834",5599,2,"$12,622"
"Milford School District","=""0840011""","Employee Benefits","$26,481,457",5599,2,"$4,730"
"Milford School District","=""0840011""","Purchased Services","$13,231,893",5599,2,"$2,363"
"Milford School District","=""0840011""","Tuition","$5,125,183",221,4,"$23,191"
"Milford School District","=""0840011""","Supplies","$1,670,824",5599,2,"$298"
"Milford School District","=""0840011""","Property","$1,099,623",5599,2,"$196"
"Milford School District","=""0840011""","Other","$781,522",5599,2,"$140"
"Milford School District","=""0840011""","Total","$119,058,335",5820,1,"$20,457"
"Monroe School District","=""0850011""","Salaries","$37,082,319",3105,2,"$11,943"
"Monroe School District","=""0850011""","Employee Benefits","$10,388,950",3105,2,"$3,346"
"Monroe School District","=""0850011""","Purchased Services","$7,642,736",3105,2,"$2,461"
"Monroe School District","=""0850011""","Tuition","$2,247,240",68,4,"$33,048"
"Monroe School District","=""0850011""","Supplies","$1,374,603",3105,2,"$443"
"Monroe School District","=""0850011""","Property","$21,112",3105,2,"$7"
"Monroe School District","=""0850011""","Other","$97,995",3105,2,"$32"
"Monroe School District","=""0850011""","Total","$58,854,955",3173,1,"$18,549"
"Montville School District","=""0860011""","Salaries","$25,805,661",2063,2,"$12,509"
"Montville School District","=""0860011""","Employee Benefits","$5,859,848",2063,2,"$2,840"
"Montville School District","=""0860011""","Purchased Services","$3,163,898",2063,2,"$1,534"
"Montville School District","=""0860011""","Tuition","$2,226,099",224,4,"$9,938"
"Montville School District","=""0860011""","Supplies","$720,082",2063,2,"$349"
"Montville School District","=""0860011""","Property","$1,168,074",2063,2,"$566"
"Montville School District","=""0860011""","Other","$55,949",2063,2,"$27"
"Montville School District","=""0860011""","Total","$38,999,611",2287,1,"$17,053"
"Naugatuck School District","=""0880011""","Salaries","$40,554,757",4306,2,"$9,418"
"Naugatuck School District","=""0880011""","Employee Benefits","$18,315,245",4306,2,"$4,253"
"Naugatuck School District","=""0880011""","Purchased Services","$9,203,796",4306,2,"$2,137"
"Naugatuck School District","=""0880011""","Tuition","$2,433,657",286,4,"$8,509"
"Naugatuck School District","=""0880011""","Supplies","$894,824",4306,2,"$208"
"Naugatuck School District","=""0880011""","Property","$509,149",4306,2,"$118"
"Naugatuck School District","=""0880011""","Other","$93,172",4306,2,"$22"
"Naugatuck School District","=""0880011""","Total","$72,004,599",4592,1,"$15,680"
"New Beginnings Inc Family Academy District","=""2800013""","Salaries","$3,687,879",482,2,"$7,651"
"New Beginnings Inc Family Academy District","=""2800013""","Employee Benefits","$1,176,261",482,2,"$2,440"
"New Beginnings Inc Family Academy District","=""2800013""","Purchased Services","$593,734",482,2,"$1,232"
"New Beginnings Inc Family Academy District","=""2800013""","Tuition","$0",0,4,"$0"
"New Beginnings Inc Family Academy District","=""2800013""","Supplies","$430,813",482,2,"$894"
"New Beginnings Inc Family Academy District","=""2800013""","Property","$190,614",482,2,"$395"
"New Beginnings Inc Family Academy District","=""2800013""","Other","$121,900",482,2,"$253"
"New Beginnings Inc Family Academy District","=""2800013""","Total","$6,201,201",482,1,"$12,866"
"New Britain School District","=""0890011""","Salaries","$94,472,940",10118,2,"$9,337"
"New Britain School District","=""0890011""","Employee Benefits","$21,485,703",10118,2,"$2,124"
"New Britain School District","=""0890011""","Purchased Services","$21,978,211",10118,2,"$2,172"
"New Britain School District","=""0890011""","Tuition","$10,937,003",1616,4,"$6,768"
"New Britain School District","=""0890011""","Supplies","$7,880,215",10118,2,"$779"
"New Britain School District","=""0890011""","Property","$3,677,847",10118,2,"$363"
"New Britain School District","=""0890011""","Other","$1,324,038",10118,2,"$131"
"New Britain School District","=""0890011""","Total","$161,755,956",11734,1,"$13,785"
"New Canaan School District","=""0900011""","Salaries","$59,633,519",4161,2,"$14,332"
"New Canaan School District","=""0900011""","Employee Benefits","$14,629,800",4161,2,"$3,516"
"New Canaan School District","=""0900011""","Purchased Services","$9,988,606",4161,2,"$2,401"
"New Canaan School District","=""0900011""","Tuition","$2,004,189",21,4,"$95,438"
"New Canaan School District","=""0900011""","Supplies","$3,487,103",4161,2,"$838"
"New Canaan School District","=""0900011""","Property","$2,233,306",4161,2,"$537"
"New Canaan School District","=""0900011""","Other","$2,405,748",4161,2,"$578"
"New Canaan School District","=""0900011""","Total","$94,382,270",4182,1,"$22,569"
"New Fairfield School District","=""0910011""","Salaries","$26,632,024",2237,2,"$11,905"
"New Fairfield School District","=""0910011""","Employee Benefits","$7,022,572",2237,2,"$3,139"
"New Fairfield School District","=""0910011""","Purchased Services","$4,207,862",2237,2,"$1,881"
"New Fairfield School District","=""0910011""","Tuition","$980,585",34,4,"$28,841"
"New Fairfield School District","=""0910011""","Supplies","$1,985,329",2237,2,"$887"
"New Fairfield School District","=""0910011""","Property","$383,961",2237,2,"$172"
"New Fairfield School District","=""0910011""","Other","$307,072",2237,2,"$137"
"New Fairfield School District","=""0910011""","Total","$41,519,406",2271,1,"$18,282"
"New Hartford School District","=""0920011""","Salaries","$4,832,505",446,2,"$10,835"
"New Hartford School District","=""0920011""","Employee Benefits","$1,347,539",446,2,"$3,021"
"New Hartford School District","=""0920011""","Purchased Services","$1,405,527",446,2,"$3,151"
"New Hartford School District","=""0920011""","Tuition","$197,764",20,4,"$9,888"
"New Hartford School District","=""0920011""","Supplies","$281,246",446,2,"$631"
"New Hartford School District","=""0920011""","Property","$103,423",446,2,"$232"
"New Hartford School District","=""0920011""","Other","$68,261",446,2,"$153"
"New Hartford School District","=""0920011""","Total","$8,236,265",466,1,"$17,674"
"New Haven School District","=""0930011""","Salaries","$191,316,810",21151,2,"$9,045"
"New Haven School District","=""0930011""","Employee Benefits","$70,205,498",21151,2,"$3,319"
"New Haven School District","=""0930011""","Purchased Services","$72,083,776",21151,2,"$3,408"
"New Haven School District","=""0930011""","Tuition","$21,466,801",618,4,"$34,736"
"New Haven School District","=""0930011""","Supplies","$5,308,707",21151,2,"$251"
"New Haven School District","=""0930011""","Property","$2,890,119",21151,2,"$137"
"New Haven School District","=""0930011""","Other","$1,387,635",21151,2,"$66"
"New Haven School District","=""0930011""","Total","$364,659,346",21769,1,"$16,751"
"New London School District","=""0950011""","Salaries","$33,177,940",3512,2,"$9,447"
"New London School District","=""0950011""","Employee Benefits","$9,790,457",3512,2,"$2,788"
"New London School District","=""0950011""","Purchased Services","$11,504,011",3512,2,"$3,276"
"New London School District","=""0950011""","Tuition","$6,642,872",678,4,"$9,798"
"New London School District","=""0950011""","Supplies","$3,970,907",3512,2,"$1,131"
"New London School District","=""0950011""","Property","$1,556,722",3512,2,"$443"
"New London School District","=""0950011""","Other","$31,510",3512,2,"$9"
"New London School District","=""0950011""","Total","$66,674,418",4190,1,"$15,913"
"New Milford School District","=""0960011""","Salaries","$38,871,348",3979,2,"$9,769"
"New Milford School District","=""0960011""","Employee Benefits","$11,040,788",3979,2,"$2,775"
"New Milford School District","=""0960011""","Purchased Services","$10,247,386",3979,2,"$2,575"
"New Milford School District","=""0960011""","Tuition","$1,914,714",76,4,"$25,194"
"New Milford School District","=""0960011""","Supplies","$2,486,037",3979,2,"$625"
"New Milford School District","=""0960011""","Property","$839,341",3979,2,"$211"
"New Milford School District","=""0960011""","Other","$798,170",3979,2,"$201"
"New Milford School District","=""0960011""","Total","$66,197,783",4055,1,"$16,325"
"Newington School District","=""0940011""","Salaries","$47,595,698",4031,2,"$11,807"
"Newington School District","=""0940011""","Employee Benefits","$11,922,560",4031,2,"$2,958"
"Newington School District","=""0940011""","Purchased Services","$6,993,741",4031,2,"$1,735"
"Newington School District","=""0940011""","Tuition","$3,879,332",215,4,"$18,043"
"Newington School District","=""0940011""","Supplies","$2,750,738",4031,2,"$682"
"Newington School District","=""0940011""","Property","$2,011,376",4031,2,"$499"
"Newington School District","=""0940011""","Other","$297,304",4031,2,"$74"
"Newington School District","=""0940011""","Total","$75,450,749",4246,1,"$17,770"
"Newtown School District","=""0970011""","Salaries","$50,208,271",4283,2,"$11,723"
"Newtown School District","=""0970011""","Employee Benefits","$11,350,083",4283,2,"$2,650"
"Newtown School District","=""0970011""","Purchased Services","$9,501,790",4283,2,"$2,218"
"Newtown School District","=""0970011""","Tuition","$4,530,995",60,4,"$75,517"
"Newtown School District","=""0970011""","Supplies","$3,836,766",4283,2,"$896"
"Newtown School District","=""0970011""","Property","$804,136",4283,2,"$188"
"Newtown School District","=""0970011""","Other","$62,618",4283,2,"$15"
"Newtown School District","=""0970011""","Total","$80,294,660",4343,1,"$18,488"
"Norfolk School District","=""0980011""","Salaries","$1,335,715",95,2,"$14,060"
"Norfolk School District","=""0980011""","Employee Benefits","$295,528",95,2,"$3,111"
"Norfolk School District","=""0980011""","Purchased Services","$811,357",95,2,"$8,541"
"Norfolk School District","=""0980011""","Supplies","$112,747",95,2,"$1,187"
"Norfolk School District","=""0980011""","Property","$440",95,2,"$5"
"Norfolk School District","=""0980011""","Other � Includes Tuition","$82,574",100,1,"$826"
"Norfolk School District","=""0980011""","Total","$2,638,361",100,1,"$26,384"
"North Branford School District","=""0990011""","Salaries","$19,319,207",1729,2,"$11,174"
"North Branford School District","=""0990011""","Employee Benefits","$5,131,752",1729,2,"$2,968"
"North Branford School District","=""0990011""","Purchased Services","$5,257,842",1729,2,"$3,041"
"North Branford School District","=""0990011""","Tuition","$1,517,923",67,4,"$22,656"
"North Branford School District","=""0990011""","Supplies","$1,118,502",1729,2,"$647"
"North Branford School District","=""0990011""","Property","$666,071",1729,2,"$385"
"North Branford School District","=""0990011""","Other","$67,202",1729,2,"$39"
"North Branford School District","=""0990011""","Total","$33,078,500",1796,1,"$18,418"
"North Canaan School District","=""1000011""","Salaries","$3,526,064",255,2,"$13,828"
"North Canaan School District","=""1000011""","Employee Benefits","$868,241",255,2,"$3,405"
"North Canaan School District","=""1000011""","Purchased Services","$958,881",255,2,"$3,760"
"North Canaan School District","=""1000011""","Supplies","$317,306",255,2,"$1,244"
"North Canaan School District","=""1000011""","Property","$47,634",255,2,"$187"
"North Canaan School District","=""1000011""","Other � Includes Tuition","$16,075",258,1,"$62"
"North Canaan School District","=""1000011""","Total","$5,734,201",258,1,"$22,226"
"North Haven School District","=""1010011""","Salaries","$33,539,842",3141,2,"$10,678"
"North Haven School District","=""1010011""","Employee Benefits","$9,352,562",3141,2,"$2,978"
"North Haven School District","=""1010011""","Purchased Services","$8,763,243",3141,2,"$2,790"
"North Haven School District","=""1010011""","Tuition","$3,357,124",108,4,"$31,084"
"North Haven School District","=""1010011""","Supplies","$1,305,845",3141,2,"$416"
"North Haven School District","=""1010011""","Property","$533,783",3141,2,"$170"
"North Haven School District","=""1010011""","Other","$310,694",3141,2,"$99"
"North Haven School District","=""1010011""","Total","$57,163,093",3249,1,"$17,594"
"North Stonington School District","=""1020011""","Salaries","$8,273,600",724,2,"$11,428"
"North Stonington School District","=""1020011""","Employee Benefits","$2,611,081",724,2,"$3,606"
"North Stonington School District","=""1020011""","Purchased Services","$1,875,125",724,2,"$2,590"
"North Stonington School District","=""1020011""","Tuition","$306,321",35,4,"$8,752"
"North Stonington School District","=""1020011""","Supplies","$553,790",724,2,"$765"
"North Stonington School District","=""1020011""","Property","$97,945",724,2,"$135"
"North Stonington School District","=""1020011""","Other","$32,685",724,2,"$45"
"North Stonington School District","=""1020011""","Total","$13,750,546",759,1,"$18,117"
"Norwalk School District","=""1030011""","Salaries","$133,460,996",11422,2,"$11,685"
"Norwalk School District","=""1030011""","Employee Benefits","$38,476,037",11422,2,"$3,369"
"Norwalk School District","=""1030011""","Purchased Services","$27,057,164",11422,2,"$2,369"
"Norwalk School District","=""1030011""","Tuition","$9,578,493",506,4,"$18,930"
"Norwalk School District","=""1030011""","Supplies","$8,971,604",11422,2,"$785"
"Norwalk School District","=""1030011""","Property","$2,757,958",11422,2,"$241"
"Norwalk School District","=""1030011""","Other","$224,307",11422,2,"$20"
"Norwalk School District","=""1030011""","Total","$220,526,559",11928,1,"$18,488"
"Norwich School District","=""1040011""","Salaries","$36,135,779",3511,2,"$10,292"
"Norwich School District","=""1040011""","Employee Benefits","$8,299,651",3511,2,"$2,364"
"Norwich School District","=""1040011""","Purchased Services","$12,678,917",3511,2,"$3,611"
"Norwich School District","=""1040011""","Tuition","$36,237,786",2002,4,"$18,101"
"Norwich School District","=""1040011""","Supplies","$2,351,200",3511,2,"$670"
"Norwich School District","=""1040011""","Property","$685,282",3511,2,"$195"
"Norwich School District","=""1040011""","Other","$53,422",3511,2,"$15"
"Norwich School District","=""1040011""","Total","$96,442,036",5513,1,"$17,494"
"Odyssey Community School District","=""2630013""","Salaries","$3,019,624",329,2,"$9,178"
"Odyssey Community School District","=""2630013""","Employee Benefits","$578,971",329,2,"$1,760"
"Odyssey Community School District","=""2630013""","Purchased Services","$430,680",329,2,"$1,309"
"Odyssey Community School District","=""2630013""","Tuition","$0",0,4,"$0"
"Odyssey Community School District","=""2630013""","Supplies","$260,428",329,2,"$792"
"Odyssey Community School District","=""2630013""","Property","$111,828",329,2,"$340"
"Odyssey Community School District","=""2630013""","Other","$50,055",329,2,"$152"
"Odyssey Community School District","=""2630013""","Total","$4,451,585",329,1,"$13,531"
"Old Saybrook School District","=""1060011""","Salaries","$16,871,484",1212,2,"$13,920"
"Old Saybrook School District","=""1060011""","Employee Benefits","$3,552,841",1212,2,"$2,931"
"Old Saybrook School District","=""1060011""","Purchased Services","$3,571,525",1212,2,"$2,947"
"Old Saybrook School District","=""1060011""","Tuition","$1,167,467",24,4,"$48,644"
"Old Saybrook School District","=""1060011""","Supplies","$1,387,738",1212,2,"$1,145"
"Old Saybrook School District","=""1060011""","Property","$447,544",1212,2,"$369"
"Old Saybrook School District","=""1060011""","Other","$48,362",1212,2,"$40"
"Old Saybrook School District","=""1060011""","Total","$27,046,960",1236,1,"$21,883"
"Orange School District","=""1070011""","Salaries","$13,492,255",1180,2,"$11,434"
"Orange School District","=""1070011""","Employee Benefits","$3,992,605",1180,2,"$3,384"
"Orange School District","=""1070011""","Purchased Services","$2,888,857",1180,2,"$2,448"
"Orange School District","=""1070011""","Tuition","$490,457",16,4,"$30,654"
"Orange School District","=""1070011""","Supplies","$412,095",1180,2,"$349"
"Orange School District","=""1070011""","Property","$142,198",1180,2,"$121"
"Orange School District","=""1070011""","Other","$99,433",1180,2,"$84"
"Orange School District","=""1070011""","Total","$21,517,900",1196,1,"$17,992"
"Oxford School District","=""1080011""","Salaries","$17,961,591",1789,2,"$10,040"
"Oxford School District","=""1080011""","Employee Benefits","$5,048,524",1789,2,"$2,822"
"Oxford School District","=""1080011""","Purchased Services","$4,725,320",1789,2,"$2,641"
"Oxford School District","=""1080011""","Tuition","$1,861,202",70,4,"$26,589"
"Oxford School District","=""1080011""","Supplies","$1,649,440",1789,2,"$922"
"Oxford School District","=""1080011""","Property","$992,644",1789,2,"$555"
"Oxford School District","=""1080011""","Other","$72,381",1789,2,"$40"
"Oxford School District","=""1080011""","Total","$32,311,102",1859,1,"$17,381"
"Park City Prep Charter School District","=""2830013""","Salaries","$2,511,782",360,2,"$6,977"
"Park City Prep Charter School District","=""2830013""","Employee Benefits","$438,117",360,2,"$1,217"
"Park City Prep Charter School District","=""2830013""","Purchased Services","$1,378,775",360,2,"$3,830"
"Park City Prep Charter School District","=""2830013""","Tuition","$0",0,4,"$0"
"Park City Prep Charter School District","=""2830013""","Supplies","$173,196",360,2,"$481"
"Park City Prep Charter School District","=""2830013""","Property","$136,520",360,2,"$379"
"Park City Prep Charter School District","=""2830013""","Other","$13,465",360,2,"$37"
"Park City Prep Charter School District","=""2830013""","Total","$4,651,855",360,1,"$12,922"
"Plainfield School District","=""1090011""","Salaries","$20,388,596",2189,2,"$9,314"
"Plainfield School District","=""1090011""","Employee Benefits","$5,795,532",2189,2,"$2,648"
"Plainfield School District","=""1090011""","Purchased Services","$6,051,316",2189,2,"$2,764"
"Plainfield School District","=""1090011""","Tuition","$2,836,767",126,4,"$22,514"
"Plainfield School District","=""1090011""","Supplies","$1,449,630",2189,2,"$662"
"Plainfield School District","=""1090011""","Property","$315,175",2189,2,"$144"
"Plainfield School District","=""1090011""","Other","$31,362",2189,2,"$14"
"Plainfield School District","=""1090011""","Total","$36,868,376",2315,1,"$15,926"
"Plainville School District","=""1100011""","Salaries","$26,436,254",2337,2,"$11,312"
"Plainville School District","=""1100011""","Employee Benefits","$7,278,627",2337,2,"$3,115"
"Plainville School District","=""1100011""","Purchased Services","$4,484,608",2337,2,"$1,919"
"Plainville School District","=""1100011""","Tuition","$1,581,388",91,4,"$17,378"
"Plainville School District","=""1100011""","Supplies","$1,538,918",2337,2,"$659"
"Plainville School District","=""1100011""","Property","$80,988",2337,2,"$35"
"Plainville School District","=""1100011""","Other","$68,785",2337,2,"$29"
"Plainville School District","=""1100011""","Total","$41,469,567",2428,1,"$17,080"
"Plymouth School District","=""1110011""","Salaries","$14,328,535",1419,2,"$10,098"
"Plymouth School District","=""1110011""","Employee Benefits","$4,215,611",1419,2,"$2,971"
"Plymouth School District","=""1110011""","Purchased Services","$3,973,194",1419,2,"$2,800"
"Plymouth School District","=""1110011""","Tuition","$1,398,869",168,4,"$8,327"
"Plymouth School District","=""1110011""","Supplies","$993,652",1419,2,"$700"
"Plymouth School District","=""1110011""","Property","$194,333",1419,2,"$137"
"Plymouth School District","=""1110011""","Other","$104,884",1419,2,"$74"
"Plymouth School District","=""1110011""","Total","$25,209,079",1587,1,"$15,885"
"Pomfret School District","=""1120011""","Salaries","$4,117,455",379,2,"$10,864"
"Pomfret School District","=""1120011""","Employee Benefits","$1,046,183",379,2,"$2,760"
"Pomfret School District","=""1120011""","Purchased Services","$1,069,599",379,2,"$2,822"
"Pomfret School District","=""1120011""","Tuition","$3,567,257",188,4,"$18,975"
"Pomfret School District","=""1120011""","Supplies","$380,744",379,2,"$1,005"
"Pomfret School District","=""1120011""","Property","$276,908",379,2,"$731"
"Pomfret School District","=""1120011""","Other","$19,448",379,2,"$51"
"Pomfret School District","=""1120011""","Total","$10,477,594",567,1,"$18,479"
"Portland School District","=""1130011""","Salaries","$13,348,011",1314,2,"$10,158"
"Portland School District","=""1130011""","Employee Benefits","$3,754,266",1314,2,"$2,857"
"Portland School District","=""1130011""","Purchased Services","$2,722,725",1314,2,"$2,072"
"Portland School District","=""1130011""","Tuition","$1,244,941",74,4,"$16,824"
"Portland School District","=""1130011""","Supplies","$1,043,237",1314,2,"$794"
"Portland School District","=""1130011""","Property","$259,982",1314,2,"$198"
"Portland School District","=""1130011""","Other","$427,186",1314,2,"$325"
"Portland School District","=""1130011""","Total","$22,800,347",1388,1,"$16,427"
"Preston School District","=""1140011""","Salaries","$5,446,797",440,2,"$12,379"
"Preston School District","=""1140011""","Employee Benefits","$1,441,626",440,2,"$3,276"
"Preston School District","=""1140011""","Purchased Services","$1,075,292",440,2,"$2,444"
"Preston School District","=""1140011""","Tuition","$3,285,429",204,4,"$16,105"
"Preston School District","=""1140011""","Supplies","$442,759",440,2,"$1,006"
"Preston School District","=""1140011""","Property","$158,820",440,2,"$361"
"Preston School District","=""1140011""","Other","$18,276",440,2,"$42"
"Preston School District","=""1140011""","Total","$11,869,000",644,1,"$18,430"
"Putnam School District","=""1160011""","Salaries","$12,854,889",1201,2,"$10,703"
"Putnam School District","=""1160011""","Employee Benefits","$3,162,314",1201,2,"$2,633"
"Putnam School District","=""1160011""","Purchased Services","$1,634,812",1201,2,"$1,361"
"Putnam School District","=""1160011""","Tuition","$1,749,346",45,4,"$38,874"
"Putnam School District","=""1160011""","Supplies","$958,571",1201,2,"$798"
"Putnam School District","=""1160011""","Property","$255,526",1201,2,"$213"
"Putnam School District","=""1160011""","Other","$54,545",1201,2,"$45"
"Putnam School District","=""1160011""","Total","$20,670,004",1246,1,"$16,589"
"Redding School District","=""1170011""","Salaries","$13,991,043",854,2,"$16,383"
"Redding School District","=""1170011""","Employee Benefits","$3,587,067",854,2,"$4,200"
"Redding School District","=""1170011""","Purchased Services","$2,647,674",854,2,"$3,100"
"Redding School District","=""1170011""","Tuition","$376,848",13,4,"$28,988"
"Redding School District","=""1170011""","Supplies","$875,077",854,2,"$1,025"
"Redding School District","=""1170011""","Property","$215,197",854,2,"$252"
"Redding School District","=""1170011""","Other","$26,019",854,2,"$30"
"Redding School District","=""1170011""","Total","$21,718,925",867,1,"$25,051"
"Regional School District 01","=""2010012""","Salaries","$5,584,493",388,2,"$14,393"
"Regional School District 01","=""2010012""","Employee Benefits","$1,549,460",388,2,"$3,993"
"Regional School District 01","=""2010012""","Purchased Services","$2,194,481",388,2,"$5,656"
"Regional School District 01","=""2010012""","Tuition","$920,885",7,4,"$131,555"
"Regional School District 01","=""2010012""","Supplies","$536,552",388,2,"$1,383"
"Regional School District 01","=""2010012""","Property","$668,708",388,2,"$1,723"
"Regional School District 01","=""2010012""","Other","$166,488",388,2,"$429"
"Regional School District 01","=""2010012""","Total","$11,621,066",395,1,"$29,420"
"Regional School District 04","=""2040012""","Salaries","$10,237,832",885,2,"$11,568"
"Regional School District 04","=""2040012""","Employee Benefits","$2,733,758",885,2,"$3,089"
"Regional School District 04","=""2040012""","Purchased Services","$3,050,538",885,2,"$3,447"
"Regional School District 04","=""2040012""","Tuition","$1,492,004",29,4,"$51,448"
"Regional School District 04","=""2040012""","Supplies","$631,170",885,2,"$713"
"Regional School District 04","=""2040012""","Property","$39,646",885,2,"$45"
"Regional School District 04","=""2040012""","Other","$413,423",885,2,"$467"
"Regional School District 04","=""2040012""","Total","$18,598,372",914,1,"$20,348"
"Regional School District 05","=""2050012""","Salaries","$25,653,021",2167,2,"$11,838"
"Regional School District 05","=""2050012""","Employee Benefits","$5,783,319",2167,2,"$2,669"
"Regional School District 05","=""2050012""","Purchased Services","$6,190,045",2167,2,"$2,857"
"Regional School District 05","=""2050012""","Tuition","$3,069,175",57,4,"$53,845"
"Regional School District 05","=""2050012""","Supplies","$1,569,432",2167,2,"$724"
"Regional School District 05","=""2050012""","Property","$882,776",2167,2,"$407"
"Regional School District 05","=""2050012""","Other","$85,679",2167,2,"$40"
"Regional School District 05","=""2050012""","Total","$43,233,447",2224,1,"$19,439"
"Regional School District 06","=""2060012""","Salaries","$11,110,464",910,2,"$12,209"
"Regional School District 06","=""2060012""","Employee Benefits","$3,630,435",910,2,"$3,989"
"Regional School District 06","=""2060012""","Purchased Services","$2,218,300",910,2,"$2,438"
"Regional School District 06","=""2060012""","Supplies","$1,064,459",910,2,"$1,170"
"Regional School District 06","=""2060012""","Property","$97,483",910,2,"$107"
"Regional School District 06","=""2060012""","Other � Includes Tuition","$1,600,535",915,1,"$1,749"
"Regional School District 06","=""2060012""","Total","$19,721,677",915,1,"$21,554"
"Regional School District 07","=""2070012""","Salaries","$10,733,506",1063,2,"$10,097"
"Regional School District 07","=""2070012""","Employee Benefits","$2,640,834",1063,2,"$2,484"
"Regional School District 07","=""2070012""","Purchased Services","$5,554,813",1063,2,"$5,226"
"Regional School District 07","=""2070012""","Tuition","$1,144,428",19,4,"$60,233"
"Regional School District 07","=""2070012""","Supplies","$567,760",1063,2,"$534"
"Regional School District 07","=""2070012""","Property","$149,828",1063,2,"$141"
"Regional School District 07","=""2070012""","Other","$52,658",1063,2,"$50"
"Regional School District 07","=""2070012""","Total","$20,843,828",1082,1,"$19,264"
"Regional School District 08","=""2080012""","Salaries","$14,876,006",1435,2,"$10,367"
"Regional School District 08","=""2080012""","Employee Benefits","$3,569,758",1435,2,"$2,488"
"Regional School District 08","=""2080012""","Purchased Services","$4,983,841",1435,2,"$3,473"
"Regional School District 08","=""2080012""","Tuition","$2,065,998",115,4,"$17,965"
"Regional School District 08","=""2080012""","Supplies","$1,344,514",1435,2,"$937"
"Regional School District 08","=""2080012""","Property","$558,128",1435,2,"$389"
"Regional School District 08","=""2080012""","Other","$329,046",1435,2,"$229"
"Regional School District 08","=""2080012""","Total","$27,727,290",1550,1,"$17,889"
"Regional School District 09","=""2090012""","Salaries","$12,301,498",875,2,"$14,059"
"Regional School District 09","=""2090012""","Employee Benefits","$3,811,249",875,2,"$4,356"
"Regional School District 09","=""2090012""","Purchased Services","$3,159,445",875,2,"$3,611"
"Regional School District 09","=""2090012""","Tuition","$2,335,087",49,4,"$47,655"
"Regional School District 09","=""2090012""","Supplies","$839,651",875,2,"$960"
"Regional School District 09","=""2090012""","Property","$384,124",875,2,"$439"
"Regional School District 09","=""2090012""","Other","$46,485",875,2,"$53"
"Regional School District 09","=""2090012""","Total","$22,877,540",924,1,"$24,759"
"Regional School District 10","=""2100012""","Salaries","$24,415,437",2260,2,"$10,803"
"Regional School District 10","=""2100012""","Employee Benefits","$5,240,293",2260,2,"$2,319"
"Regional School District 10","=""2100012""","Purchased Services","$5,032,030",2260,2,"$2,227"
"Regional School District 10","=""2100012""","Tuition","$2,431,481",103,4,"$23,607"
"Regional School District 10","=""2100012""","Supplies","$1,247,865",2260,2,"$552"
"Regional School District 10","=""2100012""","Property","$432,843",2260,2,"$192"
"Regional School District 10","=""2100012""","Other","$33,555",2260,2,"$15"
"Regional School District 10","=""2100012""","Total","$38,833,503",2363,1,"$16,434"
"Regional School District 11","=""2110012""","Salaries","$3,110,242",225,2,"$13,823"
