"Per Pupil Expenditures by Object (District), 2021-22"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 4 = Outplaced pupils"
"*Tuition expenditures are included with Other expenditures when fewer than six students are outplaced."

"District","District Code","Object","Expenditures","Pupils","Pupil Basis","PPE"
"Manchester School District","=""0770011""","Supplies","$7,443,183",6153,2,"$1,210"
"Manchester School District","=""0770011""","Property","$2,541,403",6153,2,"$413"
"Manchester School District","=""0770011""","Other","$1,778,134",6153,2,"$289"
"Manchester School District","=""0770011""","Total","$152,415,785",7590,1,"$20,081"
"Mansfield School District","=""0780011""","Salaries","$15,558,940",996,2,"$15,621"
"Mansfield School District","=""0780011""","Employee Benefits","$4,329,536",996,2,"$4,347"
"Mansfield School District","=""0780011""","Purchased Services","$3,306,107",996,2,"$3,319"
"Mansfield School District","=""0780011""","Tuition","$406,655",12,4,"$33,888"
"Mansfield School District","=""0780011""","Supplies","$1,540,628",996,2,"$1,547"
"Mansfield School District","=""0780011""","Property","$181,936",996,2,"$183"
"Mansfield School District","=""0780011""","Other","$20,091",996,2,"$20"
"Mansfield School District","=""0780011""","Total","$25,343,893",1008,1,"$25,143"
"Marlborough School District","=""0790011""","Salaries","$5,722,531",447,2,"$12,802"
"Marlborough School District","=""0790011""","Employee Benefits","$1,131,082",447,2,"$2,530"
"Marlborough School District","=""0790011""","Purchased Services","$804,449",447,2,"$1,800"
"Marlborough School District","=""0790011""","Tuition","$362,664",11,4,"$32,969"
"Marlborough School District","=""0790011""","Supplies","$358,607",447,2,"$802"
"Marlborough School District","=""0790011""","Property","$90",447,2,"$0"
"Marlborough School District","=""0790011""","Other","$17,710",447,2,"$40"
"Marlborough School District","=""0790011""","Total","$8,397,133",458,1,"$18,334"
"Meriden School District","=""0800011""","Salaries","$83,923,934",8475,2,"$9,903"
"Meriden School District","=""0800011""","Employee Benefits","$20,676,870",8475,2,"$2,440"
"Meriden School District","=""0800011""","Purchased Services","$20,426,347",8475,2,"$2,410"
"Meriden School District","=""0800011""","Tuition","$9,991,139",478,4,"$20,902"
"Meriden School District","=""0800011""","Supplies","$6,246,410",8475,2,"$737"
"Meriden School District","=""0800011""","Property","$2,151,348",8475,2,"$254"
"Meriden School District","=""0800011""","Other","$112,993",8475,2,"$13"
"Meriden School District","=""0800011""","Total","$143,529,042",8953,1,"$16,031"
"Middletown School District","=""0830011""","Salaries","$58,871,559",4389,2,"$13,413"
"Middletown School District","=""0830011""","Employee Benefits","$16,822,207",4389,2,"$3,833"
"Middletown School District","=""0830011""","Purchased Services","$13,982,687",4389,2,"$3,186"
"Middletown School District","=""0830011""","Tuition","$6,301,616",255,4,"$24,712"
"Middletown School District","=""0830011""","Supplies","$4,979,870",4389,2,"$1,135"
"Middletown School District","=""0830011""","Property","$1,221,216",4389,2,"$278"
"Middletown School District","=""0830011""","Other","$172,050",4389,2,"$39"
"Middletown School District","=""0830011""","Total","$102,351,205",4644,1,"$22,039"
"Milford School District","=""0840011""","Salaries","$76,938,367",5364,2,"$14,343"
"Milford School District","=""0840011""","Employee Benefits","$23,364,202",5364,2,"$4,356"
"Milford School District","=""0840011""","Purchased Services","$13,807,685",5364,2,"$2,574"
"Milford School District","=""0840011""","Tuition","$6,639,044",161,4,"$41,236"
"Milford School District","=""0840011""","Supplies","$1,586,261",5364,2,"$296"
"Milford School District","=""0840011""","Property","$2,023,516",5364,2,"$377"
"Milford School District","=""0840011""","Other","$874,546",5364,2,"$163"
"Milford School District","=""0840011""","Total","$125,233,620",5525,1,"$22,667"
"Monroe School District","=""0850011""","Salaries","$39,448,392",3334,2,"$11,832"
"Monroe School District","=""0850011""","Employee Benefits","$10,854,168",3334,2,"$3,256"
"Monroe School District","=""0850011""","Purchased Services","$8,170,449",3334,2,"$2,451"
"Monroe School District","=""0850011""","Tuition","$2,146,713",54,4,"$39,754"
"Monroe School District","=""0850011""","Supplies","$1,521,380",3334,2,"$456"
"Monroe School District","=""0850011""","Property","$515,856",3334,2,"$155"
"Monroe School District","=""0850011""","Other","$73,965",3334,2,"$22"
"Monroe School District","=""0850011""","Total","$62,730,922",3388,1,"$18,516"
"Montville School District","=""0860011""","Salaries","$27,551,152",1983,2,"$13,894"
"Montville School District","=""0860011""","Employee Benefits","$6,452,219",1983,2,"$3,254"
"Montville School District","=""0860011""","Purchased Services","$3,365,093",1983,2,"$1,697"
"Montville School District","=""0860011""","Tuition","$3,033,968",194,4,"$15,639"
"Montville School District","=""0860011""","Supplies","$1,400,687",1983,2,"$706"
"Montville School District","=""0860011""","Property","$387,810",1983,2,"$196"
"Montville School District","=""0860011""","Other","$52,524",1983,2,"$26"
"Montville School District","=""0860011""","Total","$42,243,454",2177,1,"$19,404"
"Naugatuck School District","=""0880011""","Salaries","$45,045,742",4297,2,"$10,483"
"Naugatuck School District","=""0880011""","Employee Benefits","$17,196,602",4297,2,"$4,002"
"Naugatuck School District","=""0880011""","Purchased Services","$7,918,380",4297,2,"$1,843"
"Naugatuck School District","=""0880011""","Tuition","$3,426,510",335,4,"$10,228"
"Naugatuck School District","=""0880011""","Supplies","$4,304,156",4297,2,"$1,002"
"Naugatuck School District","=""0880011""","Property","$2,351,330",4297,2,"$547"
"Naugatuck School District","=""0880011""","Other","$138,249",4297,2,"$32"
"Naugatuck School District","=""0880011""","Total","$80,380,969",4632,1,"$17,353"
"New Beginnings Inc Family Academy District","=""2800013""","Salaries","$4,742,988",484,2,"$9,800"
"New Beginnings Inc Family Academy District","=""2800013""","Employee Benefits","$1,360,899",484,2,"$2,812"
"New Beginnings Inc Family Academy District","=""2800013""","Purchased Services","$594,951",484,2,"$1,229"
"New Beginnings Inc Family Academy District","=""2800013""","Tuition","$0",0,4,"$0"
"New Beginnings Inc Family Academy District","=""2800013""","Supplies","$643,433",484,2,"$1,329"
"New Beginnings Inc Family Academy District","=""2800013""","Property","$586,800",484,2,"$1,212"
"New Beginnings Inc Family Academy District","=""2800013""","Other","$131,249",484,2,"$271"
"New Beginnings Inc Family Academy District","=""2800013""","Total","$8,060,320",484,1,"$16,654"
"New Britain School District","=""0890011""","Salaries","$122,693,091",9679,2,"$12,676"
"New Britain School District","=""0890011""","Employee Benefits","$22,243,243",9679,2,"$2,298"
"New Britain School District","=""0890011""","Purchased Services","$32,672,252",9679,2,"$3,376"
"New Britain School District","=""0890011""","Tuition","$13,307,905",1614,4,"$8,245"
"New Britain School District","=""0890011""","Supplies","$8,989,676",9679,2,"$929"
"New Britain School District","=""0890011""","Property","$3,378,866",9679,2,"$349"
"New Britain School District","=""0890011""","Other","$1,399,147",9679,2,"$145"
"New Britain School District","=""0890011""","Total","$204,684,179",11293,1,"$18,125"
"New Canaan School District","=""0900011""","Salaries","$64,030,695",4125,2,"$15,523"
"New Canaan School District","=""0900011""","Employee Benefits","$13,447,437",4125,2,"$3,260"
"New Canaan School District","=""0900011""","Purchased Services","$9,736,239",4125,2,"$2,360"
"New Canaan School District","=""0900011""","Tuition","$1,780,692",17,4,"$104,747"
"New Canaan School District","=""0900011""","Supplies","$3,619,685",4125,2,"$877"
"New Canaan School District","=""0900011""","Property","$1,372,870",4125,2,"$333"
"New Canaan School District","=""0900011""","Other","$2,372,582",4125,2,"$575"
"New Canaan School District","=""0900011""","Total","$96,360,201",4142,1,"$23,264"
"New Fairfield School District","=""0910011""","Salaries","$29,237,131",2119,2,"$13,798"
"New Fairfield School District","=""0910011""","Employee Benefits","$7,875,453",2119,2,"$3,717"
"New Fairfield School District","=""0910011""","Purchased Services","$5,268,698",2119,2,"$2,486"
"New Fairfield School District","=""0910011""","Tuition","$1,708,600",38,4,"$44,963"
"New Fairfield School District","=""0910011""","Supplies","$1,931,268",2119,2,"$911"
"New Fairfield School District","=""0910011""","Property","$239,951",2119,2,"$113"
"New Fairfield School District","=""0910011""","Other","$123,554",2119,2,"$58"
"New Fairfield School District","=""0910011""","Total","$46,384,655",2157,1,"$21,504"
"New Hartford School District","=""0920011""","Salaries","$5,344,040",428,2,"$12,486"
"New Hartford School District","=""0920011""","Employee Benefits","$1,453,516",428,2,"$3,396"
"New Hartford School District","=""0920011""","Purchased Services","$1,446,458",428,2,"$3,380"
"New Hartford School District","=""0920011""","Tuition","$501,157",20,4,"$25,058"
"New Hartford School District","=""0920011""","Supplies","$289,292",428,2,"$676"
"New Hartford School District","=""0920011""","Property","$118,328",428,2,"$276"
"New Hartford School District","=""0920011""","Other","$80,727",428,2,"$189"
"New Hartford School District","=""0920011""","Total","$9,233,518",448,1,"$20,611"
"New Haven School District","=""0930011""","Salaries","$199,658,955",19293,2,"$10,349"
"New Haven School District","=""0930011""","Employee Benefits","$67,130,149",19293,2,"$3,480"
"New Haven School District","=""0930011""","Purchased Services","$60,983,491",19293,2,"$3,161"
"New Haven School District","=""0930011""","Tuition","$28,047,075",678,4,"$41,367"
"New Haven School District","=""0930011""","Supplies","$19,432,703",19293,2,"$1,007"
"New Haven School District","=""0930011""","Property","$12,512,745",19293,2,"$649"
"New Haven School District","=""0930011""","Other","$1,946,423",19293,2,"$101"
"New Haven School District","=""0930011""","Total","$389,711,541",19971,1,"$19,514"
"New London School District","=""0950011""","Salaries","$37,400,356",3089,2,"$12,108"
"New London School District","=""0950011""","Employee Benefits","$10,585,633",3089,2,"$3,427"
"New London School District","=""0950011""","Purchased Services","$10,679,629",3089,2,"$3,457"
"New London School District","=""0950011""","Tuition","$6,966,645",577,4,"$12,074"
"New London School District","=""0950011""","Supplies","$3,917,369",3089,2,"$1,268"
"New London School District","=""0950011""","Property","$2,708,927",3089,2,"$877"
"New London School District","=""0950011""","Other","$68,333",3089,2,"$22"
"New London School District","=""0950011""","Total","$72,326,892",3666,1,"$19,729"
"New Milford School District","=""0960011""","Salaries","$40,237,496",3680,2,"$10,934"
"New Milford School District","=""0960011""","Employee Benefits","$10,251,882",3680,2,"$2,786"
"New Milford School District","=""0960011""","Purchased Services","$10,964,801",3680,2,"$2,980"
"New Milford School District","=""0960011""","Tuition","$2,783,757",81,4,"$34,367"
"New Milford School District","=""0960011""","Supplies","$2,394,498",3680,2,"$651"
"New Milford School District","=""0960011""","Property","$159,921",3680,2,"$43"
"New Milford School District","=""0960011""","Other","$208,010",3680,2,"$57"
"New Milford School District","=""0960011""","Total","$67,000,364",3761,1,"$17,815"
"Newington School District","=""0940011""","Salaries","$52,822,072",3899,2,"$13,548"
"Newington School District","=""0940011""","Employee Benefits","$12,778,127",3899,2,"$3,277"
"Newington School District","=""0940011""","Purchased Services","$8,515,508",3899,2,"$2,184"
"Newington School District","=""0940011""","Tuition","$4,424,196",194,4,"$22,805"
"Newington School District","=""0940011""","Supplies","$2,986,251",3899,2,"$766"
"Newington School District","=""0940011""","Property","$696,272",3899,2,"$179"
"Newington School District","=""0940011""","Other","$127,173",3899,2,"$33"
"Newington School District","=""0940011""","Total","$82,349,599",4093,1,"$20,120"
"Newtown School District","=""0970011""","Salaries","$54,396,561",4032,2,"$13,491"
"Newtown School District","=""0970011""","Employee Benefits","$11,957,209",4032,2,"$2,966"
"Newtown School District","=""0970011""","Purchased Services","$9,689,408",4032,2,"$2,403"
"Newtown School District","=""0970011""","Tuition","$4,386,185",52,4,"$84,350"
"Newtown School District","=""0970011""","Supplies","$3,510,806",4032,2,"$871"
"Newtown School District","=""0970011""","Property","$960,160",4032,2,"$238"
"Newtown School District","=""0970011""","Other","$60,756",4032,2,"$15"
"Newtown School District","=""0970011""","Total","$84,961,086",4084,1,"$20,803"
"Norfolk School District","=""0980011""","Salaries","$1,297,962",70,2,"$18,542"
"Norfolk School District","=""0980011""","Employee Benefits","$245,049",70,2,"$3,501"
"Norfolk School District","=""0980011""","Purchased Services","$930,341",70,2,"$13,291"
"Norfolk School District","=""0980011""","Supplies","$122,670",70,2,"$1,752"
"Norfolk School District","=""0980011""","Property","$1,850",70,2,"$26"
"Norfolk School District","=""0980011""","Other � Includes Tuition","$22,015",72,1,"$306"
"Norfolk School District","=""0980011""","Total","$2,619,887",72,1,"$36,387"
"North Branford School District","=""0990011""","Salaries","$20,701,855",1577,2,"$13,127"
"North Branford School District","=""0990011""","Employee Benefits","$4,914,804",1577,2,"$3,117"
"North Branford School District","=""0990011""","Purchased Services","$4,266,460",1577,2,"$2,705"
"North Branford School District","=""0990011""","Tuition","$1,559,400",58,4,"$26,886"
"North Branford School District","=""0990011""","Supplies","$1,906,830",1577,2,"$1,209"
"North Branford School District","=""0990011""","Property","$475,283",1577,2,"$301"
"North Branford School District","=""0990011""","Other","$47,293",1577,2,"$30"
"North Branford School District","=""0990011""","Total","$33,871,926",1635,1,"$20,717"
"North Canaan School District","=""1000011""","Salaries","$3,599,597",234,2,"$15,383"
"North Canaan School District","=""1000011""","Employee Benefits","$936,918",234,2,"$4,004"
"North Canaan School District","=""1000011""","Purchased Services","$864,618",234,2,"$3,695"
"North Canaan School District","=""1000011""","Supplies","$299,542",234,2,"$1,280"
"North Canaan School District","=""1000011""","Property","$107,774",234,2,"$461"
"North Canaan School District","=""1000011""","Other � Includes Tuition","$20,799",237,1,"$88"
"North Canaan School District","=""1000011""","Total","$5,829,248",237,1,"$24,596"
"North Haven School District","=""1010011""","Salaries","$36,419,176",3145,2,"$11,580"
"North Haven School District","=""1010011""","Employee Benefits","$11,722,940",3145,2,"$3,727"
"North Haven School District","=""1010011""","Purchased Services","$9,514,072",3145,2,"$3,025"
"North Haven School District","=""1010011""","Tuition","$3,270,189",105,4,"$31,145"
"North Haven School District","=""1010011""","Supplies","$1,424,003",3145,2,"$453"
"North Haven School District","=""1010011""","Property","$807,154",3145,2,"$257"
"North Haven School District","=""1010011""","Other","$356,194",3145,2,"$113"
"North Haven School District","=""1010011""","Total","$63,513,729",3250,1,"$19,543"
"North Stonington School District","=""1020011""","Salaries","$9,013,598",767,2,"$11,752"
"North Stonington School District","=""1020011""","Employee Benefits","$2,398,661",767,2,"$3,127"
"North Stonington School District","=""1020011""","Purchased Services","$1,923,703",767,2,"$2,508"
"North Stonington School District","=""1020011""","Tuition","$430,150",18,4,"$23,897"
"North Stonington School District","=""1020011""","Supplies","$518,973",767,2,"$677"
"North Stonington School District","=""1020011""","Property","$41,169",767,2,"$54"
"North Stonington School District","=""1020011""","Other","$40,562",767,2,"$53"
"North Stonington School District","=""1020011""","Total","$14,366,816",785,1,"$18,302"
"Norwalk School District","=""1030011""","Salaries","$153,921,667",11409,2,"$13,491"
"Norwalk School District","=""1030011""","Employee Benefits","$46,640,737",11409,2,"$4,088"
"Norwalk School District","=""1030011""","Purchased Services","$30,853,080",11409,2,"$2,704"
"Norwalk School District","=""1030011""","Tuition","$8,772,261",512,4,"$17,133"
"Norwalk School District","=""1030011""","Supplies","$11,954,529",11409,2,"$1,048"
"Norwalk School District","=""1030011""","Property","$5,140,324",11409,2,"$451"
"Norwalk School District","=""1030011""","Other","$172,949",11409,2,"$15"
"Norwalk School District","=""1030011""","Total","$257,455,547",11921,1,"$21,597"
"Norwich School District","=""1040011""","Salaries","$42,719,933",3221,2,"$13,263"
"Norwich School District","=""1040011""","Employee Benefits","$12,309,291",3221,2,"$3,822"
"Norwich School District","=""1040011""","Purchased Services","$15,978,471",3221,2,"$4,961"
"Norwich School District","=""1040011""","Tuition","$33,483,307",1879,4,"$17,820"
"Norwich School District","=""1040011""","Supplies","$1,961,476",3221,2,"$609"
"Norwich School District","=""1040011""","Property","$2,872,338",3221,2,"$892"
"Norwich School District","=""1040011""","Other","$17,863",3221,2,"$6"
"Norwich School District","=""1040011""","Total","$109,342,679",5100,1,"$21,440"
"Odyssey Community School District","=""2630013""","Salaries","$3,397,842",328,2,"$10,359"
"Odyssey Community School District","=""2630013""","Employee Benefits","$624,443",328,2,"$1,904"
"Odyssey Community School District","=""2630013""","Purchased Services","$759,997",328,2,"$2,317"
"Odyssey Community School District","=""2630013""","Tuition","$0",0,4,"$0"
"Odyssey Community School District","=""2630013""","Supplies","$110,920",328,2,"$338"
"Odyssey Community School District","=""2630013""","Property","$175,296",328,2,"$534"
"Odyssey Community School District","=""2630013""","Other","$20,108",328,2,"$61"
"Odyssey Community School District","=""2630013""","Total","$5,088,605",328,1,"$15,514"
"Old Saybrook School District","=""1060011""","Salaries","$18,051,786",1085,2,"$16,638"
"Old Saybrook School District","=""1060011""","Employee Benefits","$3,481,289",1085,2,"$3,209"
"Old Saybrook School District","=""1060011""","Purchased Services","$2,973,118",1085,2,"$2,740"
"Old Saybrook School District","=""1060011""","Tuition","$948,764",14,4,"$67,769"
"Old Saybrook School District","=""1060011""","Supplies","$1,649,605",1085,2,"$1,520"
"Old Saybrook School District","=""1060011""","Property","$601,662",1085,2,"$555"
"Old Saybrook School District","=""1060011""","Other","$54,028",1085,2,"$50"
"Old Saybrook School District","=""1060011""","Total","$27,760,251",1099,1,"$25,260"
"Orange School District","=""1070011""","Salaries","$14,771,914",1256,2,"$11,761"
"Orange School District","=""1070011""","Employee Benefits","$4,630,892",1256,2,"$3,687"
"Orange School District","=""1070011""","Purchased Services","$2,746,258",1256,2,"$2,187"
"Orange School District","=""1070011""","Tuition","$346,346",14,4,"$24,739"
"Orange School District","=""1070011""","Supplies","$278,620",1256,2,"$222"
"Orange School District","=""1070011""","Property","$283,357",1256,2,"$226"
"Orange School District","=""1070011""","Other","$115,586",1256,2,"$92"
"Orange School District","=""1070011""","Total","$23,172,973",1270,1,"$18,246"
"Oxford School District","=""1080011""","Salaries","$20,027,136",1693,2,"$11,829"
"Oxford School District","=""1080011""","Employee Benefits","$5,548,051",1693,2,"$3,277"
"Oxford School District","=""1080011""","Purchased Services","$3,932,018",1693,2,"$2,323"
"Oxford School District","=""1080011""","Tuition","$2,202,772",74,4,"$29,767"
"Oxford School District","=""1080011""","Supplies","$1,606,543",1693,2,"$949"
"Oxford School District","=""1080011""","Property","$686,558",1693,2,"$406"
"Oxford School District","=""1080011""","Other","$138,427",1693,2,"$82"
"Oxford School District","=""1080011""","Total","$34,141,504",1767,1,"$19,322"
"Park City Prep Charter School District","=""2830013""","Salaries","$2,667,117",361,2,"$7,388"
"Park City Prep Charter School District","=""2830013""","Employee Benefits","$503,735",361,2,"$1,395"
"Park City Prep Charter School District","=""2830013""","Purchased Services","$1,692,123",361,2,"$4,687"
"Park City Prep Charter School District","=""2830013""","Tuition","$0",0,4,"$0"
"Park City Prep Charter School District","=""2830013""","Supplies","$339,680",361,2,"$941"
"Park City Prep Charter School District","=""2830013""","Property","$751,851",361,2,"$2,083"
"Park City Prep Charter School District","=""2830013""","Other","$8,113",361,2,"$22"
"Park City Prep Charter School District","=""2830013""","Total","$5,962,619",361,1,"$16,517"
"Plainfield School District","=""1090011""","Salaries","$22,437,954",1976,2,"$11,355"
"Plainfield School District","=""1090011""","Employee Benefits","$5,894,976",1976,2,"$2,983"
"Plainfield School District","=""1090011""","Purchased Services","$6,608,060",1976,2,"$3,344"
"Plainfield School District","=""1090011""","Tuition","$3,245,581",141,4,"$23,018"
"Plainfield School District","=""1090011""","Supplies","$2,243,696",1976,2,"$1,135"
"Plainfield School District","=""1090011""","Property","$541,960",1976,2,"$274"
"Plainfield School District","=""1090011""","Other","$68,876",1976,2,"$35"
"Plainfield School District","=""1090011""","Total","$41,041,103",2117,1,"$19,386"
"Plainville School District","=""1100011""","Salaries","$28,936,547",2277,2,"$12,708"
"Plainville School District","=""1100011""","Employee Benefits","$7,866,206",2277,2,"$3,455"
"Plainville School District","=""1100011""","Purchased Services","$4,406,160",2277,2,"$1,935"
"Plainville School District","=""1100011""","Tuition","$2,075,874",77,4,"$26,959"
"Plainville School District","=""1100011""","Supplies","$2,304,922",2277,2,"$1,012"
"Plainville School District","=""1100011""","Property","$397,346",2277,2,"$175"
"Plainville School District","=""1100011""","Other","$78,750",2277,2,"$35"
"Plainville School District","=""1100011""","Total","$46,065,804",2354,1,"$19,569"
"Plymouth School District","=""1110011""","Salaries","$16,229,375",1299,2,"$12,494"
"Plymouth School District","=""1110011""","Employee Benefits","$4,320,482",1299,2,"$3,326"
"Plymouth School District","=""1110011""","Purchased Services","$3,890,321",1299,2,"$2,995"
"Plymouth School District","=""1110011""","Tuition","$1,612,152",136,4,"$11,854"
"Plymouth School District","=""1110011""","Supplies","$1,391,538",1299,2,"$1,071"
"Plymouth School District","=""1110011""","Property","$147,291",1299,2,"$113"
"Plymouth School District","=""1110011""","Other","$-513,246",1299,2,"$-395"
"Plymouth School District","=""1110011""","Total","$27,077,912",1435,1,"$18,870"
"Pomfret School District","=""1120011""","Salaries","$4,187,824",359,2,"$11,665"
"Pomfret School District","=""1120011""","Employee Benefits","$1,036,998",359,2,"$2,889"
"Pomfret School District","=""1120011""","Purchased Services","$1,101,512",359,2,"$3,068"
"Pomfret School District","=""1120011""","Tuition","$3,870,374",196,4,"$19,747"
"Pomfret School District","=""1120011""","Supplies","$327,712",359,2,"$913"
"Pomfret School District","=""1120011""","Property","$294,214",359,2,"$820"
"Pomfret School District","=""1120011""","Other","$13,798",359,2,"$38"
"Pomfret School District","=""1120011""","Total","$10,832,432",555,1,"$19,518"
"Portland School District","=""1130011""","Salaries","$14,654,132",1233,2,"$11,885"
"Portland School District","=""1130011""","Employee Benefits","$4,255,340",1233,2,"$3,451"
"Portland School District","=""1130011""","Purchased Services","$2,682,805",1233,2,"$2,176"
"Portland School District","=""1130011""","Tuition","$1,108,086",42,4,"$26,383"
"Portland School District","=""1130011""","Supplies","$1,290,712",1233,2,"$1,047"
"Portland School District","=""1130011""","Property","$419,190",1233,2,"$340"
"Portland School District","=""1130011""","Other","$70,104",1233,2,"$57"
"Portland School District","=""1130011""","Total","$24,480,369",1275,1,"$19,200"
"Preston School District","=""1140011""","Salaries","$6,173,691",423,2,"$14,595"
"Preston School District","=""1140011""","Employee Benefits","$1,809,466",423,2,"$4,278"
"Preston School District","=""1140011""","Purchased Services","$1,153,593",423,2,"$2,727"
"Preston School District","=""1140011""","Tuition","$2,957,744",186,4,"$15,902"
"Preston School District","=""1140011""","Supplies","$509,176",423,2,"$1,204"
"Preston School District","=""1140011""","Property","$150,138",423,2,"$355"
"Preston School District","=""1140011""","Other","$20,928",423,2,"$49"
"Preston School District","=""1140011""","Total","$12,774,736",609,1,"$20,977"
"Putnam School District","=""1160011""","Salaries","$12,758,260",1126,2,"$11,331"
"Putnam School District","=""1160011""","Employee Benefits","$3,093,383",1126,2,"$2,747"
"Putnam School District","=""1160011""","Purchased Services","$3,917,048",1126,2,"$3,479"
"Putnam School District","=""1160011""","Tuition","$1,757,759",37,4,"$47,507"
"Putnam School District","=""1160011""","Supplies","$1,320,564",1126,2,"$1,173"
"Putnam School District","=""1160011""","Property","$65,752",1126,2,"$58"
"Putnam School District","=""1160011""","Other","$73,288",1126,2,"$65"
"Putnam School District","=""1160011""","Total","$22,986,053",1163,1,"$19,764"
"Redding School District","=""1170011""","Salaries","$14,330,857",827,2,"$17,329"
"Redding School District","=""1170011""","Employee Benefits","$4,395,670",827,2,"$5,315"
"Redding School District","=""1170011""","Purchased Services","$3,168,696",827,2,"$3,832"
"Redding School District","=""1170011""","Tuition","$744,947",8,4,"$93,118"
"Redding School District","=""1170011""","Supplies","$803,739",827,2,"$972"
"Redding School District","=""1170011""","Property","$169,011",827,2,"$204"
"Redding School District","=""1170011""","Other","$38,477",827,2,"$47"
"Redding School District","=""1170011""","Total","$23,651,397",835,1,"$28,325"
"Regional School District 01","=""2010012""","Salaries","$6,358,808",343,2,"$18,539"
"Regional School District 01","=""2010012""","Employee Benefits","$1,570,666",343,2,"$4,579"
"Regional School District 01","=""2010012""","Purchased Services","$1,048,625",343,2,"$3,057"
"Regional School District 01","=""2010012""","Tuition","$701,341",10,4,"$70,134"
"Regional School District 01","=""2010012""","Supplies","$611,716",343,2,"$1,783"
"Regional School District 01","=""2010012""","Property","$636,033",343,2,"$1,854"
"Regional School District 01","=""2010012""","Other","$204,582",343,2,"$596"
"Regional School District 01","=""2010012""","Total","$11,131,772",353,1,"$31,535"
"Regional School District 04","=""2040012""","Salaries","$10,740,211",806,2,"$13,325"
"Regional School District 04","=""2040012""","Employee Benefits","$3,874,621",806,2,"$4,807"
"Regional School District 04","=""2040012""","Purchased Services","$2,901,981",806,2,"$3,600"
"Regional School District 04","=""2040012""","Tuition","$1,447,055",23,4,"$62,915"
"Regional School District 04","=""2040012""","Supplies","$687,729",806,2,"$853"
"Regional School District 04","=""2040012""","Property","$23,631",806,2,"$29"
"Regional School District 04","=""2040012""","Other","$114,105",806,2,"$142"
"Regional School District 04","=""2040012""","Total","$19,789,332",829,1,"$23,871"
"Regional School District 05","=""2050012""","Salaries","$27,880,127",2124,2,"$13,126"
"Regional School District 05","=""2050012""","Employee Benefits","$5,556,645",2124,2,"$2,616"
"Regional School District 05","=""2050012""","Purchased Services","$7,550,405",2124,2,"$3,555"
"Regional School District 05","=""2050012""","Tuition","$2,861,781",56,4,"$51,103"
"Regional School District 05","=""2050012""","Supplies","$1,751,487",2124,2,"$825"
"Regional School District 05","=""2050012""","Property","$523,965",2124,2,"$247"
"Regional School District 05","=""2050012""","Other","$79,874",2124,2,"$38"
"Regional School District 05","=""2050012""","Total","$46,204,283",2180,1,"$21,195"
"Regional School District 06","=""2060012""","Salaries","$12,695,184",884,2,"$14,361"
"Regional School District 06","=""2060012""","Employee Benefits","$4,099,193",884,2,"$4,637"
"Regional School District 06","=""2060012""","Purchased Services","$2,214,838",884,2,"$2,505"
"Regional School District 06","=""2060012""","Tuition","$363,020",13,4,"$27,925"
"Regional School District 06","=""2060012""","Supplies","$1,090,027",884,2,"$1,233"
"Regional School District 06","=""2060012""","Property","$166,288",884,2,"$188"
"Regional School District 06","=""2060012""","Other","$8,871",884,2,"$10"
"Regional School District 06","=""2060012""","Total","$20,637,421",897,1,"$23,007"
"Regional School District 07","=""2070012""","Salaries","$11,739,634",908,2,"$12,929"
"Regional School District 07","=""2070012""","Employee Benefits","$2,550,073",908,2,"$2,808"
"Regional School District 07","=""2070012""","Purchased Services","$5,837,395",908,2,"$6,429"
"Regional School District 07","=""2070012""","Tuition","$1,014,840",16,4,"$63,428"
"Regional School District 07","=""2070012""","Supplies","$586,257",908,2,"$646"
"Regional School District 07","=""2070012""","Property","$309,784",908,2,"$341"
"Regional School District 07","=""2070012""","Other","$67,995",908,2,"$75"
"Regional School District 07","=""2070012""","Total","$22,105,979",924,1,"$23,924"
"Regional School District 08","=""2080012""","Salaries","$16,134,247",1202,2,"$13,423"
"Regional School District 08","=""2080012""","Employee Benefits","$3,712,547",1202,2,"$3,089"
"Regional School District 08","=""2080012""","Purchased Services","$4,205,480",1202,2,"$3,499"
"Regional School District 08","=""2080012""","Tuition","$1,596,701",73,4,"$21,873"
"Regional School District 08","=""2080012""","Supplies","$1,251,533",1202,2,"$1,041"
"Regional School District 08","=""2080012""","Property","$633,698",1202,2,"$527"
"Regional School District 08","=""2080012""","Other","$389,159",1202,2,"$324"
"Regional School District 08","=""2080012""","Total","$27,923,365",1275,1,"$21,901"
"Regional School District 09","=""2090012""","Salaries","$13,087,069",813,2,"$16,097"
"Regional School District 09","=""2090012""","Employee Benefits","$2,943,123",813,2,"$3,620"
"Regional School District 09","=""2090012""","Purchased Services","$3,445,952",813,2,"$4,239"
"Regional School District 09","=""2090012""","Tuition","$2,116,987",44,4,"$48,113"
"Regional School District 09","=""2090012""","Supplies","$644,336",813,2,"$793"
"Regional School District 09","=""2090012""","Property","$1,445,028",813,2,"$1,777"
"Regional School District 09","=""2090012""","Other","$48,266",813,2,"$59"
"Regional School District 09","=""2090012""","Total","$23,730,762",857,1,"$27,691"
