"Per Pupil Expenditures by Object (District), 2019-20"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 4 = Outplaced pupils"
"*Tuition expenditures are included with Other expenditures when fewer than six students are outplaced."

"District","District Code","Object","Expenditures","Pupils","Pupil Basis","PPE"
"Mansfield School District","=""0780011""","Other","$9,819",1131,2,"$9"
"Mansfield School District","=""0780011""","Total","$24,685,924",1148,1,"$21,503"
"Marlborough School District","=""0790011""","Salaries","$5,170,283",448,2,"$11,541"
"Marlborough School District","=""0790011""","Employee Benefits","$1,074,930",448,2,"$2,399"
"Marlborough School District","=""0790011""","Purchased Services","$1,005,071",448,2,"$2,243"
"Marlborough School District","=""0790011""","Tuition","$315,365",15,4,"$21,024"
"Marlborough School District","=""0790011""","Supplies","$305,133",448,2,"$681"
"Marlborough School District","=""0790011""","Property","$16,132",448,2,"$36"
"Marlborough School District","=""0790011""","Other","$17,631",448,2,"$39"
"Marlborough School District","=""0790011""","Total","$7,904,545",463,1,"$17,072"
"Meriden School District","=""0800011""","Salaries","$76,319,026",8118,2,"$9,401"
"Meriden School District","=""0800011""","Employee Benefits","$20,373,037",8118,2,"$2,510"
"Meriden School District","=""0800011""","Purchased Services","$13,447,140",8118,2,"$1,656"
"Meriden School District","=""0800011""","Tuition","$11,076,657",856,4,"$12,940"
"Meriden School District","=""0800011""","Supplies","$4,125,176",8118,2,"$508"
"Meriden School District","=""0800011""","Property","$539,452",8118,2,"$66"
"Meriden School District","=""0800011""","Other","$121,259",8118,2,"$15"
"Meriden School District","=""0800011""","Total","$126,001,745",8974,1,"$14,041"
"Middletown School District","=""0830011""","Salaries","$55,471,512",4548,2,"$12,197"
"Middletown School District","=""0830011""","Employee Benefits","$16,809,875",4548,2,"$3,696"
"Middletown School District","=""0830011""","Purchased Services","$12,212,206",4548,2,"$2,685"
"Middletown School District","=""0830011""","Tuition","$6,934,630",365,4,"$18,999"
"Middletown School District","=""0830011""","Supplies","$3,956,923",4548,2,"$870"
"Middletown School District","=""0830011""","Property","$974,842",4548,2,"$214"
"Middletown School District","=""0830011""","Other","$170,418",4548,2,"$37"
"Middletown School District","=""0830011""","Total","$96,530,407",4913,1,"$19,648"
"Milford School District","=""0840011""","Salaries","$71,658,333",5583,2,"$12,835"
"Milford School District","=""0840011""","Employee Benefits","$27,542,022",5583,2,"$4,933"
"Milford School District","=""0840011""","Purchased Services","$11,735,770",5583,2,"$2,102"
"Milford School District","=""0840011""","Tuition","$6,404,519",183,4,"$34,997"
"Milford School District","=""0840011""","Supplies","$1,890,900",5583,2,"$339"
"Milford School District","=""0840011""","Property","$905,901",5583,2,"$162"
"Milford School District","=""0840011""","Other","$703,199",5583,2,"$126"
"Milford School District","=""0840011""","Total","$120,840,644",5766,1,"$20,957"
"Monroe School District","=""0850011""","Salaries","$37,581,123",3123,2,"$12,034"
"Monroe School District","=""0850011""","Employee Benefits","$9,998,102",3123,2,"$3,201"
"Monroe School District","=""0850011""","Purchased Services","$6,945,355",3123,2,"$2,224"
"Monroe School District","=""0850011""","Tuition","$2,746,746",72,4,"$38,149"
"Monroe School District","=""0850011""","Supplies","$1,118,742",3123,2,"$358"
"Monroe School District","=""0850011""","Property","$41,098",3123,2,"$13"
"Monroe School District","=""0850011""","Other","$144,968",3123,2,"$46"
"Monroe School District","=""0850011""","Total","$58,576,134",3195,1,"$18,334"
"Montville School District","=""0860011""","Salaries","$25,474,228",2049,2,"$12,433"
"Montville School District","=""0860011""","Employee Benefits","$6,133,213",2049,2,"$2,993"
"Montville School District","=""0860011""","Purchased Services","$3,032,822",2049,2,"$1,480"
"Montville School District","=""0860011""","Tuition","$2,417,673",213,4,"$11,351"
"Montville School District","=""0860011""","Supplies","$559,222",2049,2,"$273"
"Montville School District","=""0860011""","Property","$1,634,345",2049,2,"$798"
"Montville School District","=""0860011""","Other","$56,107",2049,2,"$27"
"Montville School District","=""0860011""","Total","$39,307,610",2262,1,"$17,377"
"Naugatuck School District","=""0880011""","Salaries","$41,611,939",4359,2,"$9,546"
"Naugatuck School District","=""0880011""","Employee Benefits","$18,962,874",4359,2,"$4,350"
"Naugatuck School District","=""0880011""","Purchased Services","$8,163,173",4359,2,"$1,873"
"Naugatuck School District","=""0880011""","Tuition","$2,539,686",303,4,"$8,382"
"Naugatuck School District","=""0880011""","Supplies","$847,022",4359,2,"$194"
"Naugatuck School District","=""0880011""","Property","$499,000",4359,2,"$114"
"Naugatuck School District","=""0880011""","Other","$79,665",4359,2,"$18"
"Naugatuck School District","=""0880011""","Total","$72,703,359",4662,1,"$15,595"
"New Beginnings Inc Family Academy District","=""2800013""","Salaries","$4,308,609",505,2,"$8,532"
"New Beginnings Inc Family Academy District","=""2800013""","Employee Benefits","$1,431,640",505,2,"$2,835"
"New Beginnings Inc Family Academy District","=""2800013""","Purchased Services","$433,963",505,2,"$859"
"New Beginnings Inc Family Academy District","=""2800013""","Tuition","$0",0,4,"$0"
"New Beginnings Inc Family Academy District","=""2800013""","Supplies","$410,356",505,2,"$813"
"New Beginnings Inc Family Academy District","=""2800013""","Property","$135,744",505,2,"$269"
"New Beginnings Inc Family Academy District","=""2800013""","Other","$99,872",505,2,"$198"
"New Beginnings Inc Family Academy District","=""2800013""","Total","$6,820,185",505,1,"$13,505"
"New Britain School District","=""0890011""","Salaries","$97,286,890",10032,2,"$9,698"
"New Britain School District","=""0890011""","Employee Benefits","$22,354,154",10032,2,"$2,228"
"New Britain School District","=""0890011""","Purchased Services","$21,079,404",10032,2,"$2,101"
"New Britain School District","=""0890011""","Tuition","$11,611,456",1611,4,"$7,208"
"New Britain School District","=""0890011""","Supplies","$6,337,485",10032,2,"$632"
"New Britain School District","=""0890011""","Property","$5,004,341",10032,2,"$499"
"New Britain School District","=""0890011""","Other","$1,281,676",10032,2,"$128"
"New Britain School District","=""0890011""","Total","$164,955,406",11643,1,"$14,168"
"New Canaan School District","=""0900011""","Salaries","$60,500,061",4208,2,"$14,377"
"New Canaan School District","=""0900011""","Employee Benefits","$15,248,457",4208,2,"$3,624"
"New Canaan School District","=""0900011""","Purchased Services","$8,551,961",4208,2,"$2,032"
"New Canaan School District","=""0900011""","Tuition","$1,995,981",20,4,"$99,799"
"New Canaan School District","=""0900011""","Supplies","$3,084,927",4208,2,"$733"
"New Canaan School District","=""0900011""","Property","$921,823",4208,2,"$219"
"New Canaan School District","=""0900011""","Other","$2,649,443",4208,2,"$630"
"New Canaan School District","=""0900011""","Total","$92,952,654",4228,1,"$21,985"
"New Fairfield School District","=""0910011""","Salaries","$26,908,767",2179,2,"$12,349"
"New Fairfield School District","=""0910011""","Employee Benefits","$6,748,498",2179,2,"$3,097"
"New Fairfield School District","=""0910011""","Purchased Services","$4,261,956",2179,2,"$1,956"
"New Fairfield School District","=""0910011""","Tuition","$1,284,710",34,4,"$37,786"
"New Fairfield School District","=""0910011""","Supplies","$1,666,518",2179,2,"$765"
"New Fairfield School District","=""0910011""","Property","$455,143",2179,2,"$209"
"New Fairfield School District","=""0910011""","Other","$78,411",2179,2,"$36"
"New Fairfield School District","=""0910011""","Total","$41,404,003",2213,1,"$18,709"
"New Hartford School District","=""0920011""","Salaries","$4,983,936",434,2,"$11,484"
"New Hartford School District","=""0920011""","Employee Benefits","$1,355,059",434,2,"$3,122"
"New Hartford School District","=""0920011""","Purchased Services","$1,462,657",434,2,"$3,370"
"New Hartford School District","=""0920011""","Tuition","$338,687",27,4,"$12,544"
"New Hartford School District","=""0920011""","Supplies","$225,208",434,2,"$519"
"New Hartford School District","=""0920011""","Property","$195,143",434,2,"$450"
"New Hartford School District","=""0920011""","Other","$19,532",434,2,"$45"
"New Hartford School District","=""0920011""","Total","$8,580,223",461,1,"$18,612"
"New Haven School District","=""0930011""","Salaries","$195,257,903",20554,2,"$9,500"
"New Haven School District","=""0930011""","Employee Benefits","$65,341,190",20554,2,"$3,179"
"New Haven School District","=""0930011""","Purchased Services","$60,590,322",20554,2,"$2,948"
"New Haven School District","=""0930011""","Tuition","$22,322,887",643,4,"$34,717"
"New Haven School District","=""0930011""","Supplies","$4,306,332",20554,2,"$210"
"New Haven School District","=""0930011""","Property","$9,894,612",20554,2,"$481"
"New Haven School District","=""0930011""","Other","$1,121,960",20554,2,"$55"
"New Haven School District","=""0930011""","Total","$358,835,205",21197,1,"$16,929"
"New London School District","=""0950011""","Salaries","$33,381,412",3391,2,"$9,844"
"New London School District","=""0950011""","Employee Benefits","$9,272,275",3391,2,"$2,734"
"New London School District","=""0950011""","Purchased Services","$9,904,366",3391,2,"$2,921"
"New London School District","=""0950011""","Tuition","$7,660,729",654,4,"$11,714"
"New London School District","=""0950011""","Supplies","$3,797,433",3391,2,"$1,120"
"New London School District","=""0950011""","Property","$2,692,415",3391,2,"$794"
"New London School District","=""0950011""","Other","$27,556",3391,2,"$8"
"New London School District","=""0950011""","Total","$66,736,186",4045,1,"$16,498"
"New Milford School District","=""0960011""","Salaries","$39,122,112",3932,2,"$9,950"
"New Milford School District","=""0960011""","Employee Benefits","$10,670,740",3932,2,"$2,714"
"New Milford School District","=""0960011""","Purchased Services","$9,478,352",3932,2,"$2,411"
"New Milford School District","=""0960011""","Tuition","$1,926,314",76,4,"$25,346"
"New Milford School District","=""0960011""","Supplies","$2,268,568",3932,2,"$577"
"New Milford School District","=""0960011""","Property","$124,335",3932,2,"$32"
"New Milford School District","=""0960011""","Other","$894,576",3932,2,"$228"
"New Milford School District","=""0960011""","Total","$64,484,996",4008,1,"$16,089"
"Newington School District","=""0940011""","Salaries","$48,159,032",3993,2,"$12,061"
"Newington School District","=""0940011""","Employee Benefits","$11,253,710",3993,2,"$2,818"
"Newington School District","=""0940011""","Purchased Services","$6,604,338",3993,2,"$1,654"
"Newington School District","=""0940011""","Tuition","$4,941,082",221,4,"$22,358"
"Newington School District","=""0940011""","Supplies","$3,224,356",3993,2,"$808"
"Newington School District","=""0940011""","Property","$1,923,603",3993,2,"$482"
"Newington School District","=""0940011""","Other","$238,063",3993,2,"$60"
"Newington School District","=""0940011""","Total","$76,344,184",4214,1,"$18,117"
"Newtown School District","=""0970011""","Salaries","$51,483,175",4167,2,"$12,355"
"Newtown School District","=""0970011""","Employee Benefits","$11,285,966",4167,2,"$2,708"
"Newtown School District","=""0970011""","Purchased Services","$9,091,225",4167,2,"$2,182"
"Newtown School District","=""0970011""","Tuition","$4,858,896",55,4,"$88,344"
"Newtown School District","=""0970011""","Supplies","$3,394,472",4167,2,"$815"
"Newtown School District","=""0970011""","Property","$955,951",4167,2,"$229"
"Newtown School District","=""0970011""","Other","$65,949",4167,2,"$16"
"Newtown School District","=""0970011""","Total","$81,135,634",4222,1,"$19,217"
"Norfolk School District","=""0980011""","Salaries","$1,216,054",73,2,"$16,658"
"Norfolk School District","=""0980011""","Employee Benefits","$270,865",73,2,"$3,710"
"Norfolk School District","=""0980011""","Purchased Services","$844,075",73,2,"$11,563"
"Norfolk School District","=""0980011""","Tuition","$60,440",6,4,"$10,073"
"Norfolk School District","=""0980011""","Supplies","$121,249",73,2,"$1,661"
"Norfolk School District","=""0980011""","Property","$0",73,2,"$0"
"Norfolk School District","=""0980011""","Other","$35,385",73,2,"$485"
"Norfolk School District","=""0980011""","Total","$2,548,069",79,1,"$32,254"
"North Branford School District","=""0990011""","Salaries","$19,504,180",1692,2,"$11,527"
"North Branford School District","=""0990011""","Employee Benefits","$4,919,894",1692,2,"$2,908"
"North Branford School District","=""0990011""","Purchased Services","$5,199,018",1692,2,"$3,073"
"North Branford School District","=""0990011""","Tuition","$1,392,446",72,4,"$19,340"
"North Branford School District","=""0990011""","Supplies","$1,538,599",1692,2,"$909"
"North Branford School District","=""0990011""","Property","$321,753",1692,2,"$190"
"North Branford School District","=""0990011""","Other","$694,203",1692,2,"$410"
"North Branford School District","=""0990011""","Total","$33,570,091",1764,1,"$19,031"
"North Canaan School District","=""1000011""","Salaries","$3,544,145",253,2,"$14,008"
"North Canaan School District","=""1000011""","Employee Benefits","$908,512",253,2,"$3,591"
"North Canaan School District","=""1000011""","Purchased Services","$872,419",253,2,"$3,448"
"North Canaan School District","=""1000011""","Supplies","$290,351",253,2,"$1,148"
"North Canaan School District","=""1000011""","Property","$69,461",253,2,"$275"
"North Canaan School District","=""1000011""","Other � Includes Tuition","$7,774",257,1,"$30"
"North Canaan School District","=""1000011""","Total","$5,692,661",257,1,"$22,150"
"North Haven School District","=""1010011""","Salaries","$33,866,123",3160,2,"$10,717"
"North Haven School District","=""1010011""","Employee Benefits","$9,977,376",3160,2,"$3,157"
"North Haven School District","=""1010011""","Purchased Services","$7,780,230",3160,2,"$2,462"
"North Haven School District","=""1010011""","Tuition","$3,540,449",104,4,"$34,043"
"North Haven School District","=""1010011""","Supplies","$1,118,043",3160,2,"$354"
"North Haven School District","=""1010011""","Property","$710,987",3160,2,"$225"
"North Haven School District","=""1010011""","Other","$279,522",3160,2,"$88"
"North Haven School District","=""1010011""","Total","$57,272,729",3264,1,"$17,547"
"North Stonington School District","=""1020011""","Salaries","$8,494,091",741,2,"$11,463"
"North Stonington School District","=""1020011""","Employee Benefits","$2,701,486",741,2,"$3,646"
"North Stonington School District","=""1020011""","Purchased Services","$1,748,121",741,2,"$2,359"
"North Stonington School District","=""1020011""","Tuition","$322,389",29,4,"$11,117"
"North Stonington School District","=""1020011""","Supplies","$388,543",741,2,"$524"
"North Stonington School District","=""1020011""","Property","$167,541",741,2,"$226"
"North Stonington School District","=""1020011""","Other","$26,638",741,2,"$36"
"North Stonington School District","=""1020011""","Total","$13,848,809",770,1,"$17,985"
"Norwalk School District","=""1030011""","Salaries","$140,359,144",11644,2,"$12,054"
"Norwalk School District","=""1030011""","Employee Benefits","$40,530,391",11644,2,"$3,481"
"Norwalk School District","=""1030011""","Purchased Services","$26,558,855",11644,2,"$2,281"
"Norwalk School District","=""1030011""","Tuition","$8,183,743",553,4,"$14,799"
"Norwalk School District","=""1030011""","Supplies","$9,971,126",11644,2,"$856"
"Norwalk School District","=""1030011""","Property","$3,215,990",11644,2,"$276"
"Norwalk School District","=""1030011""","Other","$202,477",11644,2,"$17"
"Norwalk School District","=""1030011""","Total","$229,021,726",12197,1,"$18,777"
"Norwich School District","=""1040011""","Salaries","$36,872,666",3489,2,"$10,568"
"Norwich School District","=""1040011""","Employee Benefits","$10,096,530",3489,2,"$2,894"
"Norwich School District","=""1040011""","Purchased Services","$12,892,258",3489,2,"$3,695"
"Norwich School District","=""1040011""","Tuition","$36,023,823",2003,4,"$17,985"
"Norwich School District","=""1040011""","Supplies","$1,876,994",3489,2,"$538"
"Norwich School District","=""1040011""","Property","$803,955",3489,2,"$230"
"Norwich School District","=""1040011""","Other","$38,712",3489,2,"$11"
"Norwich School District","=""1040011""","Total","$98,604,938",5492,1,"$17,954"
"Odyssey Community School District","=""2630013""","Salaries","$2,963,882",329,2,"$9,009"
"Odyssey Community School District","=""2630013""","Employee Benefits","$472,099",329,2,"$1,435"
"Odyssey Community School District","=""2630013""","Purchased Services","$556,814",329,2,"$1,692"
"Odyssey Community School District","=""2630013""","Tuition","$0",0,4,"$0"
"Odyssey Community School District","=""2630013""","Supplies","$121,374",329,2,"$369"
"Odyssey Community School District","=""2630013""","Property","$57,768",329,2,"$176"
"Odyssey Community School District","=""2630013""","Other","$19,442",329,2,"$59"
"Odyssey Community School District","=""2630013""","Total","$4,191,379",329,1,"$12,740"
"Old Saybrook School District","=""1060011""","Salaries","$16,913,625",1191,2,"$14,201"
"Old Saybrook School District","=""1060011""","Employee Benefits","$3,674,501",1191,2,"$3,085"
"Old Saybrook School District","=""1060011""","Purchased Services","$2,315,457",1191,2,"$1,944"
"Old Saybrook School District","=""1060011""","Tuition","$708,135",9,4,"$78,682"
"Old Saybrook School District","=""1060011""","Supplies","$1,416,755",1191,2,"$1,190"
"Old Saybrook School District","=""1060011""","Property","$619,301",1191,2,"$520"
"Old Saybrook School District","=""1060011""","Other","$50,996",1191,2,"$43"
"Old Saybrook School District","=""1060011""","Total","$25,698,770",1200,1,"$21,416"
"Orange School District","=""1070011""","Salaries","$13,959,976",1234,2,"$11,313"
"Orange School District","=""1070011""","Employee Benefits","$3,853,110",1234,2,"$3,122"
"Orange School District","=""1070011""","Purchased Services","$3,042,474",1234,2,"$2,466"
"Orange School District","=""1070011""","Tuition","$474,109",20,4,"$23,705"
"Orange School District","=""1070011""","Supplies","$360,837",1234,2,"$292"
"Orange School District","=""1070011""","Property","$221,201",1234,2,"$179"
"Orange School District","=""1070011""","Other","$100,234",1234,2,"$81"
"Orange School District","=""1070011""","Total","$22,011,941",1254,1,"$17,553"
"Oxford School District","=""1080011""","Salaries","$18,838,228",1712,2,"$11,004"
"Oxford School District","=""1080011""","Employee Benefits","$4,904,310",1712,2,"$2,865"
"Oxford School District","=""1080011""","Purchased Services","$3,748,824",1712,2,"$2,190"
"Oxford School District","=""1080011""","Tuition","$2,060,538",75,4,"$27,474"
"Oxford School District","=""1080011""","Supplies","$1,526,054",1712,2,"$891"
"Oxford School District","=""1080011""","Property","$953,191",1712,2,"$557"
"Oxford School District","=""1080011""","Other","$136,992",1712,2,"$80"
"Oxford School District","=""1080011""","Total","$32,168,137",1787,1,"$18,001"
"Park City Prep Charter School District","=""2830013""","Salaries","$2,294,753",361,2,"$6,357"
"Park City Prep Charter School District","=""2830013""","Employee Benefits","$418,875",361,2,"$1,160"
"Park City Prep Charter School District","=""2830013""","Purchased Services","$1,141,867",361,2,"$3,163"
"Park City Prep Charter School District","=""2830013""","Tuition","$0",0,4,"$0"
"Park City Prep Charter School District","=""2830013""","Supplies","$206,040",361,2,"$571"
"Park City Prep Charter School District","=""2830013""","Property","$45,026",361,2,"$125"
"Park City Prep Charter School District","=""2830013""","Other","$7,039",361,2,"$19"
"Park City Prep Charter School District","=""2830013""","Total","$4,113,600",361,1,"$11,395"
"Plainfield School District","=""1090011""","Salaries","$20,667,605",2162,2,"$9,559"
"Plainfield School District","=""1090011""","Employee Benefits","$5,912,903",2162,2,"$2,735"
"Plainfield School District","=""1090011""","Purchased Services","$5,640,643",2162,2,"$2,609"
"Plainfield School District","=""1090011""","Tuition","$2,854,407",138,4,"$20,684"
"Plainfield School District","=""1090011""","Supplies","$1,356,565",2162,2,"$627"
"Plainfield School District","=""1090011""","Property","$413,977",2162,2,"$191"
"Plainfield School District","=""1090011""","Other","$53,517",2162,2,"$25"
"Plainfield School District","=""1090011""","Total","$36,899,616",2300,1,"$16,043"
"Plainville School District","=""1100011""","Salaries","$26,789,564",2345,2,"$11,424"
"Plainville School District","=""1100011""","Employee Benefits","$7,480,295",2345,2,"$3,190"
"Plainville School District","=""1100011""","Purchased Services","$3,837,963",2345,2,"$1,637"
"Plainville School District","=""1100011""","Tuition","$1,419,037",88,4,"$16,125"
"Plainville School District","=""1100011""","Supplies","$1,437,629",2345,2,"$613"
"Plainville School District","=""1100011""","Property","$104,968",2345,2,"$45"
"Plainville School District","=""1100011""","Other","$73,255",2345,2,"$31"
"Plainville School District","=""1100011""","Total","$41,142,711",2433,1,"$16,910"
"Plymouth School District","=""1110011""","Salaries","$14,845,355",1358,2,"$10,932"
"Plymouth School District","=""1110011""","Employee Benefits","$4,534,507",1358,2,"$3,339"
"Plymouth School District","=""1110011""","Purchased Services","$3,892,940",1358,2,"$2,867"
"Plymouth School District","=""1110011""","Tuition","$1,281,889",148,4,"$8,661"
"Plymouth School District","=""1110011""","Supplies","$781,559",1358,2,"$576"
"Plymouth School District","=""1110011""","Property","$234,889",1358,2,"$173"
"Plymouth School District","=""1110011""","Other","$81,358",1358,2,"$60"
"Plymouth School District","=""1110011""","Total","$25,652,496",1506,1,"$17,034"
"Pomfret School District","=""1120011""","Salaries","$4,128,602",382,2,"$10,808"
"Pomfret School District","=""1120011""","Employee Benefits","$1,064,088",382,2,"$2,786"
"Pomfret School District","=""1120011""","Purchased Services","$947,003",382,2,"$2,479"
"Pomfret School District","=""1120011""","Tuition","$3,922,533",189,4,"$20,754"
"Pomfret School District","=""1120011""","Supplies","$308,629",382,2,"$808"
"Pomfret School District","=""1120011""","Property","$147,740",382,2,"$387"
"Pomfret School District","=""1120011""","Other","$21,701",382,2,"$57"
"Pomfret School District","=""1120011""","Total","$10,540,297",571,1,"$18,459"
"Portland School District","=""1130011""","Salaries","$13,709,613",1300,2,"$10,546"
"Portland School District","=""1130011""","Employee Benefits","$3,951,690",1300,2,"$3,040"
"Portland School District","=""1130011""","Purchased Services","$2,586,740",1300,2,"$1,990"
"Portland School District","=""1130011""","Tuition","$1,116,240",61,4,"$18,299"
"Portland School District","=""1130011""","Supplies","$1,210,282",1300,2,"$931"
"Portland School District","=""1130011""","Property","$518,086",1300,2,"$399"
"Portland School District","=""1130011""","Other","$63,436",1300,2,"$49"
"Portland School District","=""1130011""","Total","$23,156,087",1361,1,"$17,014"
"Preston School District","=""1140011""","Salaries","$5,601,032",433,2,"$12,935"
"Preston School District","=""1140011""","Employee Benefits","$1,655,589",433,2,"$3,824"
"Preston School District","=""1140011""","Purchased Services","$1,166,072",433,2,"$2,693"
"Preston School District","=""1140011""","Tuition","$2,954,723",200,4,"$14,774"
"Preston School District","=""1140011""","Supplies","$567,268",433,2,"$1,310"
"Preston School District","=""1140011""","Property","$132,982",433,2,"$307"
"Preston School District","=""1140011""","Other","$24,208",433,2,"$56"
"Preston School District","=""1140011""","Total","$12,101,874",633,1,"$19,118"
"Putnam School District","=""1160011""","Salaries","$13,045,515",1160,2,"$11,246"
"Putnam School District","=""1160011""","Employee Benefits","$3,272,198",1160,2,"$2,821"
"Putnam School District","=""1160011""","Purchased Services","$1,439,536",1160,2,"$1,241"
"Putnam School District","=""1160011""","Tuition","$1,975,824",52,4,"$37,997"
"Putnam School District","=""1160011""","Supplies","$1,081,962",1160,2,"$933"
"Putnam School District","=""1160011""","Property","$174,733",1160,2,"$151"
"Putnam School District","=""1160011""","Other","$47,815",1160,2,"$41"
"Putnam School District","=""1160011""","Total","$21,037,583",1212,1,"$17,358"
"Redding School District","=""1170011""","Salaries","$14,023,081",832,2,"$16,855"
"Redding School District","=""1170011""","Employee Benefits","$3,757,464",832,2,"$4,516"
"Redding School District","=""1170011""","Purchased Services","$2,673,753",832,2,"$3,214"
"Redding School District","=""1170011""","Tuition","$584,987",16,4,"$36,562"
"Redding School District","=""1170011""","Supplies","$783,076",832,2,"$941"
"Redding School District","=""1170011""","Property","$224,262",832,2,"$270"
"Redding School District","=""1170011""","Other","$26,666",832,2,"$32"
"Redding School District","=""1170011""","Total","$22,073,288",848,1,"$26,030"
"Regional School District 01","=""2010012""","Salaries","$5,833,769",360,2,"$16,205"
"Regional School District 01","=""2010012""","Employee Benefits","$1,659,899",360,2,"$4,611"
"Regional School District 01","=""2010012""","Purchased Services","$1,422,800",360,2,"$3,952"
"Regional School District 01","=""2010012""","Tuition","$658,515",6,4,"$109,752"
"Regional School District 01","=""2010012""","Supplies","$497,184",360,2,"$1,381"
"Regional School District 01","=""2010012""","Property","$704,059",360,2,"$1,956"
"Regional School District 01","=""2010012""","Other","$167,340",360,2,"$465"
"Regional School District 01","=""2010012""","Total","$10,943,565",366,1,"$29,900"
"Regional School District 04","=""2040012""","Salaries","$10,729,810",847,2,"$12,668"
"Regional School District 04","=""2040012""","Employee Benefits","$3,216,228",847,2,"$3,797"
"Regional School District 04","=""2040012""","Purchased Services","$2,399,461",847,2,"$2,833"
"Regional School District 04","=""2040012""","Tuition","$1,281,789",26,4,"$49,300"
"Regional School District 04","=""2040012""","Supplies","$558,507",847,2,"$659"
"Regional School District 04","=""2040012""","Property","$13,711",847,2,"$16"
"Regional School District 04","=""2040012""","Other","$94,773",847,2,"$112"
"Regional School District 04","=""2040012""","Total","$18,294,278",873,1,"$20,956"
"Regional School District 05","=""2050012""","Salaries","$26,165,085",2168,2,"$12,069"
"Regional School District 05","=""2050012""","Employee Benefits","$5,277,701",2168,2,"$2,434"
"Regional School District 05","=""2050012""","Purchased Services","$6,219,998",2168,2,"$2,869"
"Regional School District 05","=""2050012""","Tuition","$2,640,987",46,4,"$57,413"
"Regional School District 05","=""2050012""","Supplies","$1,557,770",2168,2,"$719"
"Regional School District 05","=""2050012""","Property","$1,424,278",2168,2,"$657"
"Regional School District 05","=""2050012""","Other","$77,379",2168,2,"$36"
"Regional School District 05","=""2050012""","Total","$43,363,198",2214,1,"$19,586"
"Regional School District 06","=""2060012""","Salaries","$11,558,284",914,2,"$12,646"
"Regional School District 06","=""2060012""","Employee Benefits","$4,068,774",914,2,"$4,452"
"Regional School District 06","=""2060012""","Purchased Services","$1,654,981",914,2,"$1,811"
"Regional School District 06","=""2060012""","Tuition","$286,822",8,4,"$35,853"
"Regional School District 06","=""2060012""","Supplies","$949,567",914,2,"$1,039"
"Regional School District 06","=""2060012""","Property","$88,832",914,2,"$97"
"Regional School District 06","=""2060012""","Other","$72,636",914,2,"$79"
"Regional School District 06","=""2060012""","Total","$18,679,896",922,1,"$20,260"
"Regional School District 07","=""2070012""","Salaries","$10,910,070",1027,2,"$10,623"
"Regional School District 07","=""2070012""","Employee Benefits","$2,495,410",1027,2,"$2,430"
"Regional School District 07","=""2070012""","Purchased Services","$5,611,551",1027,2,"$5,464"
"Regional School District 07","=""2070012""","Tuition","$1,060,614",19,4,"$55,822"
"Regional School District 07","=""2070012""","Supplies","$667,760",1027,2,"$650"
"Regional School District 07","=""2070012""","Property","$327,130",1027,2,"$319"
"Regional School District 07","=""2070012""","Other","$45,262",1027,2,"$44"
"Regional School District 07","=""2070012""","Total","$21,117,797",1046,1,"$20,189"
"Regional School District 08","=""2080012""","Salaries","$15,028,767",1391,2,"$10,804"
"Regional School District 08","=""2080012""","Employee Benefits","$3,921,326",1391,2,"$2,819"
"Regional School District 08","=""2080012""","Purchased Services","$4,279,915",1391,2,"$3,077"
"Regional School District 08","=""2080012""","Tuition","$2,002,371",99,4,"$20,226"
"Regional School District 08","=""2080012""","Supplies","$1,202,183",1391,2,"$864"
"Regional School District 08","=""2080012""","Property","$738,888",1391,2,"$531"
"Regional School District 08","=""2080012""","Other","$506,502",1391,2,"$364"
"Regional School District 08","=""2080012""","Total","$27,679,952",1490,1,"$18,577"
"Regional School District 09","=""2090012""","Salaries","$12,637,583",855,2,"$14,781"
"Regional School District 09","=""2090012""","Employee Benefits","$2,314,375",855,2,"$2,707"
"Regional School District 09","=""2090012""","Purchased Services","$3,067,518",855,2,"$3,588"
"Regional School District 09","=""2090012""","Tuition","$1,805,909",41,4,"$44,047"
"Regional School District 09","=""2090012""","Supplies","$723,353",855,2,"$846"
"Regional School District 09","=""2090012""","Property","$247,458",855,2,"$289"
"Regional School District 09","=""2090012""","Other","$48,374",855,2,"$57"
"Regional School District 09","=""2090012""","Total","$20,844,571",896,1,"$23,264"
"Regional School District 10","=""2100012""","Salaries","$24,424,291",2225,2,"$10,977"
"Regional School District 10","=""2100012""","Employee Benefits","$5,308,038",2225,2,"$2,386"
"Regional School District 10","=""2100012""","Purchased Services","$4,740,611",2225,2,"$2,131"
"Regional School District 10","=""2100012""","Tuition","$2,622,781",109,4,"$24,062"
"Regional School District 10","=""2100012""","Supplies","$1,313,150",2225,2,"$590"
"Regional School District 10","=""2100012""","Property","$1,075,164",2225,2,"$483"
"Regional School District 10","=""2100012""","Other","$39,208",2225,2,"$18"
"Regional School District 10","=""2100012""","Total","$39,523,243",2334,1,"$16,934"
"Regional School District 11","=""2110012""","Salaries","$2,975,938",203,2,"$14,660"
"Regional School District 11","=""2110012""","Employee Benefits","$696,902",203,2,"$3,433"
