"Per Pupil Expenditures by Object (District), 2024-25"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 4 = Outplaced pupils"
"*Tuition expenditures are included with Other expenditures when fewer than six students are outplaced."

"District","District Code","Object","Expenditures","Pupils","Pupil Basis","PPE"
"Mansfield School District","=""0780011""","Tuition","$427,921",15,4,"$28,528"
"Mansfield School District","=""0780011""","Supplies","$626,762",963,2,"$651"
"Mansfield School District","=""0780011""","Property","$1,298,743",963,2,"$1,349"
"Mansfield School District","=""0780011""","Other","$31,541",963,2,"$33"
"Mansfield School District","=""0780011""","Total","$27,042,585",978,1,"$27,651"
"Marlborough School District","=""0790011""","Salaries","$6,414,130",458,2,"$14,005"
"Marlborough School District","=""0790011""","Employee Benefits","$1,151,208",458,2,"$2,514"
"Marlborough School District","=""0790011""","Purchased Services","$1,017,653",458,2,"$2,222"
"Marlborough School District","=""0790011""","Tuition","$64,909",7,4,"$9,273"
"Marlborough School District","=""0790011""","Supplies","$331,857",458,2,"$725"
"Marlborough School District","=""0790011""","Property","$0",458,2,"$0"
"Marlborough School District","=""0790011""","Other","$26,588",458,2,"$58"
"Marlborough School District","=""0790011""","Total","$9,006,345",465,1,"$19,368"
"Meriden School District","=""0800011""","Salaries","$89,058,507",8653,2,"$10,292"
"Meriden School District","=""0800011""","Employee Benefits","$22,222,704",8653,2,"$2,568"
"Meriden School District","=""0800011""","Purchased Services","$21,390,971",8653,2,"$2,472"
"Meriden School District","=""0800011""","Tuition","$12,508,224",329,4,"$38,019"
"Meriden School District","=""0800011""","Supplies","$6,245,392",8653,2,"$722"
"Meriden School District","=""0800011""","Property","$894,049",8653,2,"$103"
"Meriden School District","=""0800011""","Other","$168,147",8653,2,"$19"
"Meriden School District","=""0800011""","Total","$152,487,995",8982,1,"$16,977"
"Middletown School District","=""0830011""","Salaries","$64,999,405",4353,2,"$14,932"
"Middletown School District","=""0830011""","Employee Benefits","$20,970,842",4353,2,"$4,818"
"Middletown School District","=""0830011""","Purchased Services","$16,615,466",4353,2,"$3,817"
"Middletown School District","=""0830011""","Tuition","$8,966,189",270,4,"$33,208"
"Middletown School District","=""0830011""","Supplies","$5,820,418",4353,2,"$1,337"
"Middletown School District","=""0830011""","Property","$234,937",4353,2,"$54"
"Middletown School District","=""0830011""","Other","$202,929",4353,2,"$47"
"Middletown School District","=""0830011""","Total","$117,810,187",4623,1,"$25,483"
"Milford School District","=""0840011""","Salaries","$82,892,880",5174,2,"$16,021"
"Milford School District","=""0840011""","Employee Benefits","$27,973,414",5174,2,"$5,407"
"Milford School District","=""0840011""","Purchased Services","$17,332,045",5174,2,"$3,350"
"Milford School District","=""0840011""","Tuition","$8,151,572",175,4,"$46,580"
"Milford School District","=""0840011""","Supplies","$1,853,159",5174,2,"$358"
"Milford School District","=""0840011""","Property","$816,463",5174,2,"$158"
"Milford School District","=""0840011""","Other","$753,794",5174,2,"$146"
"Milford School District","=""0840011""","Total","$139,773,327",5349,1,"$26,131"
"Monroe School District","=""0850011""","Salaries","$45,926,282",3447,2,"$13,324"
"Monroe School District","=""0850011""","Employee Benefits","$12,657,000",3447,2,"$3,672"
"Monroe School District","=""0850011""","Purchased Services","$9,417,870",3447,2,"$2,732"
"Monroe School District","=""0850011""","Tuition","$3,947,607",52,4,"$75,916"
"Monroe School District","=""0850011""","Supplies","$1,815,156",3447,2,"$527"
"Monroe School District","=""0850011""","Property","$149,674",3447,2,"$43"
"Monroe School District","=""0850011""","Other","$71,700",3447,2,"$21"
"Monroe School District","=""0850011""","Total","$73,985,288",3499,1,"$21,145"
"Montville School District","=""0860011""","Salaries","$29,836,128",1979,2,"$15,076"
"Montville School District","=""0860011""","Employee Benefits","$7,814,821",1979,2,"$3,949"
"Montville School District","=""0860011""","Purchased Services","$3,929,929",1979,2,"$1,986"
"Montville School District","=""0860011""","Tuition","$3,779,419",202,4,"$18,710"
"Montville School District","=""0860011""","Supplies","$1,866,136",1979,2,"$943"
"Montville School District","=""0860011""","Property","$331,828",1979,2,"$168"
"Montville School District","=""0860011""","Other","$45,889",1979,2,"$23"
"Montville School District","=""0860011""","Total","$47,604,150",2181,1,"$21,827"
"Naugatuck School District","=""0880011""","Salaries","$47,939,603",4074,2,"$11,767"
"Naugatuck School District","=""0880011""","Employee Benefits","$19,388,044",4074,2,"$4,759"
"Naugatuck School District","=""0880011""","Purchased Services","$8,787,051",4074,2,"$2,157"
"Naugatuck School District","=""0880011""","Tuition","$6,175,746",493,4,"$12,527"
"Naugatuck School District","=""0880011""","Supplies","$3,110,336",4074,2,"$763"
"Naugatuck School District","=""0880011""","Property","$2,509,656",4074,2,"$616"
"Naugatuck School District","=""0880011""","Other","$6,990",4074,2,"$2"
"Naugatuck School District","=""0880011""","Total","$87,917,427",4567,1,"$19,251"
"New Beginnings Inc Family Academy District","=""2800013""","Salaries","$4,771,594",431,2,"$11,071"
"New Beginnings Inc Family Academy District","=""2800013""","Employee Benefits","$1,127,522",431,2,"$2,616"
"New Beginnings Inc Family Academy District","=""2800013""","Purchased Services","$523,040",431,2,"$1,214"
"New Beginnings Inc Family Academy District","=""2800013""","Tuition","$0",0,4,"$0"
"New Beginnings Inc Family Academy District","=""2800013""","Supplies","$593,553",431,2,"$1,377"
"New Beginnings Inc Family Academy District","=""2800013""","Property","$64,801",431,2,"$150"
"New Beginnings Inc Family Academy District","=""2800013""","Other","$214,525",431,2,"$498"
"New Beginnings Inc Family Academy District","=""2800013""","Total","$7,295,035",431,1,"$16,926"
"New Britain School District","=""0890011""","Salaries","$118,034,302",9929,2,"$11,888"
"New Britain School District","=""0890011""","Employee Benefits","$27,661,501",9929,2,"$2,786"
"New Britain School District","=""0890011""","Purchased Services","$31,596,672",9929,2,"$3,182"
"New Britain School District","=""0890011""","Tuition","$21,755,713",1657,4,"$13,130"
"New Britain School District","=""0890011""","Supplies","$7,927,495",9929,2,"$798"
"New Britain School District","=""0890011""","Property","$1,116,646",9929,2,"$112"
"New Britain School District","=""0890011""","Other","$1,192,385",9929,2,"$120"
"New Britain School District","=""0890011""","Total","$209,284,713",11586,1,"$18,064"
"New Canaan School District","=""0900011""","Salaries","$71,890,431",4047,2,"$17,764"
"New Canaan School District","=""0900011""","Employee Benefits","$20,786,295",4047,2,"$5,136"
"New Canaan School District","=""0900011""","Purchased Services","$10,594,698",4047,2,"$2,618"
"New Canaan School District","=""0900011""","Tuition","$2,355,552",22,4,"$107,071"
"New Canaan School District","=""0900011""","Supplies","$3,720,326",4047,2,"$919"
"New Canaan School District","=""0900011""","Property","$1,276,871",4047,2,"$316"
"New Canaan School District","=""0900011""","Other","$2,774,372",4047,2,"$686"
"New Canaan School District","=""0900011""","Total","$113,398,546",4069,1,"$27,869"
"New Fairfield School District","=""0910011""","Salaries","$30,793,768",2112,2,"$14,580"
"New Fairfield School District","=""0910011""","Employee Benefits","$9,303,915",2112,2,"$4,405"
"New Fairfield School District","=""0910011""","Purchased Services","$6,530,897",2112,2,"$3,092"
"New Fairfield School District","=""0910011""","Tuition","$2,175,495",45,4,"$48,344"
"New Fairfield School District","=""0910011""","Supplies","$2,461,001",2112,2,"$1,165"
"New Fairfield School District","=""0910011""","Property","$286,790",2112,2,"$136"
"New Fairfield School District","=""0910011""","Other","$158,151",2112,2,"$75"
"New Fairfield School District","=""0910011""","Total","$51,710,017",2157,1,"$23,973"
"New Hartford School District","=""0920011""","Salaries","$5,853,447",429,2,"$13,644"
"New Hartford School District","=""0920011""","Employee Benefits","$1,693,742",429,2,"$3,948"
"New Hartford School District","=""0920011""","Purchased Services","$1,933,565",429,2,"$4,507"
"New Hartford School District","=""0920011""","Tuition","$523,961",12,4,"$43,663"
"New Hartford School District","=""0920011""","Supplies","$622,658",429,2,"$1,451"
"New Hartford School District","=""0920011""","Property","$175,804",429,2,"$410"
"New Hartford School District","=""0920011""","Other","$18,276",429,2,"$43"
"New Hartford School District","=""0920011""","Total","$10,821,454",441,1,"$24,538"
"New Haven School District","=""0930011""","Salaries","$209,678,097",18696,2,"$11,215"
"New Haven School District","=""0930011""","Employee Benefits","$60,035,820",18696,2,"$3,211"
"New Haven School District","=""0930011""","Purchased Services","$83,613,109",18696,2,"$4,472"
"New Haven School District","=""0930011""","Tuition","$36,527,481",706,4,"$51,739"
"New Haven School District","=""0930011""","Supplies","$10,163,632",18696,2,"$544"
"New Haven School District","=""0930011""","Property","$13,257,839",18696,2,"$709"
"New Haven School District","=""0930011""","Other","$885,955",18696,2,"$47"
"New Haven School District","=""0930011""","Total","$414,161,933",19402,1,"$21,346"
"New London School District","=""0950011""","Salaries","$41,427,357",2893,2,"$14,320"
"New London School District","=""0950011""","Employee Benefits","$11,914,140",2893,2,"$4,118"
"New London School District","=""0950011""","Purchased Services","$12,979,905",2893,2,"$4,487"
"New London School District","=""0950011""","Tuition","$7,521,660",527,4,"$14,273"
"New London School District","=""0950011""","Supplies","$4,225,139",2893,2,"$1,460"
"New London School District","=""0950011""","Property","$1,422,591",2893,2,"$492"
"New London School District","=""0950011""","Other","$74,451",2893,2,"$26"
"New London School District","=""0950011""","Total","$79,565,242",3420,1,"$23,265"
"New Milford School District","=""0960011""","Salaries","$45,449,685",3512,2,"$12,941"
"New Milford School District","=""0960011""","Employee Benefits","$11,713,299",3512,2,"$3,335"
"New Milford School District","=""0960011""","Purchased Services","$11,737,464",3512,2,"$3,342"
"New Milford School District","=""0960011""","Tuition","$4,323,292",104,4,"$41,570"
"New Milford School District","=""0960011""","Supplies","$2,975,386",3512,2,"$847"
"New Milford School District","=""0960011""","Property","$207,797",3512,2,"$59"
"New Milford School District","=""0960011""","Other","$3,047,890",3512,2,"$868"
"New Milford School District","=""0960011""","Total","$79,454,813",3616,1,"$21,973"
"Newington School District","=""0940011""","Salaries","$58,504,950",3836,2,"$15,252"
"Newington School District","=""0940011""","Employee Benefits","$14,651,036",3836,2,"$3,819"
"Newington School District","=""0940011""","Purchased Services","$9,334,707",3836,2,"$2,433"
"Newington School District","=""0940011""","Tuition","$4,635,938",192,4,"$24,146"
"Newington School District","=""0940011""","Supplies","$3,880,156",3836,2,"$1,012"
"Newington School District","=""0940011""","Property","$1,844,243",3836,2,"$481"
"Newington School District","=""0940011""","Other","$129,052",3836,2,"$34"
"Newington School District","=""0940011""","Total","$92,980,082",4028,1,"$23,083"
"Newtown School District","=""0970011""","Salaries","$58,040,825",3907,2,"$14,856"
"Newtown School District","=""0970011""","Employee Benefits","$13,907,420",3907,2,"$3,560"
"Newtown School District","=""0970011""","Purchased Services","$10,828,408",3907,2,"$2,772"
"Newtown School District","=""0970011""","Tuition","$5,146,533",60,4,"$85,776"
"Newtown School District","=""0970011""","Supplies","$3,545,944",3907,2,"$908"
"Newtown School District","=""0970011""","Property","$467,209",3907,2,"$120"
"Newtown School District","=""0970011""","Other","$82,338",3907,2,"$21"
"Newtown School District","=""0970011""","Total","$92,018,678",3967,1,"$23,196"
"Norfolk School District","=""0980011""","Salaries","$1,179,351",61,2,"$19,334"
"Norfolk School District","=""0980011""","Employee Benefits","$251,687",61,2,"$4,126"
"Norfolk School District","=""0980011""","Purchased Services","$1,087,891",61,2,"$17,834"
"Norfolk School District","=""0980011""","Supplies","$209,046",61,2,"$3,427"
"Norfolk School District","=""0980011""","Property","$1,593",61,2,"$26"
"Norfolk School District","=""0980011""","Other � Includes Tuition","$215,486",64,1,"$3,367"
"Norfolk School District","=""0980011""","Total","$2,945,054",64,1,"$46,016"
"North Branford School District","=""0990011""","Salaries","$21,996,587",1541,2,"$14,274"
"North Branford School District","=""0990011""","Employee Benefits","$5,642,076",1541,2,"$3,661"
"North Branford School District","=""0990011""","Purchased Services","$4,410,129",1541,2,"$2,862"
"North Branford School District","=""0990011""","Tuition","$1,221,836",47,4,"$25,997"
"North Branford School District","=""0990011""","Supplies","$1,658,024",1541,2,"$1,076"
"North Branford School District","=""0990011""","Property","$155,138",1541,2,"$101"
"North Branford School District","=""0990011""","Other","$155,416",1541,2,"$101"
"North Branford School District","=""0990011""","Total","$35,239,206",1588,1,"$22,191"
"North Canaan School District","=""1000011""","Salaries","$4,117,614",245,2,"$16,807"
"North Canaan School District","=""1000011""","Employee Benefits","$1,228,531",245,2,"$5,014"
"North Canaan School District","=""1000011""","Purchased Services","$664,554",245,2,"$2,712"
"North Canaan School District","=""1000011""","Supplies","$334,636",245,2,"$1,366"
"North Canaan School District","=""1000011""","Property","$40,986",245,2,"$167"
"North Canaan School District","=""1000011""","Other � Includes Tuition","$40,414",249,1,"$162"
"North Canaan School District","=""1000011""","Total","$6,426,734",249,1,"$25,810"
"North Haven School District","=""1010011""","Salaries","$40,620,688",3206,2,"$12,670"
"North Haven School District","=""1010011""","Employee Benefits","$10,429,490",3206,2,"$3,253"
"North Haven School District","=""1010011""","Purchased Services","$12,222,048",3206,2,"$3,812"
"North Haven School District","=""1010011""","Tuition","$2,732,596",93,4,"$29,383"
"North Haven School District","=""1010011""","Supplies","$1,096,098",3206,2,"$342"
"North Haven School District","=""1010011""","Property","$731,671",3206,2,"$228"
"North Haven School District","=""1010011""","Other","$515,824",3206,2,"$161"
"North Haven School District","=""1010011""","Total","$68,348,416",3299,1,"$20,718"
"North Stonington School District","=""1020011""","Salaries","$10,342,270",723,2,"$14,305"
"North Stonington School District","=""1020011""","Employee Benefits","$2,468,621",723,2,"$3,414"
"North Stonington School District","=""1020011""","Purchased Services","$1,800,459",723,2,"$2,490"
"North Stonington School District","=""1020011""","Tuition","$116,278",15,4,"$7,752"
"North Stonington School District","=""1020011""","Supplies","$610,795",723,2,"$845"
"North Stonington School District","=""1020011""","Property","$217,101",723,2,"$300"
"North Stonington School District","=""1020011""","Other","$35,160",723,2,"$49"
"North Stonington School District","=""1020011""","Total","$15,590,684",738,1,"$21,126"
"Norwalk School District","=""1030011""","Salaries","$170,542,384",11402,2,"$14,957"
"Norwalk School District","=""1030011""","Employee Benefits","$44,041,276",11402,2,"$3,863"
"Norwalk School District","=""1030011""","Purchased Services","$37,516,323",11402,2,"$3,290"
"Norwalk School District","=""1030011""","Tuition","$13,780,133",539,4,"$25,566"
"Norwalk School District","=""1030011""","Supplies","$8,856,622",11402,2,"$777"
"Norwalk School District","=""1030011""","Property","$1,544,948",11402,2,"$135"
"Norwalk School District","=""1030011""","Other","$115,393",11402,2,"$10"
"Norwalk School District","=""1030011""","Total","$276,397,081",11941,1,"$23,147"
"Norwich School District","=""1040011""","Salaries","$48,307,674",3228,2,"$14,965"
"Norwich School District","=""1040011""","Employee Benefits","$12,958,223",3228,2,"$4,014"
"Norwich School District","=""1040011""","Purchased Services","$17,531,640",3228,2,"$5,431"
"Norwich School District","=""1040011""","Tuition","$39,895,247",1946,4,"$20,501"
"Norwich School District","=""1040011""","Supplies","$2,562,744",3228,2,"$794"
"Norwich School District","=""1040011""","Property","$1,057,058",3228,2,"$327"
"Norwich School District","=""1040011""","Other","$93,030",3228,2,"$29"
"Norwich School District","=""1040011""","Total","$122,405,617",5174,1,"$23,658"
"Odyssey Community School District","=""2630013""","Salaries","$4,345,842",410,2,"$10,600"
"Odyssey Community School District","=""2630013""","Employee Benefits","$729,252",410,2,"$1,779"
"Odyssey Community School District","=""2630013""","Purchased Services","$605,298",410,2,"$1,476"
"Odyssey Community School District","=""2630013""","Tuition","$0",0,4,"$0"
"Odyssey Community School District","=""2630013""","Supplies","$273,192",410,2,"$666"
"Odyssey Community School District","=""2630013""","Property","$96,812",410,2,"$236"
"Odyssey Community School District","=""2630013""","Other","$26,537",410,2,"$65"
"Odyssey Community School District","=""2630013""","Total","$6,076,933",410,1,"$14,822"
"Old Saybrook School District","=""1060011""","Salaries","$19,419,496",1028,2,"$18,891"
"Old Saybrook School District","=""1060011""","Employee Benefits","$3,987,495",1028,2,"$3,879"
"Old Saybrook School District","=""1060011""","Purchased Services","$3,291,492",1028,2,"$3,202"
"Old Saybrook School District","=""1060011""","Tuition","$552,666",23,4,"$24,029"
"Old Saybrook School District","=""1060011""","Supplies","$2,230,030",1028,2,"$2,169"
"Old Saybrook School District","=""1060011""","Property","$466,107",1028,2,"$453"
"Old Saybrook School District","=""1060011""","Other","$93,119",1028,2,"$91"
"Old Saybrook School District","=""1060011""","Total","$30,040,404",1051,1,"$28,583"
"Orange School District","=""1070011""","Salaries","$16,357,758",1253,2,"$13,055"
"Orange School District","=""1070011""","Employee Benefits","$4,979,211",1253,2,"$3,974"
"Orange School District","=""1070011""","Purchased Services","$3,689,588",1253,2,"$2,945"
"Orange School District","=""1070011""","Tuition","$160,986",8,4,"$20,123"
"Orange School District","=""1070011""","Supplies","$471,330",1253,2,"$376"
"Orange School District","=""1070011""","Property","$72,104",1253,2,"$58"
"Orange School District","=""1070011""","Other","$148,099",1253,2,"$118"
"Orange School District","=""1070011""","Total","$25,879,076",1261,1,"$20,523"
"Oxford School District","=""1080011""","Salaries","$22,102,347",1613,2,"$13,703"
"Oxford School District","=""1080011""","Employee Benefits","$6,052,991",1613,2,"$3,753"
"Oxford School District","=""1080011""","Purchased Services","$4,749,702",1613,2,"$2,945"
"Oxford School District","=""1080011""","Tuition","$2,336,255",76,4,"$30,740"
"Oxford School District","=""1080011""","Supplies","$1,837,295",1613,2,"$1,139"
"Oxford School District","=""1080011""","Property","$645,976",1613,2,"$400"
"Oxford School District","=""1080011""","Other","$134,177",1613,2,"$83"
"Oxford School District","=""1080011""","Total","$37,858,742",1689,1,"$22,415"
"Park City Prep Charter School District","=""2830013""","Salaries","$3,132,398",434,2,"$7,218"
"Park City Prep Charter School District","=""2830013""","Employee Benefits","$634,898",434,2,"$1,463"
"Park City Prep Charter School District","=""2830013""","Purchased Services","$2,137,335",434,2,"$4,925"
"Park City Prep Charter School District","=""2830013""","Tuition","$0",0,4,"$0"
"Park City Prep Charter School District","=""2830013""","Supplies","$420,040",434,2,"$968"
"Park City Prep Charter School District","=""2830013""","Property","$411,959",434,2,"$949"
"Park City Prep Charter School District","=""2830013""","Other","$8,261",434,2,"$19"
"Park City Prep Charter School District","=""2830013""","Total","$6,744,891",434,1,"$15,541"
"Plainfield School District","=""1090011""","Salaries","$23,172,984",1872,2,"$12,379"
"Plainfield School District","=""1090011""","Employee Benefits","$5,511,649",1872,2,"$2,944"
"Plainfield School District","=""1090011""","Purchased Services","$7,434,519",1872,2,"$3,971"
"Plainfield School District","=""1090011""","Tuition","$3,611,140",138,4,"$26,168"
"Plainfield School District","=""1090011""","Supplies","$1,565,804",1872,2,"$836"
"Plainfield School District","=""1090011""","Property","$584,330",1872,2,"$312"
"Plainfield School District","=""1090011""","Other","$56,899",1872,2,"$30"
"Plainfield School District","=""1090011""","Total","$41,937,326",2010,1,"$20,864"
"Plainville School District","=""1100011""","Salaries","$31,632,441",2208,2,"$14,326"
"Plainville School District","=""1100011""","Employee Benefits","$9,237,761",2208,2,"$4,184"
"Plainville School District","=""1100011""","Purchased Services","$5,381,633",2208,2,"$2,437"
"Plainville School District","=""1100011""","Tuition","$2,001,480",63,4,"$31,770"
"Plainville School District","=""1100011""","Supplies","$2,181,941",2208,2,"$988"
"Plainville School District","=""1100011""","Property","$388,932",2208,2,"$176"
"Plainville School District","=""1100011""","Other","$74,086",2208,2,"$34"
"Plainville School District","=""1100011""","Total","$50,898,275",2271,1,"$22,412"
"Plymouth School District","=""1110011""","Salaries","$16,507,746",1238,2,"$13,334"
"Plymouth School District","=""1110011""","Employee Benefits","$5,307,727",1238,2,"$4,287"
"Plymouth School District","=""1110011""","Purchased Services","$4,553,584",1238,2,"$3,678"
"Plymouth School District","=""1110011""","Tuition","$1,458,837",125,4,"$11,671"
"Plymouth School District","=""1110011""","Supplies","$1,170,489",1238,2,"$945"
"Plymouth School District","=""1110011""","Property","$274,183",1238,2,"$221"
"Plymouth School District","=""1110011""","Other","$10,681",1238,2,"$9"
"Plymouth School District","=""1110011""","Total","$29,283,248",1363,1,"$21,484"
"Pomfret School District","=""1120011""","Salaries","$4,541,976",332,2,"$13,681"
"Pomfret School District","=""1120011""","Employee Benefits","$1,209,860",332,2,"$3,644"
"Pomfret School District","=""1120011""","Purchased Services","$1,371,808",332,2,"$4,132"
"Pomfret School District","=""1120011""","Tuition","$4,356,649",180,4,"$24,204"
"Pomfret School District","=""1120011""","Supplies","$365,433",332,2,"$1,101"
"Pomfret School District","=""1120011""","Property","$172,266",332,2,"$519"
"Pomfret School District","=""1120011""","Other","$8,382",332,2,"$25"
"Pomfret School District","=""1120011""","Total","$12,026,375",512,1,"$23,489"
"Portland School District","=""1130011""","Salaries","$16,633,229",1233,2,"$13,490"
"Portland School District","=""1130011""","Employee Benefits","$4,616,362",1233,2,"$3,744"
"Portland School District","=""1130011""","Purchased Services","$2,996,976",1233,2,"$2,431"
"Portland School District","=""1130011""","Tuition","$1,913,782",39,4,"$49,071"
"Portland School District","=""1130011""","Supplies","$1,107,697",1233,2,"$898"
"Portland School District","=""1130011""","Property","$476,223",1233,2,"$386"
"Portland School District","=""1130011""","Other","$74,898",1233,2,"$61"
"Portland School District","=""1130011""","Total","$27,819,166",1272,1,"$21,870"
"Preston School District","=""1140011""","Salaries","$7,420,749",425,2,"$17,461"
"Preston School District","=""1140011""","Employee Benefits","$2,229,629",425,2,"$5,246"
"Preston School District","=""1140011""","Purchased Services","$1,454,826",425,2,"$3,423"
"Preston School District","=""1140011""","Tuition","$3,919,567",189,4,"$20,738"
"Preston School District","=""1140011""","Supplies","$563,154",425,2,"$1,325"
"Preston School District","=""1140011""","Property","$250,744",425,2,"$590"
"Preston School District","=""1140011""","Other","$14,553",425,2,"$34"
"Preston School District","=""1140011""","Total","$15,853,222",614,1,"$25,820"
"Putnam School District","=""1160011""","Salaries","$15,153,101",1169,2,"$12,962"
"Putnam School District","=""1160011""","Employee Benefits","$3,288,677",1169,2,"$2,813"
"Putnam School District","=""1160011""","Purchased Services","$3,009,486",1169,2,"$2,574"
"Putnam School District","=""1160011""","Tuition","$2,122,968",48,4,"$44,228"
"Putnam School District","=""1160011""","Supplies","$1,455,167",1169,2,"$1,245"
"Putnam School District","=""1160011""","Property","$62,972",1169,2,"$54"
"Putnam School District","=""1160011""","Other","$64,421",1169,2,"$55"
"Putnam School District","=""1160011""","Total","$25,156,792",1217,1,"$20,671"
"Redding School District","=""1170011""","Salaries","$15,698,849",852,2,"$18,426"
"Redding School District","=""1170011""","Employee Benefits","$5,314,383",852,2,"$6,238"
"Redding School District","=""1170011""","Purchased Services","$2,832,975",852,2,"$3,325"
"Redding School District","=""1170011""","Tuition","$341,996",6,4,"$56,999"
"Redding School District","=""1170011""","Supplies","$1,443,420",852,2,"$1,694"
"Redding School District","=""1170011""","Property","$472,937",852,2,"$555"
"Redding School District","=""1170011""","Other","$20,004",852,2,"$23"
"Redding School District","=""1170011""","Total","$26,124,563",858,1,"$30,448"
"Regional School District 01","=""2010012""","Salaries","$6,965,130",353,2,"$19,731"
"Regional School District 01","=""2010012""","Employee Benefits","$1,898,600",353,2,"$5,378"
"Regional School District 01","=""2010012""","Purchased Services","$1,233,275",353,2,"$3,494"
"Regional School District 01","=""2010012""","Tuition","$685,891",8,4,"$85,736"
"Regional School District 01","=""2010012""","Supplies","$726,100",353,2,"$2,057"
"Regional School District 01","=""2010012""","Property","$342,579",353,2,"$970"
"Regional School District 01","=""2010012""","Other","$371,817",353,2,"$1,053"
"Regional School District 01","=""2010012""","Total","$12,223,391",361,1,"$33,860"
"Regional School District 04","=""2040012""","Salaries","$11,874,436",633,2,"$18,759"
"Regional School District 04","=""2040012""","Employee Benefits","$3,452,160",633,2,"$5,454"
"Regional School District 04","=""2040012""","Purchased Services","$3,862,036",633,2,"$6,101"
"Regional School District 04","=""2040012""","Tuition","$2,103,386",24,4,"$87,641"
"Regional School District 04","=""2040012""","Supplies","$931,048",633,2,"$1,471"
"Regional School District 04","=""2040012""","Property","$13,030",633,2,"$21"
"Regional School District 04","=""2040012""","Other","$131,729",633,2,"$208"
"Regional School District 04","=""2040012""","Total","$22,367,825",657,1,"$34,045"
"Regional School District 05","=""2050012""","Salaries","$31,050,885",2125,2,"$14,612"
"Regional School District 05","=""2050012""","Employee Benefits","$6,887,402",2125,2,"$3,241"
"Regional School District 05","=""2050012""","Purchased Services","$8,640,240",2125,2,"$4,066"
"Regional School District 05","=""2050012""","Tuition","$2,694,569",52,4,"$51,819"
"Regional School District 05","=""2050012""","Supplies","$1,286,151",2125,2,"$605"
"Regional School District 05","=""2050012""","Property","$920,132",2125,2,"$433"
"Regional School District 05","=""2050012""","Other","$102,549",2125,2,"$48"
"Regional School District 05","=""2050012""","Total","$51,581,928",2177,1,"$23,694"
"Regional School District 07","=""2070012""","Salaries","$12,337,263",810,2,"$15,231"
"Regional School District 07","=""2070012""","Employee Benefits","$2,808,977",810,2,"$3,468"
"Regional School District 07","=""2070012""","Purchased Services","$6,105,969",810,2,"$7,538"
"Regional School District 07","=""2070012""","Tuition","$1,760,901",18,4,"$97,828"
"Regional School District 07","=""2070012""","Supplies","$692,378",810,2,"$855"
"Regional School District 07","=""2070012""","Property","$493,773",810,2,"$610"
"Regional School District 07","=""2070012""","Other","$64,927",810,2,"$80"
"Regional School District 07","=""2070012""","Total","$24,264,188",828,1,"$29,305"
"Regional School District 08","=""2080012""","Salaries","$18,048,124",1066,2,"$16,931"
"Regional School District 08","=""2080012""","Employee Benefits","$3,980,498",1066,2,"$3,734"
"Regional School District 08","=""2080012""","Purchased Services","$5,117,468",1066,2,"$4,801"
"Regional School District 08","=""2080012""","Tuition","$1,346,419",53,4,"$25,404"
"Regional School District 08","=""2080012""","Supplies","$1,461,112",1066,2,"$1,371"
"Regional School District 08","=""2080012""","Property","$1,153,495",1066,2,"$1,082"
"Regional School District 08","=""2080012""","Other","$593,861",1066,2,"$557"
"Regional School District 08","=""2080012""","Total","$31,700,977",1119,1,"$28,330"
"Regional School District 09","=""2090012""","Salaries","$13,891,791",698,2,"$19,902"
"Regional School District 09","=""2090012""","Employee Benefits","$2,220,977",698,2,"$3,182"
"Regional School District 09","=""2090012""","Purchased Services","$4,535,594",698,2,"$6,498"
"Regional School District 09","=""2090012""","Tuition","$2,484,050",44,4,"$56,456"
"Regional School District 09","=""2090012""","Supplies","$947,288",698,2,"$1,357"
"Regional School District 09","=""2090012""","Property","$763,401",698,2,"$1,094"
"Regional School District 09","=""2090012""","Other","$49,899",698,2,"$71"
"Regional School District 09","=""2090012""","Total","$24,893,001",742,1,"$33,549"
"Regional School District 10","=""2100012""","Salaries","$27,983,374",2123,2,"$13,181"
"Regional School District 10","=""2100012""","Employee Benefits","$6,433,904",2123,2,"$3,031"
"Regional School District 10","=""2100012""","Purchased Services","$6,200,191",2123,2,"$2,920"
"Regional School District 10","=""2100012""","Tuition","$3,221,961",70,4,"$46,028"
"Regional School District 10","=""2100012""","Supplies","$1,612,459",2123,2,"$760"
"Regional School District 10","=""2100012""","Property","$567,953",2123,2,"$268"
"Regional School District 10","=""2100012""","Other","$46,923",2123,2,"$22"
"Regional School District 10","=""2100012""","Total","$46,066,765",2193,1,"$21,006"
"Regional School District 11","=""2110012""","Salaries","$3,113,599",188,2,"$16,562"
"Regional School District 11","=""2110012""","Employee Benefits","$736,998",188,2,"$3,920"
"Regional School District 11","=""2110012""","Purchased Services","$1,825,926",188,2,"$9,712"
"Regional School District 11","=""2110012""","Tuition","$986,082",29,4,"$34,003"
"Regional School District 11","=""2110012""","Supplies","$372,503",188,2,"$1,981"
"Regional School District 11","=""2110012""","Property","$66,508",188,2,"$354"
"Regional School District 11","=""2110012""","Other","$92,427",188,2,"$492"
