"Per Pupil Expenditures by Object (District), 2022-23"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 4 = Outplaced pupils"
"*Tuition expenditures are included with Other expenditures when fewer than six students are outplaced."

"District","District Code","Object","Expenditures","Pupils","Pupil Basis","PPE"
"Manchester School District","=""0770011""","Tuition","$10,471,799",1425,4,"$7,349"
"Manchester School District","=""0770011""","Supplies","$5,361,979",6135,2,"$874"
"Manchester School District","=""0770011""","Property","$920,446",6135,2,"$150"
"Manchester School District","=""0770011""","Other","$89,541",6135,2,"$15"
"Manchester School District","=""0770011""","Total","$150,680,117",7560,1,"$19,931"
"Mansfield School District","=""0780011""","Salaries","$16,381,886",1025,2,"$15,982"
"Mansfield School District","=""0780011""","Employee Benefits","$4,263,837",1025,2,"$4,160"
"Mansfield School District","=""0780011""","Purchased Services","$3,234,028",1025,2,"$3,155"
"Mansfield School District","=""0780011""","Tuition","$390,504",15,4,"$26,034"
"Mansfield School District","=""0780011""","Supplies","$689,818",1025,2,"$673"
"Mansfield School District","=""0780011""","Property","$772,412",1025,2,"$754"
"Mansfield School District","=""0780011""","Other","$25,193",1025,2,"$25"
"Mansfield School District","=""0780011""","Total","$25,757,678",1040,1,"$24,767"
"Marlborough School District","=""0790011""","Salaries","$5,670,263",456,2,"$12,435"
"Marlborough School District","=""0790011""","Employee Benefits","$997,529",456,2,"$2,188"
"Marlborough School District","=""0790011""","Purchased Services","$855,890",456,2,"$1,877"
"Marlborough School District","=""0790011""","Tuition","$247,030",8,4,"$30,879"
"Marlborough School District","=""0790011""","Supplies","$628,638",456,2,"$1,379"
"Marlborough School District","=""0790011""","Property","$82,390",456,2,"$181"
"Marlborough School District","=""0790011""","Other","$18,169",456,2,"$40"
"Marlborough School District","=""0790011""","Total","$8,499,910",464,1,"$18,319"
"Meriden School District","=""0800011""","Salaries","$87,039,139",8584,2,"$10,140"
"Meriden School District","=""0800011""","Employee Benefits","$22,929,994",8584,2,"$2,671"
"Meriden School District","=""0800011""","Purchased Services","$22,574,367",8584,2,"$2,630"
"Meriden School District","=""0800011""","Tuition","$10,755,634",382,4,"$28,156"
"Meriden School District","=""0800011""","Supplies","$5,400,788",8584,2,"$629"
"Meriden School District","=""0800011""","Property","$1,722,158",8584,2,"$201"
"Meriden School District","=""0800011""","Other","$153,596",8584,2,"$18"
"Meriden School District","=""0800011""","Total","$150,575,675",8966,1,"$16,794"
"Middletown School District","=""0830011""","Salaries","$63,220,354",4376,2,"$14,447"
"Middletown School District","=""0830011""","Employee Benefits","$18,695,419",4376,2,"$4,272"
"Middletown School District","=""0830011""","Purchased Services","$14,565,531",4376,2,"$3,329"
"Middletown School District","=""0830011""","Tuition","$6,569,682",247,4,"$26,598"
"Middletown School District","=""0830011""","Supplies","$5,817,318",4376,2,"$1,329"
"Middletown School District","=""0830011""","Property","$566,796",4376,2,"$130"
"Middletown School District","=""0830011""","Other","$139,302",4376,2,"$32"
"Middletown School District","=""0830011""","Total","$109,574,401",4623,1,"$23,702"
"Milford School District","=""0840011""","Salaries","$77,477,831",5325,2,"$14,550"
"Milford School District","=""0840011""","Employee Benefits","$28,388,072",5325,2,"$5,331"
"Milford School District","=""0840011""","Purchased Services","$14,482,236",5325,2,"$2,720"
"Milford School District","=""0840011""","Tuition","$8,452,153",169,4,"$50,013"
"Milford School District","=""0840011""","Supplies","$2,066,190",5325,2,"$388"
"Milford School District","=""0840011""","Property","$1,433,583",5325,2,"$269"
"Milford School District","=""0840011""","Other","$750,455",5325,2,"$141"
"Milford School District","=""0840011""","Total","$133,050,522",5494,1,"$24,217"
"Monroe School District","=""0850011""","Salaries","$41,787,308",3387,2,"$12,338"
"Monroe School District","=""0850011""","Employee Benefits","$11,409,058",3387,2,"$3,368"
"Monroe School District","=""0850011""","Purchased Services","$8,713,883",3387,2,"$2,573"
"Monroe School District","=""0850011""","Tuition","$2,433,068",51,4,"$47,707"
"Monroe School District","=""0850011""","Supplies","$1,662,509",3387,2,"$491"
"Monroe School District","=""0850011""","Property","$19,179",3387,2,"$6"
"Monroe School District","=""0850011""","Other","$94,030",3387,2,"$28"
"Monroe School District","=""0850011""","Total","$66,119,034",3438,1,"$19,232"
"Montville School District","=""0860011""","Salaries","$27,812,486",1995,2,"$13,941"
"Montville School District","=""0860011""","Employee Benefits","$6,559,302",1995,2,"$3,288"
"Montville School District","=""0860011""","Purchased Services","$3,686,025",1995,2,"$1,848"
"Montville School District","=""0860011""","Tuition","$3,709,644",191,4,"$19,422"
"Montville School District","=""0860011""","Supplies","$1,626,325",1995,2,"$815"
"Montville School District","=""0860011""","Property","$350,025",1995,2,"$175"
"Montville School District","=""0860011""","Other","$56,945",1995,2,"$29"
"Montville School District","=""0860011""","Total","$43,800,752",2186,1,"$20,037"
"Naugatuck School District","=""0880011""","Salaries","$46,157,126",4320,2,"$10,685"
"Naugatuck School District","=""0880011""","Employee Benefits","$16,888,413",4320,2,"$3,909"
"Naugatuck School District","=""0880011""","Purchased Services","$8,129,012",4320,2,"$1,882"
"Naugatuck School District","=""0880011""","Tuition","$4,081,541",384,4,"$10,629"
"Naugatuck School District","=""0880011""","Supplies","$2,572,982",4320,2,"$596"
"Naugatuck School District","=""0880011""","Property","$860,253",4320,2,"$199"
"Naugatuck School District","=""0880011""","Other","$33,236",4320,2,"$8"
"Naugatuck School District","=""0880011""","Total","$78,722,563",4704,1,"$16,735"
"New Beginnings Inc Family Academy District","=""2800013""","Salaries","$4,629,591",406,2,"$11,403"
"New Beginnings Inc Family Academy District","=""2800013""","Employee Benefits","$1,069,439",406,2,"$2,634"
"New Beginnings Inc Family Academy District","=""2800013""","Purchased Services","$510,052",406,2,"$1,256"
"New Beginnings Inc Family Academy District","=""2800013""","Tuition","$0",0,4,"$0"
"New Beginnings Inc Family Academy District","=""2800013""","Supplies","$619,086",406,2,"$1,525"
"New Beginnings Inc Family Academy District","=""2800013""","Property","$131,254",406,2,"$323"
"New Beginnings Inc Family Academy District","=""2800013""","Other","$306,359",406,2,"$755"
"New Beginnings Inc Family Academy District","=""2800013""","Total","$7,265,781",406,1,"$17,896"
"New Britain School District","=""0890011""","Salaries","$119,972,175",9631,2,"$12,457"
"New Britain School District","=""0890011""","Employee Benefits","$26,092,317",9631,2,"$2,709"
"New Britain School District","=""0890011""","Purchased Services","$33,793,499",9631,2,"$3,509"
"New Britain School District","=""0890011""","Tuition","$14,446,554",1561,4,"$9,255"
"New Britain School District","=""0890011""","Supplies","$7,370,763",9631,2,"$765"
"New Britain School District","=""0890011""","Property","$3,116,341",9631,2,"$324"
"New Britain School District","=""0890011""","Other","$1,244,731",9631,2,"$129"
"New Britain School District","=""0890011""","Total","$206,036,380",11192,1,"$18,409"
"New Canaan School District","=""0900011""","Salaries","$66,011,539",4156,2,"$15,883"
"New Canaan School District","=""0900011""","Employee Benefits","$16,742,362",4156,2,"$4,028"
"New Canaan School District","=""0900011""","Purchased Services","$10,505,106",4156,2,"$2,528"
"New Canaan School District","=""0900011""","Tuition","$2,051,259",18,4,"$113,959"
"New Canaan School District","=""0900011""","Supplies","$4,027,705",4156,2,"$969"
"New Canaan School District","=""0900011""","Property","$1,421,367",4156,2,"$342"
"New Canaan School District","=""0900011""","Other","$2,405,583",4156,2,"$579"
"New Canaan School District","=""0900011""","Total","$103,164,921",4174,1,"$24,716"
"New Fairfield School District","=""0910011""","Salaries","$28,903,697",2131,2,"$13,563"
"New Fairfield School District","=""0910011""","Employee Benefits","$8,799,493",2131,2,"$4,129"
"New Fairfield School District","=""0910011""","Purchased Services","$5,766,220",2131,2,"$2,706"
"New Fairfield School District","=""0910011""","Tuition","$2,201,906",45,4,"$48,931"
"New Fairfield School District","=""0910011""","Supplies","$1,983,337",2131,2,"$931"
"New Fairfield School District","=""0910011""","Property","$249,230",2131,2,"$117"
"New Fairfield School District","=""0910011""","Other","$103,341",2131,2,"$48"
"New Fairfield School District","=""0910011""","Total","$48,007,223",2176,1,"$22,062"
"New Hartford School District","=""0920011""","Salaries","$5,369,395",442,2,"$12,148"
"New Hartford School District","=""0920011""","Employee Benefits","$1,567,415",442,2,"$3,546"
"New Hartford School District","=""0920011""","Purchased Services","$1,493,356",442,2,"$3,379"
"New Hartford School District","=""0920011""","Tuition","$403,706",18,4,"$22,428"
"New Hartford School District","=""0920011""","Supplies","$383,275",442,2,"$867"
"New Hartford School District","=""0920011""","Property","$149,746",442,2,"$339"
"New Hartford School District","=""0920011""","Other","$243,139",442,2,"$550"
"New Hartford School District","=""0920011""","Total","$9,610,032",460,1,"$20,891"
"New Haven School District","=""0930011""","Salaries","$203,473,909",19019,2,"$10,698"
"New Haven School District","=""0930011""","Employee Benefits","$64,079,343",19019,2,"$3,369"
"New Haven School District","=""0930011""","Purchased Services","$72,905,808",19019,2,"$3,833"
"New Haven School District","=""0930011""","Tuition","$31,070,026",717,4,"$43,333"
"New Haven School District","=""0930011""","Supplies","$16,986,221",19019,2,"$893"
"New Haven School District","=""0930011""","Property","$12,758,936",19019,2,"$671"
"New Haven School District","=""0930011""","Other","$2,351,436",19019,2,"$124"
"New Haven School District","=""0930011""","Total","$403,625,679",19736,1,"$20,451"
"New London School District","=""0950011""","Salaries","$41,112,949",2917,2,"$14,094"
"New London School District","=""0950011""","Employee Benefits","$10,961,041",2917,2,"$3,758"
"New London School District","=""0950011""","Purchased Services","$12,729,160",2917,2,"$4,364"
"New London School District","=""0950011""","Tuition","$7,227,202",564,4,"$12,814"
"New London School District","=""0950011""","Supplies","$5,614,832",2917,2,"$1,925"
"New London School District","=""0950011""","Property","$1,338,213",2917,2,"$459"
"New London School District","=""0950011""","Other","$123,193",2917,2,"$42"
"New London School District","=""0950011""","Total","$79,106,589",3481,1,"$22,725"
"New Milford School District","=""0960011""","Salaries","$42,732,565",3664,2,"$11,663"
"New Milford School District","=""0960011""","Employee Benefits","$10,865,123",3664,2,"$2,965"
"New Milford School District","=""0960011""","Purchased Services","$11,335,590",3664,2,"$3,094"
"New Milford School District","=""0960011""","Tuition","$3,448,427",102,4,"$33,808"
"New Milford School District","=""0960011""","Supplies","$2,419,305",3664,2,"$660"
"New Milford School District","=""0960011""","Property","$197,813",3664,2,"$54"
"New Milford School District","=""0960011""","Other","$1,969,454",3664,2,"$538"
"New Milford School District","=""0960011""","Total","$72,968,278",3766,1,"$19,376"
"Newington School District","=""0940011""","Salaries","$54,927,133",3911,2,"$14,044"
"Newington School District","=""0940011""","Employee Benefits","$13,662,542",3911,2,"$3,493"
"Newington School District","=""0940011""","Purchased Services","$8,219,980",3911,2,"$2,102"
"Newington School District","=""0940011""","Tuition","$5,352,660",193,4,"$27,734"
"Newington School District","=""0940011""","Supplies","$3,273,793",3911,2,"$837"
"Newington School District","=""0940011""","Property","$768,221",3911,2,"$196"
"Newington School District","=""0940011""","Other","$169,936",3911,2,"$43"
"Newington School District","=""0940011""","Total","$86,374,266",4104,1,"$21,046"
"Newtown School District","=""0970011""","Salaries","$55,531,077",3983,2,"$13,942"
"Newtown School District","=""0970011""","Employee Benefits","$12,117,163",3983,2,"$3,042"
"Newtown School District","=""0970011""","Purchased Services","$10,727,983",3983,2,"$2,693"
"Newtown School District","=""0970011""","Tuition","$5,167,226",54,4,"$95,689"
"Newtown School District","=""0970011""","Supplies","$3,242,603",3983,2,"$814"
"Newtown School District","=""0970011""","Property","$799,163",3983,2,"$201"
"Newtown School District","=""0970011""","Other","$74,969",3983,2,"$19"
"Newtown School District","=""0970011""","Total","$87,660,183",4037,1,"$21,714"
"Norfolk School District","=""0980011""","Salaries","$1,285,807",66,2,"$19,482"
"Norfolk School District","=""0980011""","Employee Benefits","$216,804",66,2,"$3,285"
"Norfolk School District","=""0980011""","Purchased Services","$881,489",66,2,"$13,356"
"Norfolk School District","=""0980011""","Supplies","$169,267",66,2,"$2,565"
"Norfolk School District","=""0980011""","Property","$13,525",66,2,"$205"
"Norfolk School District","=""0980011""","Other � Includes Tuition","$30,069",69,1,"$436"
"Norfolk School District","=""0980011""","Total","$2,596,961",69,1,"$37,637"
"North Branford School District","=""0990011""","Salaries","$20,804,591",1529,2,"$13,607"
"North Branford School District","=""0990011""","Employee Benefits","$5,831,006",1529,2,"$3,814"
"North Branford School District","=""0990011""","Purchased Services","$4,442,461",1529,2,"$2,905"
"North Branford School District","=""0990011""","Tuition","$1,726,444",60,4,"$28,774"
"North Branford School District","=""0990011""","Supplies","$2,321,525",1529,2,"$1,518"
"North Branford School District","=""0990011""","Property","$186,788",1529,2,"$122"
"North Branford School District","=""0990011""","Other","$57,629",1529,2,"$38"
"North Branford School District","=""0990011""","Total","$35,370,444",1589,1,"$22,260"
"North Canaan School District","=""1000011""","Salaries","$3,700,380",238,2,"$15,548"
"North Canaan School District","=""1000011""","Employee Benefits","$1,056,993",238,2,"$4,441"
"North Canaan School District","=""1000011""","Purchased Services","$686,262",238,2,"$2,883"
"North Canaan School District","=""1000011""","Tuition","$4,833",6,4,"$805"
"North Canaan School District","=""1000011""","Supplies","$386,929",238,2,"$1,626"
"North Canaan School District","=""1000011""","Property","$177,554",238,2,"$746"
"North Canaan School District","=""1000011""","Other","$1,092",238,2,"$5"
"North Canaan School District","=""1000011""","Total","$6,014,043",244,1,"$24,648"
"North Haven School District","=""1010011""","Salaries","$37,506,634",3174,2,"$11,817"
"North Haven School District","=""1010011""","Employee Benefits","$11,244,792",3174,2,"$3,543"
"North Haven School District","=""1010011""","Purchased Services","$9,911,905",3174,2,"$3,123"
"North Haven School District","=""1010011""","Tuition","$2,680,163",94,4,"$28,512"
"North Haven School District","=""1010011""","Supplies","$1,453,928",3174,2,"$458"
"North Haven School District","=""1010011""","Property","$685,323",3174,2,"$216"
"North Haven School District","=""1010011""","Other","$818,202",3174,2,"$258"
"North Haven School District","=""1010011""","Total","$64,300,947",3268,1,"$19,676"
"North Stonington School District","=""1020011""","Salaries","$9,337,021",751,2,"$12,433"
"North Stonington School District","=""1020011""","Employee Benefits","$2,170,065",751,2,"$2,890"
"North Stonington School District","=""1020011""","Purchased Services","$2,213,774",751,2,"$2,948"
"North Stonington School District","=""1020011""","Tuition","$513,534",19,4,"$27,028"
"North Stonington School District","=""1020011""","Supplies","$583,936",751,2,"$778"
"North Stonington School District","=""1020011""","Property","$108,150",751,2,"$144"
"North Stonington School District","=""1020011""","Other","$42,793",751,2,"$57"
"North Stonington School District","=""1020011""","Total","$14,969,272",770,1,"$19,441"
"Norwalk School District","=""1030011""","Salaries","$160,141,793",11450,2,"$13,986"
"Norwalk School District","=""1030011""","Employee Benefits","$49,230,234",11450,2,"$4,300"
"Norwalk School District","=""1030011""","Purchased Services","$34,282,241",11450,2,"$2,994"
"Norwalk School District","=""1030011""","Tuition","$11,065,628",528,4,"$20,958"
"Norwalk School District","=""1030011""","Supplies","$9,392,110",11450,2,"$820"
"Norwalk School District","=""1030011""","Property","$2,518,741",11450,2,"$220"
"Norwalk School District","=""1030011""","Other","$228,101",11450,2,"$20"
"Norwalk School District","=""1030011""","Total","$266,858,848",11978,1,"$22,279"
"Norwich School District","=""1040011""","Salaries","$50,871,049",3270,2,"$15,557"
"Norwich School District","=""1040011""","Employee Benefits","$12,274,519",3270,2,"$3,754"
"Norwich School District","=""1040011""","Purchased Services","$16,297,098",3270,2,"$4,984"
"Norwich School District","=""1040011""","Tuition","$37,027,304",1881,4,"$19,685"
"Norwich School District","=""1040011""","Supplies","$3,736,271",3270,2,"$1,143"
"Norwich School District","=""1040011""","Property","$2,514,579",3270,2,"$769"
"Norwich School District","=""1040011""","Other","$31,117",3270,2,"$10"
"Norwich School District","=""1040011""","Total","$122,751,936",5151,1,"$23,831"
"Odyssey Community School District","=""2630013""","Salaries","$3,506,924",374,2,"$9,377"
"Odyssey Community School District","=""2630013""","Employee Benefits","$672,859",374,2,"$1,799"
"Odyssey Community School District","=""2630013""","Purchased Services","$718,218",374,2,"$1,920"
"Odyssey Community School District","=""2630013""","Tuition","$0",0,4,"$0"
"Odyssey Community School District","=""2630013""","Supplies","$265,076",374,2,"$709"
"Odyssey Community School District","=""2630013""","Property","$242,891",374,2,"$649"
"Odyssey Community School District","=""2630013""","Other","$15,856",374,2,"$42"
"Odyssey Community School District","=""2630013""","Total","$5,421,824",374,1,"$14,497"
"Old Saybrook School District","=""1060011""","Salaries","$18,708,487",1065,2,"$17,567"
"Old Saybrook School District","=""1060011""","Employee Benefits","$3,481,553",1065,2,"$3,269"
"Old Saybrook School District","=""1060011""","Purchased Services","$3,270,304",1065,2,"$3,071"
"Old Saybrook School District","=""1060011""","Tuition","$867,622",18,4,"$48,201"
"Old Saybrook School District","=""1060011""","Supplies","$1,807,329",1065,2,"$1,697"
"Old Saybrook School District","=""1060011""","Property","$372,792",1065,2,"$350"
"Old Saybrook School District","=""1060011""","Other","$59,294",1065,2,"$56"
"Old Saybrook School District","=""1060011""","Total","$28,567,382",1083,1,"$26,378"
"Orange School District","=""1070011""","Salaries","$15,715,047",1280,2,"$12,277"
"Orange School District","=""1070011""","Employee Benefits","$4,518,588",1280,2,"$3,530"
"Orange School District","=""1070011""","Purchased Services","$3,273,930",1280,2,"$2,558"
"Orange School District","=""1070011""","Tuition","$172,708",14,4,"$12,336"
"Orange School District","=""1070011""","Supplies","$559,120",1280,2,"$437"
"Orange School District","=""1070011""","Property","$26,688",1280,2,"$21"
"Orange School District","=""1070011""","Other","$109,991",1280,2,"$86"
"Orange School District","=""1070011""","Total","$24,376,072",1294,1,"$18,838"
"Oxford School District","=""1080011""","Salaries","$19,959,900",1709,2,"$11,679"
"Oxford School District","=""1080011""","Employee Benefits","$5,940,455",1709,2,"$3,476"
"Oxford School District","=""1080011""","Purchased Services","$4,662,588",1709,2,"$2,728"
"Oxford School District","=""1080011""","Tuition","$2,300,258",69,4,"$33,337"
"Oxford School District","=""1080011""","Supplies","$1,756,624",1709,2,"$1,028"
"Oxford School District","=""1080011""","Property","$913,061",1709,2,"$534"
"Oxford School District","=""1080011""","Other","$72,482",1709,2,"$42"
"Oxford School District","=""1080011""","Total","$35,605,367",1778,1,"$20,026"
"Park City Prep Charter School District","=""2830013""","Salaries","$3,125,783",383,2,"$8,161"
"Park City Prep Charter School District","=""2830013""","Employee Benefits","$555,308",383,2,"$1,450"
"Park City Prep Charter School District","=""2830013""","Purchased Services","$1,879,152",383,2,"$4,906"
"Park City Prep Charter School District","=""2830013""","Tuition","$0",0,4,"$0"
"Park City Prep Charter School District","=""2830013""","Supplies","$358,078",383,2,"$935"
"Park City Prep Charter School District","=""2830013""","Property","$260,172",383,2,"$679"
"Park City Prep Charter School District","=""2830013""","Other","$7,249",383,2,"$19"
"Park City Prep Charter School District","=""2830013""","Total","$6,185,742",383,1,"$16,151"
"Plainfield School District","=""1090011""","Salaries","$22,558,292",1931,2,"$11,682"
"Plainfield School District","=""1090011""","Employee Benefits","$5,543,144",1931,2,"$2,871"
"Plainfield School District","=""1090011""","Purchased Services","$6,875,024",1931,2,"$3,560"
"Plainfield School District","=""1090011""","Tuition","$2,630,137",160,4,"$16,438"
"Plainfield School District","=""1090011""","Supplies","$1,599,042",1931,2,"$828"
"Plainfield School District","=""1090011""","Property","$592,765",1931,2,"$307"
"Plainfield School District","=""1090011""","Other","$64,634",1931,2,"$33"
"Plainfield School District","=""1090011""","Total","$39,863,039",2091,1,"$19,064"
"Plainville School District","=""1100011""","Salaries","$29,003,302",2278,2,"$12,732"
"Plainville School District","=""1100011""","Employee Benefits","$8,275,901",2278,2,"$3,633"
"Plainville School District","=""1100011""","Purchased Services","$5,154,817",2278,2,"$2,263"
"Plainville School District","=""1100011""","Tuition","$2,264,582",80,4,"$28,307"
"Plainville School District","=""1100011""","Supplies","$2,072,777",2278,2,"$910"
"Plainville School District","=""1100011""","Property","$912,503",2278,2,"$401"
"Plainville School District","=""1100011""","Other","$77,669",2278,2,"$34"
"Plainville School District","=""1100011""","Total","$47,761,551",2358,1,"$20,255"
"Plymouth School District","=""1110011""","Salaries","$16,145,134",1297,2,"$12,448"
"Plymouth School District","=""1110011""","Employee Benefits","$4,589,707",1297,2,"$3,539"
"Plymouth School District","=""1110011""","Purchased Services","$4,418,606",1297,2,"$3,407"
"Plymouth School District","=""1110011""","Tuition","$1,722,941",141,4,"$12,219"
"Plymouth School District","=""1110011""","Supplies","$1,108,954",1297,2,"$855"
"Plymouth School District","=""1110011""","Property","$834,237",1297,2,"$643"
"Plymouth School District","=""1110011""","Other","$54,332",1297,2,"$42"
"Plymouth School District","=""1110011""","Total","$28,873,910",1438,1,"$20,079"
"Pomfret School District","=""1120011""","Salaries","$4,369,945",370,2,"$11,811"
"Pomfret School District","=""1120011""","Employee Benefits","$947,692",370,2,"$2,561"
"Pomfret School District","=""1120011""","Purchased Services","$1,207,004",370,2,"$3,262"
"Pomfret School District","=""1120011""","Tuition","$4,159,816",182,4,"$22,856"
"Pomfret School District","=""1120011""","Supplies","$407,580",370,2,"$1,102"
"Pomfret School District","=""1120011""","Property","$242,010",370,2,"$654"
"Pomfret School District","=""1120011""","Other","$11,865",370,2,"$32"
"Pomfret School District","=""1120011""","Total","$11,345,911",552,1,"$20,554"
"Portland School District","=""1130011""","Salaries","$15,877,947",1232,2,"$12,888"
"Portland School District","=""1130011""","Employee Benefits","$4,390,286",1232,2,"$3,564"
"Portland School District","=""1130011""","Purchased Services","$3,184,634",1232,2,"$2,585"
"Portland School District","=""1130011""","Tuition","$1,504,962",38,4,"$39,604"
"Portland School District","=""1130011""","Supplies","$1,015,070",1232,2,"$824"
"Portland School District","=""1130011""","Property","$490,170",1232,2,"$398"
"Portland School District","=""1130011""","Other","$81,529",1232,2,"$66"
"Portland School District","=""1130011""","Total","$26,544,597",1270,1,"$20,901"
"Preston School District","=""1140011""","Salaries","$6,526,810",436,2,"$14,970"
"Preston School District","=""1140011""","Employee Benefits","$2,036,228",436,2,"$4,670"
"Preston School District","=""1140011""","Purchased Services","$1,163,045",436,2,"$2,668"
"Preston School District","=""1140011""","Tuition","$3,263,287",196,4,"$16,649"
"Preston School District","=""1140011""","Supplies","$664,016",436,2,"$1,523"
"Preston School District","=""1140011""","Property","$475,016",436,2,"$1,089"
"Preston School District","=""1140011""","Other","$-32,800",436,2,"$-75"
"Preston School District","=""1140011""","Total","$14,095,602",632,1,"$22,303"
"Putnam School District","=""1160011""","Salaries","$13,194,373",1167,2,"$11,306"
"Putnam School District","=""1160011""","Employee Benefits","$2,834,839",1167,2,"$2,429"
"Putnam School District","=""1160011""","Purchased Services","$4,204,201",1167,2,"$3,603"
"Putnam School District","=""1160011""","Tuition","$1,747,208",45,4,"$38,827"
"Putnam School District","=""1160011""","Supplies","$1,451,415",1167,2,"$1,244"
"Putnam School District","=""1160011""","Property","$56,910",1167,2,"$49"
"Putnam School District","=""1160011""","Other","$64,017",1167,2,"$55"
"Putnam School District","=""1160011""","Total","$23,552,962",1212,1,"$19,433"
"Redding School District","=""1170011""","Salaries","$14,669,706",829,2,"$17,696"
"Redding School District","=""1170011""","Employee Benefits","$4,056,739",829,2,"$4,894"
"Redding School District","=""1170011""","Purchased Services","$3,532,369",829,2,"$4,261"
"Redding School District","=""1170011""","Tuition","$438,502",8,4,"$54,813"
"Redding School District","=""1170011""","Supplies","$1,017,846",829,2,"$1,228"
"Redding School District","=""1170011""","Property","$735,795",829,2,"$888"
"Redding School District","=""1170011""","Other","$16,337",829,2,"$20"
"Redding School District","=""1170011""","Total","$24,467,293",837,1,"$29,232"
"Regional School District 01","=""2010012""","Salaries","$6,709,532",322,2,"$20,837"
"Regional School District 01","=""2010012""","Employee Benefits","$1,712,209",322,2,"$5,317"
"Regional School District 01","=""2010012""","Purchased Services","$1,177,555",322,2,"$3,657"
"Regional School District 01","=""2010012""","Tuition","$897,950",12,4,"$74,829"
"Regional School District 01","=""2010012""","Supplies","$707,389",322,2,"$2,197"
"Regional School District 01","=""2010012""","Property","$967,906",322,2,"$3,006"
"Regional School District 01","=""2010012""","Other","$172,249",322,2,"$535"
"Regional School District 01","=""2010012""","Total","$12,344,791",334,1,"$36,960"
"Regional School District 04","=""2040012""","Salaries","$11,178,635",739,2,"$15,127"
"Regional School District 04","=""2040012""","Employee Benefits","$3,841,077",739,2,"$5,198"
"Regional School District 04","=""2040012""","Purchased Services","$3,141,088",739,2,"$4,250"
"Regional School District 04","=""2040012""","Tuition","$1,613,793",19,4,"$84,936"
"Regional School District 04","=""2040012""","Supplies","$766,730",739,2,"$1,038"
"Regional School District 04","=""2040012""","Property","$73,690",739,2,"$100"
"Regional School District 04","=""2040012""","Other","$114,276",739,2,"$155"
"Regional School District 04","=""2040012""","Total","$20,729,288",758,1,"$27,347"
"Regional School District 05","=""2050012""","Salaries","$28,599,828",2063,2,"$13,863"
"Regional School District 05","=""2050012""","Employee Benefits","$6,168,804",2063,2,"$2,990"
"Regional School District 05","=""2050012""","Purchased Services","$7,891,594",2063,2,"$3,825"
"Regional School District 05","=""2050012""","Tuition","$2,185,908",42,4,"$52,045"
"Regional School District 05","=""2050012""","Supplies","$1,249,742",2063,2,"$606"
"Regional School District 05","=""2050012""","Property","$1,299,453",2063,2,"$630"
"Regional School District 05","=""2050012""","Other","$88,814",2063,2,"$43"
"Regional School District 05","=""2050012""","Total","$47,484,143",2105,1,"$22,558"
"Regional School District 06","=""2060012""","Salaries","$12,774,482",852,2,"$14,994"
"Regional School District 06","=""2060012""","Employee Benefits","$3,979,744",852,2,"$4,671"
"Regional School District 06","=""2060012""","Purchased Services","$2,088,686",852,2,"$2,452"
"Regional School District 06","=""2060012""","Tuition","$470,094",10,4,"$47,009"
"Regional School District 06","=""2060012""","Supplies","$1,178,425",852,2,"$1,383"
"Regional School District 06","=""2060012""","Property","$100,192",852,2,"$118"
"Regional School District 06","=""2060012""","Other","$8,445",852,2,"$10"
"Regional School District 06","=""2060012""","Total","$20,600,069",862,1,"$23,898"
"Regional School District 07","=""2070012""","Salaries","$11,943,962",882,2,"$13,542"
"Regional School District 07","=""2070012""","Employee Benefits","$2,652,309",882,2,"$3,007"
"Regional School District 07","=""2070012""","Purchased Services","$5,439,594",882,2,"$6,167"
"Regional School District 07","=""2070012""","Tuition","$1,717,941",21,4,"$81,807"
"Regional School District 07","=""2070012""","Supplies","$630,905",882,2,"$715"
"Regional School District 07","=""2070012""","Property","$536,257",882,2,"$608"
"Regional School District 07","=""2070012""","Other","$73,089",882,2,"$83"
"Regional School District 07","=""2070012""","Total","$22,994,057",903,1,"$25,464"
"Regional School District 08","=""2080012""","Salaries","$16,944,167",1188,2,"$14,263"
"Regional School District 08","=""2080012""","Employee Benefits","$3,588,443",1188,2,"$3,021"
"Regional School District 08","=""2080012""","Purchased Services","$4,357,120",1188,2,"$3,668"
"Regional School District 08","=""2080012""","Tuition","$1,549,725",68,4,"$22,790"
"Regional School District 08","=""2080012""","Supplies","$1,187,880",1188,2,"$1,000"
"Regional School District 08","=""2080012""","Property","$465,648",1188,2,"$392"
"Regional School District 08","=""2080012""","Other","$401,443",1188,2,"$338"
"Regional School District 08","=""2080012""","Total","$28,494,424",1256,1,"$22,687"
"Regional School District 09","=""2090012""","Salaries","$13,364,641",768,2,"$17,402"
"Regional School District 09","=""2090012""","Employee Benefits","$3,032,665",768,2,"$3,949"
"Regional School District 09","=""2090012""","Purchased Services","$3,690,513",768,2,"$4,805"
"Regional School District 09","=""2090012""","Tuition","$2,555,742",36,4,"$70,993"
"Regional School District 09","=""2090012""","Supplies","$735,663",768,2,"$958"
"Regional School District 09","=""2090012""","Property","$1,180,631",768,2,"$1,537"
