"Per Pupil Expenditures by Object (District), 2017-18"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than minor school construction and equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 4 = Outplaced pupils"
"*Tuition expenditures are included with Other expenditures when fewer than six students are outplaced."

"District","District Code","Object","Expenditures","Pupils","Pupil Basis","PPE"
"Mansfield School District","=""0780011""","Tuition","$572,347",18,4,"$31,797"
"Mansfield School District","=""0780011""","Supplies","$994,548",1133,2,"$878"
"Mansfield School District","=""0780011""","Property","$408,543",1133,2,"$361"
"Mansfield School District","=""0780011""","Other","$23,977",1133,2,"$21"
"Mansfield School District","=""0780011""","Total","$25,177,946",1151,1,"$21,875"
"Marlborough School District","=""0790011""","Salaries","$5,161,439",491,2,"$10,512"
"Marlborough School District","=""0790011""","Employee Benefits","$1,041,515",491,2,"$2,121"
"Marlborough School District","=""0790011""","Purchased Services","$868,025",491,2,"$1,768"
"Marlborough School District","=""0790011""","Tuition","$128,914",15,4,"$8,594"
"Marlborough School District","=""0790011""","Supplies","$216,763",491,2,"$441"
"Marlborough School District","=""0790011""","Property","$105,508",491,2,"$215"
"Marlborough School District","=""0790011""","Other","$16,008",491,2,"$33"
"Marlborough School District","=""0790011""","Total","$7,538,171",506,1,"$14,898"
"Meriden School District","=""0800011""","Salaries","$74,444,890",7874,2,"$9,455"
"Meriden School District","=""0800011""","Employee Benefits","$19,037,763",7874,2,"$2,418"
"Meriden School District","=""0800011""","Purchased Services","$14,811,471",7874,2,"$1,881"
"Meriden School District","=""0800011""","Tuition","$11,201,210",926,4,"$12,096"
"Meriden School District","=""0800011""","Supplies","$4,616,163",7874,2,"$586"
"Meriden School District","=""0800011""","Property","$170,458",7874,2,"$22"
"Meriden School District","=""0800011""","Other","$159,336",7874,2,"$20"
"Meriden School District","=""0800011""","Total","$124,441,289",8800,1,"$14,141"
"Middletown School District","=""0830011""","Salaries","$49,892,568",4528,2,"$11,019"
"Middletown School District","=""0830011""","Employee Benefits","$16,382,578",4528,2,"$3,618"
"Middletown School District","=""0830011""","Purchased Services","$11,728,706",4528,2,"$2,590"
"Middletown School District","=""0830011""","Tuition","$6,510,025",446,4,"$14,596"
"Middletown School District","=""0830011""","Supplies","$3,787,920",4528,2,"$837"
"Middletown School District","=""0830011""","Property","$692,585",4528,2,"$153"
"Middletown School District","=""0830011""","Other","$183,119",4528,2,"$40"
"Middletown School District","=""0830011""","Total","$89,177,500",4974,1,"$17,929"
"Milford School District","=""0840011""","Salaries","$68,925,472",5749,2,"$11,989"
"Milford School District","=""0840011""","Employee Benefits","$25,853,816",5749,2,"$4,497"
"Milford School District","=""0840011""","Purchased Services","$13,214,762",5749,2,"$2,299"
"Milford School District","=""0840011""","Tuition","$5,395,785",227,4,"$23,770"
"Milford School District","=""0840011""","Supplies","$1,802,473",5749,2,"$314"
"Milford School District","=""0840011""","Property","$1,390,715",5749,2,"$242"
"Milford School District","=""0840011""","Other","$750,896",5749,2,"$131"
"Milford School District","=""0840011""","Total","$117,333,919",5976,1,"$19,634"
"Monroe School District","=""0850011""","Salaries","$35,897,496",3138,2,"$11,440"
"Monroe School District","=""0850011""","Employee Benefits","$9,834,309",3138,2,"$3,134"
"Monroe School District","=""0850011""","Purchased Services","$7,475,669",3138,2,"$2,382"
"Monroe School District","=""0850011""","Tuition","$2,290,414",72,4,"$31,811"
"Monroe School District","=""0850011""","Supplies","$1,391,196",3138,2,"$443"
"Monroe School District","=""0850011""","Property","$63,085",3138,2,"$20"
"Monroe School District","=""0850011""","Other","$151,979",3138,2,"$48"
"Monroe School District","=""0850011""","Total","$57,104,148",3210,1,"$17,789"
"Montville School District","=""0860011""","Salaries","$25,857,522",2164,2,"$11,949"
"Montville School District","=""0860011""","Employee Benefits","$5,605,158",2164,2,"$2,590"
"Montville School District","=""0860011""","Purchased Services","$2,269,822",2164,2,"$1,049"
"Montville School District","=""0860011""","Tuition","$2,185,259",212,4,"$10,308"
"Montville School District","=""0860011""","Supplies","$1,150,820",2164,2,"$532"
"Montville School District","=""0860011""","Property","$323,072",2164,2,"$149"
"Montville School District","=""0860011""","Other","$24,244",2164,2,"$11"
"Montville School District","=""0860011""","Total","$37,415,897",2376,1,"$15,747"
"Naugatuck School District","=""0880011""","Salaries","$39,449,714",4235,2,"$9,315"
"Naugatuck School District","=""0880011""","Employee Benefits","$18,784,832",4235,2,"$4,436"
"Naugatuck School District","=""0880011""","Purchased Services","$8,360,312",4235,2,"$1,974"
"Naugatuck School District","=""0880011""","Tuition","$2,243,216",294,4,"$7,630"
"Naugatuck School District","=""0880011""","Supplies","$1,258,110",4235,2,"$297"
"Naugatuck School District","=""0880011""","Property","$464,145",4235,2,"$110"
"Naugatuck School District","=""0880011""","Other","$123,061",4235,2,"$29"
"Naugatuck School District","=""0880011""","Total","$70,683,391",4529,1,"$15,607"
"New Beginnings Inc Family Academy District","=""2800013""","Salaries","$4,155,383",497,2,"$8,361"
"New Beginnings Inc Family Academy District","=""2800013""","Employee Benefits","$1,109,373",497,2,"$2,232"
"New Beginnings Inc Family Academy District","=""2800013""","Purchased Services","$749,247",497,2,"$1,508"
"New Beginnings Inc Family Academy District","=""2800013""","Tuition","$0",0,4,"$0"
"New Beginnings Inc Family Academy District","=""2800013""","Supplies","$370,509",497,2,"$745"
"New Beginnings Inc Family Academy District","=""2800013""","Property","$77,415",497,2,"$156"
"New Beginnings Inc Family Academy District","=""2800013""","Other","$111,323",497,2,"$224"
"New Beginnings Inc Family Academy District","=""2800013""","Total","$6,573,249",497,1,"$13,226"
"New Britain School District","=""0890011""","Salaries","$95,105,520",10002,2,"$9,509"
"New Britain School District","=""0890011""","Employee Benefits","$20,250,978",10002,2,"$2,025"
"New Britain School District","=""0890011""","Purchased Services","$22,206,844",10002,2,"$2,220"
"New Britain School District","=""0890011""","Tuition","$12,350,580",1642,4,"$7,522"
"New Britain School District","=""0890011""","Supplies","$5,922,049",10002,2,"$592"
"New Britain School District","=""0890011""","Property","$1,261,742",10002,2,"$126"
"New Britain School District","=""0890011""","Other","$905,266",10002,2,"$91"
"New Britain School District","=""0890011""","Total","$158,002,979",11644,1,"$13,569"
"New Canaan School District","=""0900011""","Salaries","$57,915,975",4220,2,"$13,724"
"New Canaan School District","=""0900011""","Employee Benefits","$14,089,379",4220,2,"$3,339"
"New Canaan School District","=""0900011""","Purchased Services","$9,568,420",4220,2,"$2,267"
"New Canaan School District","=""0900011""","Tuition","$3,977,214",23,4,"$172,922"
"New Canaan School District","=""0900011""","Supplies","$3,392,557",4220,2,"$804"
"New Canaan School District","=""0900011""","Property","$2,017,886",4220,2,"$478"
"New Canaan School District","=""0900011""","Other","$178,665",4220,2,"$42"
"New Canaan School District","=""0900011""","Total","$91,140,094",4243,1,"$21,480"
"New Fairfield School District","=""0910011""","Salaries","$24,602,477",2300,2,"$10,697"
"New Fairfield School District","=""0910011""","Employee Benefits","$7,988,945",2300,2,"$3,473"
"New Fairfield School District","=""0910011""","Purchased Services","$3,523,576",2300,2,"$1,532"
"New Fairfield School District","=""0910011""","Tuition","$1,095,925",36,4,"$30,442"
"New Fairfield School District","=""0910011""","Supplies","$1,812,996",2300,2,"$788"
"New Fairfield School District","=""0910011""","Property","$684,899",2300,2,"$298"
"New Fairfield School District","=""0910011""","Other","$115,021",2300,2,"$50"
"New Fairfield School District","=""0910011""","Total","$39,823,839",2336,1,"$17,048"
"New Hartford School District","=""0920011""","Salaries","$4,741,305",456,2,"$10,398"
"New Hartford School District","=""0920011""","Employee Benefits","$1,347,625",456,2,"$2,955"
"New Hartford School District","=""0920011""","Purchased Services","$1,356,543",456,2,"$2,975"
"New Hartford School District","=""0920011""","Tuition","$217,584",27,4,"$8,059"
"New Hartford School District","=""0920011""","Supplies","$295,490",456,2,"$648"
"New Hartford School District","=""0920011""","Property","$89,877",456,2,"$197"
"New Hartford School District","=""0920011""","Other","$13,328",456,2,"$29"
"New Hartford School District","=""0920011""","Total","$8,061,752",483,1,"$16,691"
"New Haven School District","=""0930011""","Salaries","$198,110,093",21418,2,"$9,250"
"New Haven School District","=""0930011""","Employee Benefits","$73,577,083",21418,2,"$3,435"
"New Haven School District","=""0930011""","Purchased Services","$70,278,735",21418,2,"$3,281"
"New Haven School District","=""0930011""","Tuition","$20,577,961",565,4,"$36,421"
"New Haven School District","=""0930011""","Supplies","$4,810,156",21418,2,"$225"
"New Haven School District","=""0930011""","Property","$2,613,431",21418,2,"$122"
"New Haven School District","=""0930011""","Other","$1,371,066",21418,2,"$64"
"New Haven School District","=""0930011""","Total","$371,338,526",21983,1,"$16,892"
"New London School District","=""0950011""","Salaries","$33,532,888",3655,2,"$9,175"
"New London School District","=""0950011""","Employee Benefits","$8,986,858",3655,2,"$2,459"
"New London School District","=""0950011""","Purchased Services","$12,775,139",3655,2,"$3,495"
"New London School District","=""0950011""","Tuition","$7,161,029",682,4,"$10,500"
"New London School District","=""0950011""","Supplies","$3,765,678",3655,2,"$1,030"
"New London School District","=""0950011""","Property","$796,319",3655,2,"$218"
"New London School District","=""0950011""","Other","$34,841",3655,2,"$10"
"New London School District","=""0950011""","Total","$67,052,750",4337,1,"$15,461"
"New Milford School District","=""0960011""","Salaries","$38,860,647",4119,2,"$9,434"
"New Milford School District","=""0960011""","Employee Benefits","$10,393,965",4119,2,"$2,523"
"New Milford School District","=""0960011""","Purchased Services","$10,330,828",4119,2,"$2,508"
"New Milford School District","=""0960011""","Tuition","$2,023,603",60,4,"$33,727"
"New Milford School District","=""0960011""","Supplies","$2,625,693",4119,2,"$637"
"New Milford School District","=""0960011""","Property","$550,357",4119,2,"$134"
"New Milford School District","=""0960011""","Other","$757,770",4119,2,"$184"
"New Milford School District","=""0960011""","Total","$65,542,863",4179,1,"$15,684"
"Newington School District","=""0940011""","Salaries","$46,162,854",4053,2,"$11,390"
"Newington School District","=""0940011""","Employee Benefits","$11,040,693",4053,2,"$2,724"
"Newington School District","=""0940011""","Purchased Services","$8,208,236",4053,2,"$2,025"
"Newington School District","=""0940011""","Tuition","$3,313,421",218,4,"$15,199"
"Newington School District","=""0940011""","Supplies","$3,289,530",4053,2,"$812"
"Newington School District","=""0940011""","Property","$1,534,872",4053,2,"$379"
"Newington School District","=""0940011""","Other","$2,878,201",4053,2,"$710"
"Newington School District","=""0940011""","Total","$76,427,807",4271,1,"$17,895"
"Newtown School District","=""0970011""","Salaries","$48,899,743",4385,2,"$11,152"
"Newtown School District","=""0970011""","Employee Benefits","$11,785,624",4385,2,"$2,688"
"Newtown School District","=""0970011""","Purchased Services","$8,827,133",4385,2,"$2,013"
"Newtown School District","=""0970011""","Tuition","$4,569,574",66,4,"$69,236"
"Newtown School District","=""0970011""","Supplies","$3,507,208",4385,2,"$800"
"Newtown School District","=""0970011""","Property","$653,212",4385,2,"$149"
"Newtown School District","=""0970011""","Other","$60,557",4385,2,"$14"
"Newtown School District","=""0970011""","Total","$78,303,050",4451,1,"$17,592"
"Norfolk School District","=""0980011""","Salaries","$1,427,561",95,2,"$15,027"
"Norfolk School District","=""0980011""","Employee Benefits","$328,873",95,2,"$3,462"
"Norfolk School District","=""0980011""","Purchased Services","$748,178",95,2,"$7,876"
"Norfolk School District","=""0980011""","Tuition","$66,228",6,4,"$11,038"
"Norfolk School District","=""0980011""","Supplies","$112,973",95,2,"$1,189"
"Norfolk School District","=""0980011""","Property","$52,194",95,2,"$549"
"Norfolk School District","=""0980011""","Other","$20,423",95,2,"$215"
"Norfolk School District","=""0980011""","Total","$2,756,429",101,1,"$27,291"
"North Branford School District","=""0990011""","Salaries","$18,636,165",1777,2,"$10,487"
"North Branford School District","=""0990011""","Employee Benefits","$5,093,955",1777,2,"$2,867"
"North Branford School District","=""0990011""","Purchased Services","$4,844,408",1777,2,"$2,726"
"North Branford School District","=""0990011""","Tuition","$1,348,992",62,4,"$21,758"
"North Branford School District","=""0990011""","Supplies","$895,213",1777,2,"$504"
"North Branford School District","=""0990011""","Property","$462,533",1777,2,"$260"
"North Branford School District","=""0990011""","Other","$37,149",1777,2,"$21"
"North Branford School District","=""0990011""","Total","$31,318,414",1839,1,"$17,030"
"North Canaan School District","=""1000011""","Salaries","$3,503,424",281,2,"$12,468"
"North Canaan School District","=""1000011""","Employee Benefits","$949,645",281,2,"$3,380"
"North Canaan School District","=""1000011""","Purchased Services","$942,336",281,2,"$3,354"
"North Canaan School District","=""1000011""","Supplies","$404,976",281,2,"$1,441"
"North Canaan School District","=""1000011""","Property","$27,522",281,2,"$98"
"North Canaan School District","=""1000011""","Other � Includes Tuition","$47,945",284,1,"$169"
"North Canaan School District","=""1000011""","Total","$5,875,848",284,1,"$20,690"
"North Haven School District","=""1010011""","Salaries","$32,767,859",3136,2,"$10,449"
"North Haven School District","=""1010011""","Employee Benefits","$8,717,710",3136,2,"$2,780"
"North Haven School District","=""1010011""","Purchased Services","$7,504,387",3136,2,"$2,393"
"North Haven School District","=""1010011""","Tuition","$3,682,447",106,4,"$34,740"
"North Haven School District","=""1010011""","Supplies","$1,509,903",3136,2,"$481"
"North Haven School District","=""1010011""","Property","$631,989",3136,2,"$202"
"North Haven School District","=""1010011""","Other","$281,933",3136,2,"$90"
"North Haven School District","=""1010011""","Total","$55,096,230",3242,1,"$16,995"
"North Stonington School District","=""1020011""","Salaries","$8,190,355",751,2,"$10,906"
"North Stonington School District","=""1020011""","Employee Benefits","$2,373,370",751,2,"$3,160"
"North Stonington School District","=""1020011""","Purchased Services","$1,724,014",751,2,"$2,296"
"North Stonington School District","=""1020011""","Tuition","$318,789",27,4,"$11,807"
"North Stonington School District","=""1020011""","Supplies","$313,958",751,2,"$418"
"North Stonington School District","=""1020011""","Property","$135,899",751,2,"$181"
"North Stonington School District","=""1020011""","Other","$28,942",751,2,"$39"
"North Stonington School District","=""1020011""","Total","$13,085,327",778,1,"$16,819"
"Norwalk School District","=""1030011""","Salaries","$125,795,755",11494,2,"$10,944"
"Norwalk School District","=""1030011""","Employee Benefits","$38,940,145",11494,2,"$3,388"
"Norwalk School District","=""1030011""","Purchased Services","$29,295,810",11494,2,"$2,549"
"Norwalk School District","=""1030011""","Tuition","$10,544,232",490,4,"$21,519"
"Norwalk School District","=""1030011""","Supplies","$7,899,985",11494,2,"$687"
"Norwalk School District","=""1030011""","Property","$2,808,507",11494,2,"$244"
"Norwalk School District","=""1030011""","Other","$156,070",11494,2,"$14"
"Norwalk School District","=""1030011""","Total","$215,440,504",11984,1,"$17,977"
"Norwich School District","=""1040011""","Salaries","$32,409,310",3486,2,"$9,297"
"Norwich School District","=""1040011""","Employee Benefits","$8,589,094",3486,2,"$2,464"
"Norwich School District","=""1040011""","Purchased Services","$14,159,546",3486,2,"$4,062"
"Norwich School District","=""1040011""","Tuition","$33,393,828",2023,4,"$16,507"
"Norwich School District","=""1040011""","Supplies","$2,096,754",3486,2,"$601"
"Norwich School District","=""1040011""","Property","$828,126",3486,2,"$238"
"Norwich School District","=""1040011""","Other","$25,561",3486,2,"$7"
"Norwich School District","=""1040011""","Total","$91,502,218",5509,1,"$16,610"
"Odyssey Community School District","=""2630013""","Salaries","$2,771,771",329,2,"$8,425"
"Odyssey Community School District","=""2630013""","Employee Benefits","$508,110",329,2,"$1,544"
"Odyssey Community School District","=""2630013""","Purchased Services","$470,054",329,2,"$1,429"
"Odyssey Community School District","=""2630013""","Tuition","$0",0,4,"$0"
"Odyssey Community School District","=""2630013""","Supplies","$197,616",329,2,"$601"
"Odyssey Community School District","=""2630013""","Property","$50,788",329,2,"$154"
"Odyssey Community School District","=""2630013""","Other","$38,083",329,2,"$116"
"Odyssey Community School District","=""2630013""","Total","$4,036,422",329,1,"$12,269"
"Old Saybrook School District","=""1060011""","Salaries","$16,640,707",1260,2,"$13,207"
"Old Saybrook School District","=""1060011""","Employee Benefits","$3,349,171",1260,2,"$2,658"
"Old Saybrook School District","=""1060011""","Purchased Services","$3,083,951",1260,2,"$2,448"
"Old Saybrook School District","=""1060011""","Tuition","$1,164,170",28,4,"$41,578"
"Old Saybrook School District","=""1060011""","Supplies","$1,237,946",1260,2,"$982"
"Old Saybrook School District","=""1060011""","Property","$1,069,805",1260,2,"$849"
"Old Saybrook School District","=""1060011""","Other","$46,169",1260,2,"$37"
"Old Saybrook School District","=""1060011""","Total","$26,591,920",1288,1,"$20,646"
"Orange School District","=""1070011""","Salaries","$13,272,856",1173,2,"$11,315"
"Orange School District","=""1070011""","Employee Benefits","$3,979,724",1173,2,"$3,393"
"Orange School District","=""1070011""","Purchased Services","$2,873,770",1173,2,"$2,450"
"Orange School District","=""1070011""","Tuition","$671,127",18,4,"$37,285"
"Orange School District","=""1070011""","Supplies","$335,407",1173,2,"$286"
"Orange School District","=""1070011""","Property","$15,977",1173,2,"$14"
"Orange School District","=""1070011""","Other","$181,806",1173,2,"$155"
"Orange School District","=""1070011""","Total","$21,330,667",1191,1,"$17,910"
"Oxford School District","=""1080011""","Salaries","$17,704,355",1843,2,"$9,606"
"Oxford School District","=""1080011""","Employee Benefits","$4,867,084",1843,2,"$2,641"
"Oxford School District","=""1080011""","Purchased Services","$4,167,729",1843,2,"$2,261"
"Oxford School District","=""1080011""","Tuition","$1,739,189",67,4,"$25,958"
"Oxford School District","=""1080011""","Supplies","$1,483,789",1843,2,"$805"
"Oxford School District","=""1080011""","Property","$781,755",1843,2,"$424"
"Oxford School District","=""1080011""","Other","$54,310",1843,2,"$29"
"Oxford School District","=""1080011""","Total","$30,798,211",1910,1,"$16,125"
"Park City Prep Charter School District","=""2830013""","Salaries","$2,287,960",360,2,"$6,355"
"Park City Prep Charter School District","=""2830013""","Employee Benefits","$370,974",360,2,"$1,030"
"Park City Prep Charter School District","=""2830013""","Purchased Services","$1,102,850",360,2,"$3,063"
"Park City Prep Charter School District","=""2830013""","Tuition","$0",0,4,"$0"
"Park City Prep Charter School District","=""2830013""","Supplies","$141,336",360,2,"$393"
"Park City Prep Charter School District","=""2830013""","Property","$290,891",360,2,"$808"
"Park City Prep Charter School District","=""2830013""","Other","$8,320",360,2,"$23"
"Park City Prep Charter School District","=""2830013""","Total","$4,202,331",360,1,"$11,673"
"Path Academy District","=""2930013""","Salaries","$832,638",174,2,"$4,785"
"Path Academy District","=""2930013""","Employee Benefits","$175,420",174,2,"$1,008"
"Path Academy District","=""2930013""","Purchased Services","$779,651",174,2,"$4,481"
"Path Academy District","=""2930013""","Tuition","$0",0,4,"$0"
"Path Academy District","=""2930013""","Supplies","$76,160",174,2,"$438"
"Path Academy District","=""2930013""","Property","$8,976",174,2,"$52"
"Path Academy District","=""2930013""","Other","$9,000",174,2,"$52"
"Path Academy District","=""2930013""","Total","$1,881,845",174,1,"$10,815"
"Plainfield School District","=""1090011""","Salaries","$20,377,575",2247,2,"$9,069"
"Plainfield School District","=""1090011""","Employee Benefits","$5,365,386",2247,2,"$2,388"
"Plainfield School District","=""1090011""","Purchased Services","$5,782,493",2247,2,"$2,573"
"Plainfield School District","=""1090011""","Tuition","$3,052,316",133,4,"$22,950"
"Plainfield School District","=""1090011""","Supplies","$1,309,928",2247,2,"$583"
"Plainfield School District","=""1090011""","Property","$279,723",2247,2,"$124"
"Plainfield School District","=""1090011""","Other","$43,780",2247,2,"$19"
"Plainfield School District","=""1090011""","Total","$36,211,199",2380,1,"$15,215"
"Plainville School District","=""1100011""","Salaries","$26,363,754",2360,2,"$11,171"
"Plainville School District","=""1100011""","Employee Benefits","$5,800,926",2360,2,"$2,458"
"Plainville School District","=""1100011""","Purchased Services","$4,084,866",2360,2,"$1,731"
"Plainville School District","=""1100011""","Tuition","$1,359,568",92,4,"$14,778"
"Plainville School District","=""1100011""","Supplies","$1,307,507",2360,2,"$554"
"Plainville School District","=""1100011""","Property","$84,275",2360,2,"$36"
"Plainville School District","=""1100011""","Other","$96,203",2360,2,"$41"
"Plainville School District","=""1100011""","Total","$39,097,100",2452,1,"$15,945"
"Plymouth School District","=""1110011""","Salaries","$13,837,347",1452,2,"$9,530"
"Plymouth School District","=""1110011""","Employee Benefits","$4,357,503",1452,2,"$3,001"
"Plymouth School District","=""1110011""","Purchased Services","$3,743,085",1452,2,"$2,578"
"Plymouth School District","=""1110011""","Tuition","$1,814,522",167,4,"$10,865"
"Plymouth School District","=""1110011""","Supplies","$679,195",1452,2,"$468"
"Plymouth School District","=""1110011""","Property","$136,065",1452,2,"$94"
"Plymouth School District","=""1110011""","Other","$121,207",1452,2,"$83"
"Plymouth School District","=""1110011""","Total","$24,688,923",1619,1,"$15,249"
"Pomfret School District","=""1120011""","Salaries","$4,101,465",386,2,"$10,626"
"Pomfret School District","=""1120011""","Employee Benefits","$1,046,221",386,2,"$2,710"
"Pomfret School District","=""1120011""","Purchased Services","$1,125,022",386,2,"$2,915"
"Pomfret School District","=""1120011""","Tuition","$4,189,781",190,4,"$22,051"
"Pomfret School District","=""1120011""","Supplies","$301,205",386,2,"$780"
"Pomfret School District","=""1120011""","Property","$89,622",386,2,"$232"
"Pomfret School District","=""1120011""","Other","$10,968",386,2,"$28"
"Pomfret School District","=""1120011""","Total","$10,864,284",576,1,"$18,862"
"Portland School District","=""1130011""","Salaries","$13,445,372",1311,2,"$10,256"
"Portland School District","=""1130011""","Employee Benefits","$3,612,919",1311,2,"$2,756"
"Portland School District","=""1130011""","Purchased Services","$2,087,247",1311,2,"$1,592"
"Portland School District","=""1130011""","Tuition","$1,359,041",83,4,"$16,374"
"Portland School District","=""1130011""","Supplies","$1,031,183",1311,2,"$787"
"Portland School District","=""1130011""","Property","$192,992",1311,2,"$147"
"Portland School District","=""1130011""","Other","$146,651",1311,2,"$112"
"Portland School District","=""1130011""","Total","$21,875,405",1394,1,"$15,693"
"Preston School District","=""1140011""","Salaries","$5,339,811",442,2,"$12,081"
"Preston School District","=""1140011""","Employee Benefits","$1,356,188",442,2,"$3,068"
"Preston School District","=""1140011""","Purchased Services","$1,058,048",442,2,"$2,394"
"Preston School District","=""1140011""","Tuition","$3,485,121",219,4,"$15,914"
"Preston School District","=""1140011""","Supplies","$374,822",442,2,"$848"
"Preston School District","=""1140011""","Property","$174,166",442,2,"$394"
"Preston School District","=""1140011""","Other","$12,421",442,2,"$28"
"Preston School District","=""1140011""","Total","$11,800,577",661,1,"$17,853"
"Putnam School District","=""1160011""","Salaries","$12,803,116",1174,2,"$10,906"
"Putnam School District","=""1160011""","Employee Benefits","$3,350,090",1174,2,"$2,854"
"Putnam School District","=""1160011""","Purchased Services","$1,705,182",1174,2,"$1,452"
"Putnam School District","=""1160011""","Tuition","$1,629,455",45,4,"$36,210"
"Putnam School District","=""1160011""","Supplies","$1,322,568",1174,2,"$1,127"
"Putnam School District","=""1160011""","Property","$90,046",1174,2,"$77"
"Putnam School District","=""1160011""","Other","$56,668",1174,2,"$48"
"Putnam School District","=""1160011""","Total","$20,957,126",1219,1,"$17,192"
"Redding School District","=""1170011""","Salaries","$14,338,404",913,2,"$15,705"
"Redding School District","=""1170011""","Employee Benefits","$3,176,383",913,2,"$3,479"
"Redding School District","=""1170011""","Purchased Services","$2,645,690",913,2,"$2,898"
"Redding School District","=""1170011""","Tuition","$165,306",12,4,"$13,776"
"Redding School District","=""1170011""","Supplies","$813,895",913,2,"$891"
"Redding School District","=""1170011""","Property","$304,649",913,2,"$334"
"Redding School District","=""1170011""","Other","$24,953",913,2,"$27"
"Redding School District","=""1170011""","Total","$21,469,280",925,1,"$23,210"
"Regional School District 01","=""2010012""","Salaries","$5,734,132",387,2,"$14,817"
"Regional School District 01","=""2010012""","Employee Benefits","$1,732,066",387,2,"$4,476"
"Regional School District 01","=""2010012""","Purchased Services","$1,756,764",387,2,"$4,539"
"Regional School District 01","=""2010012""","Supplies","$565,413",387,2,"$1,461"
"Regional School District 01","=""2010012""","Property","$263,438",387,2,"$681"
"Regional School District 01","=""2010012""","Other � Includes Tuition","$1,083,979",392,1,"$2,765"
"Regional School District 01","=""2010012""","Total","$11,135,792",392,1,"$28,408"
"Regional School District 04","=""2040012""","Salaries","$10,330,459",912,2,"$11,327"
"Regional School District 04","=""2040012""","Employee Benefits","$3,111,116",912,2,"$3,411"
"Regional School District 04","=""2040012""","Purchased Services","$2,441,245",912,2,"$2,677"
"Regional School District 04","=""2040012""","Tuition","$1,732,918",33,4,"$52,513"
"Regional School District 04","=""2040012""","Supplies","$503,679",912,2,"$552"
"Regional School District 04","=""2040012""","Property","$24,427",912,2,"$27"
"Regional School District 04","=""2040012""","Other","$340,520",912,2,"$373"
"Regional School District 04","=""2040012""","Total","$18,484,364",945,1,"$19,560"
"Regional School District 05","=""2050012""","Salaries","$25,320,329",2197,2,"$11,525"
"Regional School District 05","=""2050012""","Employee Benefits","$5,134,345",2197,2,"$2,337"
"Regional School District 05","=""2050012""","Purchased Services","$6,086,200",2197,2,"$2,770"
"Regional School District 05","=""2050012""","Tuition","$2,776,259",49,4,"$56,658"
"Regional School District 05","=""2050012""","Supplies","$1,435,890",2197,2,"$654"
"Regional School District 05","=""2050012""","Property","$1,948,522",2197,2,"$887"
"Regional School District 05","=""2050012""","Other","$86,417",2197,2,"$39"
"Regional School District 05","=""2050012""","Total","$42,787,961",2246,1,"$19,051"
"Regional School District 06","=""2060012""","Salaries","$10,868,669",918,2,"$11,840"
"Regional School District 06","=""2060012""","Employee Benefits","$3,506,095",918,2,"$3,819"
"Regional School District 06","=""2060012""","Purchased Services","$4,252,693",918,2,"$4,633"
"Regional School District 06","=""2060012""","Tuition","$344,739",7,4,"$49,248"
"Regional School District 06","=""2060012""","Supplies","$820,871",918,2,"$894"
"Regional School District 06","=""2060012""","Property","$57,523",918,2,"$63"
"Regional School District 06","=""2060012""","Other","$640,442",918,2,"$698"
"Regional School District 06","=""2060012""","Total","$20,491,031",925,1,"$22,152"
"Regional School District 07","=""2070012""","Salaries","$10,276,084",1071,2,"$9,595"
"Regional School District 07","=""2070012""","Employee Benefits","$2,598,580",1071,2,"$2,426"
"Regional School District 07","=""2070012""","Purchased Services","$5,462,689",1071,2,"$5,101"
"Regional School District 07","=""2070012""","Tuition","$1,494,412",22,4,"$67,928"
"Regional School District 07","=""2070012""","Supplies","$517,132",1071,2,"$483"
"Regional School District 07","=""2070012""","Property","$350,725",1071,2,"$327"
"Regional School District 07","=""2070012""","Other","$40,622",1071,2,"$38"
"Regional School District 07","=""2070012""","Total","$20,740,243",1093,1,"$18,976"
"Regional School District 08","=""2080012""","Salaries","$15,000,539",1480,2,"$10,135"
"Regional School District 08","=""2080012""","Employee Benefits","$3,361,357",1480,2,"$2,271"
"Regional School District 08","=""2080012""","Purchased Services","$4,930,445",1480,2,"$3,331"
"Regional School District 08","=""2080012""","Tuition","$2,232,959",122,4,"$18,303"
"Regional School District 08","=""2080012""","Supplies","$1,119,715",1480,2,"$757"
"Regional School District 08","=""2080012""","Property","$122,446",1480,2,"$83"
"Regional School District 08","=""2080012""","Other","$422,032",1480,2,"$285"
"Regional School District 08","=""2080012""","Total","$27,189,491",1602,1,"$16,972"
"Regional School District 09","=""2090012""","Salaries","$12,389,085",893,2,"$13,874"
"Regional School District 09","=""2090012""","Employee Benefits","$3,185,764",893,2,"$3,567"
"Regional School District 09","=""2090012""","Purchased Services","$2,967,900",893,2,"$3,324"
"Regional School District 09","=""2090012""","Tuition","$3,112,145",48,4,"$64,836"
"Regional School District 09","=""2090012""","Supplies","$758,134",893,2,"$849"
"Regional School District 09","=""2090012""","Property","$292,436",893,2,"$327"
"Regional School District 09","=""2090012""","Other","$44,079",893,2,"$49"
"Regional School District 09","=""2090012""","Total","$22,749,542",941,1,"$24,176"
