"Per Pupil Expenditures by Object (District), 2023-24"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 4 = Outplaced pupils"
"*Tuition expenditures are included with Other expenditures when fewer than six students are outplaced."

"District","District Code","Object","Expenditures","Pupils","Pupil Basis","PPE"
"Manchester School District","=""0770011""","Supplies","$7,369,072",6113,2,"$1,205"
"Manchester School District","=""0770011""","Property","$375,694",6113,2,"$61"
"Manchester School District","=""0770011""","Other","$116,941",6113,2,"$19"
"Manchester School District","=""0770011""","Total","$152,914,042",7525,1,"$20,321"
"Mansfield School District","=""0780011""","Salaries","$16,558,190",1001,2,"$16,542"
"Mansfield School District","=""0780011""","Employee Benefits","$4,508,066",1001,2,"$4,504"
"Mansfield School District","=""0780011""","Purchased Services","$3,791,311",1001,2,"$3,788"
"Mansfield School District","=""0780011""","Tuition","$291,427",15,4,"$19,428"
"Mansfield School District","=""0780011""","Supplies","$681,311",1001,2,"$681"
"Mansfield School District","=""0780011""","Property","$544,491",1001,2,"$544"
"Mansfield School District","=""0780011""","Other","$25,323",1001,2,"$25"
"Mansfield School District","=""0780011""","Total","$26,400,119",1016,1,"$25,984"
"Marlborough School District","=""0790011""","Salaries","$6,315,005",445,2,"$14,191"
"Marlborough School District","=""0790011""","Employee Benefits","$1,030,544",445,2,"$2,316"
"Marlborough School District","=""0790011""","Purchased Services","$880,649",445,2,"$1,979"
"Marlborough School District","=""0790011""","Tuition","$309,604",9,4,"$34,400"
"Marlborough School District","=""0790011""","Supplies","$350,837",445,2,"$788"
"Marlborough School District","=""0790011""","Property","$0",445,2,"$0"
"Marlborough School District","=""0790011""","Other","$14,865",445,2,"$33"
"Marlborough School District","=""0790011""","Total","$8,901,504",454,1,"$19,607"
"Meriden School District","=""0800011""","Salaries","$88,393,874",8740,2,"$10,114"
"Meriden School District","=""0800011""","Employee Benefits","$23,399,441",8740,2,"$2,677"
"Meriden School District","=""0800011""","Purchased Services","$20,620,841",8740,2,"$2,359"
"Meriden School District","=""0800011""","Tuition","$11,292,229",329,4,"$34,323"
"Meriden School District","=""0800011""","Supplies","$5,637,424",8740,2,"$645"
"Meriden School District","=""0800011""","Property","$1,448,117",8740,2,"$166"
"Meriden School District","=""0800011""","Other","$173,926",8740,2,"$20"
"Meriden School District","=""0800011""","Total","$150,965,852",9069,1,"$16,646"
"Middletown School District","=""0830011""","Salaries","$65,747,607",4335,2,"$15,167"
"Middletown School District","=""0830011""","Employee Benefits","$19,865,257",4335,2,"$4,583"
"Middletown School District","=""0830011""","Purchased Services","$14,745,751",4335,2,"$3,402"
"Middletown School District","=""0830011""","Tuition","$8,224,249",292,4,"$28,165"
"Middletown School District","=""0830011""","Supplies","$4,990,023",4335,2,"$1,151"
"Middletown School District","=""0830011""","Property","$1,757,400",4335,2,"$405"
"Middletown School District","=""0830011""","Other","$167,868",4335,2,"$39"
"Middletown School District","=""0830011""","Total","$115,498,155",4627,1,"$24,962"
"Milford School District","=""0840011""","Salaries","$79,806,423",5268,2,"$15,149"
"Milford School District","=""0840011""","Employee Benefits","$32,009,776",5268,2,"$6,076"
"Milford School District","=""0840011""","Purchased Services","$15,789,581",5268,2,"$2,997"
"Milford School District","=""0840011""","Tuition","$8,390,599",184,4,"$45,601"
"Milford School District","=""0840011""","Supplies","$1,629,504",5268,2,"$309"
"Milford School District","=""0840011""","Property","$1,363,558",5268,2,"$259"
"Milford School District","=""0840011""","Other","$795,952",5268,2,"$151"
"Milford School District","=""0840011""","Total","$139,785,393",5452,1,"$25,639"
"Monroe School District","=""0850011""","Salaries","$43,431,410",3460,2,"$12,552"
"Monroe School District","=""0850011""","Employee Benefits","$11,745,644",3460,2,"$3,395"
"Monroe School District","=""0850011""","Purchased Services","$9,209,251",3460,2,"$2,662"
"Monroe School District","=""0850011""","Tuition","$3,104,413",54,4,"$57,489"
"Monroe School District","=""0850011""","Supplies","$1,717,084",3460,2,"$496"
"Monroe School District","=""0850011""","Property","$23,383",3460,2,"$7"
"Monroe School District","=""0850011""","Other","$61,256",3460,2,"$18"
"Monroe School District","=""0850011""","Total","$69,292,443",3514,1,"$19,719"
"Montville School District","=""0860011""","Salaries","$29,092,685",2003,2,"$14,525"
"Montville School District","=""0860011""","Employee Benefits","$7,085,507",2003,2,"$3,537"
"Montville School District","=""0860011""","Purchased Services","$4,285,640",2003,2,"$2,140"
"Montville School District","=""0860011""","Tuition","$3,388,222",195,4,"$17,375"
"Montville School District","=""0860011""","Supplies","$2,097,751",2003,2,"$1,047"
"Montville School District","=""0860011""","Property","$385,772",2003,2,"$193"
"Montville School District","=""0860011""","Other","$178,576",2003,2,"$89"
"Montville School District","=""0860011""","Total","$46,514,154",2198,1,"$21,162"
"Naugatuck School District","=""0880011""","Salaries","$46,606,058",4211,2,"$11,068"
"Naugatuck School District","=""0880011""","Employee Benefits","$19,165,552",4211,2,"$4,551"
"Naugatuck School District","=""0880011""","Purchased Services","$9,055,838",4211,2,"$2,151"
"Naugatuck School District","=""0880011""","Tuition","$6,017,404",466,4,"$12,913"
"Naugatuck School District","=""0880011""","Supplies","$1,796,958",4211,2,"$427"
"Naugatuck School District","=""0880011""","Property","$868,073",4211,2,"$206"
"Naugatuck School District","=""0880011""","Other","$310,252",4211,2,"$74"
"Naugatuck School District","=""0880011""","Total","$83,820,135",4677,1,"$17,922"
"New Beginnings Inc Family Academy District","=""2800013""","Salaries","$4,710,100",392,2,"$12,016"
"New Beginnings Inc Family Academy District","=""2800013""","Employee Benefits","$1,170,699",392,2,"$2,986"
"New Beginnings Inc Family Academy District","=""2800013""","Purchased Services","$515,227",392,2,"$1,314"
"New Beginnings Inc Family Academy District","=""2800013""","Tuition","$0",0,4,"$0"
"New Beginnings Inc Family Academy District","=""2800013""","Supplies","$614,907",392,2,"$1,569"
"New Beginnings Inc Family Academy District","=""2800013""","Property","$79,418",392,2,"$203"
"New Beginnings Inc Family Academy District","=""2800013""","Other","$155,599",392,2,"$397"
"New Beginnings Inc Family Academy District","=""2800013""","Total","$7,245,950",392,1,"$18,485"
"New Britain School District","=""0890011""","Salaries","$120,267,600",9790,2,"$12,285"
"New Britain School District","=""0890011""","Employee Benefits","$33,215,911",9790,2,"$3,393"
"New Britain School District","=""0890011""","Purchased Services","$41,194,324",9790,2,"$4,208"
"New Britain School District","=""0890011""","Tuition","$18,719,969",1674,4,"$11,183"
"New Britain School District","=""0890011""","Supplies","$11,032,908",9790,2,"$1,127"
"New Britain School District","=""0890011""","Property","$2,402,742",9790,2,"$245"
"New Britain School District","=""0890011""","Other","$1,308,311",9790,2,"$134"
"New Britain School District","=""0890011""","Total","$228,141,764",11464,1,"$19,901"
"New Canaan School District","=""0900011""","Salaries","$69,459,575",4098,2,"$16,950"
"New Canaan School District","=""0900011""","Employee Benefits","$17,683,430",4098,2,"$4,315"
"New Canaan School District","=""0900011""","Purchased Services","$11,029,067",4098,2,"$2,691"
"New Canaan School District","=""0900011""","Tuition","$2,212,834",19,4,"$116,465"
"New Canaan School District","=""0900011""","Supplies","$3,477,363",4098,2,"$849"
"New Canaan School District","=""0900011""","Property","$1,558,879",4098,2,"$380"
"New Canaan School District","=""0900011""","Other","$2,343,194",4098,2,"$572"
"New Canaan School District","=""0900011""","Total","$107,764,341",4117,1,"$26,175"
"New Fairfield School District","=""0910011""","Salaries","$29,554,670",2144,2,"$13,785"
"New Fairfield School District","=""0910011""","Employee Benefits","$7,932,435",2144,2,"$3,700"
"New Fairfield School District","=""0910011""","Purchased Services","$5,992,660",2144,2,"$2,795"
"New Fairfield School District","=""0910011""","Tuition","$2,050,991",39,4,"$52,590"
"New Fairfield School District","=""0910011""","Supplies","$2,214,635",2144,2,"$1,033"
"New Fairfield School District","=""0910011""","Property","$508,787",2144,2,"$237"
"New Fairfield School District","=""0910011""","Other","$110,741",2144,2,"$52"
"New Fairfield School District","=""0910011""","Total","$48,364,920",2183,1,"$22,155"
"New Hartford School District","=""0920011""","Salaries","$5,826,812",452,2,"$12,891"
"New Hartford School District","=""0920011""","Employee Benefits","$1,691,384",452,2,"$3,742"
"New Hartford School District","=""0920011""","Purchased Services","$1,656,380",452,2,"$3,665"
"New Hartford School District","=""0920011""","Tuition","$501,665",16,4,"$31,354"
"New Hartford School District","=""0920011""","Supplies","$310,979",452,2,"$688"
"New Hartford School District","=""0920011""","Property","$106,254",452,2,"$235"
"New Hartford School District","=""0920011""","Other","$9,794",452,2,"$22"
"New Hartford School District","=""0920011""","Total","$10,103,268",468,1,"$21,588"
"New Haven School District","=""0930011""","Salaries","$206,319,828",18844,2,"$10,949"
"New Haven School District","=""0930011""","Employee Benefits","$59,954,134",18844,2,"$3,182"
"New Haven School District","=""0930011""","Purchased Services","$87,528,771",18844,2,"$4,645"
"New Haven School District","=""0930011""","Tuition","$30,901,926",707,4,"$43,709"
"New Haven School District","=""0930011""","Supplies","$15,328,962",18844,2,"$813"
"New Haven School District","=""0930011""","Property","$17,132,176",18844,2,"$909"
"New Haven School District","=""0930011""","Other","$654,472",18844,2,"$35"
"New Haven School District","=""0930011""","Total","$417,820,270",19551,1,"$21,371"
"New London School District","=""0950011""","Salaries","$41,641,752",2893,2,"$14,394"
"New London School District","=""0950011""","Employee Benefits","$12,626,618",2893,2,"$4,365"
"New London School District","=""0950011""","Purchased Services","$13,278,577",2893,2,"$4,590"
"New London School District","=""0950011""","Tuition","$7,617,748",539,4,"$14,133"
"New London School District","=""0950011""","Supplies","$4,790,340",2893,2,"$1,656"
"New London School District","=""0950011""","Property","$1,178,616",2893,2,"$407"
"New London School District","=""0950011""","Other","$76,622",2893,2,"$26"
"New London School District","=""0950011""","Total","$81,210,273",3432,1,"$23,663"
"New Milford School District","=""0960011""","Salaries","$44,325,059",3583,2,"$12,371"
"New Milford School District","=""0960011""","Employee Benefits","$11,495,705",3583,2,"$3,208"
"New Milford School District","=""0960011""","Purchased Services","$12,302,777",3583,2,"$3,434"
"New Milford School District","=""0960011""","Tuition","$3,647,173",89,4,"$40,979"
"New Milford School District","=""0960011""","Supplies","$2,469,605",3583,2,"$689"
"New Milford School District","=""0960011""","Property","$168,460",3583,2,"$47"
"New Milford School District","=""0960011""","Other","$1,632,318",3583,2,"$456"
"New Milford School District","=""0960011""","Total","$76,041,096",3672,1,"$20,708"
"Newington School District","=""0940011""","Salaries","$56,458,089",3872,2,"$14,581"
"Newington School District","=""0940011""","Employee Benefits","$13,549,944",3872,2,"$3,499"
"Newington School District","=""0940011""","Purchased Services","$8,525,822",3872,2,"$2,202"
"Newington School District","=""0940011""","Tuition","$5,259,882",200,4,"$26,299"
"Newington School District","=""0940011""","Supplies","$3,839,417",3872,2,"$992"
"Newington School District","=""0940011""","Property","$1,498,825",3872,2,"$387"
"Newington School District","=""0940011""","Other","$133,953",3872,2,"$35"
"Newington School District","=""0940011""","Total","$89,265,932",4072,1,"$21,922"
"Newtown School District","=""0970011""","Salaries","$56,477,248",3934,2,"$14,356"
"Newtown School District","=""0970011""","Employee Benefits","$13,144,380",3934,2,"$3,341"
"Newtown School District","=""0970011""","Purchased Services","$10,531,865",3934,2,"$2,677"
"Newtown School District","=""0970011""","Tuition","$5,319,783",60,4,"$88,663"
"Newtown School District","=""0970011""","Supplies","$3,434,940",3934,2,"$873"
"Newtown School District","=""0970011""","Property","$837,386",3934,2,"$213"
"Newtown School District","=""0970011""","Other","$84,537",3934,2,"$21"
"Newtown School District","=""0970011""","Total","$89,830,140",3994,1,"$22,491"
"Norfolk School District","=""0980011""","Salaries","$1,293,591",56,2,"$23,100"
"Norfolk School District","=""0980011""","Employee Benefits","$214,678",56,2,"$3,834"
"Norfolk School District","=""0980011""","Purchased Services","$1,000,381",56,2,"$17,864"
"Norfolk School District","=""0980011""","Supplies","$142,040",56,2,"$2,536"
"Norfolk School District","=""0980011""","Property","$1,700",56,2,"$30"
"Norfolk School District","=""0980011""","Other � Includes Tuition","$256,561",59,1,"$4,348"
"Norfolk School District","=""0980011""","Total","$2,908,950",59,1,"$49,304"
"North Branford School District","=""0990011""","Salaries","$21,591,250",1534,2,"$14,075"
"North Branford School District","=""0990011""","Employee Benefits","$5,594,150",1534,2,"$3,647"
"North Branford School District","=""0990011""","Purchased Services","$5,106,769",1534,2,"$3,329"
"North Branford School District","=""0990011""","Tuition","$1,632,907",48,4,"$34,019"
"North Branford School District","=""0990011""","Supplies","$1,883,339",1534,2,"$1,228"
"North Branford School District","=""0990011""","Property","$670,082",1534,2,"$437"
"North Branford School District","=""0990011""","Other","$34,064",1534,2,"$22"
"North Branford School District","=""0990011""","Total","$36,512,561",1582,1,"$23,080"
"North Canaan School District","=""1000011""","Salaries","$3,883,069",244,2,"$15,914"
"North Canaan School District","=""1000011""","Employee Benefits","$1,156,891",244,2,"$4,741"
"North Canaan School District","=""1000011""","Purchased Services","$883,610",244,2,"$3,621"
"North Canaan School District","=""1000011""","Supplies","$270,266",244,2,"$1,108"
"North Canaan School District","=""1000011""","Property","$50,302",244,2,"$206"
"North Canaan School District","=""1000011""","Other � Includes Tuition","$23,301",249,1,"$94"
"North Canaan School District","=""1000011""","Total","$6,267,440",249,1,"$25,170"
"North Haven School District","=""1010011""","Salaries","$38,788,142",3225,2,"$12,027"
"North Haven School District","=""1010011""","Employee Benefits","$10,254,551",3225,2,"$3,180"
"North Haven School District","=""1010011""","Purchased Services","$10,495,065",3225,2,"$3,254"
"North Haven School District","=""1010011""","Tuition","$2,805,495",85,4,"$33,006"
"North Haven School District","=""1010011""","Supplies","$1,063,877",3225,2,"$330"
"North Haven School District","=""1010011""","Property","$742,842",3225,2,"$230"
"North Haven School District","=""1010011""","Other","$1,124,048",3225,2,"$349"
"North Haven School District","=""1010011""","Total","$65,274,020",3310,1,"$19,720"
"North Stonington School District","=""1020011""","Salaries","$9,982,401",736,2,"$13,563"
"North Stonington School District","=""1020011""","Employee Benefits","$2,324,144",736,2,"$3,158"
"North Stonington School District","=""1020011""","Purchased Services","$2,156,436",736,2,"$2,930"
"North Stonington School District","=""1020011""","Tuition","$368,674",20,4,"$18,434"
"North Stonington School District","=""1020011""","Supplies","$593,361",736,2,"$806"
"North Stonington School District","=""1020011""","Property","$149,025",736,2,"$202"
"North Stonington School District","=""1020011""","Other","$44,330",736,2,"$60"
"North Stonington School District","=""1020011""","Total","$15,618,370",756,1,"$20,659"
"Norwalk School District","=""1030011""","Salaries","$162,078,325",11453,2,"$14,152"
"Norwalk School District","=""1030011""","Employee Benefits","$47,755,899",11453,2,"$4,170"
"Norwalk School District","=""1030011""","Purchased Services","$34,381,532",11453,2,"$3,002"
"Norwalk School District","=""1030011""","Tuition","$12,746,534",543,4,"$23,474"
"Norwalk School District","=""1030011""","Supplies","$7,890,955",11453,2,"$689"
"Norwalk School District","=""1030011""","Property","$1,646,721",11453,2,"$144"
"Norwalk School District","=""1030011""","Other","$348,618",11453,2,"$30"
"Norwalk School District","=""1030011""","Total","$266,848,583",11996,1,"$22,245"
"Norwich School District","=""1040011""","Salaries","$49,323,330",3248,2,"$15,186"
"Norwich School District","=""1040011""","Employee Benefits","$12,381,865",3248,2,"$3,812"
"Norwich School District","=""1040011""","Purchased Services","$17,692,952",3248,2,"$5,447"
"Norwich School District","=""1040011""","Tuition","$39,706,214",1936,4,"$20,509"
"Norwich School District","=""1040011""","Supplies","$1,752,733",3248,2,"$540"
"Norwich School District","=""1040011""","Property","$1,232,581",3248,2,"$379"
"Norwich School District","=""1040011""","Other","$73,898",3248,2,"$23"
"Norwich School District","=""1040011""","Total","$122,163,574",5184,1,"$23,566"
"Odyssey Community School District","=""2630013""","Salaries","$3,874,285",370,2,"$10,471"
"Odyssey Community School District","=""2630013""","Employee Benefits","$712,132",370,2,"$1,925"
"Odyssey Community School District","=""2630013""","Purchased Services","$666,929",370,2,"$1,803"
"Odyssey Community School District","=""2630013""","Tuition","$0",0,4,"$0"
"Odyssey Community School District","=""2630013""","Supplies","$208,196",370,2,"$563"
"Odyssey Community School District","=""2630013""","Property","$159,594",370,2,"$431"
"Odyssey Community School District","=""2630013""","Other","$15,543",370,2,"$42"
"Odyssey Community School District","=""2630013""","Total","$5,636,679",370,1,"$15,234"
"Old Saybrook School District","=""1060011""","Salaries","$18,959,304",1026,2,"$18,479"
"Old Saybrook School District","=""1060011""","Employee Benefits","$3,675,236",1026,2,"$3,582"
"Old Saybrook School District","=""1060011""","Purchased Services","$3,238,213",1026,2,"$3,156"
"Old Saybrook School District","=""1060011""","Tuition","$780,000",19,4,"$41,053"
"Old Saybrook School District","=""1060011""","Supplies","$1,806,612",1026,2,"$1,761"
"Old Saybrook School District","=""1060011""","Property","$353,909",1026,2,"$345"
"Old Saybrook School District","=""1060011""","Other","$82,818",1026,2,"$81"
"Old Saybrook School District","=""1060011""","Total","$28,896,093",1045,1,"$27,652"
"Orange School District","=""1070011""","Salaries","$16,405,010",1281,2,"$12,806"
"Orange School District","=""1070011""","Employee Benefits","$4,028,214",1281,2,"$3,145"
"Orange School District","=""1070011""","Purchased Services","$4,154,175",1281,2,"$3,243"
"Orange School District","=""1070011""","Tuition","$60,156",8,4,"$7,519"
"Orange School District","=""1070011""","Supplies","$381,041",1281,2,"$297"
"Orange School District","=""1070011""","Property","$58,272",1281,2,"$45"
"Orange School District","=""1070011""","Other","$122,925",1281,2,"$96"
"Orange School District","=""1070011""","Total","$25,209,793",1289,1,"$19,558"
"Oxford School District","=""1080011""","Salaries","$20,274,729",1658,2,"$12,228"
"Oxford School District","=""1080011""","Employee Benefits","$6,109,252",1658,2,"$3,685"
"Oxford School District","=""1080011""","Purchased Services","$5,134,637",1658,2,"$3,097"
"Oxford School District","=""1080011""","Tuition","$2,404,122",75,4,"$32,055"
"Oxford School District","=""1080011""","Supplies","$1,955,682",1658,2,"$1,180"
"Oxford School District","=""1080011""","Property","$800,460",1658,2,"$483"
"Oxford School District","=""1080011""","Other","$96,736",1658,2,"$58"
"Oxford School District","=""1080011""","Total","$36,775,619",1733,1,"$21,221"
"Park City Prep Charter School District","=""2830013""","Salaries","$3,271,727",403,2,"$8,118"
"Park City Prep Charter School District","=""2830013""","Employee Benefits","$575,054",403,2,"$1,427"
"Park City Prep Charter School District","=""2830013""","Purchased Services","$1,988,085",403,2,"$4,933"
"Park City Prep Charter School District","=""2830013""","Tuition","$0",0,4,"$0"
"Park City Prep Charter School District","=""2830013""","Supplies","$436,251",403,2,"$1,083"
"Park City Prep Charter School District","=""2830013""","Property","$462,878",403,2,"$1,149"
"Park City Prep Charter School District","=""2830013""","Other","$6,974",403,2,"$17"
"Park City Prep Charter School District","=""2830013""","Total","$6,740,970",403,1,"$16,727"
"Plainfield School District","=""1090011""","Salaries","$22,754,585",1880,2,"$12,104"
"Plainfield School District","=""1090011""","Employee Benefits","$5,494,240",1880,2,"$2,922"
"Plainfield School District","=""1090011""","Purchased Services","$7,229,221",1880,2,"$3,845"
"Plainfield School District","=""1090011""","Tuition","$3,814,734",144,4,"$26,491"
"Plainfield School District","=""1090011""","Supplies","$1,821,154",1880,2,"$969"
"Plainfield School District","=""1090011""","Property","$628,754",1880,2,"$334"
"Plainfield School District","=""1090011""","Other","$62,386",1880,2,"$33"
"Plainfield School District","=""1090011""","Total","$41,805,074",2024,1,"$20,655"
"Plainville School District","=""1100011""","Salaries","$30,577,336",2241,2,"$13,645"
"Plainville School District","=""1100011""","Employee Benefits","$8,875,918",2241,2,"$3,961"
"Plainville School District","=""1100011""","Purchased Services","$5,544,292",2241,2,"$2,474"
"Plainville School District","=""1100011""","Tuition","$2,040,790",81,4,"$25,195"
"Plainville School District","=""1100011""","Supplies","$1,645,672",2241,2,"$734"
"Plainville School District","=""1100011""","Property","$618,602",2241,2,"$276"
"Plainville School District","=""1100011""","Other","$117,228",2241,2,"$52"
"Plainville School District","=""1100011""","Total","$49,419,837",2322,1,"$21,283"
"Plymouth School District","=""1110011""","Salaries","$16,062,479",1272,2,"$12,628"
"Plymouth School District","=""1110011""","Employee Benefits","$4,594,173",1272,2,"$3,612"
"Plymouth School District","=""1110011""","Purchased Services","$4,956,104",1272,2,"$3,896"
"Plymouth School District","=""1110011""","Tuition","$1,586,214",137,4,"$11,578"
"Plymouth School District","=""1110011""","Supplies","$1,487,557",1272,2,"$1,169"
"Plymouth School District","=""1110011""","Property","$468,613",1272,2,"$368"
"Plymouth School District","=""1110011""","Other","$83,314",1272,2,"$65"
"Plymouth School District","=""1110011""","Total","$29,238,454",1409,1,"$20,751"
"Pomfret School District","=""1120011""","Salaries","$4,472,953",347,2,"$12,890"
"Pomfret School District","=""1120011""","Employee Benefits","$1,059,347",347,2,"$3,053"
"Pomfret School District","=""1120011""","Purchased Services","$1,595,642",347,2,"$4,598"
"Pomfret School District","=""1120011""","Tuition","$4,155,692",187,4,"$22,223"
"Pomfret School District","=""1120011""","Supplies","$421,497",347,2,"$1,215"
"Pomfret School District","=""1120011""","Property","$150,978",347,2,"$435"
"Pomfret School District","=""1120011""","Other","$12,644",347,2,"$36"
"Pomfret School District","=""1120011""","Total","$11,868,754",534,1,"$22,226"
"Portland School District","=""1130011""","Salaries","$16,216,879",1223,2,"$13,260"
"Portland School District","=""1130011""","Employee Benefits","$4,604,937",1223,2,"$3,765"
"Portland School District","=""1130011""","Purchased Services","$3,175,897",1223,2,"$2,597"
"Portland School District","=""1130011""","Tuition","$2,219,542",47,4,"$47,224"
"Portland School District","=""1130011""","Supplies","$933,147",1223,2,"$763"
"Portland School District","=""1130011""","Property","$387,349",1223,2,"$317"
"Portland School District","=""1130011""","Other","$73,903",1223,2,"$60"
"Portland School District","=""1130011""","Total","$27,611,654",1270,1,"$21,741"
"Preston School District","=""1140011""","Salaries","$6,878,943",444,2,"$15,493"
"Preston School District","=""1140011""","Employee Benefits","$2,039,556",444,2,"$4,594"
"Preston School District","=""1140011""","Purchased Services","$953,398",444,2,"$2,147"
"Preston School District","=""1140011""","Tuition","$4,085,706",183,4,"$22,326"
"Preston School District","=""1140011""","Supplies","$543,232",444,2,"$1,223"
"Preston School District","=""1140011""","Property","$287,212",444,2,"$647"
"Preston School District","=""1140011""","Other","$35,138",444,2,"$79"
"Preston School District","=""1140011""","Total","$14,823,186",627,1,"$23,641"
"Putnam School District","=""1160011""","Salaries","$13,767,125",1169,2,"$11,777"
"Putnam School District","=""1160011""","Employee Benefits","$2,916,129",1169,2,"$2,495"
"Putnam School District","=""1160011""","Purchased Services","$4,020,966",1169,2,"$3,440"
"Putnam School District","=""1160011""","Tuition","$1,877,904",46,4,"$40,824"
"Putnam School District","=""1160011""","Supplies","$1,236,927",1169,2,"$1,058"
"Putnam School District","=""1160011""","Property","$166,096",1169,2,"$142"
"Putnam School District","=""1160011""","Other","$59,203",1169,2,"$51"
"Putnam School District","=""1160011""","Total","$24,044,351",1215,1,"$19,790"
"Redding School District","=""1170011""","Salaries","$15,185,380",864,2,"$17,576"
"Redding School District","=""1170011""","Employee Benefits","$5,158,015",864,2,"$5,970"
"Redding School District","=""1170011""","Purchased Services","$2,965,932",864,2,"$3,433"
"Redding School District","=""1170011""","Supplies","$1,142,636",864,2,"$1,322"
"Redding School District","=""1170011""","Property","$511,068",864,2,"$592"
"Redding School District","=""1170011""","Other � Includes Tuition","$452,291",869,1,"$520"
"Redding School District","=""1170011""","Total","$25,415,323",869,1,"$29,247"
"Regional School District 01","=""2010012""","Salaries","$6,811,788",311,2,"$21,903"
"Regional School District 01","=""2010012""","Employee Benefits","$1,857,149",311,2,"$5,972"
"Regional School District 01","=""2010012""","Purchased Services","$1,237,916",311,2,"$3,980"
"Regional School District 01","=""2010012""","Tuition","$763,327",7,4,"$109,047"
"Regional School District 01","=""2010012""","Supplies","$592,799",311,2,"$1,906"
"Regional School District 01","=""2010012""","Property","$401,355",311,2,"$1,291"
"Regional School District 01","=""2010012""","Other","$145,623",311,2,"$468"
"Regional School District 01","=""2010012""","Total","$11,809,957",318,1,"$37,138"
"Regional School District 04","=""2040012""","Salaries","$11,606,477",713,2,"$16,278"
"Regional School District 04","=""2040012""","Employee Benefits","$3,478,762",713,2,"$4,879"
"Regional School District 04","=""2040012""","Purchased Services","$3,600,989",713,2,"$5,050"
"Regional School District 04","=""2040012""","Tuition","$1,711,892",17,4,"$100,700"
"Regional School District 04","=""2040012""","Supplies","$939,132",713,2,"$1,317"
"Regional School District 04","=""2040012""","Property","$60,413",713,2,"$85"
"Regional School District 04","=""2040012""","Other","$134,560",713,2,"$189"
"Regional School District 04","=""2040012""","Total","$21,532,226",730,1,"$29,496"
"Regional School District 05","=""2050012""","Salaries","$29,497,201",2098,2,"$14,060"
"Regional School District 05","=""2050012""","Employee Benefits","$5,947,946",2098,2,"$2,835"
"Regional School District 05","=""2050012""","Purchased Services","$8,286,599",2098,2,"$3,950"
"Regional School District 05","=""2050012""","Tuition","$2,711,717",46,4,"$58,950"
"Regional School District 05","=""2050012""","Supplies","$1,350,739",2098,2,"$644"
"Regional School District 05","=""2050012""","Property","$1,206,449",2098,2,"$575"
"Regional School District 05","=""2050012""","Other","$89,791",2098,2,"$43"
"Regional School District 05","=""2050012""","Total","$49,090,441",2144,1,"$22,897"
"Regional School District 06","=""2060012""","Salaries","$12,289,464",845,2,"$14,544"
"Regional School District 06","=""2060012""","Employee Benefits","$4,083,604",845,2,"$4,833"
"Regional School District 06","=""2060012""","Purchased Services","$2,859,285",845,2,"$3,384"
"Regional School District 06","=""2060012""","Tuition","$334,303",9,4,"$37,145"
"Regional School District 06","=""2060012""","Supplies","$1,157,992",845,2,"$1,370"
"Regional School District 06","=""2060012""","Property","$7,650",845,2,"$9"
"Regional School District 06","=""2060012""","Other","$8,450",845,2,"$10"
"Regional School District 06","=""2060012""","Total","$20,740,748",854,1,"$24,287"
"Regional School District 07","=""2070012""","Salaries","$12,102,096",821,2,"$14,741"
"Regional School District 07","=""2070012""","Employee Benefits","$2,561,993",821,2,"$3,121"
"Regional School District 07","=""2070012""","Purchased Services","$5,616,140",821,2,"$6,841"
"Regional School District 07","=""2070012""","Tuition","$1,855,981",28,4,"$66,285"
"Regional School District 07","=""2070012""","Supplies","$522,234",821,2,"$636"
"Regional School District 07","=""2070012""","Property","$379,190",821,2,"$462"
"Regional School District 07","=""2070012""","Other","$58,701",821,2,"$71"
"Regional School District 07","=""2070012""","Total","$23,096,337",849,1,"$27,204"
"Regional School District 08","=""2080012""","Salaries","$17,322,072",1148,2,"$15,089"
"Regional School District 08","=""2080012""","Employee Benefits","$3,542,932",1148,2,"$3,086"
"Regional School District 08","=""2080012""","Purchased Services","$5,271,898",1148,2,"$4,592"
"Regional School District 08","=""2080012""","Tuition","$1,631,242",60,4,"$27,187"
"Regional School District 08","=""2080012""","Supplies","$1,295,587",1148,2,"$1,129"
"Regional School District 08","=""2080012""","Property","$1,221,590",1148,2,"$1,064"
"Regional School District 08","=""2080012""","Other","$457,550",1148,2,"$399"
"Regional School District 08","=""2080012""","Total","$30,742,872",1208,1,"$25,449"
"Regional School District 09","=""2090012""","Salaries","$13,568,386",737,2,"$18,410"
"Regional School District 09","=""2090012""","Employee Benefits","$2,378,133",737,2,"$3,227"
"Regional School District 09","=""2090012""","Purchased Services","$4,204,348",737,2,"$5,705"
"Regional School District 09","=""2090012""","Tuition","$2,212,286",45,4,"$49,162"
"Regional School District 09","=""2090012""","Supplies","$751,762",737,2,"$1,020"
"Regional School District 09","=""2090012""","Property","$1,014,504",737,2,"$1,377"
"Regional School District 09","=""2090012""","Other","$50,081",737,2,"$68"
"Regional School District 09","=""2090012""","Total","$24,179,501",782,1,"$30,920"
