"Special Education Expenditures, 2023-24"
"All Districts"

"District","District Code","Description","Amount"
"Cornwall School District","=""0310011""","Other Salaries","$70,371"
"Cornwall School District","=""0310011""","Employee Benefits","$112,093"
"Cornwall School District","=""0310011""","Purchased Services Other Than Transportation","$23,715"
"Cornwall School District","=""0310011""","Special Education Tuition","$6,987"
"Cornwall School District","=""0310011""","Supplies","$2,472"
"Cornwall School District","=""0310011""","Property Services","$0"
"Cornwall School District","=""0310011""","Purchased Services For Transportation","$31,462"
"Cornwall School District","=""0310011""","Equipment","$467"
"Cornwall School District","=""0310011""","All Other Expenditures","$0"
"Cornwall School District","=""0310011""","Total","$497,431"
"Coventry School District","=""0320011""","Teacher Salaries","$1,830,996"
"Coventry School District","=""0320011""","Instructional Aide Salaries","$707,749"
"Coventry School District","=""0320011""","Other Salaries","$1,855,710"
"Coventry School District","=""0320011""","Employee Benefits","$1,280,937"
"Coventry School District","=""0320011""","Purchased Services Other Than Transportation","$197,468"
"Coventry School District","=""0320011""","Special Education Tuition","$1,112,691"
"Coventry School District","=""0320011""","Supplies","$23,782"
"Coventry School District","=""0320011""","Property Services","$0"
"Coventry School District","=""0320011""","Purchased Services For Transportation","$421,877"
"Coventry School District","=""0320011""","Equipment","$0"
"Coventry School District","=""0320011""","All Other Expenditures","$2,258"
"Coventry School District","=""0320011""","Total","$7,433,469"
"Cromwell School District","=""0330011""","Teacher Salaries","$2,080,086"
"Cromwell School District","=""0330011""","Instructional Aide Salaries","$1,318,344"
"Cromwell School District","=""0330011""","Other Salaries","$297,367"
"Cromwell School District","=""0330011""","Employee Benefits","$1,276,043"
"Cromwell School District","=""0330011""","Purchased Services Other Than Transportation","$904,083"
"Cromwell School District","=""0330011""","Special Education Tuition","$4,573,322"
"Cromwell School District","=""0330011""","Supplies","$23,621"
"Cromwell School District","=""0330011""","Property Services","$0"
"Cromwell School District","=""0330011""","Purchased Services For Transportation","$1,180,190"
"Cromwell School District","=""0330011""","Equipment","$7,156"
"Cromwell School District","=""0330011""","All Other Expenditures","$559"
"Cromwell School District","=""0330011""","Total","$11,660,770"
"Danbury School District","=""0340011""","Teacher Salaries","$8,576,603"
"Danbury School District","=""0340011""","Instructional Aide Salaries","$3,031,339"
"Danbury School District","=""0340011""","Other Salaries","$7,441,514"
"Danbury School District","=""0340011""","Employee Benefits","$4,564,412"
"Danbury School District","=""0340011""","Purchased Services Other Than Transportation","$2,551,757"
"Danbury School District","=""0340011""","Special Education Tuition","$5,167,589"
"Danbury School District","=""0340011""","Supplies","$151,085"
"Danbury School District","=""0340011""","Property Services","$24,230"
"Danbury School District","=""0340011""","Purchased Services For Transportation","$5,729,373"
"Danbury School District","=""0340011""","Equipment","$348,860"
"Danbury School District","=""0340011""","All Other Expenditures","$0"
"Danbury School District","=""0340011""","Total","$37,586,762"
"Darien School District","=""0350011""","Teacher Salaries","$7,393,675"
"Darien School District","=""0350011""","Instructional Aide Salaries","$4,864,831"
"Darien School District","=""0350011""","Other Salaries","$7,104,586"
"Darien School District","=""0350011""","Employee Benefits","$5,000,781"
"Darien School District","=""0350011""","Purchased Services Other Than Transportation","$4,991,747"
"Darien School District","=""0350011""","Special Education Tuition","$6,562,657"
"Darien School District","=""0350011""","Supplies","$212,714"
"Darien School District","=""0350011""","Property Services","$0"
"Darien School District","=""0350011""","Purchased Services For Transportation","$1,477,755"
"Darien School District","=""0350011""","Equipment","$781,433"
"Darien School District","=""0350011""","All Other Expenditures","$0"
"Darien School District","=""0350011""","Total","$38,390,180"
"Deep River School District","=""0360011""","Teacher Salaries","$303,838"
"Deep River School District","=""0360011""","Instructional Aide Salaries","$226,479"
"Deep River School District","=""0360011""","Other Salaries","$51,426"
"Deep River School District","=""0360011""","Employee Benefits","$138,310"
"Deep River School District","=""0360011""","Purchased Services Other Than Transportation","$6,131"
"Deep River School District","=""0360011""","Special Education Tuition","$115,125"
"Deep River School District","=""0360011""","Supplies","$6,405"
"Deep River School District","=""0360011""","Property Services","$469"
"Deep River School District","=""0360011""","Purchased Services For Transportation","$91,907"
"Deep River School District","=""0360011""","Equipment","$1,342"
"Deep River School District","=""0360011""","All Other Expenditures","$0"
"Deep River School District","=""0360011""","Total","$941,431"
"Derby School District","=""0370011""","Teacher Salaries","$1,032,681"
"Derby School District","=""0370011""","Instructional Aide Salaries","$1,071,479"
"Derby School District","=""0370011""","Other Salaries","$649,505"
"Derby School District","=""0370011""","Employee Benefits","$725,862"
"Derby School District","=""0370011""","Purchased Services Other Than Transportation","$253,803"
"Derby School District","=""0370011""","Special Education Tuition","$2,064,356"
"Derby School District","=""0370011""","Supplies","$10,806"
"Derby School District","=""0370011""","Property Services","$0"
"Derby School District","=""0370011""","Purchased Services For Transportation","$653,005"
"Derby School District","=""0370011""","Equipment","$361"
"Derby School District","=""0370011""","All Other Expenditures","$568"
"Derby School District","=""0370011""","Total","$6,462,427"
"East Granby School District","=""0400011""","Teacher Salaries","$1,502,694"
"East Granby School District","=""0400011""","Instructional Aide Salaries","$749,290"
"East Granby School District","=""0400011""","Other Salaries","$309,310"
"East Granby School District","=""0400011""","Employee Benefits","$387,179"
"East Granby School District","=""0400011""","Purchased Services Other Than Transportation","$930,575"
"East Granby School District","=""0400011""","Special Education Tuition","$878,497"
"East Granby School District","=""0400011""","Supplies","$114,169"
"East Granby School District","=""0400011""","Property Services","$22,498"
"East Granby School District","=""0400011""","Purchased Services For Transportation","$474,789"
"East Granby School District","=""0400011""","Equipment","$12,157"
"East Granby School District","=""0400011""","All Other Expenditures","$33,761"
"East Granby School District","=""0400011""","Total","$5,414,919"
"East Haddam School District","=""0410011""","Teacher Salaries","$1,676,747"
"East Haddam School District","=""0410011""","Instructional Aide Salaries","$967,421"
"East Haddam School District","=""0410011""","Other Salaries","$209,973"
"East Haddam School District","=""0410011""","Employee Benefits","$584,302"
"East Haddam School District","=""0410011""","Purchased Services Other Than Transportation","$342,512"
"East Haddam School District","=""0410011""","Special Education Tuition","$1,629,330"
"East Haddam School District","=""0410011""","Supplies","$77,893"
"East Haddam School District","=""0410011""","Property Services","$26,941"
"East Haddam School District","=""0410011""","Purchased Services For Transportation","$621,055"
"East Haddam School District","=""0410011""","Equipment","$518"
"East Haddam School District","=""0410011""","All Other Expenditures","$1,175"
"East Haddam School District","=""0410011""","Total","$6,137,866"
"East Hampton School District","=""0420011""","Teacher Salaries","$3,911,649"
"East Hampton School District","=""0420011""","Instructional Aide Salaries","$2,464,880"
"East Hampton School District","=""0420011""","Other Salaries","$281,927"
"East Hampton School District","=""0420011""","Employee Benefits","$2,128,899"
"East Hampton School District","=""0420011""","Purchased Services Other Than Transportation","$860,065"
"East Hampton School District","=""0420011""","Special Education Tuition","$1,826,977"
"East Hampton School District","=""0420011""","Supplies","$110,730"
"East Hampton School District","=""0420011""","Property Services","$19,453"
"East Hampton School District","=""0420011""","Purchased Services For Transportation","$827,128"
"East Hampton School District","=""0420011""","Equipment","$0"
"East Hampton School District","=""0420011""","All Other Expenditures","$1,140"
"East Hampton School District","=""0420011""","Total","$12,432,848"
"East Hartford School District","=""0430011""","Teacher Salaries","$10,474,271"
"East Hartford School District","=""0430011""","Instructional Aide Salaries","$3,119,795"
"East Hartford School District","=""0430011""","Other Salaries","$5,770,026"
"East Hartford School District","=""0430011""","Employee Benefits","$3,481,066"
"East Hartford School District","=""0430011""","Purchased Services Other Than Transportation","$802,578"
"East Hartford School District","=""0430011""","Special Education Tuition","$9,126,231"
"East Hartford School District","=""0430011""","Supplies","$251,998"
"East Hartford School District","=""0430011""","Property Services","$9,345"
"East Hartford School District","=""0430011""","Purchased Services For Transportation","$3,838,425"
"East Hartford School District","=""0430011""","Equipment","$1,480"
