"Special Education Expenditures, 2024-25"
"All Districts"

"District","District Code","Description","Amount"
"Naugatuck School District","=""0880011""","Property Services","$0"
"Naugatuck School District","=""0880011""","Purchased Services For Transportation","$2,566,269"
"Naugatuck School District","=""0880011""","Equipment","$430"
"Naugatuck School District","=""0880011""","All Other Expenditures","$0"
"Naugatuck School District","=""0880011""","Total","$23,134,040"
"New Beginnings Inc Family Academy District","=""2800013""","Teacher Salaries","$132,204"
"New Beginnings Inc Family Academy District","=""2800013""","Instructional Aide Salaries","$127,306"
"New Beginnings Inc Family Academy District","=""2800013""","Other Salaries","$26,958"
"New Beginnings Inc Family Academy District","=""2800013""","Employee Benefits","$16,875"
"New Beginnings Inc Family Academy District","=""2800013""","Purchased Services Other Than Transportation","$73,587"
"New Beginnings Inc Family Academy District","=""2800013""","Special Education Tuition","$0"
"New Beginnings Inc Family Academy District","=""2800013""","Supplies","$0"
"New Beginnings Inc Family Academy District","=""2800013""","Property Services","$0"
"New Beginnings Inc Family Academy District","=""2800013""","Purchased Services For Transportation","$0"
"New Beginnings Inc Family Academy District","=""2800013""","Equipment","$0"
"New Beginnings Inc Family Academy District","=""2800013""","All Other Expenditures","$0"
"New Beginnings Inc Family Academy District","=""2800013""","Total","$376,930"
"New Britain School District","=""0890011""","Teacher Salaries","$16,158,019"
"New Britain School District","=""0890011""","Instructional Aide Salaries","$7,033,146"
"New Britain School District","=""0890011""","Other Salaries","$2,633,818"
"New Britain School District","=""0890011""","Employee Benefits","$6,469,414"
"New Britain School District","=""0890011""","Purchased Services Other Than Transportation","$4,032,300"
"New Britain School District","=""0890011""","Special Education Tuition","$18,712,542"
"New Britain School District","=""0890011""","Supplies","$123,846"
"New Britain School District","=""0890011""","Property Services","$0"
"New Britain School District","=""0890011""","Purchased Services For Transportation","$6,942,195"
"New Britain School District","=""0890011""","Equipment","$8,271"
"New Britain School District","=""0890011""","All Other Expenditures","$0"
"New Britain School District","=""0890011""","Total","$62,113,551"
"New Canaan School District","=""0900011""","Teacher Salaries","$9,101,344"
"New Canaan School District","=""0900011""","Instructional Aide Salaries","$3,197,517"
"New Canaan School District","=""0900011""","Other Salaries","$3,535,840"
"New Canaan School District","=""0900011""","Employee Benefits","$3,936,020"
"New Canaan School District","=""0900011""","Purchased Services Other Than Transportation","$527,071"
"New Canaan School District","=""0900011""","Special Education Tuition","$2,348,729"
"New Canaan School District","=""0900011""","Supplies","$123,403"
"New Canaan School District","=""0900011""","Property Services","$0"
"New Canaan School District","=""0900011""","Purchased Services For Transportation","$54,718"
"New Canaan School District","=""0900011""","Equipment","$13,437"
"New Canaan School District","=""0900011""","All Other Expenditures","$2,660"
"New Canaan School District","=""0900011""","Total","$22,840,739"
"New Fairfield School District","=""0910011""","Teacher Salaries","$5,369,370"
"New Fairfield School District","=""0910011""","Instructional Aide Salaries","$1,904,525"
"New Fairfield School District","=""0910011""","Other Salaries","$469,630"
"New Fairfield School District","=""0910011""","Employee Benefits","$2,281,394"
"New Fairfield School District","=""0910011""","Purchased Services Other Than Transportation","$960,874"
"New Fairfield School District","=""0910011""","Special Education Tuition","$2,098,682"
"New Fairfield School District","=""0910011""","Supplies","$101,518"
"New Fairfield School District","=""0910011""","Property Services","$22,781"
"New Fairfield School District","=""0910011""","Purchased Services For Transportation","$1,497,686"
"New Fairfield School District","=""0910011""","Equipment","$0"
"New Fairfield School District","=""0910011""","All Other Expenditures","$1,550"
"New Fairfield School District","=""0910011""","Total","$14,708,009"
"New Hartford School District","=""0920011""","Teacher Salaries","$1,042,935"
"New Hartford School District","=""0920011""","Instructional Aide Salaries","$600,253"
"New Hartford School District","=""0920011""","Other Salaries","$170,692"
"New Hartford School District","=""0920011""","Employee Benefits","$515,789"
"New Hartford School District","=""0920011""","Purchased Services Other Than Transportation","$220,824"
"New Hartford School District","=""0920011""","Special Education Tuition","$509,265"
"New Hartford School District","=""0920011""","Supplies","$7,160"
"New Hartford School District","=""0920011""","Property Services","$0"
"New Hartford School District","=""0920011""","Purchased Services For Transportation","$121,639"
"New Hartford School District","=""0920011""","Equipment","$6,506"
"New Hartford School District","=""0920011""","All Other Expenditures","$1,013"
"New Hartford School District","=""0920011""","Total","$3,196,077"
"New Haven School District","=""0930011""","Teacher Salaries","$24,181,418"
"New Haven School District","=""0930011""","Instructional Aide Salaries","$3,306,339"
"New Haven School District","=""0930011""","Other Salaries","$2,694,597"
"New Haven School District","=""0930011""","Employee Benefits","$10,743,173"
"New Haven School District","=""0930011""","Purchased Services Other Than Transportation","$8,466,477"
"New Haven School District","=""0930011""","Special Education Tuition","$33,722,126"
"New Haven School District","=""0930011""","Supplies","$306,732"
"New Haven School District","=""0930011""","Property Services","$0"
"New Haven School District","=""0930011""","Purchased Services For Transportation","$15,063,777"
"New Haven School District","=""0930011""","Equipment","$54,318"
"New Haven School District","=""0930011""","All Other Expenditures","$56,697"
"New Haven School District","=""0930011""","Total","$98,595,653"
"New London School District","=""0950011""","Teacher Salaries","$4,703,123"
"New London School District","=""0950011""","Instructional Aide Salaries","$2,482,609"
"New London School District","=""0950011""","Other Salaries","$2,428,995"
"New London School District","=""0950011""","Employee Benefits","$2,765,110"
"New London School District","=""0950011""","Purchased Services Other Than Transportation","$1,631,561"
"New London School District","=""0950011""","Special Education Tuition","$6,842,373"
"New London School District","=""0950011""","Supplies","$102,097"
"New London School District","=""0950011""","Property Services","$0"
"New London School District","=""0950011""","Purchased Services For Transportation","$2,112,746"
"New London School District","=""0950011""","Equipment","$0"
"New London School District","=""0950011""","All Other Expenditures","$275"
"New London School District","=""0950011""","Total","$23,068,890"
"New Milford School District","=""0960011""","Teacher Salaries","$7,710,525"
"New Milford School District","=""0960011""","Instructional Aide Salaries","$2,710,915"
"New Milford School District","=""0960011""","Other Salaries","$14,441"
"New Milford School District","=""0960011""","Employee Benefits","$2,090,890"
"New Milford School District","=""0960011""","Purchased Services Other Than Transportation","$2,520,909"
"New Milford School District","=""0960011""","Special Education Tuition","$4,145,709"
"New Milford School District","=""0960011""","Supplies","$112,179"
"New Milford School District","=""0960011""","Property Services","$0"
"New Milford School District","=""0960011""","Purchased Services For Transportation","$1,357,449"
"New Milford School District","=""0960011""","Equipment","$27,157"
"New Milford School District","=""0960011""","All Other Expenditures","$1,089"
"New Milford School District","=""0960011""","Total","$20,691,262"
"Newington School District","=""0940011""","Teacher Salaries","$6,090,704"
"Newington School District","=""0940011""","Instructional Aide Salaries","$2,960,611"
"Newington School District","=""0940011""","Other Salaries","$1,883,332"
"Newington School District","=""0940011""","Employee Benefits","$2,955,771"
"Newington School District","=""0940011""","Purchased Services Other Than Transportation","$1,608,558"
"Newington School District","=""0940011""","Special Education Tuition","$4,620,110"
"Newington School District","=""0940011""","Supplies","$168,450"
"Newington School District","=""0940011""","Property Services","$21,489"
"Newington School District","=""0940011""","Purchased Services For Transportation","$977,466"
"Newington School District","=""0940011""","Equipment","$1,143"
"Newington School District","=""0940011""","All Other Expenditures","$1,000"
"Newington School District","=""0940011""","Total","$21,288,634"
"Newtown School District","=""0970011""","Teacher Salaries","$7,216,329"
"Newtown School District","=""0970011""","Instructional Aide Salaries","$2,036,860"
"Newtown School District","=""0970011""","Other Salaries","$2,810,805"
"Newtown School District","=""0970011""","Employee Benefits","$2,906,348"
"Newtown School District","=""0970011""","Purchased Services Other Than Transportation","$724,033"
"Newtown School District","=""0970011""","Special Education Tuition","$5,060,108"
"Newtown School District","=""0970011""","Supplies","$152,779"
"Newtown School District","=""0970011""","Property Services","$40,398"
"Newtown School District","=""0970011""","Purchased Services For Transportation","$2,032,762"
"Newtown School District","=""0970011""","Equipment","$20,541"
"Newtown School District","=""0970011""","All Other Expenditures","$2,057"
"Newtown School District","=""0970011""","Total","$23,003,018"
"Norfolk School District","=""0980011""","Teacher Salaries","$2,025"
"Norfolk School District","=""0980011""","Instructional Aide Salaries","$22,110"
"Norfolk School District","=""0980011""","Other Salaries","$10,017"
"Norfolk School District","=""0980011""","Employee Benefits","$0"
"Norfolk School District","=""0980011""","Purchased Services Other Than Transportation","$514,341"
"Norfolk School District","=""0980011""","Special Education Tuition","$199,437"
"Norfolk School District","=""0980011""","Supplies","$2,500"
"Norfolk School District","=""0980011""","Property Services","$0"
"Norfolk School District","=""0980011""","Purchased Services For Transportation","$34,990"
"Norfolk School District","=""0980011""","Equipment","$0"
"Norfolk School District","=""0980011""","All Other Expenditures","$0"
"Norfolk School District","=""0980011""","Total","$785,420"
"North Branford School District","=""0990011""","Teacher Salaries","$1,875,295"
"North Branford School District","=""0990011""","Instructional Aide Salaries","$1,275,061"
"North Branford School District","=""0990011""","Other Salaries","$1,532,036"
"North Branford School District","=""0990011""","Employee Benefits","$837,551"
"North Branford School District","=""0990011""","Purchased Services Other Than Transportation","$269,388"
"North Branford School District","=""0990011""","Special Education Tuition","$1,115,337"
"North Branford School District","=""0990011""","Supplies","$25,875"
"North Branford School District","=""0990011""","Property Services","$4,388"
"North Branford School District","=""0990011""","Purchased Services For Transportation","$702,638"
"North Branford School District","=""0990011""","Equipment","$16,563"
"North Branford School District","=""0990011""","All Other Expenditures","$1,025"
"North Branford School District","=""0990011""","Total","$7,655,157"
"North Canaan School District","=""1000011""","Teacher Salaries","$673,949"
"North Canaan School District","=""1000011""","Instructional Aide Salaries","$38,019"
"North Canaan School District","=""1000011""","Other Salaries","$196,539"
"North Canaan School District","=""1000011""","Employee Benefits","$333,132"
"North Canaan School District","=""1000011""","Purchased Services Other Than Transportation","$85,155"
"North Canaan School District","=""1000011""","Special Education Tuition","$3,000"
"North Canaan School District","=""1000011""","Supplies","$6,914"
"North Canaan School District","=""1000011""","Property Services","$0"
"North Canaan School District","=""1000011""","Purchased Services For Transportation","$98,192"
"North Canaan School District","=""1000011""","Equipment","$3,546"
"North Canaan School District","=""1000011""","All Other Expenditures","$26,032"
"North Canaan School District","=""1000011""","Total","$1,464,478"
"North Haven School District","=""1010011""","Teacher Salaries","$4,817,810"
"North Haven School District","=""1010011""","Instructional Aide Salaries","$1,999,923"
"North Haven School District","=""1010011""","Other Salaries","$265,370"
"North Haven School District","=""1010011""","Employee Benefits","$1,891,987"
"North Haven School District","=""1010011""","Purchased Services Other Than Transportation","$2,128,513"
"North Haven School District","=""1010011""","Special Education Tuition","$2,649,599"
"North Haven School District","=""1010011""","Supplies","$57,976"
"North Haven School District","=""1010011""","Property Services","$0"
"North Haven School District","=""1010011""","Purchased Services For Transportation","$2,668,700"
"North Haven School District","=""1010011""","Equipment","$0"
"North Haven School District","=""1010011""","All Other Expenditures","$430"
"North Haven School District","=""1010011""","Total","$16,480,308"
"North Stonington School District","=""1020011""","Teacher Salaries","$1,503,304"
"North Stonington School District","=""1020011""","Instructional Aide Salaries","$55,861"
"North Stonington School District","=""1020011""","Other Salaries","$779,298"
"North Stonington School District","=""1020011""","Employee Benefits","$632,187"
"North Stonington School District","=""1020011""","Purchased Services Other Than Transportation","$91,530"
"North Stonington School District","=""1020011""","Special Education Tuition","$87,929"
"North Stonington School District","=""1020011""","Supplies","$64,449"
"North Stonington School District","=""1020011""","Property Services","$0"
"North Stonington School District","=""1020011""","Purchased Services For Transportation","$50,103"
"North Stonington School District","=""1020011""","Equipment","$15,638"
"North Stonington School District","=""1020011""","All Other Expenditures","$2,464"
"North Stonington School District","=""1020011""","Total","$3,282,764"
"Norwalk School District","=""1030011""","Teacher Salaries","$13,073,018"
"Norwalk School District","=""1030011""","Instructional Aide Salaries","$8,592,706"
"Norwalk School District","=""1030011""","Other Salaries","$11,041,257"
"Norwalk School District","=""1030011""","Employee Benefits","$8,967,528"
"Norwalk School District","=""1030011""","Purchased Services Other Than Transportation","$4,250,787"
"Norwalk School District","=""1030011""","Special Education Tuition","$13,662,775"
"Norwalk School District","=""1030011""","Supplies","$142,389"
"Norwalk School District","=""1030011""","Property Services","$0"
"Norwalk School District","=""1030011""","Purchased Services For Transportation","$6,086,527"
"Norwalk School District","=""1030011""","Equipment","$117,435"
"Norwalk School District","=""1030011""","All Other Expenditures","$9,892"
"Norwalk School District","=""1030011""","Total","$65,944,314"
"Norwich School District","=""1040011""","Teacher Salaries","$6,991,371"
"Norwich School District","=""1040011""","Instructional Aide Salaries","$3,896,485"
"Norwich School District","=""1040011""","Other Salaries","$653,669"
"Norwich School District","=""1040011""","Employee Benefits","$2,949,086"
"Norwich School District","=""1040011""","Purchased Services Other Than Transportation","$3,413,839"
"Norwich School District","=""1040011""","Special Education Tuition","$19,523,779"
"Norwich School District","=""1040011""","Supplies","$116,470"
"Norwich School District","=""1040011""","Property Services","$0"
"Norwich School District","=""1040011""","Purchased Services For Transportation","$5,860,712"
"Norwich School District","=""1040011""","Equipment","$23,449"
"Norwich School District","=""1040011""","All Other Expenditures","$891"
"Norwich School District","=""1040011""","Total","$43,429,749"
"Odyssey Community School District","=""2630013""","Teacher Salaries","$368,564"
"Odyssey Community School District","=""2630013""","Instructional Aide Salaries","$283,640"
"Odyssey Community School District","=""2630013""","Other Salaries","$116,908"
"Odyssey Community School District","=""2630013""","Employee Benefits","$105,457"
"Odyssey Community School District","=""2630013""","Purchased Services Other Than Transportation","$27,290"
"Odyssey Community School District","=""2630013""","Special Education Tuition","$0"
"Odyssey Community School District","=""2630013""","Supplies","$7,808"
"Odyssey Community School District","=""2630013""","Property Services","$0"
"Odyssey Community School District","=""2630013""","Purchased Services For Transportation","$0"
"Odyssey Community School District","=""2630013""","Equipment","$0"
"Odyssey Community School District","=""2630013""","All Other Expenditures","$0"
"Odyssey Community School District","=""2630013""","Total","$909,666"
"Old Saybrook School District","=""1060011""","Teacher Salaries","$3,214,317"
"Old Saybrook School District","=""1060011""","Instructional Aide Salaries","$1,066,067"
"Old Saybrook School District","=""1060011""","Other Salaries","$273,615"
"Old Saybrook School District","=""1060011""","Employee Benefits","$739,409"
"Old Saybrook School District","=""1060011""","Purchased Services Other Than Transportation","$113,245"
"Old Saybrook School District","=""1060011""","Special Education Tuition","$475,544"
"Old Saybrook School District","=""1060011""","Supplies","$91,174"
"Old Saybrook School District","=""1060011""","Property Services","$0"
"Old Saybrook School District","=""1060011""","Purchased Services For Transportation","$354,604"
"Old Saybrook School District","=""1060011""","Equipment","$6,643"
"Old Saybrook School District","=""1060011""","All Other Expenditures","$2,392"
"Old Saybrook School District","=""1060011""","Total","$6,337,010"
"Orange School District","=""1070011""","Teacher Salaries","$2,526,749"
"Orange School District","=""1070011""","Instructional Aide Salaries","$0"
"Orange School District","=""1070011""","Other Salaries","$988,408"
"Orange School District","=""1070011""","Employee Benefits","$599,965"
"Orange School District","=""1070011""","Purchased Services Other Than Transportation","$120,890"
"Orange School District","=""1070011""","Special Education Tuition","$160,986"
"Orange School District","=""1070011""","Supplies","$17,530"
"Orange School District","=""1070011""","Property Services","$0"
"Orange School District","=""1070011""","Purchased Services For Transportation","$375,351"
"Orange School District","=""1070011""","Equipment","$21,696"
"Orange School District","=""1070011""","All Other Expenditures","$11,381"
"Orange School District","=""1070011""","Total","$4,822,956"
"Oxford School District","=""1080011""","Teacher Salaries","$3,456,879"
"Oxford School District","=""1080011""","Instructional Aide Salaries","$793,489"
"Oxford School District","=""1080011""","Other Salaries","$782,011"
"Oxford School District","=""1080011""","Employee Benefits","$1,720,718"
"Oxford School District","=""1080011""","Purchased Services Other Than Transportation","$592,580"
"Oxford School District","=""1080011""","Special Education Tuition","$2,167,051"
"Oxford School District","=""1080011""","Supplies","$0"
"Oxford School District","=""1080011""","Property Services","$0"
"Oxford School District","=""1080011""","Purchased Services For Transportation","$767,648"
"Oxford School District","=""1080011""","Equipment","$0"
"Oxford School District","=""1080011""","All Other Expenditures","$1,210"
"Oxford School District","=""1080011""","Total","$10,281,586"
"Park City Prep Charter School District","=""2830013""","Teacher Salaries","$117,146"
"Park City Prep Charter School District","=""2830013""","Instructional Aide Salaries","$0"
"Park City Prep Charter School District","=""2830013""","Other Salaries","$0"
"Park City Prep Charter School District","=""2830013""","Employee Benefits","$17,854"
"Park City Prep Charter School District","=""2830013""","Purchased Services Other Than Transportation","$0"
"Park City Prep Charter School District","=""2830013""","Special Education Tuition","$0"
"Park City Prep Charter School District","=""2830013""","Supplies","$0"
"Park City Prep Charter School District","=""2830013""","Property Services","$0"
"Park City Prep Charter School District","=""2830013""","Purchased Services For Transportation","$0"
"Park City Prep Charter School District","=""2830013""","Equipment","$0"
"Park City Prep Charter School District","=""2830013""","All Other Expenditures","$0"
"Park City Prep Charter School District","=""2830013""","Total","$135,000"
"Plainfield School District","=""1090011""","Teacher Salaries","$2,204,996"
"Plainfield School District","=""1090011""","Instructional Aide Salaries","$0"
"Plainfield School District","=""1090011""","Other Salaries","$2,577,074"
"Plainfield School District","=""1090011""","Employee Benefits","$1,376,311"
"Plainfield School District","=""1090011""","Purchased Services Other Than Transportation","$448,261"
"Plainfield School District","=""1090011""","Special Education Tuition","$3,288,872"
"Plainfield School District","=""1090011""","Supplies","$107,106"
"Plainfield School District","=""1090011""","Property Services","$8,682"
"Plainfield School District","=""1090011""","Purchased Services For Transportation","$1,254,044"
"Plainfield School District","=""1090011""","Equipment","$10,000"
"Plainfield School District","=""1090011""","All Other Expenditures","$670"
"Plainfield School District","=""1090011""","Total","$11,276,016"
"Plainville School District","=""1100011""","Teacher Salaries","$2,774,362"
"Plainville School District","=""1100011""","Instructional Aide Salaries","$1,750,824"
"Plainville School District","=""1100011""","Other Salaries","$1,436,012"
"Plainville School District","=""1100011""","Employee Benefits","$1,863,304"
"Plainville School District","=""1100011""","Purchased Services Other Than Transportation","$355,429"
"Plainville School District","=""1100011""","Special Education Tuition","$1,967,084"
"Plainville School District","=""1100011""","Supplies","$36,377"
"Plainville School District","=""1100011""","Property Services","$737"
"Plainville School District","=""1100011""","Purchased Services For Transportation","$843,503"
"Plainville School District","=""1100011""","Equipment","$704"
"Plainville School District","=""1100011""","All Other Expenditures","$200"
"Plainville School District","=""1100011""","Total","$11,028,536"
"Plymouth School District","=""1110011""","Teacher Salaries","$2,995,817"
"Plymouth School District","=""1110011""","Instructional Aide Salaries","$1,060,656"
"Plymouth School District","=""1110011""","Other Salaries","$447,234"
"Plymouth School District","=""1110011""","Employee Benefits","$1,097,494"
"Plymouth School District","=""1110011""","Purchased Services Other Than Transportation","$658,904"
"Plymouth School District","=""1110011""","Special Education Tuition","$1,315,783"
"Plymouth School District","=""1110011""","Supplies","$17,463"
"Plymouth School District","=""1110011""","Property Services","$0"
"Plymouth School District","=""1110011""","Purchased Services For Transportation","$684,232"
"Plymouth School District","=""1110011""","Equipment","$1,418"
"Plymouth School District","=""1110011""","All Other Expenditures","$8,010"
"Plymouth School District","=""1110011""","Total","$8,287,012"
"Pomfret School District","=""1120011""","Teacher Salaries","$222,158"
"Pomfret School District","=""1120011""","Instructional Aide Salaries","$157,510"
"Pomfret School District","=""1120011""","Other Salaries","$677,155"
"Pomfret School District","=""1120011""","Employee Benefits","$268,203"
"Pomfret School District","=""1120011""","Purchased Services Other Than Transportation","$167,255"
"Pomfret School District","=""1120011""","Special Education Tuition","$1,433,676"
"Pomfret School District","=""1120011""","Supplies","$36,519"
"Pomfret School District","=""1120011""","Property Services","$0"
"Pomfret School District","=""1120011""","Purchased Services For Transportation","$150,696"
"Pomfret School District","=""1120011""","Equipment","$2,912"
"Pomfret School District","=""1120011""","All Other Expenditures","$0"
"Pomfret School District","=""1120011""","Total","$3,116,085"
"Portland School District","=""1130011""","Teacher Salaries","$2,066,509"
"Portland School District","=""1130011""","Instructional Aide Salaries","$869,386"
"Portland School District","=""1130011""","Other Salaries","$673,028"
"Portland School District","=""1130011""","Employee Benefits","$1,019,204"
"Portland School District","=""1130011""","Purchased Services Other Than Transportation","$283,710"
"Portland School District","=""1130011""","Special Education Tuition","$1,857,222"
"Portland School District","=""1130011""","Supplies","$58,198"
"Portland School District","=""1130011""","Property Services","$67"
"Portland School District","=""1130011""","Purchased Services For Transportation","$473,682"
"Portland School District","=""1130011""","Equipment","$59,179"
"Portland School District","=""1130011""","All Other Expenditures","$0"
"Portland School District","=""1130011""","Total","$7,360,186"
"Preston School District","=""1140011""","Teacher Salaries","$1,095,528"
"Preston School District","=""1140011""","Instructional Aide Salaries","$458,522"
"Preston School District","=""1140011""","Other Salaries","$580,200"
"Preston School District","=""1140011""","Employee Benefits","$724,851"
"Preston School District","=""1140011""","Purchased Services Other Than Transportation","$383,308"
"Preston School District","=""1140011""","Special Education Tuition","$1,682,369"
"Preston School District","=""1140011""","Supplies","$5,669"
"Preston School District","=""1140011""","Property Services","$64,505"
"Preston School District","=""1140011""","Purchased Services For Transportation","$0"
"Preston School District","=""1140011""","Equipment","$0"
"Preston School District","=""1140011""","All Other Expenditures","$0"
"Preston School District","=""1140011""","Total","$4,994,951"
"Putnam School District","=""1160011""","Teacher Salaries","$2,335,132"
"Putnam School District","=""1160011""","Instructional Aide Salaries","$1,035,443"
"Putnam School District","=""1160011""","Other Salaries","$375,668"
"Putnam School District","=""1160011""","Employee Benefits","$982,066"
"Putnam School District","=""1160011""","Purchased Services Other Than Transportation","$225,025"
"Putnam School District","=""1160011""","Special Education Tuition","$2,037,362"
"Putnam School District","=""1160011""","Supplies","$31,220"
"Putnam School District","=""1160011""","Property Services","$51,283"
"Putnam School District","=""1160011""","Purchased Services For Transportation","$415,586"
"Putnam School District","=""1160011""","Equipment","$0"
"Putnam School District","=""1160011""","All Other Expenditures","$2,899"
"Putnam School District","=""1160011""","Total","$7,491,685"
"Redding School District","=""1170011""","Teacher Salaries","$3,381,459"
"Redding School District","=""1170011""","Instructional Aide Salaries","$1,687,537"
"Redding School District","=""1170011""","Other Salaries","$25,275"
"Redding School District","=""1170011""","Employee Benefits","$1,726,087"
"Redding School District","=""1170011""","Purchased Services Other Than Transportation","$266,045"
"Redding School District","=""1170011""","Special Education Tuition","$339,502"
"Redding School District","=""1170011""","Supplies","$275,304"
"Redding School District","=""1170011""","Property Services","$0"
"Redding School District","=""1170011""","Purchased Services For Transportation","$491,510"
"Redding School District","=""1170011""","Equipment","$29,381"
"Redding School District","=""1170011""","All Other Expenditures","$942"
"Redding School District","=""1170011""","Total","$8,223,041"
"Regional School District 01","=""2010012""","Teacher Salaries","$785,276"
"Regional School District 01","=""2010012""","Instructional Aide Salaries","$47,939"
"Regional School District 01","=""2010012""","Other Salaries","$230,893"
"Regional School District 01","=""2010012""","Employee Benefits","$391,143"
"Regional School District 01","=""2010012""","Purchased Services Other Than Transportation","$101,317"
"Regional School District 01","=""2010012""","Special Education Tuition","$684,266"
"Regional School District 01","=""2010012""","Supplies","$6,815"
"Regional School District 01","=""2010012""","Property Services","$0"
"Regional School District 01","=""2010012""","Purchased Services For Transportation","$115,443"
"Regional School District 01","=""2010012""","Equipment","$3,755"
"Regional School District 01","=""2010012""","All Other Expenditures","$30,582"
"Regional School District 01","=""2010012""","Total","$2,397,428"
"Regional School District 04","=""2040012""","Teacher Salaries","$1,050,781"
"Regional School District 04","=""2040012""","Instructional Aide Salaries","$578,136"
"Regional School District 04","=""2040012""","Other Salaries","$170,389"
"Regional School District 04","=""2040012""","Employee Benefits","$381,803"
"Regional School District 04","=""2040012""","Purchased Services Other Than Transportation","$63,779"
"Regional School District 04","=""2040012""","Special Education Tuition","$2,076,527"
"Regional School District 04","=""2040012""","Supplies","$38,785"
"Regional School District 04","=""2040012""","Property Services","$724"
"Regional School District 04","=""2040012""","Purchased Services For Transportation","$555,590"
"Regional School District 04","=""2040012""","Equipment","$0"
"Regional School District 04","=""2040012""","All Other Expenditures","$430"
"Regional School District 04","=""2040012""","Total","$4,916,945"
"Regional School District 05","=""2050012""","Teacher Salaries","$3,751,458"
"Regional School District 05","=""2050012""","Instructional Aide Salaries","$787,225"
"Regional School District 05","=""2050012""","Other Salaries","$0"
"Regional School District 05","=""2050012""","Employee Benefits","$951,920"
"Regional School District 05","=""2050012""","Purchased Services Other Than Transportation","$965,539"
"Regional School District 05","=""2050012""","Special Education Tuition","$2,578,733"
"Regional School District 05","=""2050012""","Supplies","$60,125"
"Regional School District 05","=""2050012""","Property Services","$7,833"
"Regional School District 05","=""2050012""","Purchased Services For Transportation","$1,543,279"
"Regional School District 05","=""2050012""","Equipment","$44,436"
"Regional School District 05","=""2050012""","All Other Expenditures","$4,531"
"Regional School District 05","=""2050012""","Total","$10,695,078"
"Regional School District 07","=""2070012""","Teacher Salaries","$1,375,158"
"Regional School District 07","=""2070012""","Instructional Aide Salaries","$197,002"
"Regional School District 07","=""2070012""","Other Salaries","$121,005"
"Regional School District 07","=""2070012""","Employee Benefits","$314,942"
"Regional School District 07","=""2070012""","Purchased Services Other Than Transportation","$1,906,973"
"Regional School District 07","=""2070012""","Special Education Tuition","$1,732,677"
"Regional School District 07","=""2070012""","Supplies","$10,275"
"Regional School District 07","=""2070012""","Property Services","$0"
"Regional School District 07","=""2070012""","Purchased Services For Transportation","$569,346"
"Regional School District 07","=""2070012""","Equipment","$0"
"Regional School District 07","=""2070012""","All Other Expenditures","$0"
"Regional School District 07","=""2070012""","Total","$6,227,377"
"Regional School District 08","=""2080012""","Teacher Salaries","$2,325,777"
"Regional School District 08","=""2080012""","Instructional Aide Salaries","$1,069,744"
"Regional School District 08","=""2080012""","Other Salaries","$518,115"
"Regional School District 08","=""2080012""","Employee Benefits","$944,109"
"Regional School District 08","=""2080012""","Purchased Services Other Than Transportation","$593,173"
"Regional School District 08","=""2080012""","Special Education Tuition","$1,233,960"
"Regional School District 08","=""2080012""","Supplies","$8,819"
"Regional School District 08","=""2080012""","Property Services","$0"
"Regional School District 08","=""2080012""","Purchased Services For Transportation","$490,043"
"Regional School District 08","=""2080012""","Equipment","$12,864"
"Regional School District 08","=""2080012""","All Other Expenditures","$700"
"Regional School District 08","=""2080012""","Total","$7,197,305"
"Regional School District 09","=""2090012""","Teacher Salaries","$1,721,824"
"Regional School District 09","=""2090012""","Instructional Aide Salaries","$101,811"
"Regional School District 09","=""2090012""","Other Salaries","$258,911"
"Regional School District 09","=""2090012""","Employee Benefits","$346,296"
"Regional School District 09","=""2090012""","Purchased Services Other Than Transportation","$716,438"
"Regional School District 09","=""2090012""","Special Education Tuition","$2,417,381"
"Regional School District 09","=""2090012""","Supplies","$1,975"
"Regional School District 09","=""2090012""","Property Services","$0"
"Regional School District 09","=""2090012""","Purchased Services For Transportation","$1,321,590"
"Regional School District 09","=""2090012""","Equipment","$8,313"
"Regional School District 09","=""2090012""","All Other Expenditures","$1,049"
"Regional School District 09","=""2090012""","Total","$6,895,589"
"Regional School District 10","=""2100012""","Teacher Salaries","$4,399,422"
"Regional School District 10","=""2100012""","Instructional Aide Salaries","$1,365,206"
"Regional School District 10","=""2100012""","Other Salaries","$762,432"
"Regional School District 10","=""2100012""","Employee Benefits","$1,357,259"
"Regional School District 10","=""2100012""","Purchased Services Other Than Transportation","$562,646"
"Regional School District 10","=""2100012""","Special Education Tuition","$3,055,123"
"Regional School District 10","=""2100012""","Supplies","$32,011"
"Regional School District 10","=""2100012""","Property Services","$0"
"Regional School District 10","=""2100012""","Purchased Services For Transportation","$1,011,683"
"Regional School District 10","=""2100012""","Equipment","$1,200"
"Regional School District 10","=""2100012""","All Other Expenditures","$3,573"
"Regional School District 10","=""2100012""","Total","$12,550,556"
"Regional School District 11","=""2110012""","Teacher Salaries","$254,994"
"Regional School District 11","=""2110012""","Instructional Aide Salaries","$110,845"
"Regional School District 11","=""2110012""","Other Salaries","$0"
"Regional School District 11","=""2110012""","Employee Benefits","$115,810"
"Regional School District 11","=""2110012""","Purchased Services Other Than Transportation","$199,981"
"Regional School District 11","=""2110012""","Special Education Tuition","$919,354"
"Regional School District 11","=""2110012""","Supplies","$311"
"Regional School District 11","=""2110012""","Property Services","$0"
"Regional School District 11","=""2110012""","Purchased Services For Transportation","$271,255"
