"Special Education Expenditures, 2017-18"
"All Districts"

"District","District Code","Description","Amount"
"New Britain School District","=""0890011""","Teacher Salaries","$14,995,979"
"New Britain School District","=""0890011""","Instructional Aide Salaries","$5,744,777"
"New Britain School District","=""0890011""","Other Salaries","$3,156,747"
"New Britain School District","=""0890011""","Employee Benefits","$5,563,282"
"New Britain School District","=""0890011""","Purchased Services Other Than Transportation","$1,191,681"
"New Britain School District","=""0890011""","Special Education Tuition","$9,652,754"
"New Britain School District","=""0890011""","Supplies","$114,874"
"New Britain School District","=""0890011""","Property Services","$0"
"New Britain School District","=""0890011""","Purchased Services For Transportation","$5,039,394"
"New Britain School District","=""0890011""","Equipment","$39,431"
"New Britain School District","=""0890011""","All Other Expenditures","$22,256"
"New Britain School District","=""0890011""","Total","$45,521,175"
"New Canaan School District","=""0900011""","Teacher Salaries","$6,892,595"
"New Canaan School District","=""0900011""","Instructional Aide Salaries","$2,536,411"
"New Canaan School District","=""0900011""","Other Salaries","$2,066,865"
"New Canaan School District","=""0900011""","Employee Benefits","$2,622,427"
"New Canaan School District","=""0900011""","Purchased Services Other Than Transportation","$1,110,502"
"New Canaan School District","=""0900011""","Special Education Tuition","$3,977,214"
"New Canaan School District","=""0900011""","Supplies","$99,455"
"New Canaan School District","=""0900011""","Property Services","$0"
"New Canaan School District","=""0900011""","Purchased Services For Transportation","$153,442"
"New Canaan School District","=""0900011""","Equipment","$56,622"
"New Canaan School District","=""0900011""","All Other Expenditures","$2,744"
"New Canaan School District","=""0900011""","Total","$19,518,279"
"New Fairfield School District","=""0910011""","Teacher Salaries","$3,163,576"
"New Fairfield School District","=""0910011""","Instructional Aide Salaries","$1,271,839"
"New Fairfield School District","=""0910011""","Other Salaries","$957,191"
"New Fairfield School District","=""0910011""","Employee Benefits","$1,322,422"
"New Fairfield School District","=""0910011""","Purchased Services Other Than Transportation","$264,123"
"New Fairfield School District","=""0910011""","Special Education Tuition","$1,027,611"
"New Fairfield School District","=""0910011""","Supplies","$70,036"
"New Fairfield School District","=""0910011""","Property Services","$710"
"New Fairfield School District","=""0910011""","Purchased Services For Transportation","$656,963"
"New Fairfield School District","=""0910011""","Equipment","$20,902"
"New Fairfield School District","=""0910011""","All Other Expenditures","$53,015"
"New Fairfield School District","=""0910011""","Total","$8,808,387"
"New Hartford School District","=""0920011""","Teacher Salaries","$805,307"
"New Hartford School District","=""0920011""","Instructional Aide Salaries","$384,031"
"New Hartford School District","=""0920011""","Other Salaries","$40,729"
"New Hartford School District","=""0920011""","Employee Benefits","$263,536"
"New Hartford School District","=""0920011""","Purchased Services Other Than Transportation","$104,960"
"New Hartford School District","=""0920011""","Special Education Tuition","$127,724"
"New Hartford School District","=""0920011""","Supplies","$6,633"
"New Hartford School District","=""0920011""","Property Services","$0"
"New Hartford School District","=""0920011""","Purchased Services For Transportation","$68,787"
"New Hartford School District","=""0920011""","Equipment","$1,650"
"New Hartford School District","=""0920011""","All Other Expenditures","$380"
"New Hartford School District","=""0920011""","Total","$1,803,737"
"New Haven School District","=""0930011""","Teacher Salaries","$22,502,339"
"New Haven School District","=""0930011""","Instructional Aide Salaries","$1,289,190"
"New Haven School District","=""0930011""","Other Salaries","$4,272,640"
"New Haven School District","=""0930011""","Employee Benefits","$12,713,699"
"New Haven School District","=""0930011""","Purchased Services Other Than Transportation","$3,303,879"
"New Haven School District","=""0930011""","Special Education Tuition","$20,577,961"
"New Haven School District","=""0930011""","Supplies","$185,153"
"New Haven School District","=""0930011""","Property Services","$65,480"
"New Haven School District","=""0930011""","Purchased Services For Transportation","$8,458,013"
"New Haven School District","=""0930011""","Equipment","$53,494"
"New Haven School District","=""0930011""","All Other Expenditures","$401,765"
"New Haven School District","=""0930011""","Total","$73,823,615"
"New London School District","=""0950011""","Teacher Salaries","$3,527,519"
"New London School District","=""0950011""","Instructional Aide Salaries","$1,518,215"
"New London School District","=""0950011""","Other Salaries","$913,935"
"New London School District","=""0950011""","Employee Benefits","$1,580,952"
"New London School District","=""0950011""","Purchased Services Other Than Transportation","$1,171,693"
"New London School District","=""0950011""","Special Education Tuition","$5,554,766"
"New London School District","=""0950011""","Supplies","$67,319"
"New London School District","=""0950011""","Property Services","$0"
"New London School District","=""0950011""","Purchased Services For Transportation","$1,605,963"
"New London School District","=""0950011""","Equipment","$21,147"
"New London School District","=""0950011""","All Other Expenditures","$0"
"New London School District","=""0950011""","Total","$15,961,510"
"New Milford School District","=""0960011""","Teacher Salaries","$5,823,754"
"New Milford School District","=""0960011""","Instructional Aide Salaries","$2,279,492"
"New Milford School District","=""0960011""","Other Salaries","$35,305"
"New Milford School District","=""0960011""","Employee Benefits","$1,651,292"
"New Milford School District","=""0960011""","Purchased Services Other Than Transportation","$2,515,202"
"New Milford School District","=""0960011""","Special Education Tuition","$1,866,839"
"New Milford School District","=""0960011""","Supplies","$88,665"
"New Milford School District","=""0960011""","Property Services","$17,300"
"New Milford School District","=""0960011""","Purchased Services For Transportation","$775,865"
"New Milford School District","=""0960011""","Equipment","$19,775"
"New Milford School District","=""0960011""","All Other Expenditures","$1,575"
"New Milford School District","=""0960011""","Total","$15,075,064"
"Newington School District","=""0940011""","Teacher Salaries","$4,593,256"
"Newington School District","=""0940011""","Instructional Aide Salaries","$2,489,696"
"Newington School District","=""0940011""","Other Salaries","$604,958"
"Newington School District","=""0940011""","Employee Benefits","$1,346,761"
"Newington School District","=""0940011""","Purchased Services Other Than Transportation","$138,979"
"Newington School District","=""0940011""","Special Education Tuition","$2,917,291"
"Newington School District","=""0940011""","Supplies","$123,689"
"Newington School District","=""0940011""","Property Services","$184,550"
"Newington School District","=""0940011""","Purchased Services For Transportation","$625,801"
"Newington School District","=""0940011""","Equipment","$7,323"
"Newington School District","=""0940011""","All Other Expenditures","$1,182"
"Newington School District","=""0940011""","Total","$13,033,486"
"Newtown School District","=""0970011""","Teacher Salaries","$5,220,485"
"Newtown School District","=""0970011""","Instructional Aide Salaries","$1,727,405"
"Newtown School District","=""0970011""","Other Salaries","$2,019,525"
"Newtown School District","=""0970011""","Employee Benefits","$2,150,723"
"Newtown School District","=""0970011""","Purchased Services Other Than Transportation","$463,292"
"Newtown School District","=""0970011""","Special Education Tuition","$4,366,434"
"Newtown School District","=""0970011""","Supplies","$97,039"
"Newtown School District","=""0970011""","Property Services","$34,901"
"Newtown School District","=""0970011""","Purchased Services For Transportation","$1,539,596"
"Newtown School District","=""0970011""","Equipment","$41,641"
"Newtown School District","=""0970011""","All Other Expenditures","$1,522"
"Newtown School District","=""0970011""","Total","$17,662,564"
"Norfolk School District","=""0980011""","Teacher Salaries","$66,498"
"Norfolk School District","=""0980011""","Instructional Aide Salaries","$36,660"
"Norfolk School District","=""0980011""","Other Salaries","$212"
"Norfolk School District","=""0980011""","Employee Benefits","$0"
"Norfolk School District","=""0980011""","Purchased Services Other Than Transportation","$302,961"
"Norfolk School District","=""0980011""","Special Education Tuition","$66,228"
"Norfolk School District","=""0980011""","Supplies","$239"
"Norfolk School District","=""0980011""","Property Services","$0"
"Norfolk School District","=""0980011""","Purchased Services For Transportation","$37,129"
"Norfolk School District","=""0980011""","Equipment","$0"
"Norfolk School District","=""0980011""","All Other Expenditures","$0"
"Norfolk School District","=""0980011""","Total","$509,927"
"North Branford School District","=""0990011""","Teacher Salaries","$2,197,054"
"North Branford School District","=""0990011""","Instructional Aide Salaries","$834,520"
"North Branford School District","=""0990011""","Other Salaries","$597,177"
"North Branford School District","=""0990011""","Employee Benefits","$675,070"
"North Branford School District","=""0990011""","Purchased Services Other Than Transportation","$320,314"
"North Branford School District","=""0990011""","Special Education Tuition","$1,104,215"
"North Branford School District","=""0990011""","Supplies","$37,476"
"North Branford School District","=""0990011""","Property Services","$3,193"
"North Branford School District","=""0990011""","Purchased Services For Transportation","$530,611"
"North Branford School District","=""0990011""","Equipment","$10,515"
"North Branford School District","=""0990011""","All Other Expenditures","$918"
"North Branford School District","=""0990011""","Total","$6,311,064"
"North Canaan School District","=""1000011""","Teacher Salaries","$562,190"
"North Canaan School District","=""1000011""","Instructional Aide Salaries","$6,432"
"North Canaan School District","=""1000011""","Other Salaries","$220,986"
"North Canaan School District","=""1000011""","Employee Benefits","$273,992"
"North Canaan School District","=""1000011""","Purchased Services Other Than Transportation","$16,538"
"North Canaan School District","=""1000011""","Special Education Tuition","$42,825"
"North Canaan School District","=""1000011""","Supplies","$4,162"
"North Canaan School District","=""1000011""","Property Services","$27,432"
"North Canaan School District","=""1000011""","Purchased Services For Transportation","$84,706"
"North Canaan School District","=""1000011""","Equipment","$4,807"
"North Canaan School District","=""1000011""","All Other Expenditures","$0"
"North Canaan School District","=""1000011""","Total","$1,244,070"
"North Haven School District","=""1010011""","Teacher Salaries","$3,957,343"
"North Haven School District","=""1010011""","Instructional Aide Salaries","$1,269,699"
"North Haven School District","=""1010011""","Other Salaries","$87,911"
"North Haven School District","=""1010011""","Employee Benefits","$1,241,187"
"North Haven School District","=""1010011""","Purchased Services Other Than Transportation","$487,762"
"North Haven School District","=""1010011""","Special Education Tuition","$3,486,809"
"North Haven School District","=""1010011""","Supplies","$36,834"
"North Haven School District","=""1010011""","Property Services","$0"
"North Haven School District","=""1010011""","Purchased Services For Transportation","$1,712,644"
"North Haven School District","=""1010011""","Equipment","$826"
"North Haven School District","=""1010011""","All Other Expenditures","$12,347"
"North Haven School District","=""1010011""","Total","$12,293,362"
"North Stonington School District","=""1020011""","Teacher Salaries","$1,092,004"
"North Stonington School District","=""1020011""","Instructional Aide Salaries","$0"
"North Stonington School District","=""1020011""","Other Salaries","$316,575"
"North Stonington School District","=""1020011""","Employee Benefits","$438,865"
"North Stonington School District","=""1020011""","Purchased Services Other Than Transportation","$136,753"
"North Stonington School District","=""1020011""","Special Education Tuition","$15,668"
"North Stonington School District","=""1020011""","Supplies","$21,325"
"North Stonington School District","=""1020011""","Property Services","$0"
"North Stonington School District","=""1020011""","Purchased Services For Transportation","$19,485"
"North Stonington School District","=""1020011""","Equipment","$5,132"
"North Stonington School District","=""1020011""","All Other Expenditures","$1,193"
"North Stonington School District","=""1020011""","Total","$2,046,999"
"Norwalk School District","=""1030011""","Teacher Salaries","$10,113,195"
"Norwalk School District","=""1030011""","Instructional Aide Salaries","$5,495,229"
"Norwalk School District","=""1030011""","Other Salaries","$6,836,834"
"Norwalk School District","=""1030011""","Employee Benefits","$6,616,762"
"Norwalk School District","=""1030011""","Purchased Services Other Than Transportation","$6,909,552"
"Norwalk School District","=""1030011""","Special Education Tuition","$10,467,002"
"Norwalk School District","=""1030011""","Supplies","$440,634"
"Norwalk School District","=""1030011""","Property Services","$10,393"
"Norwalk School District","=""1030011""","Purchased Services For Transportation","$4,124,080"
"Norwalk School District","=""1030011""","Equipment","$792,557"
"Norwalk School District","=""1030011""","All Other Expenditures","$2,374"
"Norwalk School District","=""1030011""","Total","$51,808,612"
"Norwich School District","=""1040011""","Teacher Salaries","$5,418,915"
"Norwich School District","=""1040011""","Instructional Aide Salaries","$0"
"Norwich School District","=""1040011""","Other Salaries","$2,592,302"
"Norwich School District","=""1040011""","Employee Benefits","$1,759,577"
"Norwich School District","=""1040011""","Purchased Services Other Than Transportation","$2,489,860"
"Norwich School District","=""1040011""","Special Education Tuition","$13,982,043"
"Norwich School District","=""1040011""","Supplies","$58,749"
"Norwich School District","=""1040011""","Property Services","$26,242"
"Norwich School District","=""1040011""","Purchased Services For Transportation","$3,447,582"
"Norwich School District","=""1040011""","Equipment","$7,463"
"Norwich School District","=""1040011""","All Other Expenditures","$135"
"Norwich School District","=""1040011""","Total","$29,782,869"
"Odyssey Community School District","=""2630013""","Teacher Salaries","$204,346"
"Odyssey Community School District","=""2630013""","Instructional Aide Salaries","$83,812"
"Odyssey Community School District","=""2630013""","Other Salaries","$0"
"Odyssey Community School District","=""2630013""","Employee Benefits","$52,540"
"Odyssey Community School District","=""2630013""","Purchased Services Other Than Transportation","$0"
"Odyssey Community School District","=""2630013""","Special Education Tuition","$0"
"Odyssey Community School District","=""2630013""","Supplies","$2,617"
"Odyssey Community School District","=""2630013""","Property Services","$0"
"Odyssey Community School District","=""2630013""","Purchased Services For Transportation","$0"
"Odyssey Community School District","=""2630013""","Equipment","$0"
"Odyssey Community School District","=""2630013""","All Other Expenditures","$0"
"Odyssey Community School District","=""2630013""","Total","$343,315"
"Old Saybrook School District","=""1060011""","Teacher Salaries","$2,273,290"
"Old Saybrook School District","=""1060011""","Instructional Aide Salaries","$1,151,687"
"Old Saybrook School District","=""1060011""","Other Salaries","$68,085"
"Old Saybrook School District","=""1060011""","Employee Benefits","$530,470"
"Old Saybrook School District","=""1060011""","Purchased Services Other Than Transportation","$142,873"
"Old Saybrook School District","=""1060011""","Special Education Tuition","$1,095,738"
"Old Saybrook School District","=""1060011""","Supplies","$42,126"
"Old Saybrook School District","=""1060011""","Property Services","$0"
"Old Saybrook School District","=""1060011""","Purchased Services For Transportation","$537,483"
"Old Saybrook School District","=""1060011""","Equipment","$21,183"
"Old Saybrook School District","=""1060011""","All Other Expenditures","$2,326"
"Old Saybrook School District","=""1060011""","Total","$5,865,260"
"Orange School District","=""1070011""","Teacher Salaries","$1,721,192"
"Orange School District","=""1070011""","Instructional Aide Salaries","$0"
"Orange School District","=""1070011""","Other Salaries","$954,748"
"Orange School District","=""1070011""","Employee Benefits","$644,783"
"Orange School District","=""1070011""","Purchased Services Other Than Transportation","$204,200"
"Orange School District","=""1070011""","Special Education Tuition","$671,127"
"Orange School District","=""1070011""","Supplies","$8,923"
"Orange School District","=""1070011""","Property Services","$0"
"Orange School District","=""1070011""","Purchased Services For Transportation","$351,348"
"Orange School District","=""1070011""","Equipment","$15,977"
"Orange School District","=""1070011""","All Other Expenditures","$6,843"
"Orange School District","=""1070011""","Total","$4,579,141"
"Oxford School District","=""1080011""","Teacher Salaries","$2,361,693"
"Oxford School District","=""1080011""","Instructional Aide Salaries","$897,744"
"Oxford School District","=""1080011""","Other Salaries","$747,855"
"Oxford School District","=""1080011""","Employee Benefits","$1,062,282"
"Oxford School District","=""1080011""","Purchased Services Other Than Transportation","$373,883"
"Oxford School District","=""1080011""","Special Education Tuition","$1,739,189"
"Oxford School District","=""1080011""","Supplies","$11,055"
"Oxford School District","=""1080011""","Property Services","$13,204"
"Oxford School District","=""1080011""","Purchased Services For Transportation","$747,741"
"Oxford School District","=""1080011""","Equipment","$16,871"
"Oxford School District","=""1080011""","All Other Expenditures","$633"
"Oxford School District","=""1080011""","Total","$7,972,149"
"Park City Prep Charter School District","=""2830013""","Teacher Salaries","$123,406"
"Park City Prep Charter School District","=""2830013""","Instructional Aide Salaries","$0"
"Park City Prep Charter School District","=""2830013""","Other Salaries","$0"
"Park City Prep Charter School District","=""2830013""","Employee Benefits","$20,421"
"Park City Prep Charter School District","=""2830013""","Purchased Services Other Than Transportation","$0"
"Park City Prep Charter School District","=""2830013""","Special Education Tuition","$0"
"Park City Prep Charter School District","=""2830013""","Supplies","$3,656"
"Park City Prep Charter School District","=""2830013""","Property Services","$0"
"Park City Prep Charter School District","=""2830013""","Purchased Services For Transportation","$0"
"Park City Prep Charter School District","=""2830013""","Equipment","$0"
"Park City Prep Charter School District","=""2830013""","All Other Expenditures","$0"
"Park City Prep Charter School District","=""2830013""","Total","$147,483"
"Path Academy District","=""2930013""","Teacher Salaries","$180,725"
"Path Academy District","=""2930013""","Instructional Aide Salaries","$0"
"Path Academy District","=""2930013""","Other Salaries","$0"
"Path Academy District","=""2930013""","Employee Benefits","$38,075"
"Path Academy District","=""2930013""","Purchased Services Other Than Transportation","$3,804"
"Path Academy District","=""2930013""","Special Education Tuition","$0"
"Path Academy District","=""2930013""","Supplies","$741"
"Path Academy District","=""2930013""","Property Services","$37,439"
"Path Academy District","=""2930013""","Purchased Services For Transportation","$0"
"Path Academy District","=""2930013""","Equipment","$0"
"Path Academy District","=""2930013""","All Other Expenditures","$0"
"Path Academy District","=""2930013""","Total","$260,785"
"Plainfield School District","=""1090011""","Teacher Salaries","$2,032,692"
"Plainfield School District","=""1090011""","Instructional Aide Salaries","$0"
"Plainfield School District","=""1090011""","Other Salaries","$2,126,724"
"Plainfield School District","=""1090011""","Employee Benefits","$1,163,225"
"Plainfield School District","=""1090011""","Purchased Services Other Than Transportation","$316,263"
"Plainfield School District","=""1090011""","Special Education Tuition","$2,465,908"
"Plainfield School District","=""1090011""","Supplies","$85,537"
"Plainfield School District","=""1090011""","Property Services","$1,826"
"Plainfield School District","=""1090011""","Purchased Services For Transportation","$1,059,088"
"Plainfield School District","=""1090011""","Equipment","$0"
"Plainfield School District","=""1090011""","All Other Expenditures","$20"
"Plainfield School District","=""1090011""","Total","$9,251,285"
"Plainville School District","=""1100011""","Teacher Salaries","$3,041,033"
"Plainville School District","=""1100011""","Instructional Aide Salaries","$1,193,201"
"Plainville School District","=""1100011""","Other Salaries","$911,996"
"Plainville School District","=""1100011""","Employee Benefits","$1,110,598"
"Plainville School District","=""1100011""","Purchased Services Other Than Transportation","$127,806"
"Plainville School District","=""1100011""","Special Education Tuition","$1,183,103"
"Plainville School District","=""1100011""","Supplies","$36,089"
"Plainville School District","=""1100011""","Property Services","$690"
"Plainville School District","=""1100011""","Purchased Services For Transportation","$528,333"
"Plainville School District","=""1100011""","Equipment","$6,450"
"Plainville School District","=""1100011""","All Other Expenditures","$500"
"Plainville School District","=""1100011""","Total","$8,139,799"
"Plymouth School District","=""1110011""","Teacher Salaries","$2,137,407"
"Plymouth School District","=""1110011""","Instructional Aide Salaries","$530,041"
"Plymouth School District","=""1110011""","Other Salaries","$625,126"
"Plymouth School District","=""1110011""","Employee Benefits","$869,867"
"Plymouth School District","=""1110011""","Purchased Services Other Than Transportation","$353,393"
"Plymouth School District","=""1110011""","Special Education Tuition","$1,649,966"
"Plymouth School District","=""1110011""","Supplies","$29,744"
"Plymouth School District","=""1110011""","Property Services","$0"
"Plymouth School District","=""1110011""","Purchased Services For Transportation","$595,403"
"Plymouth School District","=""1110011""","Equipment","$3,500"
"Plymouth School District","=""1110011""","All Other Expenditures","$180"
"Plymouth School District","=""1110011""","Total","$6,794,628"
"Pomfret School District","=""1120011""","Teacher Salaries","$417,924"
"Pomfret School District","=""1120011""","Instructional Aide Salaries","$268,922"
"Pomfret School District","=""1120011""","Other Salaries","$361,932"
"Pomfret School District","=""1120011""","Employee Benefits","$245,411"
"Pomfret School District","=""1120011""","Purchased Services Other Than Transportation","$80,847"
"Pomfret School District","=""1120011""","Special Education Tuition","$1,442,917"
"Pomfret School District","=""1120011""","Supplies","$36,599"
"Pomfret School District","=""1120011""","Property Services","$0"
"Pomfret School District","=""1120011""","Purchased Services For Transportation","$291,076"
"Pomfret School District","=""1120011""","Equipment","$1,862"
"Pomfret School District","=""1120011""","All Other Expenditures","$500"
"Pomfret School District","=""1120011""","Total","$3,147,989"
"Portland School District","=""1130011""","Teacher Salaries","$1,410,181"
"Portland School District","=""1130011""","Instructional Aide Salaries","$391,790"
"Portland School District","=""1130011""","Other Salaries","$456,723"
"Portland School District","=""1130011""","Employee Benefits","$731,513"
"Portland School District","=""1130011""","Purchased Services Other Than Transportation","$219,990"
"Portland School District","=""1130011""","Special Education Tuition","$1,109,153"
"Portland School District","=""1130011""","Supplies","$40,684"
"Portland School District","=""1130011""","Property Services","$2,629"
"Portland School District","=""1130011""","Purchased Services For Transportation","$355,119"
"Portland School District","=""1130011""","Equipment","$15,441"
"Portland School District","=""1130011""","All Other Expenditures","$0"
"Portland School District","=""1130011""","Total","$4,733,223"
"Preston School District","=""1140011""","Teacher Salaries","$842,224"
"Preston School District","=""1140011""","Instructional Aide Salaries","$3,632"
"Preston School District","=""1140011""","Other Salaries","$260,498"
"Preston School District","=""1140011""","Employee Benefits","$287,837"
"Preston School District","=""1140011""","Purchased Services Other Than Transportation","$116,497"
"Preston School District","=""1140011""","Special Education Tuition","$1,455,789"
"Preston School District","=""1140011""","Supplies","$6,023"
"Preston School District","=""1140011""","Property Services","$0"
"Preston School District","=""1140011""","Purchased Services For Transportation","$121,358"
"Preston School District","=""1140011""","Equipment","$1,524"
"Preston School District","=""1140011""","All Other Expenditures","$0"
"Preston School District","=""1140011""","Total","$3,095,382"
"Putnam School District","=""1160011""","Teacher Salaries","$1,730,818"
"Putnam School District","=""1160011""","Instructional Aide Salaries","$536,205"
"Putnam School District","=""1160011""","Other Salaries","$228,491"
"Putnam School District","=""1160011""","Employee Benefits","$507,131"
"Putnam School District","=""1160011""","Purchased Services Other Than Transportation","$205,386"
"Putnam School District","=""1160011""","Special Education Tuition","$1,442,849"
"Putnam School District","=""1160011""","Supplies","$48,080"
"Putnam School District","=""1160011""","Property Services","$257"
"Putnam School District","=""1160011""","Purchased Services For Transportation","$38,713"
"Putnam School District","=""1160011""","Equipment","$0"
"Putnam School District","=""1160011""","All Other Expenditures","$2,943"
"Putnam School District","=""1160011""","Total","$4,740,871"
"Redding School District","=""1170011""","Teacher Salaries","$2,958,112"
"Redding School District","=""1170011""","Instructional Aide Salaries","$1,120,223"
"Redding School District","=""1170011""","Other Salaries","$0"
"Redding School District","=""1170011""","Employee Benefits","$1,055,129"
"Redding School District","=""1170011""","Purchased Services Other Than Transportation","$441,401"
"Redding School District","=""1170011""","Special Education Tuition","$140,606"
"Redding School District","=""1170011""","Supplies","$24,221"
"Redding School District","=""1170011""","Property Services","$9,956"
"Redding School District","=""1170011""","Purchased Services For Transportation","$207,848"
"Redding School District","=""1170011""","Equipment","$6,564"
"Redding School District","=""1170011""","All Other Expenditures","$0"
"Redding School District","=""1170011""","Total","$5,964,060"
"Regional School District 01","=""2010012""","Teacher Salaries","$918,567"
"Regional School District 01","=""2010012""","Instructional Aide Salaries","$0"
"Regional School District 01","=""2010012""","Other Salaries","$216,988"
"Regional School District 01","=""2010012""","Employee Benefits","$395,437"
"Regional School District 01","=""2010012""","Purchased Services Other Than Transportation","$23,869"
"Regional School District 01","=""2010012""","Special Education Tuition","$858,710"
"Regional School District 01","=""2010012""","Supplies","$6,005"
"Regional School District 01","=""2010012""","Property Services","$39,591"
"Regional School District 01","=""2010012""","Purchased Services For Transportation","$122,250"
"Regional School District 01","=""2010012""","Equipment","$6,938"
"Regional School District 01","=""2010012""","All Other Expenditures","$0"
"Regional School District 01","=""2010012""","Total","$2,588,355"
"Regional School District 04","=""2040012""","Teacher Salaries","$785,500"
"Regional School District 04","=""2040012""","Instructional Aide Salaries","$586,745"
"Regional School District 04","=""2040012""","Other Salaries","$16,611"
"Regional School District 04","=""2040012""","Employee Benefits","$61,889"
"Regional School District 04","=""2040012""","Purchased Services Other Than Transportation","$325,077"
"Regional School District 04","=""2040012""","Special Education Tuition","$0"
"Regional School District 04","=""2040012""","Supplies","$12,637"
"Regional School District 04","=""2040012""","Property Services","$0"
"Regional School District 04","=""2040012""","Purchased Services For Transportation","$288,927"
"Regional School District 04","=""2040012""","Equipment","$0"
"Regional School District 04","=""2040012""","All Other Expenditures","$320"
"Regional School District 04","=""2040012""","Total","$2,077,706"
"Regional School District 05","=""2050012""","Teacher Salaries","$2,779,236"
"Regional School District 05","=""2050012""","Instructional Aide Salaries","$0"
"Regional School District 05","=""2050012""","Other Salaries","$681,366"
"Regional School District 05","=""2050012""","Employee Benefits","$769,862"
"Regional School District 05","=""2050012""","Purchased Services Other Than Transportation","$343,585"
"Regional School District 05","=""2050012""","Special Education Tuition","$2,587,650"
"Regional School District 05","=""2050012""","Supplies","$23,516"
"Regional School District 05","=""2050012""","Property Services","$0"
"Regional School District 05","=""2050012""","Purchased Services For Transportation","$763,266"
"Regional School District 05","=""2050012""","Equipment","$4,907"
"Regional School District 05","=""2050012""","All Other Expenditures","$1,483"
"Regional School District 05","=""2050012""","Total","$7,954,870"
"Regional School District 06","=""2060012""","Teacher Salaries","$1,382,735"
"Regional School District 06","=""2060012""","Instructional Aide Salaries","$0"
"Regional School District 06","=""2060012""","Other Salaries","$762,495"
"Regional School District 06","=""2060012""","Employee Benefits","$507,643"
"Regional School District 06","=""2060012""","Purchased Services Other Than Transportation","$747,052"
"Regional School District 06","=""2060012""","Special Education Tuition","$344,739"
"Regional School District 06","=""2060012""","Supplies","$19,849"
"Regional School District 06","=""2060012""","Property Services","$0"
"Regional School District 06","=""2060012""","Purchased Services For Transportation","$136,133"
"Regional School District 06","=""2060012""","Equipment","$0"
"Regional School District 06","=""2060012""","All Other Expenditures","$32,600"
"Regional School District 06","=""2060012""","Total","$3,933,247"
"Regional School District 07","=""2070012""","Teacher Salaries","$955,594"
"Regional School District 07","=""2070012""","Instructional Aide Salaries","$173,968"
"Regional School District 07","=""2070012""","Other Salaries","$6,362"
"Regional School District 07","=""2070012""","Employee Benefits","$262,346"
"Regional School District 07","=""2070012""","Purchased Services Other Than Transportation","$1,635,624"
"Regional School District 07","=""2070012""","Special Education Tuition","$1,472,632"
"Regional School District 07","=""2070012""","Supplies","$4,900"
"Regional School District 07","=""2070012""","Property Services","$1,012"
"Regional School District 07","=""2070012""","Purchased Services For Transportation","$485,906"
"Regional School District 07","=""2070012""","Equipment","$19,511"
"Regional School District 07","=""2070012""","All Other Expenditures","$0"
"Regional School District 07","=""2070012""","Total","$5,017,855"
"Regional School District 08","=""2080012""","Teacher Salaries","$1,590,052"
"Regional School District 08","=""2080012""","Instructional Aide Salaries","$683,410"
"Regional School District 08","=""2080012""","Other Salaries","$346,598"
"Regional School District 08","=""2080012""","Employee Benefits","$576,407"
"Regional School District 08","=""2080012""","Purchased Services Other Than Transportation","$1,014,543"
"Regional School District 08","=""2080012""","Special Education Tuition","$1,944,946"
"Regional School District 08","=""2080012""","Supplies","$21,987"
"Regional School District 08","=""2080012""","Property Services","$99"
"Regional School District 08","=""2080012""","Purchased Services For Transportation","$930,440"
"Regional School District 08","=""2080012""","Equipment","$2,883"
"Regional School District 08","=""2080012""","All Other Expenditures","$40"
"Regional School District 08","=""2080012""","Total","$7,111,405"
"Regional School District 09","=""2090012""","Teacher Salaries","$1,392,137"
"Regional School District 09","=""2090012""","Instructional Aide Salaries","$661,909"
"Regional School District 09","=""2090012""","Other Salaries","$0"
"Regional School District 09","=""2090012""","Employee Benefits","$540,271"
"Regional School District 09","=""2090012""","Purchased Services Other Than Transportation","$318,444"
"Regional School District 09","=""2090012""","Special Education Tuition","$3,002,430"
"Regional School District 09","=""2090012""","Supplies","$9,091"
"Regional School District 09","=""2090012""","Property Services","$212"
"Regional School District 09","=""2090012""","Purchased Services For Transportation","$599,317"
"Regional School District 09","=""2090012""","Equipment","$9,403"
"Regional School District 09","=""2090012""","All Other Expenditures","$945"
"Regional School District 09","=""2090012""","Total","$6,534,159"
"Regional School District 10","=""2100012""","Teacher Salaries","$3,241,095"
"Regional School District 10","=""2100012""","Instructional Aide Salaries","$847,862"
"Regional School District 10","=""2100012""","Other Salaries","$529,416"
"Regional School District 10","=""2100012""","Employee Benefits","$972,452"
"Regional School District 10","=""2100012""","Purchased Services Other Than Transportation","$432,842"
"Regional School District 10","=""2100012""","Special Education Tuition","$1,889,452"
"Regional School District 10","=""2100012""","Supplies","$31,140"
"Regional School District 10","=""2100012""","Property Services","$19,764"
"Regional School District 10","=""2100012""","Purchased Services For Transportation","$560,952"
"Regional School District 10","=""2100012""","Equipment","$0"
"Regional School District 10","=""2100012""","All Other Expenditures","$641"
"Regional School District 10","=""2100012""","Total","$8,525,615"
"Regional School District 11","=""2110012""","Teacher Salaries","$334,613"
"Regional School District 11","=""2110012""","Instructional Aide Salaries","$153,212"
"Regional School District 11","=""2110012""","Other Salaries","$0"
"Regional School District 11","=""2110012""","Employee Benefits","$108,911"
"Regional School District 11","=""2110012""","Purchased Services Other Than Transportation","$178,679"
"Regional School District 11","=""2110012""","Special Education Tuition","$421,273"
"Regional School District 11","=""2110012""","Supplies","$2,812"
