"Special Education Expenditures, 2018-19"
"All Districts"

"District","District Code","Description","Amount"
"New Britain School District","=""0890011""","Instructional Aide Salaries","$5,896,156"
"New Britain School District","=""0890011""","Other Salaries","$3,492,414"
"New Britain School District","=""0890011""","Employee Benefits","$5,614,456"
"New Britain School District","=""0890011""","Purchased Services Other Than Transportation","$3,175,212"
"New Britain School District","=""0890011""","Special Education Tuition","$8,176,228"
"New Britain School District","=""0890011""","Supplies","$224,984"
"New Britain School District","=""0890011""","Property Services","$0"
"New Britain School District","=""0890011""","Purchased Services For Transportation","$4,939,070"
"New Britain School District","=""0890011""","Equipment","$52,890"
"New Britain School District","=""0890011""","All Other Expenditures","$399"
"New Britain School District","=""0890011""","Total","$45,714,048"
"New Canaan School District","=""0900011""","Teacher Salaries","$7,278,844"
"New Canaan School District","=""0900011""","Instructional Aide Salaries","$2,754,127"
"New Canaan School District","=""0900011""","Other Salaries","$2,180,720"
"New Canaan School District","=""0900011""","Employee Benefits","$3,036,934"
"New Canaan School District","=""0900011""","Purchased Services Other Than Transportation","$1,049,570"
"New Canaan School District","=""0900011""","Special Education Tuition","$2,004,189"
"New Canaan School District","=""0900011""","Supplies","$107,508"
"New Canaan School District","=""0900011""","Property Services","$0"
"New Canaan School District","=""0900011""","Purchased Services For Transportation","$134,962"
"New Canaan School District","=""0900011""","Equipment","$30,927"
"New Canaan School District","=""0900011""","All Other Expenditures","$1,115"
"New Canaan School District","=""0900011""","Total","$18,578,896"
"New Fairfield School District","=""0910011""","Teacher Salaries","$3,227,978"
"New Fairfield School District","=""0910011""","Instructional Aide Salaries","$1,326,903"
"New Fairfield School District","=""0910011""","Other Salaries","$944,996"
"New Fairfield School District","=""0910011""","Employee Benefits","$1,408,012"
"New Fairfield School District","=""0910011""","Purchased Services Other Than Transportation","$243,691"
"New Fairfield School District","=""0910011""","Special Education Tuition","$917,294"
"New Fairfield School District","=""0910011""","Supplies","$105,974"
"New Fairfield School District","=""0910011""","Property Services","$807"
"New Fairfield School District","=""0910011""","Purchased Services For Transportation","$655,809"
"New Fairfield School District","=""0910011""","Equipment","$13,590"
"New Fairfield School District","=""0910011""","All Other Expenditures","$145,344"
"New Fairfield School District","=""0910011""","Total","$8,990,398"
"New Hartford School District","=""0920011""","Teacher Salaries","$779,533"
"New Hartford School District","=""0920011""","Instructional Aide Salaries","$394,850"
"New Hartford School District","=""0920011""","Other Salaries","$499"
"New Hartford School District","=""0920011""","Employee Benefits","$273,659"
"New Hartford School District","=""0920011""","Purchased Services Other Than Transportation","$141,212"
"New Hartford School District","=""0920011""","Special Education Tuition","$103,103"
"New Hartford School District","=""0920011""","Supplies","$10,726"
"New Hartford School District","=""0920011""","Property Services","$0"
"New Hartford School District","=""0920011""","Purchased Services For Transportation","$47,474"
"New Hartford School District","=""0920011""","Equipment","$2,044"
"New Hartford School District","=""0920011""","All Other Expenditures","$616"
"New Hartford School District","=""0920011""","Total","$1,753,716"
"New Haven School District","=""0930011""","Teacher Salaries","$22,752,914"
"New Haven School District","=""0930011""","Instructional Aide Salaries","$666,871"
"New Haven School District","=""0930011""","Other Salaries","$4,939,883"
"New Haven School District","=""0930011""","Employee Benefits","$10,912,885"
"New Haven School District","=""0930011""","Purchased Services Other Than Transportation","$3,146,132"
"New Haven School District","=""0930011""","Special Education Tuition","$21,466,801"
"New Haven School District","=""0930011""","Supplies","$143,807"
"New Haven School District","=""0930011""","Property Services","$75,552"
"New Haven School District","=""0930011""","Purchased Services For Transportation","$8,151,074"
"New Haven School District","=""0930011""","Equipment","$5,595"
"New Haven School District","=""0930011""","All Other Expenditures","$421,420"
"New Haven School District","=""0930011""","Total","$72,682,932"
"New London School District","=""0950011""","Teacher Salaries","$3,438,771"
"New London School District","=""0950011""","Instructional Aide Salaries","$1,321,036"
"New London School District","=""0950011""","Other Salaries","$863,266"
"New London School District","=""0950011""","Employee Benefits","$1,474,634"
"New London School District","=""0950011""","Purchased Services Other Than Transportation","$1,103,648"
"New London School District","=""0950011""","Special Education Tuition","$5,194,324"
"New London School District","=""0950011""","Supplies","$70,236"
"New London School District","=""0950011""","Property Services","$0"
"New London School District","=""0950011""","Purchased Services For Transportation","$1,397,735"
"New London School District","=""0950011""","Equipment","$5,753"
"New London School District","=""0950011""","All Other Expenditures","$0"
"New London School District","=""0950011""","Total","$14,869,404"
"New Milford School District","=""0960011""","Teacher Salaries","$5,843,096"
"New Milford School District","=""0960011""","Instructional Aide Salaries","$2,260,626"
"New Milford School District","=""0960011""","Other Salaries","$27,118"
"New Milford School District","=""0960011""","Employee Benefits","$1,692,767"
"New Milford School District","=""0960011""","Purchased Services Other Than Transportation","$2,502,272"
"New Milford School District","=""0960011""","Special Education Tuition","$1,742,172"
"New Milford School District","=""0960011""","Supplies","$81,248"
"New Milford School District","=""0960011""","Property Services","$0"
"New Milford School District","=""0960011""","Purchased Services For Transportation","$523,321"
"New Milford School District","=""0960011""","Equipment","$8,480"
"New Milford School District","=""0960011""","All Other Expenditures","$988"
"New Milford School District","=""0960011""","Total","$14,682,087"
"Newington School District","=""0940011""","Teacher Salaries","$4,565,441"
"Newington School District","=""0940011""","Instructional Aide Salaries","$2,144,835"
"Newington School District","=""0940011""","Other Salaries","$1,324,420"
"Newington School District","=""0940011""","Employee Benefits","$1,817,098"
"Newington School District","=""0940011""","Purchased Services Other Than Transportation","$295,132"
"Newington School District","=""0940011""","Special Education Tuition","$3,476,541"
"Newington School District","=""0940011""","Supplies","$74,446"
"Newington School District","=""0940011""","Property Services","$64,479"
"Newington School District","=""0940011""","Purchased Services For Transportation","$606,096"
"Newington School District","=""0940011""","Equipment","$142,423"
"Newington School District","=""0940011""","All Other Expenditures","$1,790"
"Newington School District","=""0940011""","Total","$14,512,702"
"Newtown School District","=""0970011""","Teacher Salaries","$5,205,049"
"Newtown School District","=""0970011""","Instructional Aide Salaries","$1,799,097"
"Newtown School District","=""0970011""","Other Salaries","$2,132,884"
"Newtown School District","=""0970011""","Employee Benefits","$2,052,816"
"Newtown School District","=""0970011""","Purchased Services Other Than Transportation","$429,152"
"Newtown School District","=""0970011""","Special Education Tuition","$4,337,221"
"Newtown School District","=""0970011""","Supplies","$125,206"
"Newtown School District","=""0970011""","Property Services","$32,996"
"Newtown School District","=""0970011""","Purchased Services For Transportation","$1,561,689"
"Newtown School District","=""0970011""","Equipment","$23,404"
"Newtown School District","=""0970011""","All Other Expenditures","$961"
"Newtown School District","=""0970011""","Total","$17,700,476"
"Norfolk School District","=""0980011""","Teacher Salaries","$68,378"
"Norfolk School District","=""0980011""","Instructional Aide Salaries","$35,652"
"Norfolk School District","=""0980011""","Other Salaries","$0"
"Norfolk School District","=""0980011""","Employee Benefits","$0"
"Norfolk School District","=""0980011""","Purchased Services Other Than Transportation","$389,914"
"Norfolk School District","=""0980011""","Special Education Tuition","$59,255"
"Norfolk School District","=""0980011""","Supplies","$500"
"Norfolk School District","=""0980011""","Property Services","$0"
"Norfolk School District","=""0980011""","Purchased Services For Transportation","$53,237"
"Norfolk School District","=""0980011""","Equipment","$0"
"Norfolk School District","=""0980011""","All Other Expenditures","$0"
"Norfolk School District","=""0980011""","Total","$606,936"
"North Branford School District","=""0990011""","Teacher Salaries","$1,798,102"
"North Branford School District","=""0990011""","Instructional Aide Salaries","$963,961"
"North Branford School District","=""0990011""","Other Salaries","$1,159,646"
"North Branford School District","=""0990011""","Employee Benefits","$698,153"
"North Branford School District","=""0990011""","Purchased Services Other Than Transportation","$302,650"
"North Branford School District","=""0990011""","Special Education Tuition","$1,250,421"
"North Branford School District","=""0990011""","Supplies","$39,871"
"North Branford School District","=""0990011""","Property Services","$0"
"North Branford School District","=""0990011""","Purchased Services For Transportation","$622,792"
"North Branford School District","=""0990011""","Equipment","$13,034"
"North Branford School District","=""0990011""","All Other Expenditures","$0"
"North Branford School District","=""0990011""","Total","$6,848,629"
"North Canaan School District","=""1000011""","Teacher Salaries","$564,612"
"North Canaan School District","=""1000011""","Instructional Aide Salaries","$5,654"
"North Canaan School District","=""1000011""","Other Salaries","$211,258"
"North Canaan School District","=""1000011""","Employee Benefits","$275,432"
"North Canaan School District","=""1000011""","Purchased Services Other Than Transportation","$26,010"
"North Canaan School District","=""1000011""","Special Education Tuition","$9,218"
"North Canaan School District","=""1000011""","Supplies","$5,640"
"North Canaan School District","=""1000011""","Property Services","$27,483"
"North Canaan School District","=""1000011""","Purchased Services For Transportation","$84,865"
"North Canaan School District","=""1000011""","Equipment","$5,391"
"North Canaan School District","=""1000011""","All Other Expenditures","$0"
"North Canaan School District","=""1000011""","Total","$1,215,563"
"North Haven School District","=""1010011""","Teacher Salaries","$4,255,839"
"North Haven School District","=""1010011""","Instructional Aide Salaries","$1,279,508"
"North Haven School District","=""1010011""","Other Salaries","$96,312"
"North Haven School District","=""1010011""","Employee Benefits","$1,213,491"
"North Haven School District","=""1010011""","Purchased Services Other Than Transportation","$887,173"
"North Haven School District","=""1010011""","Special Education Tuition","$3,114,327"
"North Haven School District","=""1010011""","Supplies","$41,477"
"North Haven School District","=""1010011""","Property Services","$0"
"North Haven School District","=""1010011""","Purchased Services For Transportation","$1,972,979"
"North Haven School District","=""1010011""","Equipment","$586"
"North Haven School District","=""1010011""","All Other Expenditures","$5,166"
"North Haven School District","=""1010011""","Total","$12,866,857"
"North Stonington School District","=""1020011""","Teacher Salaries","$1,155,038"
"North Stonington School District","=""1020011""","Instructional Aide Salaries","$0"
"North Stonington School District","=""1020011""","Other Salaries","$305,150"
"North Stonington School District","=""1020011""","Employee Benefits","$629,661"
"North Stonington School District","=""1020011""","Purchased Services Other Than Transportation","$142,361"
"North Stonington School District","=""1020011""","Special Education Tuition","$145,187"
"North Stonington School District","=""1020011""","Supplies","$30,152"
"North Stonington School District","=""1020011""","Property Services","$0"
"North Stonington School District","=""1020011""","Purchased Services For Transportation","$57,415"
"North Stonington School District","=""1020011""","Equipment","$679"
"North Stonington School District","=""1020011""","All Other Expenditures","$1,411"
"North Stonington School District","=""1020011""","Total","$2,467,054"
"Norwalk School District","=""1030011""","Teacher Salaries","$11,149,490"
"Norwalk School District","=""1030011""","Instructional Aide Salaries","$6,075,098"
"Norwalk School District","=""1030011""","Other Salaries","$7,640,592"
"Norwalk School District","=""1030011""","Employee Benefits","$5,799,980"
"Norwalk School District","=""1030011""","Purchased Services Other Than Transportation","$4,502,244"
"Norwalk School District","=""1030011""","Special Education Tuition","$9,438,471"
"Norwalk School District","=""1030011""","Supplies","$187,577"
"Norwalk School District","=""1030011""","Property Services","$1,233"
"Norwalk School District","=""1030011""","Purchased Services For Transportation","$4,014,828"
"Norwalk School District","=""1030011""","Equipment","$398,554"
"Norwalk School District","=""1030011""","All Other Expenditures","$3,316"
"Norwalk School District","=""1030011""","Total","$49,211,384"
"Norwich School District","=""1040011""","Teacher Salaries","$5,505,378"
"Norwich School District","=""1040011""","Instructional Aide Salaries","$0"
"Norwich School District","=""1040011""","Other Salaries","$2,930,472"
"Norwich School District","=""1040011""","Employee Benefits","$1,500,152"
"Norwich School District","=""1040011""","Purchased Services Other Than Transportation","$1,298,961"
"Norwich School District","=""1040011""","Special Education Tuition","$17,152,537"
"Norwich School District","=""1040011""","Supplies","$135,543"
"Norwich School District","=""1040011""","Property Services","$29,805"
"Norwich School District","=""1040011""","Purchased Services For Transportation","$4,138,790"
"Norwich School District","=""1040011""","Equipment","$17,764"
"Norwich School District","=""1040011""","All Other Expenditures","$40"
"Norwich School District","=""1040011""","Total","$32,709,443"
"Odyssey Community School District","=""2630013""","Teacher Salaries","$171,969"
"Odyssey Community School District","=""2630013""","Instructional Aide Salaries","$83,994"
"Odyssey Community School District","=""2630013""","Other Salaries","$0"
"Odyssey Community School District","=""2630013""","Employee Benefits","$28,874"
"Odyssey Community School District","=""2630013""","Purchased Services Other Than Transportation","$0"
"Odyssey Community School District","=""2630013""","Special Education Tuition","$0"
"Odyssey Community School District","=""2630013""","Supplies","$2,507"
"Odyssey Community School District","=""2630013""","Property Services","$0"
"Odyssey Community School District","=""2630013""","Purchased Services For Transportation","$0"
"Odyssey Community School District","=""2630013""","Equipment","$0"
"Odyssey Community School District","=""2630013""","All Other Expenditures","$0"
"Odyssey Community School District","=""2630013""","Total","$287,344"
"Old Saybrook School District","=""1060011""","Teacher Salaries","$2,411,260"
"Old Saybrook School District","=""1060011""","Instructional Aide Salaries","$944,571"
"Old Saybrook School District","=""1060011""","Other Salaries","$192,494"
"Old Saybrook School District","=""1060011""","Employee Benefits","$594,875"
"Old Saybrook School District","=""1060011""","Purchased Services Other Than Transportation","$201,030"
"Old Saybrook School District","=""1060011""","Special Education Tuition","$1,116,133"
"Old Saybrook School District","=""1060011""","Supplies","$61,372"
"Old Saybrook School District","=""1060011""","Property Services","$0"
"Old Saybrook School District","=""1060011""","Purchased Services For Transportation","$426,037"
"Old Saybrook School District","=""1060011""","Equipment","$12,968"
"Old Saybrook School District","=""1060011""","All Other Expenditures","$2,580"
"Old Saybrook School District","=""1060011""","Total","$5,963,321"
"Orange School District","=""1070011""","Teacher Salaries","$1,720,512"
"Orange School District","=""1070011""","Instructional Aide Salaries","$0"
"Orange School District","=""1070011""","Other Salaries","$984,607"
"Orange School District","=""1070011""","Employee Benefits","$652,727"
"Orange School District","=""1070011""","Purchased Services Other Than Transportation","$273,431"
"Orange School District","=""1070011""","Special Education Tuition","$490,457"
"Orange School District","=""1070011""","Supplies","$113,401"
"Orange School District","=""1070011""","Property Services","$0"
"Orange School District","=""1070011""","Purchased Services For Transportation","$319,824"
"Orange School District","=""1070011""","Equipment","$142,198"
"Orange School District","=""1070011""","All Other Expenditures","$9,237"
"Orange School District","=""1070011""","Total","$4,706,394"
"Oxford School District","=""1080011""","Teacher Salaries","$2,376,801"
"Oxford School District","=""1080011""","Instructional Aide Salaries","$860,775"
"Oxford School District","=""1080011""","Other Salaries","$808,371"
"Oxford School District","=""1080011""","Employee Benefits","$1,107,049"
"Oxford School District","=""1080011""","Purchased Services Other Than Transportation","$542,462"
"Oxford School District","=""1080011""","Special Education Tuition","$1,774,252"
"Oxford School District","=""1080011""","Supplies","$11,263"
"Oxford School District","=""1080011""","Property Services","$43,202"
"Oxford School District","=""1080011""","Purchased Services For Transportation","$652,961"
"Oxford School District","=""1080011""","Equipment","$48,958"
"Oxford School District","=""1080011""","All Other Expenditures","$1,050"
"Oxford School District","=""1080011""","Total","$8,227,144"
"Park City Prep Charter School District","=""2830013""","Teacher Salaries","$139,340"
"Park City Prep Charter School District","=""2830013""","Instructional Aide Salaries","$0"
"Park City Prep Charter School District","=""2830013""","Other Salaries","$0"
"Park City Prep Charter School District","=""2830013""","Employee Benefits","$26,101"
"Park City Prep Charter School District","=""2830013""","Purchased Services Other Than Transportation","$0"
"Park City Prep Charter School District","=""2830013""","Special Education Tuition","$0"
"Park City Prep Charter School District","=""2830013""","Supplies","$-441"
"Park City Prep Charter School District","=""2830013""","Property Services","$0"
"Park City Prep Charter School District","=""2830013""","Purchased Services For Transportation","$0"
"Park City Prep Charter School District","=""2830013""","Equipment","$0"
"Park City Prep Charter School District","=""2830013""","All Other Expenditures","$0"
"Park City Prep Charter School District","=""2830013""","Total","$165,000"
"Plainfield School District","=""1090011""","Teacher Salaries","$2,092,829"
"Plainfield School District","=""1090011""","Instructional Aide Salaries","$0"
"Plainfield School District","=""1090011""","Other Salaries","$2,134,786"
"Plainfield School District","=""1090011""","Employee Benefits","$1,334,557"
"Plainfield School District","=""1090011""","Purchased Services Other Than Transportation","$249,790"
"Plainfield School District","=""1090011""","Special Education Tuition","$2,278,953"
"Plainfield School District","=""1090011""","Supplies","$129,676"
"Plainfield School District","=""1090011""","Property Services","$1,103"
"Plainfield School District","=""1090011""","Purchased Services For Transportation","$1,155,919"
"Plainfield School District","=""1090011""","Equipment","$0"
"Plainfield School District","=""1090011""","All Other Expenditures","$200"
"Plainfield School District","=""1090011""","Total","$9,377,813"
"Plainville School District","=""1100011""","Teacher Salaries","$2,754,350"
"Plainville School District","=""1100011""","Instructional Aide Salaries","$1,125,110"
"Plainville School District","=""1100011""","Other Salaries","$812,781"
"Plainville School District","=""1100011""","Employee Benefits","$1,344,168"
"Plainville School District","=""1100011""","Purchased Services Other Than Transportation","$208,406"
"Plainville School District","=""1100011""","Special Education Tuition","$1,408,109"
"Plainville School District","=""1100011""","Supplies","$42,706"
"Plainville School District","=""1100011""","Property Services","$1,191"
"Plainville School District","=""1100011""","Purchased Services For Transportation","$660,538"
"Plainville School District","=""1100011""","Equipment","$3,562"
"Plainville School District","=""1100011""","All Other Expenditures","$575"
"Plainville School District","=""1100011""","Total","$8,361,495"
"Plymouth School District","=""1110011""","Teacher Salaries","$2,353,915"
"Plymouth School District","=""1110011""","Instructional Aide Salaries","$754,721"
"Plymouth School District","=""1110011""","Other Salaries","$512,648"
"Plymouth School District","=""1110011""","Employee Benefits","$936,965"
"Plymouth School District","=""1110011""","Purchased Services Other Than Transportation","$335,610"
"Plymouth School District","=""1110011""","Special Education Tuition","$1,232,670"
"Plymouth School District","=""1110011""","Supplies","$36,667"
"Plymouth School District","=""1110011""","Property Services","$0"
"Plymouth School District","=""1110011""","Purchased Services For Transportation","$482,869"
"Plymouth School District","=""1110011""","Equipment","$2,421"
"Plymouth School District","=""1110011""","All Other Expenditures","$150"
"Plymouth School District","=""1110011""","Total","$6,648,635"
"Pomfret School District","=""1120011""","Teacher Salaries","$440,059"
"Pomfret School District","=""1120011""","Instructional Aide Salaries","$235,914"
"Pomfret School District","=""1120011""","Other Salaries","$335,193"
"Pomfret School District","=""1120011""","Employee Benefits","$241,170"
"Pomfret School District","=""1120011""","Purchased Services Other Than Transportation","$64,354"
"Pomfret School District","=""1120011""","Special Education Tuition","$1,200,802"
"Pomfret School District","=""1120011""","Supplies","$41,202"
"Pomfret School District","=""1120011""","Property Services","$0"
"Pomfret School District","=""1120011""","Purchased Services For Transportation","$171,587"
"Pomfret School District","=""1120011""","Equipment","$8,084"
"Pomfret School District","=""1120011""","All Other Expenditures","$3,847"
"Pomfret School District","=""1120011""","Total","$2,742,213"
"Portland School District","=""1130011""","Teacher Salaries","$1,293,162"
"Portland School District","=""1130011""","Instructional Aide Salaries","$438,799"
"Portland School District","=""1130011""","Other Salaries","$540,138"
"Portland School District","=""1130011""","Employee Benefits","$759,705"
"Portland School District","=""1130011""","Purchased Services Other Than Transportation","$336,568"
"Portland School District","=""1130011""","Special Education Tuition","$1,036,961"
"Portland School District","=""1130011""","Supplies","$37,771"
"Portland School District","=""1130011""","Property Services","$3,158"
"Portland School District","=""1130011""","Purchased Services For Transportation","$350,569"
"Portland School District","=""1130011""","Equipment","$17,633"
"Portland School District","=""1130011""","All Other Expenditures","$0"
"Portland School District","=""1130011""","Total","$4,814,463"
"Preston School District","=""1140011""","Teacher Salaries","$698,608"
"Preston School District","=""1140011""","Instructional Aide Salaries","$507,492"
"Preston School District","=""1140011""","Other Salaries","$98,544"
"Preston School District","=""1140011""","Employee Benefits","$298,497"
"Preston School District","=""1140011""","Purchased Services Other Than Transportation","$96,966"
"Preston School District","=""1140011""","Special Education Tuition","$1,076,202"
"Preston School District","=""1140011""","Supplies","$12,218"
"Preston School District","=""1140011""","Property Services","$0"
"Preston School District","=""1140011""","Purchased Services For Transportation","$153,144"
"Preston School District","=""1140011""","Equipment","$0"
"Preston School District","=""1140011""","All Other Expenditures","$0"
"Preston School District","=""1140011""","Total","$2,941,670"
"Putnam School District","=""1160011""","Teacher Salaries","$1,718,000"
"Putnam School District","=""1160011""","Instructional Aide Salaries","$608,887"
"Putnam School District","=""1160011""","Other Salaries","$224,021"
"Putnam School District","=""1160011""","Employee Benefits","$588,867"
"Putnam School District","=""1160011""","Purchased Services Other Than Transportation","$267,799"
"Putnam School District","=""1160011""","Special Education Tuition","$1,622,974"
"Putnam School District","=""1160011""","Supplies","$20,363"
"Putnam School District","=""1160011""","Property Services","$286"
"Putnam School District","=""1160011""","Purchased Services For Transportation","$97,888"
"Putnam School District","=""1160011""","Equipment","$396"
"Putnam School District","=""1160011""","All Other Expenditures","$2,527"
"Putnam School District","=""1160011""","Total","$5,152,009"
"Redding School District","=""1170011""","Teacher Salaries","$3,078,168"
"Redding School District","=""1170011""","Instructional Aide Salaries","$1,146,608"
"Redding School District","=""1170011""","Other Salaries","$0"
"Redding School District","=""1170011""","Employee Benefits","$1,152,318"
"Redding School District","=""1170011""","Purchased Services Other Than Transportation","$262,929"
"Redding School District","=""1170011""","Special Education Tuition","$356,848"
"Redding School District","=""1170011""","Supplies","$28,459"
"Redding School District","=""1170011""","Property Services","$9,905"
"Redding School District","=""1170011""","Purchased Services For Transportation","$410,771"
"Redding School District","=""1170011""","Equipment","$7,214"
"Redding School District","=""1170011""","All Other Expenditures","$0"
"Redding School District","=""1170011""","Total","$6,453,219"
"Regional School District 01","=""2010012""","Teacher Salaries","$704,393"
"Regional School District 01","=""2010012""","Instructional Aide Salaries","$83,953"
"Regional School District 01","=""2010012""","Other Salaries","$182,917"
"Regional School District 01","=""2010012""","Employee Benefits","$342,388"
"Regional School District 01","=""2010012""","Purchased Services Other Than Transportation","$73,917"
"Regional School District 01","=""2010012""","Special Education Tuition","$913,409"
"Regional School District 01","=""2010012""","Supplies","$7,124"
"Regional School District 01","=""2010012""","Property Services","$5,994"
"Regional School District 01","=""2010012""","Purchased Services For Transportation","$105,609"
"Regional School District 01","=""2010012""","Equipment","$751"
"Regional School District 01","=""2010012""","All Other Expenditures","$0"
"Regional School District 01","=""2010012""","Total","$2,420,455"
"Regional School District 04","=""2040012""","Teacher Salaries","$969,209"
"Regional School District 04","=""2040012""","Instructional Aide Salaries","$554,514"
"Regional School District 04","=""2040012""","Other Salaries","$166,243"
"Regional School District 04","=""2040012""","Employee Benefits","$332,016"
"Regional School District 04","=""2040012""","Purchased Services Other Than Transportation","$30,182"
"Regional School District 04","=""2040012""","Special Education Tuition","$1,432,265"
"Regional School District 04","=""2040012""","Supplies","$22,474"
"Regional School District 04","=""2040012""","Property Services","$23,368"
"Regional School District 04","=""2040012""","Purchased Services For Transportation","$425,243"
"Regional School District 04","=""2040012""","Equipment","$0"
"Regional School District 04","=""2040012""","All Other Expenditures","$276"
"Regional School District 04","=""2040012""","Total","$3,955,789"
"Regional School District 05","=""2050012""","Teacher Salaries","$3,020,752"
"Regional School District 05","=""2050012""","Instructional Aide Salaries","$645,733"
"Regional School District 05","=""2050012""","Other Salaries","$0"
"Regional School District 05","=""2050012""","Employee Benefits","$809,021"
"Regional School District 05","=""2050012""","Purchased Services Other Than Transportation","$366,805"
"Regional School District 05","=""2050012""","Special Education Tuition","$2,865,200"
"Regional School District 05","=""2050012""","Supplies","$23,898"
"Regional School District 05","=""2050012""","Property Services","$4,500"
"Regional School District 05","=""2050012""","Purchased Services For Transportation","$974,506"
"Regional School District 05","=""2050012""","Equipment","$17,750"
"Regional School District 05","=""2050012""","All Other Expenditures","$1,615"
"Regional School District 05","=""2050012""","Total","$8,729,781"
"Regional School District 06","=""2060012""","Teacher Salaries","$1,452,609"
"Regional School District 06","=""2060012""","Instructional Aide Salaries","$0"
"Regional School District 06","=""2060012""","Other Salaries","$815,663"
"Regional School District 06","=""2060012""","Employee Benefits","$539,775"
"Regional School District 06","=""2060012""","Purchased Services Other Than Transportation","$276,019"
"Regional School District 06","=""2060012""","Special Education Tuition","$341,062"
"Regional School District 06","=""2060012""","Supplies","$23,788"
"Regional School District 06","=""2060012""","Property Services","$0"
"Regional School District 06","=""2060012""","Purchased Services For Transportation","$149,966"
"Regional School District 06","=""2060012""","Equipment","$0"
"Regional School District 06","=""2060012""","All Other Expenditures","$94,686"
"Regional School District 06","=""2060012""","Total","$3,693,569"
"Regional School District 07","=""2070012""","Teacher Salaries","$1,029,803"
"Regional School District 07","=""2070012""","Instructional Aide Salaries","$170,588"
"Regional School District 07","=""2070012""","Other Salaries","$6,362"
"Regional School District 07","=""2070012""","Employee Benefits","$271,663"
"Regional School District 07","=""2070012""","Purchased Services Other Than Transportation","$1,680,375"
"Regional School District 07","=""2070012""","Special Education Tuition","$1,127,768"
"Regional School District 07","=""2070012""","Supplies","$6,199"
"Regional School District 07","=""2070012""","Property Services","$0"
"Regional School District 07","=""2070012""","Purchased Services For Transportation","$452,282"
"Regional School District 07","=""2070012""","Equipment","$37,070"
"Regional School District 07","=""2070012""","All Other Expenditures","$0"
"Regional School District 07","=""2070012""","Total","$4,782,109"
"Regional School District 08","=""2080012""","Teacher Salaries","$1,798,555"
"Regional School District 08","=""2080012""","Instructional Aide Salaries","$785,192"
"Regional School District 08","=""2080012""","Other Salaries","$492,454"
"Regional School District 08","=""2080012""","Employee Benefits","$615,175"
"Regional School District 08","=""2080012""","Purchased Services Other Than Transportation","$825,612"
"Regional School District 08","=""2080012""","Special Education Tuition","$1,805,032"
"Regional School District 08","=""2080012""","Supplies","$69,663"
"Regional School District 08","=""2080012""","Property Services","$125"
"Regional School District 08","=""2080012""","Purchased Services For Transportation","$889,486"
"Regional School District 08","=""2080012""","Equipment","$914"
"Regional School District 08","=""2080012""","All Other Expenditures","$350"
"Regional School District 08","=""2080012""","Total","$7,282,558"
"Regional School District 09","=""2090012""","Teacher Salaries","$1,297,605"
"Regional School District 09","=""2090012""","Instructional Aide Salaries","$698,178"
"Regional School District 09","=""2090012""","Other Salaries","$0"
"Regional School District 09","=""2090012""","Employee Benefits","$593,106"
"Regional School District 09","=""2090012""","Purchased Services Other Than Transportation","$352,127"
"Regional School District 09","=""2090012""","Special Education Tuition","$2,230,549"
"Regional School District 09","=""2090012""","Supplies","$13,329"
"Regional School District 09","=""2090012""","Property Services","$49"
"Regional School District 09","=""2090012""","Purchased Services For Transportation","$526,912"
"Regional School District 09","=""2090012""","Equipment","$15,212"
"Regional School District 09","=""2090012""","All Other Expenditures","$1,170"
"Regional School District 09","=""2090012""","Total","$5,728,236"
"Regional School District 10","=""2100012""","Teacher Salaries","$3,319,867"
"Regional School District 10","=""2100012""","Instructional Aide Salaries","$960,530"
"Regional School District 10","=""2100012""","Other Salaries","$679,201"
"Regional School District 10","=""2100012""","Employee Benefits","$1,018,826"
"Regional School District 10","=""2100012""","Purchased Services Other Than Transportation","$230,391"
"Regional School District 10","=""2100012""","Special Education Tuition","$2,154,381"
"Regional School District 10","=""2100012""","Supplies","$39,551"
"Regional School District 10","=""2100012""","Property Services","$25,079"
"Regional School District 10","=""2100012""","Purchased Services For Transportation","$626,400"
"Regional School District 10","=""2100012""","Equipment","$0"
"Regional School District 10","=""2100012""","All Other Expenditures","$500"
"Regional School District 10","=""2100012""","Total","$9,054,726"
"Regional School District 11","=""2110012""","Teacher Salaries","$255,576"
"Regional School District 11","=""2110012""","Instructional Aide Salaries","$166,674"
"Regional School District 11","=""2110012""","Other Salaries","$0"
"Regional School District 11","=""2110012""","Employee Benefits","$96,634"
"Regional School District 11","=""2110012""","Purchased Services Other Than Transportation","$136,196"
"Regional School District 11","=""2110012""","Special Education Tuition","$817,368"
"Regional School District 11","=""2110012""","Supplies","$9,293"
"Regional School District 11","=""2110012""","Property Services","$0"
"Regional School District 11","=""2110012""","Purchased Services For Transportation","$163,386"
"Regional School District 11","=""2110012""","Equipment","$0"
"Regional School District 11","=""2110012""","All Other Expenditures","$0"
"Regional School District 11","=""2110012""","Total","$1,645,127"
"Regional School District 12","=""2120012""","Teacher Salaries","$1,588,781"
"Regional School District 12","=""2120012""","Instructional Aide Salaries","$551,075"
"Regional School District 12","=""2120012""","Other Salaries","$420,788"
"Regional School District 12","=""2120012""","Employee Benefits","$614,255"
"Regional School District 12","=""2120012""","Purchased Services Other Than Transportation","$567,750"
"Regional School District 12","=""2120012""","Special Education Tuition","$256,714"
"Regional School District 12","=""2120012""","Supplies","$37,338"
"Regional School District 12","=""2120012""","Property Services","$0"
