"Special Education Expenditures, 2021-22"
"All Districts"

"District","District Code","Description","Amount"
"Ridgefield School District","=""1180011""","Total","$22,507,513"
"Rocky Hill School District","=""1190011""","Teacher Salaries","$4,314,836"
"Rocky Hill School District","=""1190011""","Instructional Aide Salaries","$1,655,075"
"Rocky Hill School District","=""1190011""","Other Salaries","$516,952"
"Rocky Hill School District","=""1190011""","Employee Benefits","$1,389,722"
"Rocky Hill School District","=""1190011""","Purchased Services Other Than Transportation","$433,062"
"Rocky Hill School District","=""1190011""","Special Education Tuition","$1,003,255"
"Rocky Hill School District","=""1190011""","Supplies","$29,797"
"Rocky Hill School District","=""1190011""","Property Services","$0"
"Rocky Hill School District","=""1190011""","Purchased Services For Transportation","$603,622"
"Rocky Hill School District","=""1190011""","Equipment","$12,078"
"Rocky Hill School District","=""1190011""","All Other Expenditures","$500"
"Rocky Hill School District","=""1190011""","Total","$9,958,898"
"Salem School District","=""1210011""","Teacher Salaries","$644,779"
"Salem School District","=""1210011""","Instructional Aide Salaries","$277,224"
"Salem School District","=""1210011""","Other Salaries","$0"
"Salem School District","=""1210011""","Employee Benefits","$189,816"
"Salem School District","=""1210011""","Purchased Services Other Than Transportation","$468,621"
"Salem School District","=""1210011""","Special Education Tuition","$1,419,349"
"Salem School District","=""1210011""","Supplies","$14,403"
"Salem School District","=""1210011""","Property Services","$0"
"Salem School District","=""1210011""","Purchased Services For Transportation","$266,727"
"Salem School District","=""1210011""","Equipment","$9,681"
"Salem School District","=""1210011""","All Other Expenditures","$0"
"Salem School District","=""1210011""","Total","$3,290,599"
"Salisbury School District","=""1220011""","Teacher Salaries","$935,637"
"Salisbury School District","=""1220011""","Instructional Aide Salaries","$0"
"Salisbury School District","=""1220011""","Other Salaries","$183,578"
"Salisbury School District","=""1220011""","Employee Benefits","$338,277"
"Salisbury School District","=""1220011""","Purchased Services Other Than Transportation","$115,735"
"Salisbury School District","=""1220011""","Special Education Tuition","$61,035"
"Salisbury School District","=""1220011""","Supplies","$7,686"
"Salisbury School District","=""1220011""","Property Services","$0"
"Salisbury School District","=""1220011""","Purchased Services For Transportation","$126,165"
"Salisbury School District","=""1220011""","Equipment","$3,319"
"Salisbury School District","=""1220011""","All Other Expenditures","$0"
"Salisbury School District","=""1220011""","Total","$1,771,431"
"Scotland School District","=""1230011""","Teacher Salaries","$173,447"
"Scotland School District","=""1230011""","Instructional Aide Salaries","$201,473"
"Scotland School District","=""1230011""","Other Salaries","$41,902"
"Scotland School District","=""1230011""","Employee Benefits","$20,375"
"Scotland School District","=""1230011""","Purchased Services Other Than Transportation","$26,418"
"Scotland School District","=""1230011""","Special Education Tuition","$72,673"
"Scotland School District","=""1230011""","Supplies","$6,384"
"Scotland School District","=""1230011""","Property Services","$5,327"
"Scotland School District","=""1230011""","Purchased Services For Transportation","$44,414"
"Scotland School District","=""1230011""","Equipment","$0"
"Scotland School District","=""1230011""","All Other Expenditures","$1,147"
"Scotland School District","=""1230011""","Total","$593,559"
"Seymour School District","=""1240011""","Teacher Salaries","$3,390,907"
"Seymour School District","=""1240011""","Instructional Aide Salaries","$989,508"
"Seymour School District","=""1240011""","Other Salaries","$273,555"
"Seymour School District","=""1240011""","Employee Benefits","$526,257"
"Seymour School District","=""1240011""","Purchased Services Other Than Transportation","$460,075"
"Seymour School District","=""1240011""","Special Education Tuition","$2,121,771"
"Seymour School District","=""1240011""","Supplies","$25,820"
"Seymour School District","=""1240011""","Property Services","$5,689"
"Seymour School District","=""1240011""","Purchased Services For Transportation","$933,654"
"Seymour School District","=""1240011""","Equipment","$6,800"
"Seymour School District","=""1240011""","All Other Expenditures","$500"
"Seymour School District","=""1240011""","Total","$8,734,537"
"Sharon School District","=""1250011""","Teacher Salaries","$307,688"
"Sharon School District","=""1250011""","Instructional Aide Salaries","$0"
"Sharon School District","=""1250011""","Other Salaries","$65,605"
"Sharon School District","=""1250011""","Employee Benefits","$119,334"
"Sharon School District","=""1250011""","Purchased Services Other Than Transportation","$36,183"
"Sharon School District","=""1250011""","Special Education Tuition","$10,794"
"Sharon School District","=""1250011""","Supplies","$2,350"
"Sharon School District","=""1250011""","Property Services","$0"
"Sharon School District","=""1250011""","Purchased Services For Transportation","$45,087"
"Sharon School District","=""1250011""","Equipment","$903"
"Sharon School District","=""1250011""","All Other Expenditures","$0"
"Sharon School District","=""1250011""","Total","$587,944"
"Shelton School District","=""1260011""","Teacher Salaries","$6,679,920"
"Shelton School District","=""1260011""","Instructional Aide Salaries","$1,479,532"
"Shelton School District","=""1260011""","Other Salaries","$423,077"
"Shelton School District","=""1260011""","Employee Benefits","$4,470,547"
"Shelton School District","=""1260011""","Purchased Services Other Than Transportation","$826,946"
"Shelton School District","=""1260011""","Special Education Tuition","$5,531,475"
"Shelton School District","=""1260011""","Supplies","$52,841"
"Shelton School District","=""1260011""","Property Services","$188"
"Shelton School District","=""1260011""","Purchased Services For Transportation","$2,355,505"
"Shelton School District","=""1260011""","Equipment","$-3,504"
"Shelton School District","=""1260011""","All Other Expenditures","$0"
"Shelton School District","=""1260011""","Total","$21,816,525"
"Sherman School District","=""1270011""","Teacher Salaries","$417,128"
"Sherman School District","=""1270011""","Instructional Aide Salaries","$261,311"
"Sherman School District","=""1270011""","Other Salaries","$297,182"
"Sherman School District","=""1270011""","Employee Benefits","$167,607"
"Sherman School District","=""1270011""","Purchased Services Other Than Transportation","$47,930"
"Sherman School District","=""1270011""","Special Education Tuition","$465,376"
"Sherman School District","=""1270011""","Supplies","$9,475"
"Sherman School District","=""1270011""","Property Services","$0"
"Sherman School District","=""1270011""","Purchased Services For Transportation","$10,361"
"Sherman School District","=""1270011""","Equipment","$18,660"
"Sherman School District","=""1270011""","All Other Expenditures","$640"
"Sherman School District","=""1270011""","Total","$1,695,671"
"Side By Side Charter School District","=""2700013""","Teacher Salaries","$108,189"
"Side By Side Charter School District","=""2700013""","Instructional Aide Salaries","$0"
"Side By Side Charter School District","=""2700013""","Other Salaries","$0"
"Side By Side Charter School District","=""2700013""","Employee Benefits","$21,643"
"Side By Side Charter School District","=""2700013""","Purchased Services Other Than Transportation","$0"
"Side By Side Charter School District","=""2700013""","Special Education Tuition","$0"
"Side By Side Charter School District","=""2700013""","Supplies","$0"
"Side By Side Charter School District","=""2700013""","Property Services","$0"
"Side By Side Charter School District","=""2700013""","Purchased Services For Transportation","$0"
"Side By Side Charter School District","=""2700013""","Equipment","$0"
"Side By Side Charter School District","=""2700013""","All Other Expenditures","$0"
"Side By Side Charter School District","=""2700013""","Total","$129,832"
"Simsbury School District","=""1280011""","Teacher Salaries","$6,262,583"
"Simsbury School District","=""1280011""","Instructional Aide Salaries","$3,553,414"
"Simsbury School District","=""1280011""","Other Salaries","$560,237"
"Simsbury School District","=""1280011""","Employee Benefits","$1,823,582"
"Simsbury School District","=""1280011""","Purchased Services Other Than Transportation","$1,812,409"
"Simsbury School District","=""1280011""","Special Education Tuition","$3,679,685"
"Simsbury School District","=""1280011""","Supplies","$59,890"
"Simsbury School District","=""1280011""","Property Services","$0"
"Simsbury School District","=""1280011""","Purchased Services For Transportation","$1,471,274"
"Simsbury School District","=""1280011""","Equipment","$56,511"
"Simsbury School District","=""1280011""","All Other Expenditures","$0"
"Simsbury School District","=""1280011""","Total","$19,279,585"
"Somers School District","=""1290011""","Teacher Salaries","$2,084,275"
"Somers School District","=""1290011""","Instructional Aide Salaries","$1,026,765"
"Somers School District","=""1290011""","Other Salaries","$440,687"
"Somers School District","=""1290011""","Employee Benefits","$825,216"
"Somers School District","=""1290011""","Purchased Services Other Than Transportation","$167,638"
"Somers School District","=""1290011""","Special Education Tuition","$731,151"
"Somers School District","=""1290011""","Supplies","$39,786"
"Somers School District","=""1290011""","Property Services","$0"
"Somers School District","=""1290011""","Purchased Services For Transportation","$384,010"
"Somers School District","=""1290011""","Equipment","$679"
"Somers School District","=""1290011""","All Other Expenditures","$0"
"Somers School District","=""1290011""","Total","$5,700,206"
"South Windsor School District","=""1320011""","Teacher Salaries","$6,013,227"
"South Windsor School District","=""1320011""","Instructional Aide Salaries","$2,995,535"
"South Windsor School District","=""1320011""","Other Salaries","$1,466,037"
"South Windsor School District","=""1320011""","Employee Benefits","$2,127,070"
"South Windsor School District","=""1320011""","Purchased Services Other Than Transportation","$1,568,356"
"South Windsor School District","=""1320011""","Special Education Tuition","$3,228,804"
"South Windsor School District","=""1320011""","Supplies","$109,566"
"South Windsor School District","=""1320011""","Property Services","$43,022"
"South Windsor School District","=""1320011""","Purchased Services For Transportation","$1,480,420"
"South Windsor School District","=""1320011""","Equipment","$34,395"
"South Windsor School District","=""1320011""","All Other Expenditures","$3,767"
"South Windsor School District","=""1320011""","Total","$19,070,199"
"Southington School District","=""1310011""","Teacher Salaries","$9,794,189"
"Southington School District","=""1310011""","Instructional Aide Salaries","$6,229,394"
"Southington School District","=""1310011""","Other Salaries","$1,749,039"
"Southington School District","=""1310011""","Employee Benefits","$5,813,074"
"Southington School District","=""1310011""","Purchased Services Other Than Transportation","$950,025"
"Southington School District","=""1310011""","Special Education Tuition","$5,042,788"
"Southington School District","=""1310011""","Supplies","$175,470"
"Southington School District","=""1310011""","Property Services","$78,238"
"Southington School District","=""1310011""","Purchased Services For Transportation","$2,686,341"
"Southington School District","=""1310011""","Equipment","$27,461"
"Southington School District","=""1310011""","All Other Expenditures","$0"
"Southington School District","=""1310011""","Total","$32,546,019"
"Sprague School District","=""1330011""","Teacher Salaries","$359,148"
"Sprague School District","=""1330011""","Instructional Aide Salaries","$190,851"
"Sprague School District","=""1330011""","Other Salaries","$149,183"
"Sprague School District","=""1330011""","Employee Benefits","$245,863"
"Sprague School District","=""1330011""","Purchased Services Other Than Transportation","$193,467"
"Sprague School District","=""1330011""","Special Education Tuition","$1,166,725"
"Sprague School District","=""1330011""","Supplies","$11,023"
"Sprague School District","=""1330011""","Property Services","$0"
"Sprague School District","=""1330011""","Purchased Services For Transportation","$104,972"
"Sprague School District","=""1330011""","Equipment","$1,421"
"Sprague School District","=""1330011""","All Other Expenditures","$250"
"Sprague School District","=""1330011""","Total","$2,422,903"
"Stafford School District","=""1340011""","Teacher Salaries","$2,015,110"
"Stafford School District","=""1340011""","Instructional Aide Salaries","$1,069,462"
"Stafford School District","=""1340011""","Other Salaries","$312,461"
"Stafford School District","=""1340011""","Employee Benefits","$988,752"
"Stafford School District","=""1340011""","Purchased Services Other Than Transportation","$446,102"
"Stafford School District","=""1340011""","Special Education Tuition","$1,391,416"
"Stafford School District","=""1340011""","Supplies","$76,760"
"Stafford School District","=""1340011""","Property Services","$1,936"
"Stafford School District","=""1340011""","Purchased Services For Transportation","$561,028"
"Stafford School District","=""1340011""","Equipment","$32,128"
"Stafford School District","=""1340011""","All Other Expenditures","$767"
"Stafford School District","=""1340011""","Total","$6,895,922"
"Stamford Charter School for Excellence District","=""2960013""","Teacher Salaries","$161,407"
"Stamford Charter School for Excellence District","=""2960013""","Instructional Aide Salaries","$0"
"Stamford Charter School for Excellence District","=""2960013""","Other Salaries","$10,227"
"Stamford Charter School for Excellence District","=""2960013""","Employee Benefits","$29,715"
"Stamford Charter School for Excellence District","=""2960013""","Purchased Services Other Than Transportation","$0"
"Stamford Charter School for Excellence District","=""2960013""","Special Education Tuition","$0"
"Stamford Charter School for Excellence District","=""2960013""","Supplies","$0"
"Stamford Charter School for Excellence District","=""2960013""","Property Services","$0"
"Stamford Charter School for Excellence District","=""2960013""","Purchased Services For Transportation","$0"
"Stamford Charter School for Excellence District","=""2960013""","Equipment","$0"
"Stamford Charter School for Excellence District","=""2960013""","All Other Expenditures","$0"
"Stamford Charter School for Excellence District","=""2960013""","Total","$201,349"
"Stamford School District","=""1350011""","Teacher Salaries","$19,271,706"
"Stamford School District","=""1350011""","Instructional Aide Salaries","$10,684,468"
"Stamford School District","=""1350011""","Other Salaries","$12,465,339"
"Stamford School District","=""1350011""","Employee Benefits","$10,973,882"
"Stamford School District","=""1350011""","Purchased Services Other Than Transportation","$6,981,216"
"Stamford School District","=""1350011""","Special Education Tuition","$18,648,642"
"Stamford School District","=""1350011""","Supplies","$851,002"
"Stamford School District","=""1350011""","Property Services","$0"
"Stamford School District","=""1350011""","Purchased Services For Transportation","$7,133,566"
"Stamford School District","=""1350011""","Equipment","$161,776"
"Stamford School District","=""1350011""","All Other Expenditures","$78,504"
"Stamford School District","=""1350011""","Total","$87,250,100"
"Sterling School District","=""1360011""","Teacher Salaries","$626,479"
"Sterling School District","=""1360011""","Instructional Aide Salaries","$288,986"
"Sterling School District","=""1360011""","Other Salaries","$64,293"
"Sterling School District","=""1360011""","Employee Benefits","$310,579"
"Sterling School District","=""1360011""","Purchased Services Other Than Transportation","$42,168"
"Sterling School District","=""1360011""","Special Education Tuition","$1,075,020"
"Sterling School District","=""1360011""","Supplies","$57,641"
"Sterling School District","=""1360011""","Property Services","$1,249"
"Sterling School District","=""1360011""","Purchased Services For Transportation","$906"
"Sterling School District","=""1360011""","Equipment","$24,104"
"Sterling School District","=""1360011""","All Other Expenditures","$322"
"Sterling School District","=""1360011""","Total","$2,491,747"
"Stonington School District","=""1370011""","Teacher Salaries","$3,914,878"
"Stonington School District","=""1370011""","Instructional Aide Salaries","$1,249,426"
"Stonington School District","=""1370011""","Other Salaries","$1,037,050"
"Stonington School District","=""1370011""","Employee Benefits","$1,307,884"
"Stonington School District","=""1370011""","Purchased Services Other Than Transportation","$150,866"
"Stonington School District","=""1370011""","Special Education Tuition","$2,627,285"
"Stonington School District","=""1370011""","Supplies","$52,517"
"Stonington School District","=""1370011""","Property Services","$0"
"Stonington School District","=""1370011""","Purchased Services For Transportation","$378,487"
"Stonington School District","=""1370011""","Equipment","$639"
"Stonington School District","=""1370011""","All Other Expenditures","$250"
"Stonington School District","=""1370011""","Total","$10,719,282"
"Stratford School District","=""1380011""","Teacher Salaries","$3,959,918"
"Stratford School District","=""1380011""","Instructional Aide Salaries","$0"
"Stratford School District","=""1380011""","Other Salaries","$11,063,129"
"Stratford School District","=""1380011""","Employee Benefits","$4,675,140"
"Stratford School District","=""1380011""","Purchased Services Other Than Transportation","$5,278,544"
"Stratford School District","=""1380011""","Special Education Tuition","$10,690,197"
"Stratford School District","=""1380011""","Supplies","$158,289"
"Stratford School District","=""1380011""","Property Services","$31,978"
"Stratford School District","=""1380011""","Purchased Services For Transportation","$2,238,811"
"Stratford School District","=""1380011""","Equipment","$24,196"
"Stratford School District","=""1380011""","All Other Expenditures","$250"
"Stratford School District","=""1380011""","Total","$38,120,452"
"Suffield School District","=""1390011""","Teacher Salaries","$2,695,824"
"Suffield School District","=""1390011""","Instructional Aide Salaries","$1,193,359"
"Suffield School District","=""1390011""","Other Salaries","$585,693"
"Suffield School District","=""1390011""","Employee Benefits","$1,019,676"
"Suffield School District","=""1390011""","Purchased Services Other Than Transportation","$300,533"
"Suffield School District","=""1390011""","Special Education Tuition","$2,719,380"
"Suffield School District","=""1390011""","Supplies","$9,587"
"Suffield School District","=""1390011""","Property Services","$0"
"Suffield School District","=""1390011""","Purchased Services For Transportation","$538,549"
"Suffield School District","=""1390011""","Equipment","$467"
"Suffield School District","=""1390011""","All Other Expenditures","$0"
"Suffield School District","=""1390011""","Total","$9,063,069"
"The Bridge Academy District","=""2690013""","Teacher Salaries","$239,836"
"The Bridge Academy District","=""2690013""","Instructional Aide Salaries","$27,750"
"The Bridge Academy District","=""2690013""","Other Salaries","$0"
"The Bridge Academy District","=""2690013""","Employee Benefits","$57,883"
"The Bridge Academy District","=""2690013""","Purchased Services Other Than Transportation","$0"
"The Bridge Academy District","=""2690013""","Special Education Tuition","$0"
"The Bridge Academy District","=""2690013""","Supplies","$0"
"The Bridge Academy District","=""2690013""","Property Services","$0"
"The Bridge Academy District","=""2690013""","Purchased Services For Transportation","$0"
"The Bridge Academy District","=""2690013""","Equipment","$0"
"The Bridge Academy District","=""2690013""","All Other Expenditures","$0"
"The Bridge Academy District","=""2690013""","Total","$325,468"
"Thomaston School District","=""1400011""","Teacher Salaries","$1,258,294"
"Thomaston School District","=""1400011""","Instructional Aide Salaries","$333,721"
"Thomaston School District","=""1400011""","Other Salaries","$215,450"
"Thomaston School District","=""1400011""","Employee Benefits","$336,551"
"Thomaston School District","=""1400011""","Purchased Services Other Than Transportation","$566,841"
"Thomaston School District","=""1400011""","Special Education Tuition","$952,280"
"Thomaston School District","=""1400011""","Supplies","$71,074"
"Thomaston School District","=""1400011""","Property Services","$0"
"Thomaston School District","=""1400011""","Purchased Services For Transportation","$318,350"
"Thomaston School District","=""1400011""","Equipment","$39,765"
"Thomaston School District","=""1400011""","All Other Expenditures","$8,733"
"Thomaston School District","=""1400011""","Total","$4,101,057"
"Thompson School District","=""1410011""","Teacher Salaries","$1,323,099"
"Thompson School District","=""1410011""","Instructional Aide Salaries","$427,519"
"Thompson School District","=""1410011""","Other Salaries","$413,114"
"Thompson School District","=""1410011""","Employee Benefits","$713,663"
"Thompson School District","=""1410011""","Purchased Services Other Than Transportation","$359,088"
"Thompson School District","=""1410011""","Special Education Tuition","$1,789,642"
"Thompson School District","=""1410011""","Supplies","$38,063"
"Thompson School District","=""1410011""","Property Services","$0"
"Thompson School District","=""1410011""","Purchased Services For Transportation","$675,925"
"Thompson School District","=""1410011""","Equipment","$0"
"Thompson School District","=""1410011""","All Other Expenditures","$1,216"
"Thompson School District","=""1410011""","Total","$5,741,331"
"Tolland School District","=""1420011""","Teacher Salaries","$3,319,811"
"Tolland School District","=""1420011""","Instructional Aide Salaries","$0"
"Tolland School District","=""1420011""","Other Salaries","$2,841,165"
"Tolland School District","=""1420011""","Employee Benefits","$1,738,106"
"Tolland School District","=""1420011""","Purchased Services Other Than Transportation","$-206,697"
"Tolland School District","=""1420011""","Special Education Tuition","$2,777,066"
"Tolland School District","=""1420011""","Supplies","$133,282"
"Tolland School District","=""1420011""","Property Services","$0"
"Tolland School District","=""1420011""","Purchased Services For Transportation","$1,003,899"
"Tolland School District","=""1420011""","Equipment","$7,014"
"Tolland School District","=""1420011""","All Other Expenditures","$3,086"
"Tolland School District","=""1420011""","Total","$11,616,732"
"Torrington School District","=""1430011""","Teacher Salaries","$2,755,799"
"Torrington School District","=""1430011""","Instructional Aide Salaries","$2,523,351"
"Torrington School District","=""1430011""","Other Salaries","$3,031,293"
"Torrington School District","=""1430011""","Employee Benefits","$2,771,264"
"Torrington School District","=""1430011""","Purchased Services Other Than Transportation","$541,699"
"Torrington School District","=""1430011""","Special Education Tuition","$8,151,905"
"Torrington School District","=""1430011""","Supplies","$232,252"
"Torrington School District","=""1430011""","Property Services","$6,030"
"Torrington School District","=""1430011""","Purchased Services For Transportation","$1,538,494"
"Torrington School District","=""1430011""","Equipment","$34,261"
"Torrington School District","=""1430011""","All Other Expenditures","$2,597"
"Torrington School District","=""1430011""","Total","$21,588,945"
"Trumbull School District","=""1440011""","Teacher Salaries","$11,515,345"
"Trumbull School District","=""1440011""","Instructional Aide Salaries","$0"
"Trumbull School District","=""1440011""","Other Salaries","$5,344,651"
"Trumbull School District","=""1440011""","Employee Benefits","$4,188,917"
"Trumbull School District","=""1440011""","Purchased Services Other Than Transportation","$809,984"
"Trumbull School District","=""1440011""","Special Education Tuition","$5,259,265"
"Trumbull School District","=""1440011""","Supplies","$74,835"
"Trumbull School District","=""1440011""","Property Services","$0"
"Trumbull School District","=""1440011""","Purchased Services For Transportation","$2,974,857"
"Trumbull School District","=""1440011""","Equipment","$19,820"
"Trumbull School District","=""1440011""","All Other Expenditures","$4,056"
"Trumbull School District","=""1440011""","Total","$30,191,731"
"Union School District","=""1450011""","Teacher Salaries","$90,287"
"Union School District","=""1450011""","Instructional Aide Salaries","$79,688"
"Union School District","=""1450011""","Other Salaries","$23,155"
"Union School District","=""1450011""","Employee Benefits","$20,167"
"Union School District","=""1450011""","Purchased Services Other Than Transportation","$79,092"
"Union School District","=""1450011""","Special Education Tuition","$48,146"
"Union School District","=""1450011""","Supplies","$7,840"
"Union School District","=""1450011""","Property Services","$0"
"Union School District","=""1450011""","Purchased Services For Transportation","$1,400"
"Union School District","=""1450011""","Equipment","$0"
"Union School District","=""1450011""","All Other Expenditures","$0"
"Union School District","=""1450011""","Total","$349,773"
"Vernon School District","=""1460011""","Teacher Salaries","$2,829,773"
"Vernon School District","=""1460011""","Instructional Aide Salaries","$2,184,117"
"Vernon School District","=""1460011""","Other Salaries","$2,691,900"
"Vernon School District","=""1460011""","Employee Benefits","$1,253,611"
"Vernon School District","=""1460011""","Purchased Services Other Than Transportation","$295,870"
"Vernon School District","=""1460011""","Special Education Tuition","$3,129,534"
"Vernon School District","=""1460011""","Supplies","$71,327"
"Vernon School District","=""1460011""","Property Services","$0"
"Vernon School District","=""1460011""","Purchased Services For Transportation","$1,336,855"
"Vernon School District","=""1460011""","Equipment","$4,248"
"Vernon School District","=""1460011""","All Other Expenditures","$0"
"Vernon School District","=""1460011""","Total","$13,797,234"
"Voluntown School District","=""1470011""","Teacher Salaries","$450,409"
"Voluntown School District","=""1470011""","Instructional Aide Salaries","$229,149"
"Voluntown School District","=""1470011""","Other Salaries","$25,409"
"Voluntown School District","=""1470011""","Employee Benefits","$186,822"
"Voluntown School District","=""1470011""","Purchased Services Other Than Transportation","$197,565"
"Voluntown School District","=""1470011""","Special Education Tuition","$877,447"
"Voluntown School District","=""1470011""","Supplies","$25,844"
"Voluntown School District","=""1470011""","Property Services","$7,600"
"Voluntown School District","=""1470011""","Purchased Services For Transportation","$21,044"
"Voluntown School District","=""1470011""","Equipment","$0"
"Voluntown School District","=""1470011""","All Other Expenditures","$299"
"Voluntown School District","=""1470011""","Total","$2,021,590"
"Wallingford School District","=""1480011""","Teacher Salaries","$12,988,318"
"Wallingford School District","=""1480011""","Instructional Aide Salaries","$2,934,238"
"Wallingford School District","=""1480011""","Other Salaries","$1,174,445"
"Wallingford School District","=""1480011""","Employee Benefits","$3,059,609"
"Wallingford School District","=""1480011""","Purchased Services Other Than Transportation","$2,069,170"
"Wallingford School District","=""1480011""","Special Education Tuition","$6,676,957"
"Wallingford School District","=""1480011""","Supplies","$229,473"
"Wallingford School District","=""1480011""","Property Services","$6,498"
"Wallingford School District","=""1480011""","Purchased Services For Transportation","$2,702,735"
"Wallingford School District","=""1480011""","Equipment","$143,787"
"Wallingford School District","=""1480011""","All Other Expenditures","$1,300"
"Wallingford School District","=""1480011""","Total","$31,986,530"
"Waterbury School District","=""1510011""","Teacher Salaries","$19,606,305"
"Waterbury School District","=""1510011""","Instructional Aide Salaries","$3,959"
"Waterbury School District","=""1510011""","Other Salaries","$12,052,825"
"Waterbury School District","=""1510011""","Employee Benefits","$15,153,926"
"Waterbury School District","=""1510011""","Purchased Services Other Than Transportation","$4,806,008"
"Waterbury School District","=""1510011""","Special Education Tuition","$9,217,492"
"Waterbury School District","=""1510011""","Supplies","$639,473"
"Waterbury School District","=""1510011""","Property Services","$0"
"Waterbury School District","=""1510011""","Purchased Services For Transportation","$7,967,384"
"Waterbury School District","=""1510011""","Equipment","$178,826"
"Waterbury School District","=""1510011""","All Other Expenditures","$3,789"
"Waterbury School District","=""1510011""","Total","$69,629,988"
"Waterford School District","=""1520011""","Teacher Salaries","$5,211,607"
"Waterford School District","=""1520011""","Instructional Aide Salaries","$1,783,523"
"Waterford School District","=""1520011""","Other Salaries","$415,938"
"Waterford School District","=""1520011""","Employee Benefits","$2,284,032"
"Waterford School District","=""1520011""","Purchased Services Other Than Transportation","$833,487"
"Waterford School District","=""1520011""","Special Education Tuition","$2,898,915"
"Waterford School District","=""1520011""","Supplies","$28,619"
"Waterford School District","=""1520011""","Property Services","$6,692"
"Waterford School District","=""1520011""","Purchased Services For Transportation","$898,463"
"Waterford School District","=""1520011""","Equipment","$29,827"
"Waterford School District","=""1520011""","All Other Expenditures","$125,222"
"Waterford School District","=""1520011""","Total","$14,516,323"
"Watertown School District","=""1530011""","Teacher Salaries","$4,203,325"
"Watertown School District","=""1530011""","Instructional Aide Salaries","$1,458,321"
"Watertown School District","=""1530011""","Other Salaries","$862,282"
"Watertown School District","=""1530011""","Employee Benefits","$1,638,163"
"Watertown School District","=""1530011""","Purchased Services Other Than Transportation","$1,574,954"
"Watertown School District","=""1530011""","Special Education Tuition","$3,065,516"
"Watertown School District","=""1530011""","Supplies","$48,276"
"Watertown School District","=""1530011""","Property Services","$8,694"
"Watertown School District","=""1530011""","Purchased Services For Transportation","$2,197,393"
"Watertown School District","=""1530011""","Equipment","$3,575"
"Watertown School District","=""1530011""","All Other Expenditures","$0"
"Watertown School District","=""1530011""","Total","$15,060,500"
"West Hartford School District","=""1550011""","Teacher Salaries","$16,793,644"
"West Hartford School District","=""1550011""","Instructional Aide Salaries","$5,999,796"
"West Hartford School District","=""1550011""","Other Salaries","$2,712,952"
"West Hartford School District","=""1550011""","Employee Benefits","$7,712,053"
"West Hartford School District","=""1550011""","Purchased Services Other Than Transportation","$4,914,897"
"West Hartford School District","=""1550011""","Special Education Tuition","$10,708,908"
"West Hartford School District","=""1550011""","Supplies","$264,522"
"West Hartford School District","=""1550011""","Property Services","$24,155"
"West Hartford School District","=""1550011""","Purchased Services For Transportation","$5,068,899"
"West Hartford School District","=""1550011""","Equipment","$34,361"
"West Hartford School District","=""1550011""","All Other Expenditures","$0"
"West Hartford School District","=""1550011""","Total","$54,234,187"
"West Haven School District","=""1560011""","Teacher Salaries","$9,044,720"
"West Haven School District","=""1560011""","Instructional Aide Salaries","$4,019,842"
"West Haven School District","=""1560011""","Other Salaries","$378,922"
"West Haven School District","=""1560011""","Employee Benefits","$4,038,014"
"West Haven School District","=""1560011""","Purchased Services Other Than Transportation","$680,152"
"West Haven School District","=""1560011""","Special Education Tuition","$12,051,571"
"West Haven School District","=""1560011""","Supplies","$95,926"
"West Haven School District","=""1560011""","Property Services","$0"
"West Haven School District","=""1560011""","Purchased Services For Transportation","$2,061,091"
"West Haven School District","=""1560011""","Equipment","$0"
"West Haven School District","=""1560011""","All Other Expenditures","$0"
"West Haven School District","=""1560011""","Total","$32,370,239"
"Westbrook School District","=""1540011""","Teacher Salaries","$1,917,160"
"Westbrook School District","=""1540011""","Instructional Aide Salaries","$549,400"
"Westbrook School District","=""1540011""","Other Salaries","$2,105"
"Westbrook School District","=""1540011""","Employee Benefits","$878,525"
"Westbrook School District","=""1540011""","Purchased Services Other Than Transportation","$192,408"
"Westbrook School District","=""1540011""","Special Education Tuition","$872,855"
"Westbrook School District","=""1540011""","Supplies","$26,174"
"Westbrook School District","=""1540011""","Property Services","$0"
"Westbrook School District","=""1540011""","Purchased Services For Transportation","$292,875"
"Westbrook School District","=""1540011""","Equipment","$8,339"
"Westbrook School District","=""1540011""","All Other Expenditures","$511"
"Westbrook School District","=""1540011""","Total","$4,740,352"
"Weston School District","=""1570011""","Teacher Salaries","$3,387,330"
"Weston School District","=""1570011""","Instructional Aide Salaries","$1,622,095"
"Weston School District","=""1570011""","Other Salaries","$2,090,304"
"Weston School District","=""1570011""","Employee Benefits","$2,107,938"
"Weston School District","=""1570011""","Purchased Services Other Than Transportation","$952,320"
"Weston School District","=""1570011""","Special Education Tuition","$2,851,141"
"Weston School District","=""1570011""","Supplies","$25,327"
"Weston School District","=""1570011""","Property Services","$0"
"Weston School District","=""1570011""","Purchased Services For Transportation","$766,732"
"Weston School District","=""1570011""","Equipment","$37,392"
"Weston School District","=""1570011""","All Other Expenditures","$250"
"Weston School District","=""1570011""","Total","$13,840,829"
"Westport School District","=""1580011""","Teacher Salaries","$10,909,232"
"Westport School District","=""1580011""","Instructional Aide Salaries","$0"
"Westport School District","=""1580011""","Other Salaries","$5,961,663"
"Westport School District","=""1580011""","Employee Benefits","$3,863,919"
"Westport School District","=""1580011""","Purchased Services Other Than Transportation","$1,061,706"
